match,PSW,win0,confidence0,date,
28107,1.63,1,0.934607155,5/5/2019,0.63
29222,1.17,1,0.934605863,9/13/2019,0.17
29550,1.43,1,0.93456417,10/15/2019,0.43
29751,1.16,1,0.934499946,1/15/2020,0.16
26962,1.6,1,0.934473542,10/4/2018,0.6
31093,1.28,1,0.934451239,3/1/2021,0.28
32603,1.13,1,0.934441324,8/31/2021,0.13
29629,1.55,1,0.934379991,1/5/2020,0.55
33713,3.19,0,0.934365594,3/22/2022,-1
26958,1.47,1,0.934352773,10/4/2018,0.47
26777,1.62,1,0.934346017,9/18/2018,0.62
22753,4.26,0,0.934292709,3/12/2017,-1
26071,1.46,1,0.934226655,6/26/2018,0.46
24488,1.63,1,0.93419111,10/4/2017,0.63
29794,1.35,1,0.934188501,1/21/2020,0.35
32082,7.68,0,0.934167287,6/29/2021,-1
31654,3.15,0,0.934163082,5/12/2021,-1
22571,1.75,1,0.93412126,2/20/2017,0.75
25317,2.58,0,0.934118153,3/23/2018,-1
34232,1.42,1,0.934079631,5/28/2022,0.42
29382,2.46,0,0.934068607,9/24/2019,-1
31729,2.99,0,0.934066037,5/21/2021,-1
26763,1.08,1,0.934049653,9/18/2018,0.08
29010,1.54,1,0.934041652,8/20/2019,0.54
34187,1.2,1,0.93403807,5/24/2022,0.2
35556,1.15,1,0.934032254,1/9/2023,0.15
33724,1.1,1,0.93400989,3/23/2022,0.1
25360,1.58,1,0.933992122,4/2/2018,0.58
31014,2.06,0,0.93398939,2/14/2021,-1
34714,1.02,1,0.933964226,7/25/2022,0.02
30265,1.55,1,0.933958528,8/24/2020,0.55
28472,2.93,0,0.933945595,6/18/2019,-1
24572,1.63,1,0.933940765,10/12/2017,0.63
29153,1.08,1,0.933928117,9/9/2019,0.08
30700,1.67,1,0.933920731,1/7/2021,0.67
31268,6.32,0,0.933908304,3/18/2021,-1
35948,1.5,1,0.933889908,2/22/2023,0.5
27472,1.4,1,0.933888253,1/31/2019,0.4
35108,1.25,1,0.933860306,9/4/2022,0.25
23213,1.29,1,0.93384714,5/12/2017,0.29
29649,2.64,0,0.933805917,1/6/2020,-1
25358,1.61,1,0.933758005,4/2/2018,0.61
25333,1.23,1,0.933747046,3/25/2018,0.23
23797,1.15,1,0.933738586,7/20/2017,0.15
27893,1.37,1,0.933715731,4/5/2019,0.37
31161,3.01,0,0.933712189,3/8/2021,-1
29368,1.55,1,0.933700758,9/24/2019,0.55
24166,1.05,1,0.933668035,8/31/2017,0.05
23680,1.38,1,0.933655693,7/4/2017,0.38
35829,1.76,1,0.933617651,2/8/2023,0.76
24755,1.32,1,0.93358334,1/4/2018,0.32
23273,1.19,1,0.933571956,5/21/2017,0.19
27102,1.68,1,0.933566644,10/17/2018,0.68
28170,1.25,1,0.93355297,5/14/2019,0.25
30653,1.48,1,0.933532678,10/19/2020,0.48
27117,2.45,0,0.933523293,10/19/2018,-1
33378,1.3,1,0.933516986,1/21/2022,0.3
25509,1.1,1,0.933515117,4/24/2018,0.1
23009,1.47,1,0.93342273,4/12/2017,0.47
31509,1.12,1,0.933361444,4/20/2021,0.12
27675,1.13,1,0.933351443,3/9/2019,0.13
25426,3,0,0.933335346,4/6/2018,-1
27506,1.21,1,0.933306373,2/13/2019,0.21
22908,3.22,0,0.933217171,4/4/2017,-1
