match,PSW,win0,confidence0,date,
39154,2.19,1,1.30723848,2/6/2023,1.19
27736,2,0,1.307203622,5/7/2017,-1
34116,1.61,0,1.307040995,2/23/2021,-1
28768,1.88,0,1.306622351,8/28/2017,-1
34661,1.95,0,1.306593202,4/25/2021,-1
30980,2.05,0,1.306519763,5/7/2019,-1
32283,1.75,0,1.306395707,10/8/2019,-1
38875,2.11,0,1.306187462,11/2/2022,-1
30536,1.85,0,1.305885631,3/7/2019,-1
36028,1.83,0,1.305686366,10/10/2021,-1
29226,1.95,0,1.305629062,10/26/2017,-1
27286,1.84,0,1.305567232,3/9/2017,-1
37657,1.74,1,1.305367793,6/13/2022,0.74
35458,1.83,1,1.304697191,7/22/2021,0.83
31302,1.81,1,1.304294924,6/16/2019,0.81
26965,2.71,1,1.303873012,2/8/2017,1.71
33713,1.96,1,1.303803097,11/3/2020,0.96
36040,2.27,1,1.303464769,10/11/2021,1.27
30260,1.55,0,1.303287836,2/10/2019,-1
38922,2.08,1,1.303216709,1/2/2023,1.08
31643,2.04,0,1.303150363,7/23/2019,-1
32462,2.24,1,1.30311831,10/26/2019,1.24
28159,1.78,0,1.302966557,6/26/2017,-1
32217,2.2,1,1.302619594,10/1/2019,1.2
36315,2.29,1,1.30253078,1/6/2022,1.29
35005,2.15,1,1.302488171,6/2/2021,1.15
38754,1.79,0,1.301989557,10/20/2022,-1
28882,2.33,1,1.301936862,9/19/2017,1.33
34633,1.74,0,1.30188097,4/21/2021,-1
27594,1.55,1,1.301818722,4/24/2017,0.55
29431,1.88,0,1.301704946,1/10/2018,-1
35187,1.92,0,1.301338319,6/23/2021,-1
28652,2.19,1,1.301287035,8/14/2017,1.19
27896,2.71,1,1.301281124,5/26/2017,1.71
38757,1.96,0,1.301202447,10/20/2022,-1
31831,2.04,1,1.300905334,8/6/2019,1.04
27498,1.75,1,1.300758198,4/12/2017,0.75
33349,1.87,1,1.3006053,9/22/2020,0.87
31552,2.05,1,1.30045274,7/15/2019,1.05
36254,1.76,0,1.300390534,11/10/2021,-1
30497,1.89,0,1.300379289,2/28/2019,-1
36519,1.88,1,1.300220453,1/31/2022,0.88
31224,1.71,0,1.300139623,6/1/2019,-1
38747,1.94,0,1.300058922,10/20/2022,-1
33402,1.77,0,1.299974976,9/28/2020,-1
32839,1.93,1,1.299734766,2/11/2020,0.93
33816,2.18,1,1.29964594,1/8/2021,1.18
36556,1.56,0,1.299618721,2/2/2022,-1
38591,2.05,0,1.299547482,10/3/2022,-1
27941,1.93,0,1.299408187,5/29/2017,-1
32346,1.95,0,1.299289021,10/15/2019,-1
38433,1.55,0,1.299131668,9/3/2022,-1
27603,1.69,0,1.298743582,4/25/2017,-1
35428,1.77,0,1.298698146,7/20/2021,-1
28926,2.15,1,1.298627377,9/23/2017,1.15
34064,1.85,0,1.298553975,2/12/2021,-1
32827,1.71,1,1.298542479,2/11/2020,0.71
26847,1.94,0,1.298540916,1/17/2017,-1
28254,1.77,0,1.298423027,7/4/2017,-1
32526,2,1,1.298204124,11/17/2019,1
36295,2.15,1,1.298146533,1/4/2022,1.15
33546,1.76,1,1.297596594,10/14/2020,0.76
31341,1.77,0,1.297149625,6/20/2019,-1
38722,2.29,0,1.297044738,10/18/2022,-1
32325,1.91,1,1.29688187,10/14/2019,0.91
37904,2.12,1,1.296818054,7/11/2022,1.12
33657,1.82,1,1.296716093,10/27/2020,0.82
33579,2.02,0,1.296673908,10/17/2020,-1
34256,1.79,0,1.296118618,3/9/2021,-1
26977,1.89,0,1.295972157,2/8/2017,-1
29033,1.84,0,1.295631391,10/6/2017,-1
31397,1.66,0,1.295427995,6/26/2019,-1
31593,1.69,0,1.295235245,7/17/2019,-1
38076,2.32,1,1.294896334,7/29/2022,1.32
35512,2.08,0,1.294831829,7/27/2021,-1
33541,2.31,1,1.29446851,10/14/2020,1.31
32046,2.03,0,1.294463698,8/29/2019,-1
36988,1.98,1,1.294123569,3/23/2022,0.98
30923,2.08,1,1.294071934,4/30/2019,1.08
36647,1.9,0,1.294041029,2/10/2022,-1
27409,2.2,1,1.294013453,3/23/2017,1.2
27531,1.81,0,1.293836298,4/17/2017,-1
39246,1.7,0,1.293768975,2/14/2023,-1
28815,1.81,0,1.293759895,8/30/2017,-1
28713,2.1,1,1.29353866,8/21/2017,1.1
35373,1.61,0,1.293493611,7/14/2021,-1
36727,2.34,1,1.293461358,2/15/2022,1.34
30950,2.27,0,1.2933267,5/3/2019,-1
31976,1.9,0,1.293285933,8/26/2019,-1
38526,1.74,0,1.292789667,9/27/2022,-1
35096,2.08,1,1.292762897,6/14/2021,1.08
28856,1.81,0,1.292759767,9/2/2017,-1
27961,2.02,0,1.292735095,5/30/2017,-1
38176,1.68,0,1.292473119,8/9/2022,-1
35381,1.81,0,1.292392783,7/14/2021,-1
31496,1.75,0,1.292371948,7/3/2019,-1
31738,2.07,1,1.292291105,7/30/2019,1.07
38344,1.72,0,1.292256993,8/29/2022,-1
30007,1.67,0,1.291544272,1/7/2019,-1
33252,2,1,1.291504417,9/8/2020,1
37517,2.24,0,1.291065802,5/24/2022,-1
30905,1.77,1,1.290914923,4/29/2019,0.77
28664,1.77,0,1.290656918,8/15/2017,-1
34083,1.68,1,1.29062218,2/16/2021,0.68
35133,1.81,0,1.29029947,6/17/2021,-1
34462,1.78,0,1.290268833,3/29/2021,-1
29947,2.19,1,1.290075514,1/1/2019,1.19
34180,1.84,0,1.290070197,3/2/2021,-1
38170,2.14,0,1.289883039,8/8/2022,-1
31016,2.31,0,1.289642904,5/12/2019,-1
37186,1.74,1,1.289583946,4/18/2022,0.74
28487,1.66,0,1.28957399,7/29/2017,-1
30623,2.08,1,1.289523657,3/20/2019,1.08
34777,1.79,0,1.2895179,5/10/2021,-1
34787,2.09,1,1.289427442,5/10/2021,1.09
30263,1.84,0,1.289336836,2/10/2019,-1
34715,2.55,1,1.289045807,5/2/2021,1.55
38536,1.96,1,1.288969431,9/28/2022,0.96
26790,1.81,0,1.288914946,1/11/2017,-1
32184,2.03,1,1.288860983,9/26/2019,1.03
32467,2.2,0,1.28886044,10/28/2019,-1
31608,1.88,1,1.288846344,7/19/2019,0.88
33911,2.22,1,1.288650126,2/3/2021,1.22
32143,1.89,1,1.288583153,9/20/2019,0.89
28338,2.04,1,1.287870852,7/18/2017,1.04
32064,1.95,0,1.287837382,8/30/2019,-1
38738,2,0,1.287343967,10/19/2022,-1
38494,2.11,1,1.287146689,9/23/2022,1.11
27574,1.72,0,1.286934235,4/20/2017,-1
30935,2.04,0,1.286899869,5/1/2019,-1
36885,2.36,1,1.286713474,3/10/2022,1.36
38963,1.76,1,1.28613903,1/6/2023,0.76
30643,1.8,0,1.285891706,3/21/2019,-1
27726,1.83,0,1.285885494,5/5/2017,-1
32017,1.85,1,1.285055818,8/27/2019,0.85
39240,1.97,1,1.284897522,2/13/2023,0.97
33978,1.99,0,1.284704666,2/8/2021,-1
28417,1.87,0,1.284639358,7/24/2017,-1
36724,1.75,0,1.284459889,2/15/2022,-1
31121,2.1,0,1.284261821,5/25/2019,-1
28843,1.89,1,1.284149333,8/31/2017,0.89
29683,1.78,1,1.283913313,2/13/2018,0.78
29690,1.87,0,1.283703707,2/14/2018,-1
27313,1.83,0,1.283445659,3/11/2017,-1
38544,1.6,0,1.283066771,9/28/2022,-1
32882,2.66,1,1.283028177,2/14/2020,1.66
31032,2.34,1,1.283004613,5/14/2019,1.34
27602,1.83,0,1.282994615,4/25/2017,-1
33297,2.06,0,1.282805273,9/14/2020,-1
32075,2.03,0,1.282552814,8/31/2019,-1
33849,1.83,0,1.282453308,1/13/2021,-1
28853,2.05,1,1.282220115,9/2/2017,1.05
36645,1.61,1,1.2821956,2/9/2022,0.61
33838,1.68,0,1.282061711,1/11/2021,-1
32089,2.06,1,1.281972034,9/3/2019,1.06
34222,2.07,1,1.281959005,3/6/2021,1.07
31645,1.99,1,1.281379696,7/23/2019,0.99
32965,2.11,1,1.28132287,2/20/2020,1.11
32569,1.94,0,1.280597066,1/14/2020,-1
35689,2.32,1,1.280437937,8/20/2021,1.32
30646,1.76,1,1.280163719,3/21/2019,0.76
36796,1.93,0,1.280151506,2/21/2022,-1
31543,2.29,1,1.279933468,7/12/2019,1.29
32909,2.05,0,1.27958691,2/17/2020,-1
33248,2.17,0,1.27914557,9/7/2020,-1
27073,1.94,1,1.27911327,2/16/2017,0.94
37287,1.68,0,1.278617658,4/27/2022,-1
33985,1.88,1,1.278466703,2/8/2021,0.88
35967,1.71,0,1.278296201,10/1/2021,-1
33046,1.93,1,1.278287597,2/26/2020,0.93
30276,1.69,0,1.278231867,2/12/2019,-1
33522,2.16,0,1.277991656,10/13/2020,-1
36494,1.73,0,1.277982578,1/21/2022,-1
38347,1.73,0,1.27734628,8/29/2022,-1
