match,PSW,win0,confidence0,date
31660,3.72,0,1.0323541581630709,2019-07-23
27511,1.65,1,1.032310522198677,2017-04-13
36458,1.24,1,1.0322498021806987,2022-01-19
28665,1.38,1,1.0322388487202778,2017-08-15
29371,1.19,1,1.0322291725873947,2018-01-04
28468,2.82,0,1.0322148982116155,2017-07-27
34403,1.96,1,1.0321730399131774,2021-03-25
38464,1.64,1,1.0321602082252501,2022-09-21
30375,1.81,1,1.032119189898173,2019-02-19
34614,1.31,1,1.0321050798892974,2021-04-20
38087,1.63,1,1.032083271086216,2022-07-30
39187,1.98,1,1.032070622742176,2023-02-08
31414,1.28,1,1.0320696585518974,2019-06-28
38766,2.48,0,1.032040468851725,2022-10-21
30492,1.6,1,1.032027506828308,2019-02-27
32786,2.2,0,1.0320245623588562,2020-02-06
37571,1.4,1,1.0320207953453064,2022-05-26
34007,1.78,1,1.0319983251889544,2021-02-09
37070,1.37,1,1.031944991350174,2022-04-03
27344,1.45,1,1.0319277822971344,2017-03-13
29231,2.46,0,1.0319171447753905,2017-10-27
36071,2.53,0,1.0319027325510979,2021-10-16
29131,1.34,1,1.031902082817895,2017-10-18
35792,1.2,1,1.0318806614194596,2021-08-31
36445,1.66,1,1.0318751631464276,2022-01-18
27048,2.51,0,1.0318746662139895,2017-02-14
28861,1.22,1,1.0318721142836977,2017-09-03
39259,1.68,0,1.0318381878733636,2023-02-14
30216,3.94,0,1.03179429939815,2019-02-06
34213,1.17,1,1.0317481365374157,2021-03-04
38571,1.2,1,1.0317397969109672,2022-09-30
35075,1.36,1,1.0317358200890678,2021-06-10
33398,1.35,1,1.0317246277417456,2020-09-28
34408,3.47,0,1.0317037888935634,2021-03-25
37393,1.15,1,1.0316612758806774,2022-05-10
28893,1.85,1,1.031621946146091,2017-09-20
27815,1.12,1,1.031620969772339,2017-05-16
30829,1.68,1,1.031619939804077,2019-04-21
27266,1.29,1,1.0314928489923478,2017-03-02
35030,1.16,1,1.0314402416774204,2021-06-03
32450,3.64,0,1.0314374792575836,2019-10-24
27460,1.12,1,1.0314308738708495,2017-03-28
30564,4.29,0,1.0314232099056244,2019-03-09
29694,1.24,1,1.0314031975609914,2018-02-14
37071,1.69,1,1.0313724229733148,2022-04-05
27238,5.39,0,1.0313713306188583,2017-03-01
30863,1.29,1,1.0313661233016425,2019-04-24
28645,1.47,1,1.0313132697343825,2017-08-12
38771,1.26,1,1.0313108253479004,2022-10-21
34346,4.33,0,1.0312750616243906,2021-03-17
39295,4.01,0,1.0312647163867952,2023-02-16
33267,1.66,1,1.0312379762530328,2020-09-09
38512,1.49,1,1.0311718329787254,2022-09-26
27485,1.27,1,1.0311295379059657,2017-04-12
30244,2.44,0,1.0310520679610116,2019-02-08
38606,1.45,1,1.0309139534831047,2022-10-04
38822,1.31,1,1.0308110366548813,2022-10-27
30499,1.66,1,1.0308047830207008,2019-02-28
30148,1.4,1,1.0307973742485046,2019-01-17
37247,1.59,1,1.0307840353250504,2022-04-22
33896,1.53,1,1.0307394527537481,2021-02-02
27850,5.01,0,1.03073925614357,2017-05-21
38194,1.47,1,1.0307286393642427,2022-08-10
36572,1.14,1,1.0307211092540194,2022-02-03
29616,1.43,1,1.030719330055373,2018-02-08
35789,5.84,0,1.0306962071146284,2021-08-31
34369,2.17,1,1.0306462708860635,2021-03-18
38507,1.65,1,1.030616816665445,2022-09-26
34791,1.12,1,1.0305741691589356,2021-05-11
36527,1.47,1,1.0305588966608046,2022-02-01
37618,2.27,0,1.030526749576841,2022-06-07
37295,1.38,1,1.0305245610645837,2022-04-28
34290,2.8,0,1.0305120157344,2021-03-11
28014,1.13,1,1.030510823045458,2017-06-04
34173,1.68,1,1.030502178668976,2021-03-01
34709,1.93,1,1.0304831321750367,2021-05-01
31494,1.22,1,1.030440251486642,2019-07-03
35251,1.21,1,1.0304338773659298,2021-06-30
33997,1.61,1,1.0304295337200167,2021-02-09
31064,1.13,1,1.0304037217582975,2019-05-17
39002,1.91,0,1.0303952932357787,2023-01-11
38523,1.29,1,1.030368146130017,2022-09-27
39014,1.34,1,1.0303209034034186,2023-01-12
29480,1.24,1,1.0303155626569473,2018-01-16
37788,1.33,1,1.0302509713172914,2022-06-27
27544,1.12,1,1.0302415084838867,2017-04-18
38685,1.33,1,1.0302210170030595,2022-10-13
39274,1.48,1,1.0302105409758433,2023-02-15
36149,1.7,1,1.0301910502570018,2021-10-26
29415,1.25,1,1.0301716838564192,2018-01-09
32206,1.66,1,1.030159283677737,2019-09-30
33303,3.05,0,1.0301202279329298,2020-09-15
36416,1.16,1,1.0301179916518073,2022-01-17
29136,1.68,1,1.0301164090633392,2017-10-18
27425,3.96,0,1.0300567303385055,2017-03-25
29791,2.91,0,1.0300433599948884,2018-02-21
37645,1.44,1,1.0300112874167306,2022-06-10
27836,1.25,1,1.0299772449902125,2017-05-18
28166,1.31,1,1.029953226872853,2017-06-27
33403,1.71,1,1.0299254739710264,2020-09-28
27282,1.59,1,1.029779156276158,2017-03-04
36902,1.68,1,1.0297780251502993,2022-03-11
35335,1.68,1,1.0297504878044128,2021-07-12
37844,1.29,1,1.0297384170975006,2022-06-29
29549,1.68,1,1.029703652858734,2018-01-19
31130,1.2,1,1.0296360254287718,2019-05-26
39013,1.72,1,1.0295997917652129,2023-01-12
28492,1.5,1,1.029578521847725,2017-07-31
32150,1.41,1,1.0295644127471106,2019-09-22
36494,1.73,0,1.0295594654083253,2022-01-21
32840,1.31,1,1.029557473404067,2020-02-11
38742,1.39,1,1.0295530657257352,2022-10-20
28883,1.54,1,1.0294758890072504,2017-09-19
27869,1.13,1,1.0294434857368469,2017-05-23
38631,1.6,1,1.0294302122933525,2022-10-06
34578,2.7,0,1.0294197683674948,2021-04-15
28744,2.61,0,1.0294194460766657,2017-08-24
36757,2.63,0,1.0293481498956683,2022-02-17
32713,1.11,1,1.0292984936918532,2020-01-25
31759,1.73,1,1.0292939028143882,2019-07-31
29403,1.35,1,1.029260009101459,2018-01-08
32442,1.55,1,1.029242643713951,2019-10-24
35528,2.93,0,1.0292352014780044,2021-07-29
27008,1.47,1,1.0292056238651275,2017-02-10
28791,1.96,0,1.029196151793003,2017-08-30
31301,2.62,0,1.0291567021608352,2019-06-16
36298,2.19,0,1.0291314586997031,2022-01-04
36737,2.41,0,1.029113710641861,2022-02-16
37665,1.38,1,1.029108610153198,2022-06-13
30887,3.98,0,1.0290947270393371,2019-04-25
34355,1.2,1,1.0290886504309518,2021-03-17
39005,1.38,1,1.0290752618653431,2023-01-11
27294,1.81,0,1.0290563232451677,2017-03-10
30837,1.33,1,1.0290410321950914,2019-04-22
27367,1.13,1,1.0290196221215384,2017-03-15
36638,3.89,0,1.0290083110332489,2022-02-09
35797,1.39,1,1.028974248766899,2021-08-31
39166,2.88,0,1.02897249519825,2023-02-07
35560,1.8,1,1.0289636778831484,2021-08-03
38996,1.93,1,1.0289582514762878,2023-01-10
29375,1.54,1,1.0289550244808197,2018-01-04
33266,1.83,1,1.0289200528264046,2020-09-09
38577,1.29,1,1.02890514927251,2022-10-01
35127,1.3,1,1.0289024208273205,2021-06-16
28390,5.61,0,1.0288956773281097,2017-07-21
31612,2.57,0,1.0288865903445654,2019-07-19
26887,1.27,1,1.0288740000554495,2017-01-18
28515,3.14,0,1.0288737991026469,2017-08-01
34642,1.11,1,1.0288572082349234,2021-04-22
38648,1.28,1,1.0288265228271485,2022-10-10
39163,1.26,1,1.028819750547409,2023-02-07
35023,3.0,0,1.0287859358957834,2021-06-03
33757,1.42,1,1.0287751324971517,2020-11-09
31400,1.28,1,1.0287528446742467,2019-06-26
30817,4.32,0,1.0287178461040771,2019-04-18
34107,2.27,0,1.0286571630409787,2021-02-23
29086,1.88,1,1.0286516330242157,2017-10-11
35492,1.42,1,1.0286443981102535,2021-07-25
31706,3.51,0,1.0286397406033108,2019-07-27
38528,1.25,1,1.0286281044994081,2022-09-27
27338,1.16,1,1.0285732446398055,2017-03-12
32430,2.59,0,1.0285407093593053,2019-10-23
38506,2.11,0,1.02852446436882,2022-09-26
37323,1.41,1,1.028502823284694,2022-05-02
31836,1.2,1,1.0284648656845092,2019-08-06
36544,2.57,0,1.0284186158861435,2022-02-01
27375,1.92,1,1.0283971691131593,2017-03-17
33518,2.02,0,1.0283794664144519,2020-10-13
29550,2.61,0,1.0283691455210957,2018-01-20
37892,1.17,1,1.028359843662807,2022-07-04
32788,1.85,1,1.0283170769611996,2020-02-06
28360,1.74,1,1.02830080139637,2017-07-18
27656,1.28,1,1.028272683279855,2017-04-30
39022,3.27,0,1.02826160464968,2023-01-13
35725,2.21,0,1.028257725139459,2021-08-25
32177,1.4,1,1.0282371520996094,2019-09-26
26727,4.93,0,1.0282297902447837,2017-01-04
36352,1.31,1,1.0282212100710189,2022-01-11
35068,1.29,1,1.0281617658478874,2021-06-09
37726,1.21,1,1.0281362886088234,2022-06-20
32341,1.54,1,1.0281354147195816,2019-10-15
32821,2.21,0,1.0280901673436165,2020-02-10
28758,1.23,1,1.0280336970090864,2017-08-28
29555,1.5,1,1.0280154347419739,2018-01-20
36148,1.15,1,1.0279937182153973,2021-10-26
27419,3.64,0,1.0279927331209184,2017-03-24
29408,2.2,0,1.0279675537347794,2018-01-09
33078,3.37,0,1.0279397185359682,2020-03-01
28920,3.64,0,1.0279351227624076,2017-09-22
35259,1.6,1,1.0279030323028564,2021-06-30
31046,1.53,1,1.0278959915041923,2019-05-16
27341,1.13,1,1.0278734815120696,2017-03-12
32402,2.65,0,1.0278650665283204,2019-10-20
29751,1.31,1,1.0277800462927138,2018-02-20
26707,2.2,0,1.0277719613909724,2017-01-03
32594,3.26,0,1.0277303099632262,2020-01-16
39075,1.41,1,1.0277050553900853,2023-01-17
37037,1.31,1,1.0276806589535306,2022-03-26
33125,3.13,0,1.027670672280448,2020-08-26
33257,1.59,1,1.027669853925705,2020-09-08
37762,1.41,1,1.0276277062296868,2022-06-23
34844,1.38,1,1.027613730260304,2021-05-18
35481,1.63,1,1.027544781366984,2021-07-23
32274,1.88,1,1.027543649673462,2019-10-07
33379,1.34,1,1.0275090835775649,2020-09-27
34801,1.23,1,1.0275009262561798,2021-05-12
33372,7.61,0,1.0274980545043946,2020-09-27
35743,1.5,1,1.027492378439222,2021-08-28
38824,3.04,0,1.027484223502023,2022-10-27
28818,4.54,0,1.0274738696643284,2017-08-30
36279,1.12,1,1.0274293994903565,2021-11-19
29681,2.01,1,1.0273746049404142,2018-02-13
26751,2.65,0,1.027355626821518,2017-01-06
26960,1.51,1,1.0273381388187408,2017-02-07
38001,2.24,0,1.0273376001204764,2022-07-22
30011,2.62,0,1.027319333595889,2019-01-07
29635,1.51,1,1.0272493958473203,2018-02-09
31827,2.93,0,1.0272436411678791,2019-08-06
34047,4.93,0,1.0272418272495272,2021-02-11
28373,4.93,0,1.0272234192916323,2017-07-19
37051,1.57,1,1.0272108344095094,2022-03-28
39083,1.27,1,1.027184455394745,2023-01-18
38407,1.52,1,1.0271764728001185,2022-09-01
35438,1.35,1,1.0271618740899222,2021-07-20
37324,1.83,1,1.0271363684535029,2022-05-02
28428,1.31,1,1.0271145415306093,2017-07-25
33952,1.2,1,1.0271119492394583,2021-02-05
27494,2.23,0,1.0270903880255562,2017-04-12
37073,1.56,1,1.0270758247375489,2022-04-05
29003,2.18,0,1.0270704813301563,2017-10-03
37930,1.27,1,1.0270676643507823,2022-07-13
33184,1.16,1,1.0269845632144383,2020-09-02
37425,2.3,0,1.0269756245613098,2022-05-15
38664,2.87,0,1.0269682395458222,2022-10-11
36038,1.11,1,1.0268827514137542,2021-10-10
27444,8.01,0,1.0268736267089844,2017-03-26
36943,3.98,0,1.0268519338539668,2022-03-14
37654,2.32,0,1.0268445134162902,2022-06-11
34700,1.53,1,1.0268363868764467,2021-04-29
38715,2.5,0,1.0267868310213089,2022-10-18
34838,1.75,1,1.0267707332968712,2021-05-18
33329,1.35,1,1.0267673709562846,2020-09-18
30913,1.58,1,1.02675979167223,2019-04-30
29822,2.26,0,1.0267236454039812,2018-02-24
27823,2.28,0,1.0267080656290055,2017-05-17
31795,1.76,1,1.0267018585205077,2019-08-02
37454,1.14,1,1.0266785727228436,2022-05-18
26766,1.61,1,1.0266052739620208,2017-01-09
33736,1.4,1,1.0265920758247375,2020-11-04
36813,2.2,0,1.0265728647708894,2022-02-22
35142,1.46,1,1.0264950573444367,2021-06-18
39101,9.06,0,1.0264903094087328,2023-01-18
27667,1.6,1,1.0264831815447126,2017-05-01
29780,1.2,1,1.0264775582722254,2018-02-21
35642,2.36,0,1.0264420469999311,2021-08-15
33599,1.58,1,1.0264231518336706,2020-10-20
34418,1.32,1,1.026420680114201,2021-03-26
26746,1.15,1,1.0263902664184568,2017-01-06
36084,2.56,0,1.0263875705855234,2021-10-19
32779,1.75,1,1.02633336186409,2020-02-05
31670,2.07,0,1.026290634274483,2019-07-24
37990,1.23,1,1.0262638097149985,2022-07-21
29049,1.61,1,1.0262451422214511,2017-10-08
28591,1.48,1,1.0261583655221123,2017-08-06
39352,2.0,0,1.0261571262563975,2023-02-21
29303,1.24,1,1.0261560164179122,2017-11-17
34199,3.14,0,1.0260825087342942,2021-03-03
35884,1.34,1,1.0260625767707825,2021-09-21
36331,1.41,1,1.0260513261386326,2022-01-08
30980,2.05,0,1.0260467764735224,2019-05-07
26842,2.5,0,1.0260352929433187,2017-01-16
36233,1.15,1,1.0259537696838377,2021-11-04
28658,3.72,0,1.0259536467279706,2017-08-14
38462,1.23,1,1.025906656725066,2022-09-20
30236,2.8,0,1.0258309926305498,2019-02-07
37384,1.08,1,1.0258286813327244,2022-05-10
28064,3.74,0,1.0258232883044651,2017-06-15
28017,1.71,1,1.0258079013973473,2017-06-04
29971,1.39,1,1.0258002241168702,2019-01-02
28249,1.43,1,1.0257992942844116,2017-07-04
35272,2.57,0,1.0257648338164604,2021-06-30
38031,1.53,1,1.0257549887895583,2022-07-26
31258,1.67,1,1.0257213343679905,2019-06-11
27440,1.32,1,1.025718994821821,2017-03-25
34258,3.54,0,1.025711387395859,2021-03-09
31065,1.22,1,1.0256921306678226,2019-05-18
33961,1.22,1,1.0256874871253967,2021-02-07
34317,1.47,1,1.0256739467382432,2021-03-15
36950,2.18,0,1.0256686013191938,2022-03-15
30559,3.33,0,1.0256525501183098,2019-03-09
35331,1.23,1,1.025623403957912,2021-07-11
28369,1.29,1,1.0255993189982007,2017-07-19
34760,4.73,0,1.0255617785453797,2021-05-06
38391,1.2,1,1.025545038495745,2022-08-31
33564,1.48,1,1.0255443269865854,2020-10-16
35052,1.46,1,1.0254997777938843,2021-06-07
33670,1.44,1,1.0254994991847448,2020-10-28
30999,1.1,1,1.025442898273468,2019-05-09
27000,1.34,1,1.0253473046847754,2017-02-09
36667,5.08,0,1.0252504862206322,2022-02-11
28120,1.2,1,1.0251553671700613,2017-06-21
28458,1.45,1,1.0251550016303856,2017-07-27
32080,1.73,1,1.0250886246562003,2019-09-01
39299,3.8,0,1.025068723985127,2023-02-17
36700,2.24,0,1.02502918609551,2022-02-15
31516,1.59,1,1.0250161630766734,2019-07-05
27474,1.45,1,1.0249710639317828,2017-04-10
37582,1.72,1,1.024959198832512,2022-05-28
29118,1.94,1,1.0249421463012696,2017-10-17
28521,2.44,0,1.024888191819191,2017-08-02
30469,1.71,1,1.0248674279451369,2019-02-26
29719,1.5,1,1.024844718830926,2018-02-16
36984,1.47,1,1.0248417535424235,2022-03-23
38060,2.73,0,1.0248334387370517,2022-07-27
28185,2.5,0,1.0248276233673095,2017-06-29
36477,1.27,1,1.0247837938581195,2022-01-20
34994,3.28,0,1.024770404781614,2021-06-01
35925,1.31,1,1.0247550347873144,2021-09-27
38471,1.15,1,1.0247237039463861,2022-09-21
36798,3.68,0,1.0247224014145988,2022-02-21
27086,2.82,0,1.0246675525392805,2017-02-17
36372,1.21,1,1.0246508155550274,2022-01-12
32663,1.25,1,1.0245967975684576,2020-01-21
27542,1.49,1,1.0245415712254389,2017-04-18
37144,1.56,1,1.0245311290025712,2022-04-12
32045,2.47,0,1.024427949011326,2019-08-29
38235,1.25,1,1.0244253490652357,2022-08-16
29724,2.83,0,1.02441440309797,2018-02-16
33830,1.41,1,1.0244106715066092,2021-01-10
38923,1.43,1,1.0243832668236321,2023-01-02
35816,1.35,1,1.024365211384637,2021-09-01
32761,2.27,0,1.0243499052524565,2020-02-04
36842,1.51,1,1.024303018621036,2022-02-23
27852,2.05,0,1.024286679029465,2017-05-22
31727,1.74,1,1.0242842191457748,2019-07-30
38365,4.06,0,1.0242455400739396,2022-08-30
37870,1.51,1,1.0242451981135776,2022-07-01
32118,1.99,1,1.0242192258437475,2019-09-18
36804,5.03,0,1.0242124148777552,2022-02-22
30401,2.86,0,1.024204922744206,2019-02-20
36080,1.67,1,1.0241875345508256,2021-10-19
32757,1.57,1,1.024180646687746,2020-02-04
28081,2.17,0,1.0241744972467424,2017-06-18
33370,1.5,1,1.0241378865071706,2020-09-26
37567,1.2,1,1.0241281475339616,2022-05-26
29346,1.78,1,1.0240761770009994,2018-01-02
38611,7.15,0,1.0240447091204776,2022-10-04
30306,2.0,1,1.0240124762058258,2019-02-13
31325,1.7,1,1.024010218679905,2019-06-19
26974,1.55,1,1.0239935571948686,2017-02-08
28632,3.97,0,1.0239382335117886,2017-08-10
36423,1.16,1,1.0238717389106748,2022-01-18
30779,2.19,0,1.0238642740249633,2019-04-15
38318,1.52,1,1.0238534319400787,2022-08-25
32106,1.36,1,1.023823072569711,2019-09-17
33353,2.28,0,1.0238087537884712,2020-09-22
34023,1.23,1,1.0237523123196193,2021-02-09
31381,1.51,1,1.02371835904462,2019-06-25
33223,1.13,1,1.0236931925160544,2020-09-03
27117,1.56,1,1.0236866651262557,2017-02-20
35686,1.77,1,1.0236591517925264,2021-08-19
34234,1.64,1,1.0236395907402038,2021-03-08
28049,1.99,0,1.0235736167430878,2017-06-13
37579,1.08,1,1.0235501984187536,2022-05-27
28312,1.19,1,1.0234967446327208,2017-07-10
32589,1.85,1,1.0234746225178244,2020-01-15
28569,1.17,1,1.0234595435857772,2017-08-03
32857,1.29,1,1.023429560320718,2020-02-12
27318,1.27,1,1.0233942075286593,2017-03-11
37062,1.53,1,1.023391766399145,2022-03-30
28382,1.68,1,1.0233861315250397,2017-07-20
37355,1.11,1,1.0233847733054844,2022-05-05
28935,1.78,1,1.0233839397771018,2017-09-25
35763,1.29,1,1.0233819654158185,2021-08-30
29121,1.65,1,1.0233261287212372,2017-10-17
34655,1.08,1,1.0233212511880059,2021-04-23
35322,4.05,0,1.0232970019749235,2021-07-05
27462,1.24,1,1.0232377212388173,2017-03-28
33878,2.52,0,1.0232158842086794,2021-02-02
35626,1.97,0,1.0231977035850286,2021-08-12
28561,1.88,1,1.0231817199786504,2017-08-03
29004,1.29,1,1.0231802939517158,2017-10-03
34768,1.54,1,1.0231633961200715,2021-05-07
39277,1.78,1,1.0231245217720666,2023-02-15
34250,1.56,1,1.0230801115036012,2021-03-09
28490,1.29,1,1.0230721756390164,2017-07-30
31716,1.81,1,1.0229990556836126,2019-07-29
33783,2.84,0,1.0229470472676412,2020-11-17
32234,1.73,1,1.0229433213174342,2019-10-02
30143,1.25,1,1.0229410018239702,2019-01-17
38981,2.57,0,1.022933644294739,2023-01-09
35862,1.13,1,1.0228898414543697,2021-09-06
30345,3.26,0,1.0228673100471497,2019-02-17
32878,1.51,1,1.022806757092476,2020-02-14
33400,1.27,1,1.0228035692657744,2020-09-28
38153,1.11,1,1.0227900506768908,2022-08-05
37180,1.34,1,1.0227899285725184,2022-04-15
27433,1.55,1,1.0227804362773896,2017-03-25
32127,1.5,1,1.0227781406470708,2019-09-19
32638,1.25,1,1.0227276278393609,2020-01-21
39198,1.63,1,1.0227234393954276,2023-02-09
35623,1.35,1,1.0227219636951175,2021-08-11
35038,1.17,1,1.022672486901283,2021-06-04
30824,4.65,0,1.022644701004028,2019-04-19
34443,1.37,1,1.0226234675305232,2021-03-27
38341,4.58,0,1.0226189592906407,2022-08-29
30133,1.31,1,1.0226144367456438,2019-01-16
29788,3.27,0,1.022548367381096,2018-02-21
30470,1.36,1,1.022528785296849,2019-02-26
34548,1.17,1,1.0225238664661134,2021-04-13
39346,1.28,1,1.022494158063616,2023-02-21
30318,1.55,1,1.0224754045406979,2019-02-14
32865,3.53,0,1.0224696674517224,2020-02-13
28006,1.28,1,1.02245484488351,2017-06-03
27686,1.18,1,1.0224373688016617,2017-05-02
34479,2.36,0,1.022435141631535,2021-04-04
33629,1.46,1,1.0224093066794533,2020-10-23
28672,3.22,0,1.0224080562591553,2017-08-16
35469,1.48,1,1.0223993722030096,2021-07-22
38987,2.34,0,1.0223790907859802,2023-01-10
36585,2.46,0,1.022371685743332,2022-02-04
32748,1.48,1,1.0223157558441163,2020-02-04
29756,1.45,1,1.0223038937364304,2018-02-20
34079,1.12,1,1.0222856521606445,2021-02-15
28270,1.14,1,1.0222829134123665,2017-07-05
34513,1.31,1,1.0222811043262483,2021-04-08
28247,1.31,1,1.0222624650171825,2017-07-04
27703,4.22,0,1.0222298657042639,2017-05-03
29800,1.41,1,1.022163918018341,2018-02-22
38149,1.66,1,1.0221544439792631,2022-08-05
27577,2.36,0,1.022141332626343,2017-04-21
27635,4.48,0,1.0221407349620546,2017-04-27
33543,1.75,1,1.022090433165431,2020-10-14
28604,1.35,1,1.0220556914806367,2017-08-08
35732,1.76,1,1.0220400297641754,2021-08-25
27623,3.3,0,1.022027107817786,2017-04-26
30472,1.63,1,1.0220263148631368,2019-02-27
38882,1.33,1,1.0219659703969957,2022-11-02
34186,2.09,0,1.0219483802318572,2021-03-02
35387,1.79,1,1.0219007319957019,2021-07-15
37456,1.21,1,1.0218568445955003,2022-05-18
34685,1.26,1,1.021810591220856,2021-04-27
34127,1.27,1,1.021807752592223,2021-02-24
38422,1.12,1,1.0217706871032717,2022-09-02
32429,1.42,1,1.0217393517494202,2019-10-23
35994,1.44,1,1.0217000198364257,2021-10-08
34226,1.29,1,1.0216612113373622,2021-03-07
30991,1.38,1,1.0216451152733392,2019-05-08
34541,1.95,0,1.021621625125408,2021-04-13
34637,2.3,0,1.021608577122291,2021-04-22
34812,1.58,1,1.0216083692510924,2021-05-13
28274,1.17,1,1.0216001742226735,2017-07-05
28218,6.02,0,1.0215837062256676,2017-07-03
31102,1.42,1,1.0215697964600152,2019-05-22
34414,1.63,1,1.0215546481609343,2021-03-25
30352,1.65,1,1.0215414382517338,2019-02-18
36730,1.47,1,1.0215361601114274,2022-02-16
33135,3.71,0,1.021521179335458,2020-08-31
34898,1.16,1,1.0215094246183123,2021-05-25
36389,1.91,1,1.0214903429895639,2022-01-15
33569,1.22,1,1.0214758045332772,2020-10-16
30204,3.08,0,1.021450891324452,2019-02-05
36415,1.52,1,1.0214355598177227,2022-01-17
35160,2.72,0,1.0214090702931087,2021-06-21
36120,1.22,1,1.0214059332438876,2021-10-22
30600,2.5,0,1.0213916796445848,2019-03-12
26698,1.54,1,1.0213770747184754,2017-01-03
31321,1.21,1,1.021355053271566,2019-06-18
37358,1.16,1,1.0213462114334106,2022-05-05
29221,1.32,1,1.021336611679622,2017-10-26
26737,1.59,1,1.021330431699753,2017-01-05
34115,2.24,0,1.0212774446010588,2021-02-23
35979,1.18,1,1.0212416895798273,2021-10-07
33647,1.56,1,1.0212225825445995,2020-10-26
36195,1.29,1,1.0212101746456965,2021-11-01
28558,1.84,1,1.0211609011888505,2017-08-03
30257,3.14,0,1.021158462847982,2019-02-09
36431,1.15,1,1.021157534633364,2022-01-18
38717,1.24,1,1.0211345134462628,2022-10-18
30680,2.4,0,1.0211183922631402,2019-03-23
33242,1.2,1,1.0211080517087663,2020-09-05
37643,2.46,0,1.0211071160009928,2022-06-10
27010,1.13,1,1.021091095975467,2017-02-10
39119,1.2,1,1.021081382887704,2023-01-19
28575,3.67,0,1.0210739300932203,2017-08-04
32771,2.83,0,1.0210690351894924,2020-02-05
38712,1.74,1,1.0210310174524784,2022-10-18
30118,1.3,1,1.021030547789165,2019-01-15
28634,2.75,0,1.021022653068815,2017-08-10
31166,1.12,1,1.0210201263427734,2019-05-28
29775,1.31,1,1.020964060340609,2018-02-20
33962,1.6,1,1.0209448610033307,2021-02-08
34487,1.33,1,1.020932099223137,2021-04-05
32074,1.26,1,1.0208965158462524,2019-08-31
27949,1.2,1,1.020887415749686,2017-05-30
39044,1.1,1,1.0208628101008281,2023-01-16
29500,1.31,1,1.020862241302218,2018-01-16
28321,1.21,1,1.0208526540654046,2017-07-12
38553,1.19,1,1.0208500295877456,2022-09-29
28050,1.53,1,1.0208496561220715,2017-06-13
31257,1.44,1,1.0208131558554514,2019-06-11
30256,1.7,1,1.0207922321557998,2019-02-09
29515,1.29,1,1.0207504603692463,2018-01-17
33046,5.05,0,1.0207179102727344,2020-02-26
29601,1.63,1,1.0206714052458603,2018-02-07
31073,2.1,0,1.0206523001194,2019-05-20
28794,2.46,0,1.020634960617338,2017-08-30
33951,1.33,1,1.020620404481888,2021-02-05
37331,1.15,1,1.0206103469644272,2022-05-03
37400,6.78,0,1.0206023526191712,2022-05-11
28986,1.31,1,1.0205954794372831,2017-10-02
27177,3.14,0,1.02058455484254,2017-02-24
32542,1.45,1,1.0205820385898863,2020-01-08
35717,1.4,1,1.0205625712871549,2021-08-24
34861,1.18,1,1.0205593744346073,2021-05-20
32700,1.11,1,1.0204884931019378,2020-01-23
29321,2.22,0,1.0204458973407744,2018-01-01
34316,1.53,1,1.020426732301712,2021-03-15
37476,4.03,0,1.0204101892028536,2022-05-22
39271,1.69,1,1.0203913552761077,2023-02-15
30876,1.2,1,1.0203850814274378,2019-04-25
34454,1.18,1,1.0203841034003664,2021-03-29
33208,2.44,0,1.0203763065338134,2020-09-03
37751,1.51,1,1.0202863577008248,2022-06-22
35813,1.12,1,1.0202851867675782,2021-09-01
27050,1.31,1,1.0202301668269294,2017-02-15
37191,1.39,1,1.0201508243083952,2022-04-18
31996,1.66,1,1.0201417508125306,2019-08-26
33545,1.65,1,1.020118261501193,2020-10-14
29735,2.31,0,1.0201111972332,2018-02-18
31004,1.45,1,1.020097332767078,2019-05-09
29077,3.28,0,1.0200263994932173,2017-10-11
31324,1.33,1,1.0200204575061798,2019-06-18
29765,1.72,1,1.02001595834891,2018-02-20
38262,1.51,1,1.0199839025735855,2022-08-18
29957,1.47,1,1.0199493706226348,2019-01-02
30493,1.46,1,1.0199388231549944,2019-02-27
33794,1.13,1,1.0199109997068132,2021-01-07
39048,2.43,0,1.0199056363701822,2023-01-16
36376,1.71,1,1.0198907298445703,2022-01-13
27543,6.1,0,1.0198440950257435,2017-04-18
31100,1.25,1,1.019838462982859,2019-05-22
34770,2.18,0,1.0198123921751976,2021-05-08
28910,1.33,1,1.019803993701935,2017-09-21
28481,2.36,0,1.0197549176216125,2017-07-28
36545,1.78,1,1.0197479992111524,2022-02-01
34471,1.15,1,1.0197464112724577,2021-03-31
36216,1.3,1,1.019741645029613,2021-11-03
37932,5.28,0,1.0197110142026629,2022-07-13
35583,3.15,0,1.0196546196086065,2021-08-05
33196,1.6,1,1.019613858631679,2020-09-02
26724,1.12,1,1.0196091747283937,2017-01-04
39132,1.22,1,1.0195904951436179,2023-01-21
37885,1.07,1,1.0195727616548538,2022-07-03
31426,1.26,1,1.0195304346084595,2019-07-01
36110,2.11,1,1.0194902400374413,2021-10-21
34012,1.38,1,1.0194860545226505,2021-02-09
33207,1.34,1,1.0194000080653602,2020-09-03
30896,1.75,1,1.01936299726367,2019-04-26
38049,2.68,0,1.0193505583916391,2022-07-27
35651,1.44,1,1.0192788219451905,2021-08-17
35150,1.3,1,1.0192605120795115,2021-06-20
33967,2.1,0,1.0192549368739128,2021-02-08
33314,3.87,0,1.0192222777009012,2020-09-16
