match,PSW,win0,confidence0,date,
12376,2.58,0,1.114023388,1/14/2013,-1
33777,1.77,1,1.114021372,3/26/2022,0.77
35523,3.67,0,1.114004052,1/4/2023,-1
29094,3.06,0,1.113839408,8/29/2019,-1
28425,1.88,1,1.113812478,6/12/2019,0.88
35083,2.49,0,1.113734709,9/1/2022,-1
18493,2.36,0,1.113629866,6/19/2015,-1
15207,1.23,1,1.113613685,3/7/2014,0.23
24092,2.38,0,1.113602711,8/28/2017,-1
20282,1.57,1,1.113575945,3/15/2016,0.57
16384,1.83,1,1.113572187,8/1/2014,0.83
34994,1.58,1,1.113511124,8/26/2022,0.58
25507,1.89,1,1.113425057,4/24/2018,0.89
17417,1.51,1,1.113389506,1/31/2015,0.51
14141,1.66,1,1.113369839,8/22/2013,0.66
26468,1.44,1,1.113367722,8/13/2018,0.44
25828,1.55,1,1.113316381,5/28/2018,0.55
35943,1.49,1,1.113302009,2/21/2023,0.49
35085,1.4,1,1.113227892,9/1/2022,0.4
27279,1.7,1,1.113219678,1/9/2019,0.7
32317,1.88,1,1.11320765,7/19/2021,0.88
13548,1.61,1,1.113197403,6/12/2013,0.61
13649,2.24,0,1.113145543,6/24/2013,-1
15612,1.67,1,1.113114919,4/29/2014,0.67
30058,1.99,0,1.113101277,2/27/2020,-1
14644,2.16,0,1.113071417,10/25/2013,-1
14963,1.98,0,1.11305803,1/28/2014,-1
29275,2.15,0,1.113054979,9/17/2019,-1
26971,1.67,1,1.113043895,10/8/2018,0.67
35820,1.34,1,1.113040395,2/7/2023,0.34
32181,1.56,1,1.113034173,7/6/2021,0.56
13355,2.67,0,1.112920014,5/23/2013,-1
18141,1.93,0,1.112910807,5/11/2015,-1
13978,1.88,1,1.112808558,7/31/2013,0.88
20265,1.9,0,1.112790267,3/13/2016,-1
24887,1.38,1,1.11278541,1/16/2018,0.38
35327,2.88,0,1.112766517,10/4/2022,-1
22240,1.72,1,1.112752412,1/4/2017,0.72
20365,2.51,0,1.112686171,3/26/2016,-1
19283,1.6,1,1.112665571,9/22/2015,0.6
19507,1.53,1,1.112664811,10/13/2015,0.53
26296,1.57,1,1.112575075,7/23/2018,0.57
17631,1.52,1,1.112574396,3/3/2015,0.52
21344,1.81,0,1.112574279,7/20/2016,-1
26373,2.42,0,1.112553186,8/1/2018,-1
33818,1.71,1,1.112526639,4/4/2022,0.71
17663,1.38,1,1.112484112,3/6/2015,0.38
17883,1.94,1,1.112446456,4/6/2015,0.94
31011,1.74,1,1.1124433,2/14/2021,0.74
31224,3.05,0,1.112436667,3/13/2021,-1
31717,1.46,1,1.112421327,5/19/2021,0.46
21760,1.96,0,1.112331875,9/16/2016,-1
17235,1.48,1,1.112294683,1/11/2015,0.48
31804,2.3,0,1.112292455,5/31/2021,-1
27483,2.05,0,1.11223187,2/2/2019,-1
30934,1.45,1,1.112225911,2/9/2021,0.45
34746,1.34,1,1.112167276,7/28/2022,0.34
35936,1.66,1,1.112144034,2/21/2023,0.66
35081,2.48,0,1.112140356,9/1/2022,-1
17624,1.93,0,1.112139327,3/2/2015,-1
22159,2.26,0,1.112127573,10/26/2016,-1
32674,2.6,0,1.112123585,9/4/2021,-1
15438,1.31,1,1.112071698,4/4/2014,0.31
33929,1.66,1,1.112036573,4/21/2022,0.66
14531,2.42,0,1.112023345,10/8/2013,-1
35281,1.24,1,1.112006014,9/28/2022,0.24
22731,1.93,0,1.111982577,3/10/2017,-1
22687,2.15,0,1.111980282,3/3/2017,-1
22939,1.45,1,1.111939493,4/5/2017,0.45
13542,2.74,0,1.111810543,6/12/2013,-1
19357,1.63,1,1.111798861,9/28/2015,0.63
19887,1.43,1,1.11171557,1/20/2016,0.43
25772,1.54,1,1.111704723,5/22/2018,0.54
13667,2.31,1,1.111663302,6/24/2013,1.31
25364,1.94,0,1.111644326,4/2/2018,-1
22439,1.77,1,1.11163878,1/21/2017,0.77
20668,3.21,0,1.111623037,5/2/2016,-1
27691,2.14,0,1.111613949,3/10/2019,-1
28978,2.07,0,1.111602103,8/14/2019,-1
30844,1.81,1,1.11160015,2/3/2021,0.81
35783,1.57,1,1.111588268,2/2/2023,0.57
23722,2.47,0,1.111586958,7/6/2017,-1
13313,1.54,1,1.111586417,5/21/2013,0.54
34907,2.01,0,1.11155868,8/17/2022,-1
33550,2.35,0,1.111557843,2/27/2022,-1
16870,2.18,0,1.111472968,9/22/2014,-1
35935,1.54,1,1.111452245,2/21/2023,0.54
13129,2.21,0,1.111438563,4/24/2013,-1
29994,1.8,1,1.111403254,2/23/2020,0.8
14706,1.79,1,1.111358383,12/31/2013,0.79
25402,1.69,1,1.111219234,4/4/2018,0.69
35177,1.79,1,1.111216189,9/16/2022,0.79
13894,2.42,0,1.111177228,7/22/2013,-1
35834,1.51,1,1.111172359,2/8/2023,0.51
20505,1.93,1,1.111134404,4/15/2016,0.93
23931,1.9,1,1.111126829,8/5/2017,0.9
34869,1.7,1,1.111106652,8/11/2022,0.7
30535,1.57,1,1.111059903,9/27/2020,0.57
32691,2.49,0,1.111020814,9/8/2021,-1
15236,1.98,1,1.111005736,3/9/2014,0.98
29111,2.26,0,1.111002024,8/29/2019,-1
20817,2.03,0,1.110953274,5/23/2016,-1
34496,3.96,0,1.110925549,6/28/2022,-1
25698,1.36,1,1.110827443,5/15/2018,0.36
13285,2.07,0,1.110779974,5/15/2013,-1
24547,1.71,1,1.110737097,10/11/2017,0.71
21603,2.08,0,1.11067519,8/29/2016,-1
15067,2.01,0,1.110652598,2/18/2014,-1
21357,1.93,1,1.110617715,7/21/2016,0.93
19243,1.49,1,1.11061251,9/19/2015,0.49
17739,1.38,1,1.110595293,3/14/2015,0.38
25477,1.71,1,1.110561531,4/13/2018,0.71
15063,1.59,1,1.110554942,2/17/2014,0.59
17999,1.53,1,1.110503813,4/22/2015,0.53
23845,1.49,1,1.110444772,7/25/2017,0.49
27807,1.58,1,1.110355483,3/25/2019,0.58
17157,1.74,0,1.110353569,1/5/2015,-1
24759,2.46,0,1.110344428,1/4/2018,-1
13594,2.09,0,1.110340064,6/17/2013,-1
33479,2.45,0,1.110336046,2/21/2022,-1
33881,1.38,1,1.110293818,4/8/2022,0.38
24057,2.91,0,1.110272747,8/21/2017,-1
14378,1.35,1,1.110267634,9/18/2013,0.35
13316,2.07,0,1.110251907,5/21/2013,-1
33258,2.74,0,1.11022291,1/12/2022,-1
17170,1.85,0,1.110212865,1/5/2015,-1
30449,1.83,1,1.110170927,9/14/2020,0.83
27144,1.87,0,1.110164833,11/1/2018,-1
27453,1.76,1,1.110159565,1/29/2019,0.76
32230,1.56,1,1.110155332,7/12/2021,0.56
31460,3.12,0,1.110123193,4/10/2021,-1
31151,2.37,0,1.110101338,3/8/2021,-1
28410,1.88,0,1.110072275,6/11/2019,-1
30711,2.22,0,1.109996106,1/8/2021,-1
33884,1.78,0,1.109986594,4/9/2022,-1
13153,2.4,0,1.109976139,4/26/2013,-1
16925,1.49,1,1.109958202,9/29/2014,0.49
30433,2.49,0,1.109875079,9/11/2020,-1
12696,2.27,0,1.109851905,2/22/2013,-1
19943,1.48,1,1.109819172,2/8/2016,0.48
22118,2.02,0,1.10980867,10/18/2016,-1
30623,3.37,0,1.109767344,10/2/2020,-1
34256,1.83,0,1.109750998,6/6/2022,-1
35639,1.44,1,1.109743767,1/16/2023,0.44
14312,2.18,0,1.109733343,9/11/2013,-1
13354,1.53,1,1.109728342,5/23/2013,0.53
24791,1.45,1,1.109633726,1/8/2018,0.45
12639,2.37,0,1.109614877,2/19/2013,-1
28442,2.94,0,1.109598727,6/14/2019,-1
35291,2.26,0,1.109598712,9/29/2022,-1
21282,3,0,1.109597904,7/15/2016,-1
31048,1.79,1,1.109560004,2/17/2021,0.79
35947,1.52,1,1.109549844,2/22/2023,0.52
14204,1.51,1,1.109535699,8/27/2013,0.51
20063,1.87,1,1.109533479,2/21/2016,0.87
29649,2.01,1,1.109448119,1/6/2020,1.01
30925,2.09,0,1.109444514,2/9/2021,-1
24641,2.05,0,1.109390918,10/19/2017,-1
15765,1.44,1,1.1093256,5/19/2014,0.44
35531,2.17,0,1.109307549,1/5/2023,-1
26503,2.26,0,1.109293901,8/16/2018,-1
16701,1.34,1,1.109285422,9/9/2014,0.34
13529,2.14,0,1.109276344,6/11/2013,-1
32028,1.65,1,1.109257744,6/22/2021,0.65
27843,1.67,1,1.109240178,4/2/2019,0.67
33655,1.43,1,1.109215699,3/11/2022,0.43
18917,2.16,0,1.109182793,8/9/2015,-1
16664,3.03,0,1.109179571,9/8/2014,-1
15551,2.4,0,1.10916374,4/22/2014,-1
34524,1.56,1,1.109157648,6/29/2022,0.56
27601,2.18,0,1.109116187,2/25/2019,-1
13116,2.64,0,1.109097906,4/23/2013,-1
17360,1.37,1,1.109078805,1/21/2015,0.37
31937,1.81,1,1.109074699,6/12/2021,0.81
35877,1.6,1,1.108964797,2/15/2023,0.6
29184,1.5,1,1.108959649,9/10/2019,0.5
25912,1.84,1,1.10895505,6/2/2018,0.84
32485,1.71,1,1.108939436,8/18/2021,0.71
29565,1.8,0,1.108910253,10/16/2019,-1
24982,1.62,1,1.108873013,1/30/2018,0.62
33463,1.64,1,1.108768288,2/18/2022,0.64
15751,2.5,0,1.108759959,5/18/2014,-1
23459,1.71,1,1.108751315,6/12/2017,0.71
33960,1.74,0,1.108729961,4/28/2022,-1
24261,3.06,0,1.108686517,9/16/2017,-1
25723,1.49,1,1.108657481,5/16/2018,0.49
18252,1.74,1,1.108653574,5/22/2015,0.74
17830,1.57,1,1.108605829,3/27/2015,0.57
17359,1.56,1,1.108563618,1/21/2015,0.56
