match,PSW,win0,confidence0,date,winner,
49218,1.13,1,1.003332055,5/17/2019,Djokovic N.,0.13
54643,1.47,1,1.003321101,2/1/2022,Ruusuvuori E.,0.47
46239,1.35,1,1.00328521,3/27/2018,Anderson K.,0.35
56969,1.74,1,1.003272603,11/1/2022,Fognini F.,0.74
50997,1.16,1,1.003266598,2/12/2020,Goffin D.,0.16
55219,1.43,1,1.003244114,4/7/2022,Van De Zandschulp B.,0.43
50361,1.34,1,1.003242239,9/30/2019,Chardy J.,0.34
51030,2.66,0,1.00324154,2/14/2020,Thompson J.,-1
55247,1.5,1,1.003240854,4/11/2022,Carreno Busta P.,0.5
48468,2.41,0,1.003237914,2/13/2019,Shapovalov D.,-1
50889,1.66,1,1.003234566,2/3/2020,Barrere G.,0.66
44983,1.28,1,1.003234231,8/31/2017,Monfils G.,0.28
50612,1.13,1,1.003228658,10/27/2019,Federer R.,0.13
47570,1.13,1,1.003218219,8/28/2018,Carreno Busta P.,0.13
55272,1.35,1,1.003190685,4/13/2022,Schwartzman D.,0.35
43142,1.09,1,1.003160457,2/8/2017,Goffin D.,0.09
49643,1.79,1,1.003154799,7/3/2019,Khachanov K.,0.79
48297,5.03,0,1.00314863,1/17/2019,Popyrin A.,-1
56913,1.32,1,1.003141709,10/26/2022,Carreno Busta P.,0.32
43679,3.57,0,1.003113449,4/14/2017,Escobedo E.,-1
56023,2.15,1,1.003112695,7/12/2022,Duckworth J.,1.15
43756,2.97,0,1.003100123,4/24/2017,Evans D.,-1
48103,2.33,0,1.003096868,1/1/2019,Ramanathan R.,-1
51292,1.33,1,1.003093631,8/31/2020,Giron M.,0.33
51354,5.83,0,1.003090684,9/3/2020,Pospisil V.,-1
49772,1.57,1,1.003080645,7/20/2019,Lajovic D.,0.57
44688,1.61,1,1.003072433,8/2/2017,Sandgren T.,0.61
53526,1.27,1,1.003055512,7/15/2021,Carreno Busta P.,0.27
53095,1.26,1,1.003050781,5/31/2021,Nishioka Y.,0.26
47545,1.7,1,1.003040863,8/27/2018,Pella G.,0.7
43056,1.27,1,1.003039767,1/18/2017,Wawrinka S.,0.27
45745,2.8,0,1.003026866,2/6/2018,Berankis R.,-1
49420,1.26,1,1.002991376,6/11/2019,Kudla D.,0.26
51450,1.52,1,1.002990199,9/15/2020,Millman J.,0.52
50770,1.64,1,1.002967108,1/21/2020,Herbert P.H.,0.64
55647,1.56,1,1.002925317,5/24/2022,Gasquet R.,0.56
56706,2.19,0,1.002924774,10/4/2022,Moriya H.,-1
50634,1.1,1,1.002921789,10/30/2019,Nadal R.,0.1
52219,1.12,1,1.002918425,2/15/2021,Rublev A.,0.12
46805,1.41,1,1.0028971,6/4/2018,Del Potro J.M.,0.41
47064,1.46,1,1.002883974,7/5/2018,Nishikori K.,0.46
49083,2.08,0,1.002858874,4/30/2019,Mayer L.,-1
