match,PSW,win0,confidence0,date,winner,,,pred correct?
32663,1.19,1,0.950437832,1/15/2013,Dodig I.,0.19,,
38615,1.21,1,0.950428457,4/28/2015,Gasquet R.,0.21,,
56155,1.13,1,0.950415966,7/26/2022,Brooksby J.,0.13,,
47938,1.25,1,0.950404682,10/19/2018,Edmund K.,0.25,,
49688,1.18,1,0.950388675,7/8/2019,Querrey S.,0.18,,
49492,1.37,1,0.950368735,6/20/2019,Tsitsipas S.,0.37,,
30946,7.1,0,0.950367806,5/11/2012,Tipsarevic J.,-1,,
43095,1.2,1,0.950356977,1/21/2017,Thiem D.,0.2,,
53219,1.2,1,0.9503543,6/12/2021,Cilic M.,0.2,,
37872,1.42,1,0.950353941,2/2/2015,Kamke T.,0.42,,
45024,1.15,1,0.9503477,9/4/2017,Nadal R.,0.15,,
52805,3.28,0,0.950345689,4/26/2021,Anderson K.,-1,,
34246,1.05,1,0.950344053,7/23/2013,Berlocq C.,0.05,,
30832,1.23,1,0.950324083,5/1/2012,Montanes A.,0.23,,
42561,1.54,1,0.950321081,10/5/2016,Dimitrov G.,0.54,,
43597,1.55,1,0.950313642,3/25/2017,Muller G.,0.55,,
40935,1.33,1,0.950309022,3/23/2016,Ramos-Vinolas A.,0.33,,
49253,1.2,1,0.950305489,5/22/2019,Tsonga J.W.,0.2,,
30933,1.09,1,0.950305442,5/9/2012,Ferrer D.,0.09,,
56909,1.6,1,0.95030481,10/26/2022,Rinderknech A.,0.6,,
41642,2.37,0,0.950302297,6/14/2016,Young D.,-1,,
42373,1.42,1,0.950297848,9/1/2016,Carreno Busta P.,0.42,,
50213,1.02,1,0.950294256,8/29/2019,Djokovic N.,0.02,,
30402,1.12,1,0.950284176,2/29/2012,Tipsarevic J.,0.12,,
42163,1.05,1,0.950283426,8/10/2016,Garcia-Lopez G.,0.05,,
46594,1.24,1,0.950273468,5/14/2018,Carreno Busta P.,0.24,,
48238,3.51,0,0.95027208,1/14/2019,Cuevas P.,-1,,
51110,5.25,0,0.950265751,2/21/2020,Simon G.,-1,,
35116,1.22,1,0.950263892,1/6/2014,Giraldo S.,0.22,,
56030,4.26,0,0.950258203,7/12/2022,Huesler M.A.,-1,,
47337,1.17,1,0.95025576,8/2/2018,Nishikori K.,0.17,,
35491,1.26,1,0.950248901,2/19/2014,Berankis R.,0.26,,
33603,1.07,1,0.950243733,5/16/2013,Nadal R.,0.07,,
31729,1.3,1,0.950238816,8/8/2012,Berdych T.,0.3,,
45994,1.07,1,0.950238002,2/27/2018,Struff J.L.,0.07,,
47034,1.12,1,0.950236101,7/3/2018,Lopez F.,0.12,,
42382,1.47,1,0.950218565,9/2/2016,Tsonga J.W.,0.47,,
35071,6.55,0,0.950188508,1/1/2014,Mayer F.,-1,,
39244,1.45,1,0.950175227,7/13/2015,Donaldson J.,0.45,,
43646,12.23,0,0.950160623,4/11/2017,El Amrani R.,-1,,
46297,1.29,1,0.950149455,4/12/2018,Kyrgios N.,0.29,,
40266,1.3,1,0.950147438,1/6/2016,Mayer L.,0.3,,
51346,1.04,1,0.95013984,9/2/2020,Raonic M.,0.04,,
49120,1.3,1,0.950130413,5/6/2019,Monfils G.,0.3,,
41543,1.2,1,0.950129363,5/26/2016,Thiem D.,0.2,,
50859,1.43,1,0.950118561,1/25/2020,Zverev A.,0.43,,
42875,1.15,1,0.950107439,1/3/2017,Nadal R.,0.15,,
33199,1.69,1,0.950104287,3/21/2013,Goffin D.,0.69,,
44103,1.21,1,0.950103663,5/29/2017,Johnson S.,0.21,,
30589,1.22,1,0.950102698,3/24/2012,Ferrer D.,0.22,,
49702,1.42,1,0.950081947,7/15/2019,Sandgren T.,0.42,,
48943,1.04,1,0.950078489,4/15/2019,Munar J.,0.04,,
33448,1.09,1,0.950052388,4/27/2013,Nadal R.,0.09,,
41664,5.12,0,0.950049056,6/15/2016,Mayer F.,-1,,
33681,1.01,1,0.950048884,5/26/2013,Ferrer D.,0.01,,
54058,1.19,1,0.950046493,9/27/2021,Kecmanovic M.,0.19,,
43217,2.63,0,0.950031549,2/15/2017,Smyczek T.,-1,,
44470,1.04,1,0.949995255,7/8/2017,Federer R.,0.04,,
46664,1.49,1,0.949983944,5/23/2018,Wawrinka S.,0.49,,
42363,1.26,1,0.949978062,8/31/2016,Anderson K.,0.26,,
50360,3.83,0,0.949937606,9/30/2019,Soeda G.,-1,,
40289,1.32,1,0.949923338,1/7/2016,Raonic M.,0.32,,
40376,1.01,1,0.949920398,1/18/2016,Djokovic N.,0.01,,
39161,1.12,1,0.949919529,6/30/2015,Mahut N.,0.12,,
46623,1.05,1,0.949918717,5/17/2018,Nadal R.,0.05,,
44258,15.42,0,0.949911287,6/20/2017,Thompson J.,-1,,
49078,1.45,1,0.94990925,4/30/2019,Sousa J.,0.45,,
49349,1.27,1,0.949879371,5/29/2019,Djere L.,0.27,,
45155,1.54,1,0.949859139,10/3/2017,Lu Y.H.,0.54,,
46628,1.58,1,0.949850502,5/18/2018,Djokovic N.,0.58,,
50661,3.69,0,0.949805892,11/10/2019,Thiem D. ,-1,,
43268,1.3,1,0.949799581,2/18/2017,Goffin D.,0.3,,
57534,5.56,0,0.949798919,2/28/2023,Lopez F.,-1,-100,
38546,1.38,1,0.94979144,4/22/2015,Garcia-Lopez G.,0.38,,
56105,3.13,0,0.949775386,7/21/2022,Varillas J.P.,-1,,
30638,5.11,0,0.94976309,4/10/2012,Ouahab L.,-1,,
32755,3.27,0,0.949753093,2/5/2013,Karlovic I.,-1,,
48579,1.71,1,0.949743809,2/22/2019,Goffin D.,0.71,,
33672,1.06,1,0.949737564,5/26/2013,Anderson K.,0.06,,
47377,1.75,1,0.949730994,8/6/2018,Klahn B.,0.75,,
57022,2.87,0,0.949725872,1/2/2023,Cecchinato M.,-1,-100,
41162,1.43,1,0.949725629,4/19/2016,Granollers M.,0.43,,
34683,2.55,0,0.949702034,9/18/2013,Bautista R.,-1,,
32393,2.73,0,0.949701947,10/25/2012,Mathieu P.H.,-1,,
35810,1.28,1,0.94967514,3/28/2014,Nadal R.,0.28,,
40247,1.03,1,0.949674172,1/5/2016,Nadal R.,0.03,,
31785,1.2,1,0.949674092,8/15/2012,Berdych T.,0.2,,
29932,1.26,1,0.949671453,1/10/2012,Kohlschreiber P.,0.26,,
52528,1.26,1,0.949669908,3/24/2021,Escobedo E.,0.26,,
46412,3.6,0,0.949667992,4/25/2018,Kovalik J.,-1,,
34838,2.24,0,0.949658023,10/15/2013,Basic M.,-1,,
40981,1.61,1,0.949657328,3/26/2016,Kukushkin M.,0.61,,
41541,1.01,1,0.94965174,5/26/2016,Nadal R.,0.01,,
56805,1.23,1,0.94964546,10/17/2022,Rune H.,0.23,,
41108,24.52,0,0.949629036,4/13/2016,Vesely J.,-1,,
33713,1.25,1,0.94962351,5/28/2013,Davydenko N.,0.25,,
41280,1.49,1,0.949622546,4/30/2016,Thiem D.,0.49,,
44824,1.46,1,0.949603275,8/15/2017,Kyrgios N.,0.46,,
33917,4.46,0,0.949601148,6/19/2013,Hernych J.,-1,,
56397,3.14,0,0.949584222,8/22/2022,Duckworth J.,-1,,
43780,3,0,0.949583266,4/26/2017,Zeballos H.,-1,,
45169,1.12,1,0.949571247,10/3/2017,Nadal R.,0.12,,
54684,1.56,1,0.94956785,2/3/2022,Vesely J.,0.56,,
35801,1.05,1,0.949566123,3/25/2014,Djokovic N.,0.05,,
49365,1.005,1,0.949552653,5/30/2019,Djokovic N.,0.005,,
33979,1.04,1,0.949549299,6/25/2013,Del Potro J.M.,0.04,,
41508,1.01,1,0.949544152,5/24/2016,Nadal R.,0.01,,
38922,1.12,1,0.949522572,5/29/2015,Wawrinka S.,0.12,,
55721,1.13,1,0.949517531,6/7/2022,Khachanov K.,0.13,,
55559,2.34,0,0.949515114,5/17/2022,Kokkinakis T.,-1,,
47455,1.06,1,0.949508885,8/15/2018,Raonic M.,0.06,,
32226,1.04,1,0.949505942,10/9/2012,Nishikori K.,0.04,,
36128,1.2,1,0.949504719,5/13/2014,Anderson K.,0.2,,
44976,9.28,0,0.94948001,8/30/2017,Millman J.,-1,,
47138,1.26,1,0.949475995,7/17/2018,Marterer M.,0.26,,
50847,1.01,1,0.949475102,1/23/2020,Medvedev D.,0.01,,
34653,1.06,1,0.949455127,9/7/2013,Nadal R.,0.06,,
56266,1.37,1,0.949451595,8/5/2022,Kyrgios N.,0.37,,
40360,1.52,1,0.949446181,1/15/2016,Dimitrov G.,0.52,,
31522,1.4,1,0.949429184,7/13/2012,Bellucci T.,0.4,,
40116,4.07,0,0.949403207,10/27/2015,Bedene A.,-1,,
37019,1.59,1,0.949397154,8/15/2014,Ferrer D.,0.59,,
43892,1.32,1,0.949393182,5/6/2017,Raonic M.,0.32,,
36940,1.22,1,0.94938805,8/6/2014,Raonic M.,0.22,,
56966,1.52,1,0.949379688,11/1/2022,Rune H.,0.52,,
40595,2.69,0,0.949378291,2/9/2016,Baghdatis M.,-1,,
39956,1.17,1,0.949373801,10/9/2015,Wawrinka S.,0.17,,
47739,1.46,1,0.949372932,9/27/2018,Dzumhur D.,0.46,,
36674,6.77,0,0.949368109,7/11/2014,Berlocq C.,-1,,
40911,1.25,1,0.949362559,3/15/2016,Berdych T.,0.25,,
54575,1.04,1,0.949339228,1/19/2022,Zverev A.,0.04,,
56002,1.33,1,0.949330178,7/4/2022,Kyrgios N.,0.33,,
42277,2.35,0,0.949323236,8/24/2016,Carreno Busta P.,-1,,
48284,1.34,1,0.949319706,1/16/2019,Bautista Agut R.,0.34,,
54319,3.96,0,0.949279785,11/1/2021,Koepfer D.,-1,,
53340,2.06,0,0.949267956,6/28/2021,Murray A.,-1,,
51534,2.3,0,0.94925843,9/28/2020,Bublik A.,-1,,
31379,1.05,1,0.949257231,6/28/2012,Roddick A.,0.05,,
52199,1.13,1,0.949253102,2/12/2021,Raonic M.,0.13,,
48904,2.73,0,0.949251668,4/10/2019,Tipsarevic J.,-1,,
52448,1.39,1,0.949243302,3/14/2021,Popyrin A.,0.39,,
49597,1.15,1,0.949202895,7/1/2019,Opelka R.,0.15,,
30304,1.01,1,0.949171338,2/22/2012,Ferrer D.,0.01,,
53051,1.27,1,0.949170406,5/26/2021,Struff J.L.,0.27,,
57459,1.05,1,0.94917013,2/22/2023,Baez S.,0.05,5,
55089,1.79,1,0.949161046,3/23/2022,Otte O.,0.79,,
53110,1.06,1,0.949157735,5/31/2021,Ruud C.,0.06,,
31091,1.01,1,0.949152186,5/29/2012,Ferrer D.,0.01,,
54300,4.26,0,0.949144096,10/28/2021,Millman J.,-1,,
41079,2.9,0,0.949136283,4/10/2016,Monaco J.,-1,,
43267,1.61,1,0.949131338,2/18/2017,Berlocq C.,0.61,,
53454,1.01,1,0.949126686,7/5/2021,Djokovic N.,0.01,,
41088,1.15,1,0.949113717,4/11/2016,Monfils G.,0.15,,
41873,1.68,1,0.949105526,7/11/2016,Monteiro T.,0.68,,
54390,1.6,1,0.949098549,11/16/2021,Medvedev D.,0.6,,
53917,1.12,1,0.949079189,8/31/2021,Berrettini M.,0.12,,
49010,2.9,0,0.949074569,4/23/2019,Jaziri M.,-1,,
56582,1.43,1,0.949071691,9/22/2022,Brooksby J.,0.43,,
34148,3.26,0,0.949064212,7/15/2013,Tursunov D.,-1,,
52302,2.89,0,0.949063836,2/27/2021,Cerundolo J.M.,-1,,
35044,5,0,0.949053593,12/31/2013,Ramanathan R.,-1,,
44841,1.2,1,0.949047395,8/16/2017,Isner J.,0.2,,
51446,3.05,0,0.949016284,9/15/2020,Lajovic D.,-1,,
33905,1.36,1,0.949001257,6/19/2013,Malisse X.,0.36,,
54757,3.43,0,0.948983574,2/9/2022,Verdasco F.,-1,,
56247,1.46,1,0.948981429,8/4/2022,Opelka R.,0.46,,
31611,1.21,1,0.94897871,7/21/2012,Roddick A.,0.21,,
30670,1.2,1,0.948977607,4/13/2012,Andujar P.,0.2,,
54528,3.47,0,0.948976938,1/17/2022,Vukic A.,-1,,
36340,1.41,1,0.948960657,6/9/2014,De Schepper K.,0.41,,
51091,2.81,0,0.948959574,2/19/2020,Balazs A.,-1,,
31441,3.18,0,0.94893803,7/10/2012,Van Der Merwe I.,-1,,
36486,1.01,1,0.948937003,6/23/2014,Djokovic N.,0.01,,
33750,1.01,1,0.948928033,5/30/2013,Djokovic N.,0.01,,
39856,1.14,1,0.948923292,9/29/2015,Chung H.,0.14,,
41939,1.17,1,0.948919671,7/15/2016,Cuevas P.,0.17,,
37990,1.07,1,0.948912598,2/11/2015,Murray A.,0.07,,
54703,1.21,1,0.948901766,2/4/2022,Schwartzman D.,0.21,,
41482,1.01,1,0.948899919,5/24/2016,Djokovic N.,0.01,,
52520,1.54,1,0.948899277,3/20/2021,Karatsev A.,0.54,,
39256,6.1,0,0.948894087,7/14/2015,Ram R.,-1,,
55424,1.56,1,0.948891857,5/1/2022,Isner J.,0.56,,
46554,1.35,1,0.948887976,5/9/2018,Coric B.,0.35,,
32133,1.01,1,0.948884052,10/2/2012,Djokovic N.,0.01,,
32688,1.01,1,0.948881205,1/16/2013,Djokovic N.,0.01,,
30993,1.01,1,0.948874712,5/17/2012,Nadal R.,0.01,,
35758,1.14,1,0.948860681,3/21/2014,Ferrer D.,0.14,,
37093,4.14,0,0.94884443,8/25/2014,Bolelli S.,-1,,
41385,1.1,1,0.948840175,5/12/2016,Djokovic N.,0.1,,
41874,1.74,1,0.948829129,7/11/2016,Sela D.,0.74,,
35757,1.11,1,0.948820508,3/21/2014,Gasquet R.,0.11,,
51595,1.01,1,0.948812611,10/1/2020,Djokovic N.,0.01,,
38366,1.13,1,0.948808754,3/28/2015,Nishikori K.,0.13,,
57518,1.04,1,0.948803396,2/28/2023,Djokovic N.,0.04,4,
39381,1.58,1,0.948789032,7/28/2015,Muller G.,0.58,,
49695,1.08,1,0.948781979,7/10/2019,Djokovic N.,0.08,,
30423,1.03,1,0.948772882,3/1/2012,Ferrer D.,0.03,,
50355,1.24,1,0.948754285,9/30/2019,Cilic M.,0.24,,
46253,2.8,0,0.948728575,3/30/2018,Isner J.,-1,,
33269,1.32,1,0.948719001,3/31/2013,Murray A.,0.32,,
32746,1.2,1,0.948717162,2/5/2013,Monfils G.,0.2,,
45033,1.06,1,0.948708446,9/18/2017,Kohlschreiber P.,0.06,,
36582,1.03,1,0.948699369,6/28/2014,Federer R.,0.03,,
47659,1.65,1,0.94869022,9/18/2018,Medvedev D.,0.65,,
47999,1.36,1,0.948682265,10/25/2018,Bautista Agut R.,0.36,,
52145,1.05,1,0.948659652,2/9/2021,Tsitsipas S.,0.05,,
46998,2.66,0,0.948659546,7/2/2018,Struff J.L.,-1,,
39127,1.03,1,0.948650834,6/29/2015,Dimitrov G.,0.03,,
55894,1.26,1,0.948636625,6/27/2022,Alcaraz C.,0.26,,
50940,1.48,1,0.948629538,2/7/2020,Pospisil V.,0.48,,
44348,1.38,1,0.948593322,6/29/2017,Seppi A.,0.38,,
41196,1.15,1,0.948585429,4/22/2016,Nadal R.,0.15,,
36779,1.51,1,0.948581422,7/22/2014,Seppi A.,0.51,,
35832,1.13,1,0.948563453,4/9/2014,Delbonis F.,0.13,,
43621,1.68,1,0.948561614,3/27/2017,Zverev A.,0.68,,
41845,1.26,1,0.948551148,7/2/2016,Zverev A.,0.26,,
38745,1.29,1,0.948549528,5/12/2015,Bautista R.,0.29,,
32996,1.01,1,0.948538896,2/25/2013,Federer R.,0.01,,
33545,1.5,1,0.948537967,5/9/2013,Wawrinka S.,0.5,,
36310,1.18,1,0.948506783,5/30/2014,Gulbis E.,0.18,,
46919,1.52,1,0.948505957,6/22/2018,Chardy J.,0.52,,
45998,1.17,1,0.948498417,2/27/2018,Anderson K.,0.17,,
35402,4.44,0,0.948489603,2/12/2014,Bogomolov A.,-1,,
44719,1.57,1,0.948486867,8/3/2017,Kohlschreiber P.,0.57,,
43654,2.45,0,0.948484353,4/12/2017,Zeballos H.,-1,,
51118,3.36,0,0.948477231,2/21/2020,Bublik A.,-1,,
41648,1.26,1,0.948473504,6/14/2016,Muller G.,0.26,,
52049,1.15,1,0.948469352,2/3/2021,Khachanov K.,0.15,,
52303,1.19,1,0.948465586,2/27/2021,Bautista Agut R.,0.19,,
30639,1.05,1,0.948464271,4/10/2012,Cipolla F.,0.05,,
41325,2.6,0,0.948458623,5/4/2016,Kyrgios N.,-1,,
32178,1.5,1,0.948454027,10/4/2012,Lopez F.,0.5,,
31491,5.16,0,0.948453018,7/11/2012,Sela D.,-1,,
32378,1.02,1,0.948447772,10/24/2012,Federer R.,0.02,,
33062,1.08,1,0.948438384,2/28/2013,Berdych T.,0.08,,
36456,1.59,1,0.948436749,6/18/2014,Roger-Vasselin E.,0.59,,
44774,1.31,1,0.948433456,8/9/2017,Dimitrov G.,0.31,,
52769,1.24,1,0.948425365,4/21/2021,Tsitsipas S.,0.24,,
40295,1.21,1,0.948416285,1/8/2016,Bedene A.,0.21,,
57038,1.62,1,0.94840792,1/3/2023,Korda S.,0.62,62,
46590,1.65,1,0.948396168,5/14/2018,Haase R.,0.65,,
50455,1.57,1,0.948392018,10/9/2019,Khachanov K.,0.57,,
37569,2.48,0,0.948387237,10/29/2014,Bautista R.,-1,,
41897,1.75,1,0.948377183,7/12/2016,Dancevic F.,0.75,,
30550,1.88,1,0.948370974,3/22/2012,Dancevic F.,0.88,,
50457,1.07,1,0.948358158,10/10/2019,Medvedev D.,0.07,,
45634,1.26,1,0.948344886,1/16/2018,Smyczek T.,0.26,,
46828,2.73,0,0.948331198,6/12/2018,Bolt A.,-1,,
36307,1.45,1,0.948322794,5/30/2014,Raonic M.,0.45,,
41635,6.65,0,0.94832197,6/13/2016,Johnson S.,-1,,
47129,1.39,1,0.94832146,7/17/2018,Verdasco F.,0.39,,
48515,2.74,0,0.948304528,2/19/2019,Auger-Aliassime F.,-1,,
33026,1.02,1,0.948304379,2/26/2013,Djokovic N.,0.02,,
52208,1.03,1,0.948268269,2/13/2021,Rublev A.,0.03,,
52262,1.2,1,0.948263894,2/24/2021,Humbert U.,0.2,,
34124,3.67,0,0.948261357,7/11/2013,Russell M.,-1,,
56132,1.41,1,0.948254915,7/25/2022,Varillas J. P.,0.41,,
40616,1.56,1,0.948240091,2/10/2016,Kohlschreiber P.,0.56,,
55900,1.37,1,0.948232605,6/27/2022,Halys Q.,0.37,,
44385,1.05,1,0.948230866,7/3/2017,Murray A.,0.05,,
38517,2.94,0,0.948224687,4/20/2015,Carballes Baena R.,-1,,
49892,1.48,1,0.948220423,7/30/2019,Edmund K.,0.48,,
29864,1.04,1,0.948219842,1/3/2012,Tsonga J.W.,0.04,,
43676,1.15,1,0.948210995,4/14/2017,Sock J.,0.15,,
34530,1.5,1,0.948209733,8/26/2013,Bautista R.,0.5,,
32647,3.56,0,0.948203439,1/15/2013,Kavcic B.,-1,,
53948,3.55,0,0.948194943,9/1/2021,Molcan A.,-1,,
36371,1.41,1,0.948188065,6/10/2014,Monfils G.,0.41,,
48138,1.38,1,0.948186211,1/2/2019,Wawrinka S.,0.38,,
41848,5.05,0,0.948175823,7/3/2016,Pouille L.,-1,,
53663,1.55,1,0.948162167,7/29/2021,Opelka R.,0.55,,
53763,2.32,0,0.948145051,8/12/2021,Monfils G.,-1,,
46958,1.48,1,0.948128768,6/27/2018,Sousa J.,0.48,,
50534,1.28,1,0.948125839,10/18/2019,Murray A.,0.28,,
41850,1.36,1,0.948122159,7/3/2016,Kyrgios N.,0.36,,
45187,1.11,1,0.948116799,10/5/2017,Nadal R.,0.11,,
55224,1.54,1,0.948111347,4/7/2022,Carballes Baena R.,0.54,,
30593,1.23,1,0.948109936,3/24/2012,Monfils G.,0.23,,
35073,1.2,1,0.94809542,1/1/2014,Gulbis E.,0.2,,
32010,1.13,1,0.948095098,9/20/2012,Youzhny M.,0.13,,
30784,1.01,1,0.948093402,4/25/2012,Nadal R.,0.01,,
30855,1.3,1,0.948085369,5/2/2012,Cilic M.,0.3,,
46144,1.04,1,0.948080961,3/14/2018,Federer R.,0.04,,
44600,1.08,1,0.948062086,7/26/2017,Bautista Agut R.,0.08,,
48625,1.21,1,0.94805782,2/26/2019,Coric B.,0.21,,
40075,1.21,1,0.948057171,10/22/2015,Chardy J.,0.21,,
54821,1.29,1,0.948052253,2/15/2022,Ruusuvuori E.,0.29,,
50915,1.4,1,0.948041964,2/5/2020,Daniel T.,0.4,,
31166,1.04,1,0.94803353,6/12/2012,Muller G.,0.04,,
53901,1.04,1,0.94802363,8/30/2021,Rublev A.,0.04,,
31328,1.17,1,0.948014997,6/26/2012,Lacko L.,0.17,,
53572,1.68,1,0.948011494,7/20/2021,Griekspoor T.,0.68,,
34816,1.34,1,0.948007217,10/11/2013,Tsonga J.W.,0.34,,
46218,1.34,1,0.947999909,3/24/2018,Dimitrov G.,0.34,,
32477,1.99,1,0.947983949,12/31/2012,Soeda G.,0.99,,
56078,1.19,1,0.94797679,7/19/2022,Carreno Busta P.,0.19,,
35839,3.85,0,0.947971578,4/10/2014,Carballes Baena R.,-1,,
46683,3.05,0,0.947969741,5/25/2018,Gojowczyk P.,-1,,
39983,22.73,0,0.94795947,10/13/2015,Ramos-Vinolas A.,-1,,
31302,1.01,1,0.947956523,6/25/2012,Federer R.,0.01,,
31181,1.53,1,0.947953343,6/12/2012,Baker J.,0.53,,
55801,3.2,0,0.947947741,6/15/2022,Carreno Busta P.,-1,,
56900,1.18,1,0.94794737,10/25/2022,Norrie C.,0.18,,
39234,1.04,1,0.947938882,7/7/2015,Djokovic N.,0.04,,
45748,1.75,1,0.947934203,2/7/2018,Jarry N.,0.75,,
45742,1.29,1,0.94793276,2/6/2018,Simon G.,0.29,,
33491,1.31,1,0.947927127,5/3/2013,Haas T.,0.31,,
44780,1.41,1,0.947911275,8/9/2017,Bautista Agut R.,0.41,,
55119,1.26,1,0.947905487,3/24/2022,Kyrgios N.,0.26,,
54530,1.36,1,0.947903581,1/17/2022,Bonzi B.,0.36,,
33664,1.55,1,0.947844598,5/24/2013,Nieminen J.,0.55,,
57131,1.37,1,0.947826332,1/16/2023,Sonego L.,0.37,37,
33004,1.02,1,0.947825726,2/26/2013,Almagro N.,0.02,,
54826,1.51,1,0.947825234,2/15/2022,Mannarino A.,0.51,,
48532,1.28,1,0.947821579,2/19/2019,Johnson S.,0.28,,
41114,1.06,1,0.947820014,4/13/2016,Nadal R.,0.06,,
36412,3.14,0,0.947818035,6/13/2014,Lopez F.,-1,,
30168,1.42,1,0.947816293,2/4/2012,Monfils G.,0.42,,
33683,1.23,1,0.947793598,5/26/2013,Troicki V.,0.23,,
55391,5.21,0,0.947791059,4/27/2022,Rune H.,-1,,
30860,1.03,1,0.947786414,5/2/2012,Wawrinka S.,0.03,,
34308,1.46,1,0.947749013,7/29/2013,Gimeno-Traver D.,0.46,,
45581,2.96,0,0.947745265,1/10/2018,Vesely J.,-1,,
30654,1.53,1,0.947744111,4/11/2012,Andreev I.,0.53,,
48288,1.11,1,0.94773193,1/16/2019,Berdych T.,0.11,,
30623,1.42,1,0.947730941,3/29/2012,Nadal R.,0.42,,
37794,1.21,1,0.947730903,1/20/2015,Johnson S.,0.21,,
49582,5.33,0,0.947725419,7/1/2019,Moutet C.,-1,,
41377,1.01,1,0.94772002,5/11/2016,Djokovic N.,0.01,,
52884,4.05,0,0.947701574,5/5/2021,Isner J.,-1,,
32959,1.52,1,0.947695833,2/21/2013,Ramos A.,0.52,,
49137,1.47,1,0.947690737,5/7/2019,Wawrinka S.,0.47,,
45665,1.02,1,0.947674186,1/17/2018,Dimitrov G.,0.02,,
46803,1.01,1,0.947671748,6/4/2018,Nadal R.,0.01,,
31152,1.04,1,0.947668053,6/6/2012,Nadal R.,0.04,,
40784,1.01,1,0.947661393,2/24/2016,Djokovic N.,0.01,,
55278,4.6,0,0.947650928,4/13/2022,Korda S.,-1,,
45444,2.26,0,0.947635407,11/3/2017,Sock J.,-1,,
56251,1.02,1,0.947624003,8/4/2022,Auger-Aliassime F.,0.02,,
45854,1.26,1,0.947604559,2/15/2018,Haase R.,0.26,,
56126,1.21,1,0.947601929,7/25/2022,Lajovic D.,0.21,,
42741,10.68,0,0.947600178,10/25/2016,Berankis R.,-1,,
55190,2.32,0,0.947598736,4/5/2022,Musetti L.,-1,,
33641,1.73,1,0.94759117,5/22/2013,Troicki V.,0.73,,
51876,1.4,1,0.947585011,11/4/2020,Medvedev D.,0.4,,
30985,1.01,1,0.947582685,5/16/2012,Nadal R.,0.01,,
50993,5.15,0,0.947571966,2/12/2020,Pospisil V.,-1,,
41285,3.19,0,0.947566996,4/30/2016,Almagro N.,-1,,
46011,9.69,0,0.947564354,2/27/2018,Jaziri M.,-1,,
53623,3.08,0,0.947549741,7/24/2021,Gaston H.,-1,,
53407,1.29,1,0.947545762,6/30/2021,Dimitrov G.,0.29,,
43859,1.23,1,0.947516859,5/3/2017,Anderson K.,0.23,,
40972,1.14,1,0.947511868,3/25/2016,Thiem D.,0.14,,
32781,2.18,0,0.94750451,2/7/2013,Llodra M.,-1,,
34196,1.66,1,0.947502458,7/18/2013,Mayer F.,0.66,,
44964,1.04,1,0.947486727,8/30/2017,Thiem D.,0.04,,
30935,1.02,1,0.947483944,5/9/2012,Nadal R.,0.02,,
55829,1.47,1,0.947477848,6/19/2022,Mcdonald M.,0.47,,
40889,1.26,1,0.947473587,3/13/2016,Goffin D.,0.26,,
46659,2.46,0,0.947470049,5/22/2018,Gojowczyk P.,-1,,
45678,1.07,1,0.947443824,1/17/2018,Cilic M.,0.07,,
53362,5.57,0,0.947440256,6/29/2021,Andujar P.,-1,,
46354,1.49,1,0.947429542,4/19/2018,Cilic M.,0.49,,
37997,3.37,0,0.947421394,2/12/2015,Vanni L.,-1,,
41744,1.01,1,0.947419653,6/27/2016,Raonic M.,0.01,,
30406,1.07,1,0.947396401,2/29/2012,Berdych T.,0.07,,
45201,1.77,1,0.94738731,10/8/2017,Fognini F.,0.77,,
45969,1.29,1,0.947383096,2/24/2018,Schwartzman D.,0.29,,
52079,1.41,1,0.947373771,2/5/2021,Auger-Aliassime F.,0.41,,
38787,5.75,0,0.947373462,5/19/2015,Mina G.,-1,,
32665,1.01,1,0.947362488,1/15/2013,Federer R.,0.01,,
32139,1.01,1,0.947349493,10/2/2012,Djokovic N.,0.01,,
51714,1.12,1,0.947338295,10/16/2020,Zverev A.,0.12,,
38395,3.25,0,0.947318995,4/2/2015,Isner J.,-1,,
55156,1.31,1,0.947308761,3/27/2022,Ruud C.,0.31,,
53074,1.04,1,0.947306251,5/30/2021,Davidovich Fokina A.,0.04,,
33161,1.04,1,0.947299556,3/13/2013,Del Potro J.M.,0.04,,
47185,1.26,1,0.947298921,7/22/2018,Johnson S.,0.26,,
39692,1.39,1,0.947293323,8/31/2015,Lopez F.,0.39,,
44931,1.29,1,0.947289092,8/28/2017,Donskoy E.,0.29,,
31909,1,1,0.947226277,8/29/2012,Djokovic N.,0,,
32976,2.26,0,0.947221556,2/22/2013,Nishikori K.,-1,,
43161,1.18,1,0.947203563,2/9/2017,Lorenzi P.,0.18,,
57375,1.68,1,0.947199793,2/15/2023,Wawrinka S.,0.68,68,
55613,1.1,1,0.947188589,5/23/2022,Kecmanovic M.,0.1,,
30666,1.17,1,0.94716947,4/13/2012,Isner J.,0.17,,
32287,1.33,1,0.947166186,10/16/2012,Falla A.,0.33,,
53839,3.66,0,0.947164877,8/23/2021,Simon G.,-1,,
45440,1.14,1,0.947158755,11/2/2017,Del Potro J.M.,0.14,,
35885,1.1,1,0.947156247,4/15/2014,Cilic M.,0.1,,
39948,4.22,0,0.947154031,10/8/2015,Krajicek A.,-1,,
30415,1.33,1,0.947151645,3/1/2012,Wawrinka S.,0.33,,
39625,2.55,0,0.947150158,8/24/2015,Kokkinakis T.,-1,,
