match,PSW,win0,confidence0,date,,,pred,correct?,,,,,,
48832,1.93,0,1.403858355,3/23/2019,-1,-100,,,,,,,,
53413,1.74,0,1.403362815,6/30/2021,-1,-100,,,,,,,,
47213,2.01,0,1.40189587,7/24/2018,-1,-100,,,,,,,,
51544,1.77,1,1.40137691,9/28/2020,0.77,77,,,,,,,,
49809,1.44,0,1.401305408,7/23/2019,-1,-100,,,,,,,,
52279,1.61,0,1.401220829,2/25/2021,-1,-100,,,,,,,,
55623,2.17,1,1.400941543,5/23/2022,1.17,117,,,,,,,,
53272,2.31,1,1.400851152,6/18/2021,1.31,131,,,,,,,,
57171,1.78,0,1.400413105,1/10/2023,-1,-100,,,,,,,,
57183,1.78,0,1.400413105,1/10/2023,-1,-100,,,,,,,,
44889,1.71,0,1.400412446,8/23/2017,-1,-100,,,,,,,,
55042,2.43,1,1.399627834,3/13/2022,1.43,143,,,,,,,,
49048,1.65,0,1.399594487,4/26/2019,-1,-100,,,,,,,,
45198,1.56,0,1.399015267,10/7/2017,-1,-100,,,,,,,,
55281,1.86,0,1.398781433,4/14/2022,-1,-100,,,,,,,,
52238,2.33,1,1.398306283,2/23/2021,1.33,133,,,,,,,,
49272,1.67,0,1.397436453,5/24/2019,-1,-100,,,,,,,,
47801,2.48,1,1.397075312,10/4/2018,1.48,148,,,,,,,,
54161,2.05,1,1.396657075,10/10/2021,1.05,105,,,,,,,,
53197,1.96,0,1.396089425,6/9/2021,-1,-100,,,,,,,,
51768,1.76,0,1.395995223,10/23/2020,-1,-100,,,,,,,,
48122,2.15,1,1.395280679,1/2/2019,1.15,115,,,,,,,,
48413,2.37,1,1.39526802,2/9/2019,1.37,137,,,,,,,,
53805,2.36,1,1.395255993,8/18/2021,1.36,136,,,,,,,,
50092,2.23,1,1.395233874,8/20/2019,1.23,123,,,,,,,,
46976,1.85,1,1.395195724,6/29/2018,0.85,85,,,,,,,,
56739,1.59,0,1.39448719,10/7/2022,-1,-100,,,,,,,,
48689,2.27,1,1.394236562,3/7/2019,1.27,127,,,,,,,,
43389,2.28,1,1.394114308,2/28/2017,1.28,128,,,,,,,,
43027,2.16,1,1.393097252,1/17/2017,1.16,116,,,,,,,,
55213,1.68,0,1.392661637,4/6/2022,-1,-100,,,,,,,,
46061,1.65,0,1.392384385,3/3/2018,-1,-100,,,,,,,,
44667,1.69,0,1.392032463,8/1/2017,-1,-100,,,,,,,,
50051,1.68,0,1.391793116,8/14/2019,-1,-100,,,,,,,,
58079,1.61,0,1.39060387,2/28/2023,-1,-100,carballes,N,,,,,,
57478,1.77,0,1.39041935,1/23/2023,-1,-100,,,,,,,,
57474,1.77,0,1.39041935,1/23/2023,-1,-100,,,,,,,,
45885,1.69,0,1.389931543,2/17/2018,-1,-100,,,,,,,,
47370,1.6,0,1.389167512,8/6/2018,-1,-100,,,,,,,,
46684,1.97,0,1.389065959,5/25/2018,-1,-100,,,,,,,,
48404,1.8,0,1.388869829,2/8/2019,-1,-100,,,,,,,,
52965,1.76,0,1.388676447,5/17/2021,-1,-100,,,,,,,,
56588,2.3,1,1.388458687,9/22/2022,1.3,130,,,,,,,,
45905,2.13,1,1.388415229,2/20/2018,1.13,113,,,,,,,,
54046,1.74,0,1.388254225,9/24/2021,-1,-100,,,,,,,,
51325,1.71,1,1.387314127,9/2/2020,0.71,71,,,,,,,,
55074,1.71,0,1.386644817,3/16/2022,-1,-100,,,,,,,,
44418,2.16,1,1.386578911,7/4/2017,1.16,116,,,,,,,,
50315,1.74,0,1.386522052,9/24/2019,-1,-100,,,,,,,,
51987,1.6,0,1.386006807,1/12/2021,-1,-100,,,,,,,,
50198,1.77,0,1.385957275,8/29/2019,-1,-100,,,,,,,,
52144,1.9,0,1.385554075,2/9/2021,-1,-100,,,,,,,,
50337,2.5,1,1.38473349,9/26/2019,1.5,150,,,,,,,,
48950,1.75,0,1.384449899,4/15/2019,-1,-100,,,,,,,,
49758,1.58,0,1.38438456,7/18/2019,-1,-100,,,,,,,,
50008,2.56,1,1.384121037,8/8/2019,1.56,156,,,,,,,,
43929,2.02,0,1.383440297,5/10/2017,-1,-100,,,,,,,,
53217,1.68,0,1.381413283,6/11/2021,-1,-100,,,,,,,,
51492,2.51,1,1.381160249,9/22/2020,1.51,151,,,,,,,,
45371,1.7,0,1.380751148,10/25/2017,-1,-100,,,,,,,,
56147,2.43,1,1.38061234,7/26/2022,1.43,143,,,,,,,,
48924,1.79,0,1.379815674,4/12/2019,-1,-100,,,,,,,,
49550,1.75,0,1.379441354,6/26/2019,-1,-100,,,,,,,,
52488,1.58,0,1.379048406,3/17/2021,-1,-100,,,,,,,,
54114,2.33,1,1.378832298,10/7/2021,1.33,133,,,,,,,,
46896,2.02,0,1.378541604,6/20/2018,-1,-100,,,,,,,,
49931,2.28,1,1.378489999,8/1/2019,1.28,128,,,,,,,,
49429,2.22,1,1.378328211,6/12/2019,1.22,122,,,,,,,,
54846,2.37,1,1.378311469,2/16/2022,1.37,137,,,,,,,,
45486,2.28,1,1.377704545,1/2/2018,1.28,128,,,,,,,,
52067,2.22,1,1.377701242,2/3/2021,1.22,122,,,,,,,,
52089,2.59,1,1.377616802,2/5/2021,1.59,159,,,,,,,,
55090,1.79,0,1.377492225,3/23/2022,-1,-100,,,,,,,,
52009,2.23,1,1.377366816,2/1/2021,1.23,123,,,,,,,,
57837,1.74,0,1.376571242,2/20/2023,-1,-100,,,,,,,,
57851,1.74,0,1.376571242,2/20/2023,-1,-100,,,,,,,,
45165,1.61,0,1.376401594,10/3/2017,-1,-100,,,,,,,,
54498,1.69,0,1.375911394,1/13/2022,-1,-100,,,,,,,,
53469,2.22,1,1.37574743,7/12/2021,1.22,122,,,,,,,,
46587,2.59,1,1.375472921,5/14/2018,1.59,159,,,,,,,,
48748,1.71,0,1.374942516,3/11/2019,-1,-100,,,,,,,,
49132,2.3,1,1.374927117,5/7/2019,1.3,130,,,,,,,,
54337,2.04,1,1.374853677,11/2/2021,1.04,104,,,,,,,,
48676,2.12,1,1.374337026,3/1/2019,1.12,112,,,,,,,,
48108,1.93,0,1.374114527,1/1/2019,-1,-100,,,,,,,,
48503,2.45,1,1.374050067,2/17/2019,1.45,145,,,,,,,,
54855,2.41,1,1.373783208,2/16/2022,1.41,141,,,,,,,,
50631,1.87,1,1.37351234,10/29/2019,0.87,87,,,,,,,,
53291,1.94,0,1.373368892,6/21/2021,-1,-100,,,,,,,,
53240,2.15,1,1.373337034,6/15/2021,1.15,115,,,,,,,,
56366,1.92,1,1.373070053,8/17/2022,0.92,92,,,,,,,,
50471,1.74,0,1.372415962,10/14/2019,-1,-100,,,,,,,,
49182,1.96,1,1.372299779,5/13/2019,0.96,96,,,,,,,,
54577,2.62,1,1.371770945,1/19/2022,1.62,162,,,,,,,,
51521,2.34,0,1.371738782,9/27/2020,-1,-100,,,,,,,,
50743,2.33,1,1.371706336,1/16/2020,1.33,133,,,,,,,,
42985,2.44,1,1.371405817,1/16/2017,1.44,144,,,,,,,,
43453,1.84,0,1.371193329,3/9/2017,-1,-100,,,,,,,,
49830,2.2,1,1.370720981,7/24/2019,1.2,120,,,,,,,,
53843,1.79,0,1.370515588,8/23/2021,-1,-100,,,,,,,,
56068,1.79,0,1.369218567,7/18/2022,-1,-100,,,,,,,,
49729,2.16,1,1.369180037,7/16/2019,1.16,116,,,,,,,,
51721,2.02,0,1.369140498,10/17/2020,-1,-100,,,,,,,,
50504,2.31,0,1.368951061,10/16/2019,-1,-100,,,,,,,,
45319,2.51,1,1.368702898,10/20/2017,1.51,151,,,,,,,,
50350,1.84,0,1.368516406,9/28/2019,-1,-100,,,,,,,,
43125,1.9,0,1.367758912,2/7/2017,-1,-100,,,,,,,,
54171,2.27,1,1.367399426,10/11/2021,1.27,127,,,,,,,,
50432,1.66,0,1.367349374,10/8/2019,-1,-100,,,,,,,,
52890,1.76,1,1.366421391,5/5/2021,0.76,76,,,,,,,,
48810,2.45,1,1.366271469,3/22/2019,1.45,145,,,,,,,,
55000,1.71,0,1.366093937,3/10/2022,-1,-100,,,,,,,,
52288,1.96,1,1.366041512,2/26/2021,0.96,96,,,,,,,,
50470,1.58,0,1.365908481,10/13/2019,-1,-100,,,,,,,,
50534,1.76,0,1.365846036,10/18/2019,-1,-100,,,,,,,,
50197,2.03,0,1.365600657,8/29/2019,-1,-100,,,,,,,,
54226,1.67,0,1.36538334,10/19/2021,-1,-100,,,,,,,,
44143,1.71,0,1.365313421,5/31/2017,-1,-100,,,,,,,,
44553,2.43,1,1.365302567,7/21/2017,1.43,143,,,,,,,,
51481,1.7,0,1.365121515,9/20/2020,-1,-100,,,,,,,,
53012,1.69,0,1.3646287,5/22/2021,-1,-100,,,,,,,,
50080,1.96,1,1.364218887,8/19/2019,0.96,96,,,,,,,,
47724,1.89,0,1.36409315,9/25/2018,-1,-100,,,,,,,,
49824,2.07,1,1.363874533,7/24/2019,1.07,107,,,,,,,,
50598,1.81,1,1.363543916,10/24/2019,0.81,81,,,,,,,,
48895,2.06,0,1.361828262,4/9/2019,-1,-100,,,,,,,,
56952,1.72,0,1.361714815,10/31/2022,-1,-100,,,,,,,,
50803,2.19,1,1.360769772,1/21/2020,1.19,119,,,,,,,,
53476,1.75,0,1.360555324,7/12/2021,-1,-100,,,,,,,,
55358,1.72,0,1.360135117,4/22/2022,-1,-100,,,,,,,,
56063,2.7,1,1.360046294,7/16/2022,1.7,170,,,,,,,,
49861,1.83,1,1.35995633,7/27/2019,0.83,83,,,,,,,,
44560,2.32,1,1.359786622,7/22/2017,1.32,132,,,,,,,,
45549,2.38,1,1.359645047,1/7/2018,1.38,138,,,,,,,,
53861,1.8,0,1.359141411,8/25/2021,-1,-100,,,,,,,,
54400,2.44,1,1.358772595,11/21/2021,1.44,144,,,,,,,,
54864,2.08,1,1.358334391,2/17/2022,1.08,108,,,,,,,,
54151,1.58,0,1.35801651,10/9/2021,-1,-100,,,,,,,,
52324,1.71,0,1.357379348,3/2/2021,-1,-100,,,,,,,,
43866,2.5,1,1.35731897,5/3/2017,1.5,150,,,,,,,,
46824,1.83,0,1.356841867,6/12/2018,-1,-100,,,,,,,,
53002,2.83,1,1.356349158,5/20/2021,1.83,183,,,,,,,,
52582,1.6,0,1.35625854,3/27/2021,-1,-100,,,,,,,,
45307,2.22,1,1.356162986,10/19/2017,1.22,122,,,,,,,,
50406,1.81,0,1.356116909,10/4/2019,-1,-100,,,,,,,,
47122,2.12,1,1.355930995,7/17/2018,1.12,112,,,,,,,,
46232,1.65,0,1.355232601,3/26/2018,-1,-100,,,,,,,,
51006,2.51,1,1.354449746,2/12/2020,1.51,151,,,,,,,,
45588,1.56,0,1.354310973,1/11/2018,-1,-100,,,,,,,,
51933,1.66,0,1.354240036,11/22/2020,-1,-100,,,,,,,,
54145,1.83,0,1.354061265,10/9/2021,-1,-100,,,,,,,,
51984,1.68,0,1.352791614,1/11/2021,-1,-100,,,,,,,,
50014,2.24,1,1.351909747,8/9/2019,1.24,124,,,,,,,,
50078,1.88,0,1.351198305,8/18/2019,-1,-100,,,,,,,,
53855,1.68,1,1.350678377,8/24/2021,0.68,68,,,,,,,,
55436,1.83,0,1.35057913,5/2/2022,-1,-100,,,,,,,,
45526,2.23,1,1.349774918,1/4/2018,1.23,123,,,,,,,,
50012,2.2,1,1.349467006,8/9/2019,1.2,120,,,,,,,,
51649,1.74,0,1.349453965,10/12/2020,-1,-100,,,,,,,,
52780,1.77,0,1.349128214,4/22/2021,-1,-100,,,,,,,,
46183,1.87,0,1.348951632,3/22/2018,-1,-100,,,,,,,,
53993,1.77,0,1.348650859,9/6/2021,-1,-100,,,,,,,,
51121,2.49,1,1.348391567,2/22/2020,1.49,149,,,,,,,,
48521,1.82,1,1.348388249,2/19/2019,0.82,82,,,,,,,,
53775,2.36,1,1.347956493,8/15/2021,1.36,136,,,,,,,,
46633,2.14,1,1.34785437,5/20/2018,1.14,114,,,,,,,,
45502,1.84,0,1.347749251,1/2/2018,-1,-100,,,,,,,,
45506,2.38,1,1.347487525,1/3/2018,1.38,138,,,,,,,,
55478,1.65,0,1.347479471,5/8/2022,-1,-100,,,,,,,,
52601,2.11,0,1.347468692,3/29/2021,-1,-100,,,,,,,,
47690,1.68,0,1.347441331,9/20/2018,-1,-100,,,,,,,,
49571,1.76,0,1.346812266,6/29/2019,-1,-100,,,,,,,,
56546,2.27,1,1.346566544,9/5/2022,1.27,127,,,,,,,,
50133,2.07,0,1.346245597,8/26/2019,-1,-100,,,,,,,,
54383,2.44,1,1.346186458,11/12/2021,1.44,144,,,,,,,,
52221,1.68,0,1.345385443,2/16/2021,-1,-100,,,,,,,,
47119,2.23,1,1.345237413,7/17/2018,1.23,123,,,,,,,,
56333,2.13,1,1.345186676,8/15/2022,1.13,113,,,,,,,,
46964,2.56,1,1.344487091,6/27/2018,1.56,156,,,,,,,,
56161,2.16,1,1.344379077,7/27/2022,1.16,116,,,,,,,,
51397,2,0,1.344189559,9/8/2020,-1,-100,,,,,,,,
49845,1.71,0,1.343982905,7/26/2019,-1,-100,,,,,,,,
47432,2.05,1,1.342970249,8/13/2018,1.05,105,,,,,,,,
52079,1.78,0,1.342881192,2/5/2021,-1,-100,,,,,,,,
46028,1.53,0,1.342679446,2/28/2018,-1,-100,,,,,,,,
43316,1.8,0,1.342041524,2/22/2017,-1,-100,,,,,,,,
49305,1.95,1,1.341966446,5/27/2019,0.95,95,,,,,,,,
54177,1.63,0,1.341819022,10/11/2021,-1,-100,,,,,,,,
42916,1.68,0,1.341782725,1/6/2017,-1,-100,,,,,,,,
54200,2.48,1,1.340701216,10/14/2021,1.48,148,,,,,,,,
47743,1.93,0,1.339929341,9/27/2018,-1,-100,,,,,,,,
43925,2.23,1,1.339177178,5/9/2017,1.23,123,,,,,,,,
52236,2.15,1,1.339160992,2/22/2021,1.15,115,,,,,,,,
49491,1.77,0,1.338813717,6/20/2019,-1,-100,,,,,,,,
47439,1.72,0,1.338395409,8/14/2018,-1,-100,,,,,,,,
48744,2.29,1,1.338355896,3/11/2019,1.29,129,,,,,,,,
51621,2.05,1,1.338163167,10/3/2020,1.05,105,,,,,,,,
46788,2.12,1,1.337892699,6/2/2018,1.12,112,,,,,,,,
43942,1.96,0,1.337016466,5/11/2017,-1,-100,,,,,,,,
52334,1.97,0,1.336951926,3/3/2021,-1,-100,,,,,,,,
46893,2.46,1,1.336950814,6/19/2018,1.46,146,,,,,,,,
43096,1.74,0,1.336824406,1/22/2017,-1,-100,,,,,,,,
55601,1.83,1,1.336306579,5/22/2022,0.83,83,,,,,,,,
50616,1.98,1,1.336170968,10/28/2019,0.98,98,,,,,,,,
45036,1.65,0,1.3355454,9/18/2017,-1,-100,,,,,,,,
48568,2.33,1,1.335486566,2/21/2019,1.33,133,,,,,,,,
50935,1.83,0,1.335223531,2/6/2020,-1,-100,,,,,,,,
55855,2.49,1,1.335090011,6/22/2022,1.49,149,,,,,,,,
48007,1.81,0,1.334907307,10/26/2018,-1,-100,,,,,,,,
50563,2.35,1,1.334826377,10/22/2019,1.35,135,,,,,,,,
47899,1.72,0,1.334756712,10/16/2018,-1,-100,,,,,,,,
55230,2.04,1,1.334598653,4/8/2022,1.04,104,,,,,,,,
53570,2.33,0,1.334340977,7/20/2021,-1,-100,,,,,,,,
51023,1.85,1,1.334100229,2/14/2020,0.85,85,,,,,,,,
56903,1.71,0,1.333153744,10/25/2022,-1,-100,,,,,,,,
44322,2.07,1,1.33297283,6/27/2017,1.07,107,,,,,,,,
45131,2.1,0,1.332872845,9/29/2017,-1,-100,,,,,,,,
44948,1.81,0,1.332711586,8/30/2017,-1,-100,,,,,,,,
44549,2.6,1,1.332646683,7/21/2017,1.6,160,,,,,,,,
54991,1.99,1,1.332456545,2/26/2022,0.99,99,,,,,,,,
54768,1.9,0,1.332285115,2/10/2022,-1,-100,,,,,,,,
53300,2.33,1,1.33221196,6/22/2021,1.33,133,,,,,,,,
49746,2.2,1,1.332163429,7/17/2019,1.2,120,,,,,,,,
54913,1.76,0,1.331657738,2/21/2022,-1,-100,,,,,,,,
57257,1.98,1,1.331266905,1/16/2023,0.98,98,,,,,,,,
57304,1.98,1,1.331266905,1/16/2023,0.98,98,,,,,,,,
53493,1.93,1,1.331229782,7/13/2021,0.93,93,,,,,,,,
45317,1.71,0,1.330794078,10/19/2017,-1,-100,,,,,,,,
43920,1.66,1,1.330538053,5/9/2017,0.66,66,,,,,,,,
53315,2.24,1,1.330179666,6/23/2021,1.24,124,,,,,,,,
46780,1.74,0,1.330176817,5/31/2018,-1,-100,,,,,,,,
57380,2.01,1,1.330059901,1/18/2023,1.01,101,,,,,,,,
57355,2.01,1,1.330059901,1/18/2023,1.01,101,,,,,,,,
43441,1.84,0,1.329860137,3/4/2017,-1,-100,,,,,,,,
53270,1.76,1,1.329781955,6/18/2021,0.76,76,,,,,,,,
57678,2.3,1,1.329208591,2/13/2023,1.3,130,,,,,,,,
57670,2.3,1,1.329208591,2/13/2023,1.3,130,,,,,,,,
49755,2.02,0,1.328883217,7/18/2019,-1,-100,,,,,,,,
46927,1.9,1,1.328618827,6/24/2018,0.9,90,,,,,,,,
50528,1.76,0,1.328576231,10/17/2019,-1,-100,,,,,,,,
50369,2.2,1,1.327732382,10/1/2019,1.2,120,,,,,,,,
52852,1.79,0,1.327511165,5/2/2021,-1,-100,,,,,,,,
45155,1.71,0,1.327300784,10/3/2017,-1,-100,,,,,,,,
48127,1.74,0,1.327120818,1/2/2019,-1,-100,,,,,,,,
47637,2.43,1,1.326919924,9/2/2018,1.43,143,,,,,,,,
47542,2.07,0,1.326535818,8/27/2018,-1,-100,,,,,,,,
58018,2.1,1,1.325561073,2/27/2023,1.1,110,,,,,,,,
58072,2.1,1,1.325561073,2/27/2023,1.1,110,,,,,,,,
50184,2.27,0,1.325090968,8/28/2019,-1,-100,,,,,,,,
46337,1.55,0,1.325087525,4/17/2018,-1,-100,,,,,,,,
46191,1.84,0,1.324969809,3/22/2018,-1,-100,,,,,,,,
53122,1.83,0,1.324645799,6/1/2021,-1,-100,,,,,,,,
42938,2.06,0,1.324460814,1/9/2017,-1,-100,,,,,,,,
53349,2.02,0,1.324357441,6/28/2021,-1,-100,,,,,,,,
57207,2.58,1,1.324312601,1/11/2023,1.58,158,,,,,,,,
57193,2.58,1,1.324312601,1/11/2023,1.58,158,,,,,,,,
49226,1.57,0,1.323941819,5/19/2019,-1,-100,,,,,,,,
52370,1.88,1,1.323493211,3/8/2021,0.88,88,,,,,,,,
52684,2.24,1,1.323453388,4/13/2021,1.24,124,,,,,,,,
55380,1.69,0,1.323089507,4/26/2022,-1,-100,,,,,,,,
48134,1.9,1,1.322864146,1/2/2019,0.9,90,,,,,,,,
50389,1.53,0,1.322803044,10/2/2019,-1,-100,,,,,,,,
54479,1.94,0,1.322597865,1/12/2022,-1,-100,,,,,,,,
46953,1.81,0,1.322266613,6/27/2018,-1,-100,,,,,,,,
57123,2.25,1,1.322253423,1/6/2023,1.25,125,,,,,,,,
57119,2.25,1,1.322253423,1/6/2023,1.25,125,,,,,,,,
47175,1.63,0,1.32222153,7/20/2018,-1,-100,,,,,,,,
42959,1.98,0,1.322207298,1/11/2017,-1,-100,,,,,,,,
49144,2.21,1,1.322133448,5/8/2019,1.21,121,,,,,,,,
48610,2,0,1.322091848,2/26/2019,-1,-100,,,,,,,,
50395,1.6,0,1.322091794,10/3/2019,-1,-100,,,,,,,,
46608,1.76,1,1.322035438,5/16/2018,0.76,76,,,,,,,,
56328,2.03,1,1.321914867,8/13/2022,1.03,103,,,,,,,,
55112,1.81,0,1.321750038,3/24/2022,-1,-100,,,,,,,,
44200,1.93,0,1.321427295,6/13/2017,-1,-100,,,,,,,,
49184,2.16,1,1.321213868,5/14/2019,1.16,116,,,,,,,,
45010,1.81,0,1.321154664,9/2/2017,-1,-100,,,,,,,,
57169,1.6,0,1.320954424,1/10/2023,-1,-100,,,,,,,,
57159,1.6,0,1.320954424,1/10/2023,-1,-100,,,,,,,,
49275,2.1,0,1.320681739,5/25/2019,-1,-100,,,,,,,,
52882,2.23,1,1.320620269,5/4/2021,1.23,123,,,,,,,,
49508,2.3,1,1.320347142,6/21/2019,1.3,130,,,,,,,,
48966,1.69,0,1.320177038,4/17/2019,-1,-100,,,,,,,,
49820,1.95,1,1.319858626,7/24/2019,0.95,95,,,,,,,,
51013,1.91,1,1.319559317,2/13/2020,0.91,91,,,,,,,,
43074,2.17,0,1.319415459,1/19/2017,-1,-100,,,,,,,,
46503,1.8,0,1.319401067,5/4/2018,-1,-100,,,,,,,,
53518,1.79,0,1.318996335,7/15/2021,-1,-100,,,,,,,,
50116,1.66,0,1.318865311,8/23/2019,-1,-100,,,,,,,,
54091,2.19,1,1.318526455,9/30/2021,1.19,119,,,,,,,,
43539,1.92,1,1.318219103,3/17/2017,0.92,92,,,,,,,,
52394,1.79,0,1.318030992,3/9/2021,-1,-100,,,,,,,,
54410,1.94,1,1.317768959,1/4/2022,0.94,94,,,,,,,,
50593,1.79,0,1.317599863,10/24/2019,-1,-100,,,,,,,,
43244,1.94,1,1.317484511,2/16/2017,0.94,94,,,,,,,,
50911,1.63,0,1.317445709,2/5/2020,-1,-100,,,,,,,,
44705,1.89,0,1.316623956,8/2/2017,-1,-100,,,,,,,,
54260,1.99,0,1.316463475,10/25/2021,-1,-100,,,,,,,,
53983,1.65,0,1.316066909,9/4/2021,-1,-100,,,,,,,,
53268,2.23,1,1.316028095,6/17/2021,1.23,123,,,,,,,,
56000,1.79,0,1.315775683,7/3/2022,-1,-100,,,,,,,,
54607,2.23,1,1.315223486,1/21/2022,1.23,123,,,,,,,,
51666,1.67,0,1.314713995,10/13/2020,-1,-100,,,,,,,,
48896,1.77,0,1.314692194,4/9/2019,-1,-100,,,,,,,,
57653,1.87,0,1.314652588,2/12/2023,-1,-100,,,,,,,,
57655,1.87,0,1.314652588,2/12/2023,-1,-100,,,,,,,,
52647,1.79,0,1.314622501,4/7/2021,-1,-100,,,,,,,,
54443,1.68,0,1.314214792,1/7/2022,-1,-100,,,,,,,,
52291,1.88,1,1.314042683,2/26/2021,0.88,88,,,,,,,,
51340,2.13,0,1.313142448,9/2/2020,-1,-100,,,,,,,,
54546,1.78,0,1.313028517,1/18/2022,-1,-100,,,,,,,,
47751,2.12,1,1.312982704,9/28/2018,1.12,112,,,,,,,,
54112,2.01,0,1.312401676,10/7/2021,-1,-100,,,,,,,,
50104,1.69,0,1.311437063,8/21/2019,-1,-100,,,,,,,,
50966,2.21,0,1.311423008,2/10/2020,-1,-100,,,,,,,,
50385,1.73,0,1.311388289,10/2/2019,-1,-100,,,,,,,,
54752,2.06,0,1.310890432,2/9/2022,-1,-100,,,,,,,,
55655,1.61,0,1.310692996,5/25/2022,-1,-100,,,,,,,,
55244,2.18,1,1.310621216,4/10/2022,1.18,118,,,,,,,,
54681,1.84,1,1.310344804,2/3/2022,0.84,84,,,,,,,,
49077,2.08,1,1.3101017,4/30/2019,1.08,108,,,,,,,,
43912,1.88,1,1.309912944,5/8/2017,0.88,88,,,,,,,,
50719,1.94,1,1.309537766,1/14/2020,0.94,94,,,,,,,,
50731,1.64,0,1.309478966,1/15/2020,-1,-100,,,,,,,,
46012,2.24,1,1.309216801,2/27/2018,1.24,124,,,,,,,,
44786,2.02,0,1.308959773,8/9/2017,-1,-100,,,,,,,,
44617,1.88,0,1.308785201,7/27/2017,-1,-100,,,,,,,,
44382,1.78,1,1.308737415,7/3/2017,0.78,78,,,,,,,,
50607,2.24,1,1.308667643,10/26/2019,1.24,124,,,,,,,,
53072,1.81,1,1.30845741,5/30/2021,0.81,81,,,,,,,,
46678,1.92,0,1.308370471,5/24/2018,-1,-100,,,,,,,,
47293,2.34,1,1.307983592,7/31/2018,1.34,134,,,,,,,,
55719,1.96,0,1.307702954,6/6/2022,-1,-100,,,,,,,,
50176,1.63,1,1.30715269,8/27/2019,0.63,63,,,,,,,,
52388,1.56,1,1.306937024,3/9/2021,0.56,56,,,,,,,,
43769,2.24,1,1.306548409,4/25/2017,1.24,124,,,,,,,,
53932,1.83,1,1.30639492,8/31/2021,0.83,83,,,,,,,,
51486,1.66,0,1.306364074,9/21/2020,-1,-100,,,,,,,,
54771,2.06,1,1.306315937,2/10/2022,1.06,106,,,,,,,,
47373,1.68,0,1.306190435,8/6/2018,-1,-100,,,,,,,,
44989,1.79,0,1.305826348,8/31/2017,-1,-100,,,,,,,,
53647,1.92,1,1.305401083,7/27/2021,0.92,92,,,,,,,,
44564,1.94,0,1.305305561,7/23/2017,-1,-100,,,,,,,,
48176,1.67,0,1.305286255,1/7/2019,-1,-100,,,,,,,,
45672,2.34,1,1.304864178,1/17/2018,1.34,134,,,,,,,,
53639,2.35,1,1.304744642,7/27/2021,1.35,135,,,,,,,,
50544,1.63,0,1.304718718,10/19/2019,-1,-100,,,,,,,,
55310,2.22,1,1.304204803,4/19/2022,1.22,122,,,,,,,,
49932,2.37,1,1.303872226,8/1/2019,1.37,,,,,,,,,
45976,1.76,0,1.303814805,2/25/2018,-1,,,,,,,,,
43242,1.83,0,1.303762462,2/16/2017,-1,,,,,,,,,
50077,1.74,1,1.303754228,8/18/2019,0.74,,,,,,,,,
48671,2.23,1,1.303703118,3/1/2019,1.23,,,,,,,,,
47762,1.83,0,1.302520237,10/1/2018,-1,,,,,,,,,
51947,2.12,1,1.302467345,1/8/2021,1.12,,,,,,,,,
46432,1.72,0,1.302442756,4/27/2018,-1,,,,,,,,,
48836,2.27,1,1.30225999,3/23/2019,1.27,,,,,,,,,
47196,1.69,0,1.302221128,7/23/2018,-1,,,,,,,,,
43696,1.81,1,1.302185345,4/17/2017,0.81,,,,,,,,,
56884,1.79,0,1.301353897,10/23/2022,-1,,,,,,,,,
49954,1.64,0,1.300387693,8/2/2019,-1,,,,,,,,,
50201,2.47,0,1.300132353,8/29/2019,-1,,,,,,,,,
53344,2.06,0,1.299883632,6/28/2021,-1,,,,,,,,,
52570,1.78,0,1.299449383,3/27/2021,-1,,,,,,,,,
54770,2.09,0,1.299294569,2/10/2022,-1,,,,,,,,,
47952,1.69,0,1.299130335,10/20/2018,-1,,,,,,,,,
52101,1.89,0,1.299034817,2/8/2021,-1,,,,,,,,,
50614,2.2,0,1.298470095,10/28/2019,-1,,,,,,,,,
47007,1.69,1,1.298299871,7/2/2018,0.69,,,,,,,,,
56931,2.08,0,1.298159253,10/27/2022,-1,,,,,,,,,
51153,1.63,1,1.298148777,2/25/2020,0.63,,,,,,,,,
43522,2.21,1,1.297972968,3/14/2017,1.21,,,,,,,,,
48646,1.6,0,1.297949908,2/27/2019,-1,,,,,,,,,
52109,2.1,0,1.297767483,2/8/2021,-1,,,,,,,,,
57546,1.98,1,1.297716184,2/8/2023,0.98,,,,,,,,,
57567,1.98,1,1.297716184,2/8/2023,0.98,,,,,,,,,
57482,2.13,1,1.297527793,1/24/2023,1.13,,,,,,,,,
57484,2.13,1,1.297527793,1/24/2023,1.13,,,,,,,,,
48334,2.19,1,1.297333155,1/21/2019,1.19,,,,,,,,,
57510,2,1,1.29717803,2/7/2023,1,,,,,,,,,
57518,2,1,1.29717803,2/7/2023,1,,,,,,,,,
50970,2.06,0,1.296949885,2/11/2020,-1,,,,,,,,,
43296,1.86,0,1.296899689,2/21/2017,-1,,,,,,,,,
52344,2.15,1,1.296554154,3/4/2021,1.15,,,,,,,,,
53473,2.02,0,1.296342088,7/12/2021,-1,,,,,,,,,
50355,1.74,0,1.296127993,9/30/2019,-1,,,,,,,,,
43673,1.85,0,1.296026475,4/13/2017,-1,,,,,,,,,
49023,1.7,0,1.295947587,4/24/2019,-1,,,,,,,,,
57606,1.85,0,1.294909972,2/9/2023,-1,,,,,,,,,
57602,1.85,0,1.294909972,2/9/2023,-1,,,,,,,,,
