match,PSW,win0,confidence0,date,
51559,1.59,1,1.114376806,9/29/2020,0.59
42986,1.76,1,1.114376458,1/16/2017,0.76
52038,1.41,1,1.114375975,2/2/2021,0.41
53705,1.36,1,1.114341702,8/4/2021,0.36
53495,2.69,0,1.114340495,7/13/2021,-1
54230,1.93,0,1.114182209,10/20/2021,-1
57049,2.36,0,1.114162248,1/4/2023,-1
49380,1.31,1,1.114134604,6/1/2019,0.31
52143,1.67,1,1.114133019,2/9/2021,0.67
45608,1.99,0,1.114096035,1/15/2018,-1
50961,2.21,0,1.114088511,2/10/2020,-1
51689,1.69,1,1.114053857,10/14/2020,0.69
51576,2.61,0,1.114003563,9/29/2020,-1
47105,2.05,0,1.113883462,7/14/2018,-1
45438,2.37,0,1.113789173,11/2/2017,-1
45158,1.88,1,1.113726796,10/3/2017,0.88
53579,2.47,1,1.113686055,7/21/2021,1.47
48521,1.45,1,1.113676362,2/19/2019,0.45
54011,1.34,1,1.113633523,9/21/2021,0.34
52123,3.1,0,1.113593021,2/8/2021,-1
52660,1.4,1,1.113579321,4/9/2021,0.4
45703,1.68,1,1.113460543,1/19/2018,0.68
45580,2.2,0,1.113387913,1/10/2018,-1
56934,2.33,0,1.113311992,10/28/2022,-1
55060,2.59,0,1.11330858,3/14/2022,-1
54617,2.17,1,1.113280387,1/22/2022,1.17
49566,1.8,1,1.113230163,6/27/2019,0.8
43870,1.58,1,1.113147405,5/4/2017,0.58
48644,1.46,1,1.113014462,2/27/2019,0.46
51269,3.13,0,1.113010838,8/26/2020,-1
54726,1.61,1,1.112830033,2/8/2022,0.61
50903,1.83,1,1.112814977,2/4/2020,0.83
45024,1.85,1,1.112802052,9/4/2017,0.85
56882,1.56,1,1.112800891,10/23/2022,0.56
47554,2.29,0,1.112778902,8/28/2018,-1
44293,1.86,0,1.112763098,6/23/2017,-1
53591,1.83,1,1.112735013,7/22/2021,0.83
54439,1.92,1,1.112708424,1/6/2022,0.92
55946,2.86,0,1.112683091,6/28/2022,-1
45518,2.87,0,1.112643888,1/3/2018,-1
43903,1.49,1,1.112585013,5/8/2017,0.49
46804,1.79,1,1.112255292,6/4/2018,0.79
45526,1.4,1,1.112190151,1/4/2018,0.4
52334,3.09,0,1.112115658,3/3/2021,-1
53596,1.48,1,1.112061729,7/22/2021,0.48
46937,2.43,0,1.112025364,6/25/2018,-1
52856,1.79,0,1.112015525,5/2/2021,-1
52599,1.44,1,1.111968891,3/29/2021,0.44
44231,1.6,1,1.111932482,6/16/2017,0.6
46059,1.66,1,1.11189844,3/2/2018,0.66
46195,1.65,1,1.111698839,3/23/2018,0.65
44609,2.16,0,1.111614099,7/26/2017,-1
47544,2.3,0,1.111577832,8/27/2018,-1
48090,2.86,0,1.111523888,12/31/2018,-1
51767,1.76,0,1.111518225,10/23/2020,-1
46510,1.9,1,1.111415969,5/4/2018,0.9
54606,1.67,1,1.111397517,1/21/2022,0.67
54241,2.38,0,1.111365335,10/21/2021,-1
48473,2.18,1,1.111266323,2/14/2019,1.18
52552,1.63,1,1.111188529,3/25/2021,0.63
54759,1.68,1,1.111162508,2/9/2022,0.68
54841,1.39,1,1.111064895,2/15/2022,0.39
57148,1.44,1,1.111023515,1/16/2023,0.44
50549,2.65,0,1.110985327,10/20/2019,-1
54804,1.48,1,1.110848526,2/14/2022,0.48
47036,1.63,0,1.11083125,7/3/2018,-1
54674,2.12,1,1.110686011,2/2/2022,1.12
55633,2.31,0,1.110653775,5/24/2022,-1
53702,1.65,1,1.110652167,8/4/2021,0.65
44035,1.51,1,1.110613736,5/23/2017,0.51
48219,2.05,0,1.110370781,1/14/2019,-1
45199,1.87,1,1.11030917,10/7/2017,0.87
49831,1.75,1,1.110265575,7/24/2019,0.75
47411,2.06,0,1.110205658,8/9/2018,-1
45334,1.47,1,1.110180379,10/21/2017,0.47
44398,1.44,1,1.110158967,7/4/2017,0.44
52810,1.46,1,1.11013223,4/27/2021,0.46
