match,PSW,win0,confidence0,date,winner,,correct?,,
14214,1.04,1,0.992661441,8/28/2013,Li N.,,,,
16618,1.03,1,0.992653375,8/28/2014,Williams S.,,,,
28109,1.5,1,0.992641971,5/5/2019,Pliskova Ka.,,,,
29065,1.04,1,0.99263754,8/27/2019,Andreescu B.,,,,
13547,1.24,1,0.992632587,6/12/2013,Cabeza-Candela E.,,,,
21440,1.54,1,0.992629449,7/31/2016,Halep S.,,,,
25255,1.65,1,0.992622513,3/17/2018,Kasatkina D.,,,,
34198,2.61,0,0.992587599,5/25/2022,Stephens S.,,,,
21427,3.75,0,0.99257636,7/28/2016,Pavlyuchenkova A.,,,,
23726,1.14,1,0.992575753,7/7/2017,Konta J.,,,,
22992,5.11,0,0.992558016,4/11/2017,Rodina E.,,,,
11985,1.05,1,0.992549962,9/25/2012,Azarenka V.,,,,
11329,1.08,1,0.992547611,6/28/2012,Sharapova M.,,,,
34479,4.36,0,0.992535001,6/27/2022,Kawa K.,,,,
20171,1.44,1,0.992527812,3/2/2016,Bouchard E.,,,,
19117,1.23,1,0.99252076,9/2/2015,Cibulkova D.,,,,
22322,1.79,1,0.992520661,1/11/2017,Tsurenko L.,,,,
25350,3.8,0,0.992516172,3/29/2018,Collins D.,,,,
24699,1.76,1,0.992502678,1/1/2018,Sasnovich A.,,,,
22074,2.86,0,0.992500119,10/13/2016,Cornet A.,,,,
31669,3.74,0,0.992467487,5/14/2021,Gauff C.,,,,
28602,1.47,1,0.992427333,7/1/2019,Martic P.,,,,
11979,1.24,1,0.99241846,9/24/2012,Hampton J.,,,,
28590,1.54,1,0.992411144,7/1/2019,Muchova K.,,,,
35057,1.5,1,0.992400706,8/30/2022,Kanepi K.,,,,
10818,1.05,1,0.992399588,5/7/2012,Kvitova P.,,,,
21600,1.34,1,0.99239236,8/29/2016,Kvitova P.,,,,
26889,2.13,0,0.992387499,9/26/2018,Jakupovic D.,,,,
14974,3.56,0,0.992355072,1/29/2014,Hlavackova A.,,,,
10659,1.5,1,0.99235069,4/13/2012,Cirstea S.,,,,
17919,4.15,0,0.992349636,4/8/2015,Davis L.,,,,
24256,1.38,1,0.992343921,9/15/2017,Maria T.,,,,
21124,1.15,1,0.992334698,6/27/2016,Keys M.,,,,
33379,1.3,1,0.992325247,1/21/2022,Azarenka V.,,,,
25610,1.43,1,0.992321416,5/3/2018,Mertens E.,,,,
10933,2.16,1,0.992316146,5/22/2012,Arvidsson S.,,,,
21254,1.51,1,0.992313672,7/12/2016,Errani S.,,,,
30584,4.2,0,0.992310787,9/29/2020,Hibino N.,,,,
18037,1.17,1,0.992304016,4/28/2015,Svitolina E.,,,,
32348,5.5,0,0.992286952,7/22/2021,Kawa K.,,,,
28995,2.6,0,0.992266515,8/18/2019,Pera B.,,,,
31125,2.6,0,0.99224637,3/4/2021,Burel C.,,,,
11751,1.07,1,0.992208806,8/28/2012,Radwanska A.,,,,
27767,1.18,1,0.992197559,3/22/2019,Halep S.,,,,
13075,1.88,1,0.992196194,4/8/2013,Dominguez Lino L.,,,,
25805,8.36,0,0.992184847,5/27/2018,Kozlova K.,,,,
30464,1.34,1,0.992173983,9/16/2020,Azarenka V.,,,,
31190,2.11,0,0.992171392,3/9/2021,Krejcikova B.,,,,
17413,2.45,0,0.992159702,1/28/2015,Keys M.,,,,
17232,1.59,1,0.992143041,1/11/2015,Riske A.,,,,
11810,1.59,1,0.992142782,9/1/2012,Pironkova T.,,,,
32576,1.27,1,0.992142665,8/30/2021,Vondrousova M.,,,,
21697,1.39,1,0.992141765,9/5/2016,Halep S.,,,,
35459,1.76,1,0.992112228,10/19/2022,Sakkari M.,,,,
18155,1.05,1,0.992110071,5/12/2015,Sharapova M.,,,,
10612,1.35,1,0.992108088,4/9/2012,Halep S.,,,,
16305,1.78,0,0.992095944,7/19/2014,Scheepers C.,,,,
15653,2.96,0,0.992092093,5/4/2014,Schiavone F.,,,,
15824,1.4,1,0.992085969,5/25/2014,Hantuchova D.,,,,
17057,4.13,0,0.992074959,10/13/2014,Mayr P.,,,,
19533,1.3,1,0.992044537,10/14/2015,Mladenovic K.,,,,
34280,1.11,1,0.9920374,6/7/2022,Rybakina E.,,,,
14560,1.06,1,0.992026993,10/10/2013,Kerber A.,,,,
13331,1.49,1,0.992012275,5/22/2013,Scheepers C.,,,,
32837,1.23,1,0.992010742,9/29/2021,Rybakina E.,,,,
20767,1.86,1,0.991985307,5/16/2016,Friedsam A.L.,,,,
27022,1.07,1,0.991979738,10/10/2018,Bertens K.,,,,
17593,1.25,1,0.991979156,2/25/2015,Rybarikova M.,,,,
29987,1.39,1,0.991977543,2/21/2020,Halep S.,,,,
14809,1.62,1,0.991967526,1/9/2014,Muguruza G.,,,,
11797,1.04,1,0.991964315,8/30/2012,Kirilenko M.,,,,
34736,1.04,1,0.991924545,7/27/2022,Swiatek I.,,,,
11715,1.4,1,0.991891968,8/27/2012,Halep S.,,,,
14199,1.03,1,0.991862504,8/27/2013,Williams S.,,,,
17737,1.06,1,0.99185237,3/14/2015,Williams S.,,,,
28641,2.2,0,0.991850301,7/3/2019,Gauff C.,,,,
29507,1.22,1,0.99184643,10/9/2019,Bertens K.,,,,
16879,2.75,0,0.99183852,9/23/2014,Zahlavova Strycova B.,,,,
29189,2.98,0,0.99181874,9/10/2019,Hives Z.,,,,
30854,3,0,0.991793972,2/5/2021,Kerber A.,,,,
15417,2.22,0,0.991791665,4/2/2014,Peng S.,,,,
28208,1.43,1,0.991780919,5/19/2019,Peterson R.,,,,
15062,1.39,1,0.99177797,2/17/2014,Williams V.,,,,
25815,1.25,1,0.991764218,5/28/2018,Flipkens K.,,,,
18087,1.63,1,0.991761327,5/3/2015,Goerges J.,,,,
17706,1.58,1,0.991751727,3/12/2015,Pavlyuchenkova A.,,,,
16351,5.11,0,0.991750641,7/29/2014,Nara K.,,,,
35047,1.05,1,0.991746953,8/30/2022,Swiatek I.,,,,
25551,1.68,1,0.991738098,4/27/2018,Begu I.,,,,
21939,2.17,0,0.991728026,9/30/2016,Cibulkova D.,,,,
14862,1.04,1,0.991725516,1/14/2014,Jankovic J.,,,,
20960,2.28,0,0.991724249,6/7/2016,Golubic V.,,,,
13607,1.85,1,0.991719969,6/18/2013,Safarova L.,,,,
11602,1.13,1,0.991690787,8/14/2012,Kerber A.,,,,
14757,3.96,0,0.991680013,1/5/2014,Keys M.,,,,
35031,1.19,1,0.991678063,8/30/2022,Badosa P.,,,,
28747,1.4,1,0.991677668,7/18/2019,Rybakina E.,,,,
33032,1.18,1,0.991661387,10/25/2021,Bogdan A.,,,,
19316,10.36,0,0.991659319,9/24/2015,Allertova D.,,,,
15392,1.14,1,0.991645401,4/1/2014,Puig M.,,,,
30758,1.52,1,0.991634436,1/31/2021,Sevastova A.,,,,
10881,1.33,1,0.991609023,5/16/2012,Cibulkova D.,,,,
13321,1.71,1,0.991566039,5/21/2013,Larsson J.,,,,
31904,1.18,1,0.991544784,6/8/2021,Konta J.,,,,
29720,2.15,0,0.991540441,1/13/2020,Linette M.,,,,
21530,2.74,0,0.991536266,8/18/2016,Babos T.,,,,
10772,2.97,0,0.991523778,5/2/2012,Soler Espinosa S.,,,,
15864,1.26,1,0.991511489,5/27/2014,Svitolina E.,,,,
19864,1.11,1,0.991503773,1/19/2016,Muguruza G.,,,,
32171,1.19,1,0.991486391,7/3/2021,Kerber A.,,,,
11252,1.34,1,0.991482592,6/25/2012,Watson H.,,,,
27055,1.58,1,0.991471318,10/13/2018,Garcia C.,,,,
30697,5.11,0,0.991468753,1/7/2021,Zidansek T.,,,,
34473,1.27,1,0.991460681,6/27/2022,Kalinina A.,,,,
35017,1.03,1,0.991454462,8/29/2022,Riske A.,,,,
33682,1.07,1,0.991448229,3/13/2022,Azarenka V.,,,,
22952,1.68,1,0.991430898,4/7/2017,Cornet A.,,,,
13647,1.04,1,0.991420212,6/24/2013,Wozniacki C.,,,,
29719,1.34,1,0.991386092,1/13/2020,Peterson R.,,,,
24781,1.34,1,0.991381294,1/7/2018,Haddad Maia B.,,,,
12472,1.36,1,0.991378066,1/18/2013,Ivanovic A.,,,,
13479,1.06,1,0.991377159,6/1/2013,Azarenka V.,,,,
19973,1.43,1,0.991346478,2/11/2016,Hsieh S.W.,,,,
14112,1.05,1,0.99133603,8/16/2013,Williams S.,,,,
19684,1.54,1,0.991297103,1/4/2016,Goerges J.,,,,
31592,1.17,1,0.991274622,5/1/2021,Swiatek I.,,,,
31382,1.33,1,0.991271468,4/5/2021,Doi M.,,,,
15796,1.24,1,0.991268393,5/21/2014,Garcia C.,,,,
33797,2.11,0,0.991268213,3/29/2022,Kvitova P.,,,,
21188,3.17,0,0.991221609,6/30/2016,Beck A.,,,,
34540,1.13,1,0.991206864,6/30/2022,Halep S.,,,,
12049,1.04,1,0.991202596,10/2/2012,Radwanska A.,,,,
10387,1.18,1,0.991196744,3/8/2012,Scheepers C.,,,,
26350,1.52,1,0.991195943,7/30/2018,Kuznetsova S.,,,,
25090,1.59,1,0.991187003,2/20/2018,Garcia C.,,,,
23308,1.36,1,0.991181657,5/24/2017,Garcia C.,,,,
33072,1.23,1,0.991166922,10/29/2021,Halep S.,,,,
31915,1.43,1,0.991163887,6/9/2021,Mcnally C.,,,,
21825,1.25,1,0.991159028,9/21/2016,Radwanska A.,,,,
13728,1.17,1,0.991127406,6/27/2013,Vinci R.,,,,
19717,1.04,1,0.991109693,1/6/2016,Radwanska A.,,,,
13250,1.71,1,0.991107296,5/10/2013,Ivanovic A.,,,,
12757,1.13,1,0.991107162,2/27/2013,Errani S.,,,,
25053,1.43,1,0.991099754,2/14/2018,Halep S.,,,,
18983,2.96,0,0.991082106,8/18/2015,Bencic B.,,,,
15744,1.03,1,0.991079773,5/16/2014,Williams S.,,,,
9981,1.07,1,0.991069996,1/17/2012,Ivanovic A.,,,,
36162,1.05,1,0.991069624,3/21/2023,Muchova K.,,,,
29572,1.79,1,0.991068734,10/17/2019,Puig M.,,,,
26078,1.65,1,0.991059944,6/26/2018,Buzarnescu M.,,,,
23837,1.08,1,0.991057247,7/25/2017,Kozlova K.,,,,
14585,1.16,1,0.991051576,10/15/2013,Stephens S.,,,,
20495,2.23,0,0.991047816,4/13/2016,Goncalves P.C.,,,,
13801,1.1,1,0.991017788,7/10/2013,Errani S.,,,,
33587,1.25,1,0.990995094,3/2/2022,Osorio M.,,,,
15029,1.3,1,0.990994081,2/12/2014,Jankovic J.,,,,
27557,1.2,1,0.990993834,2/19/2019,Sabalenka A.,,,,
22031,1.26,1,0.99098892,10/11/2016,Mladenovic K.,,,,
35059,1.11,1,0.990971658,8/31/2022,Gauff C.,,,,
33399,1.25,1,0.990925836,1/26/2022,Swiatek I.,,,,
27330,1.42,1,0.990915366,1/14/2019,Martic P.,,,,
15282,1.56,1,0.990912396,3/19/2014,Riske A.,,,,
17045,1.45,1,0.990898591,10/11/2014,Giorgi C.,,,,
35863,1.03,1,0.990854882,2/13/2023,Azarenka V.,,,,
15648,1.09,1,0.990818368,5/4/2014,Sharapova M.,,,,
25039,2.33,0,0.990814956,2/13/2018,Cornet A.,,,,
29080,3.55,0,0.99081013,8/28/2019,Kalinskaya A.,,,,
24053,1.88,0,0.990801705,8/21/2017,Kasatkina D.,,,,
35095,1.67,1,0.990798264,9/2/2022,Riske A.,,,,
28971,1.57,1,0.990796323,8/14/2019,Svitolina E.,,,,
19414,1.36,1,0.990791186,10/1/2015,Muguruza G.,,,,
16373,1.42,1,0.990790252,7/31/2014,Makarova E.,,,,
27752,1.63,1,0.990774824,3/21/2019,Wang Yaf.,,,,
25563,1.63,1,0.99076505,4/30/2018,Schmiedlova A.,,,,
17894,1.31,1,0.990758329,4/7/2015,Siniakova K.,,,,
35668,1.15,1,0.990748167,1/18/2023,Pegula J.,,,,
30258,1.15,1,0.990742694,8/24/2020,Williams S.,,,,
13828,1.18,1,0.990739928,7/13/2013,Errani S.,,,,
26585,1.07,1,0.990717218,8/28/2018,Bouchard E.,,,,
34674,1.24,1,0.990710173,7/19/2022,Petkovic A.,,,,
21122,1.52,1,0.990705659,6/27/2016,Allertova D.,,,,
14162,1.35,1,0.990660696,8/26/2013,Pavlyuchenkova A.,,,,
31050,4.93,0,0.990630653,2/17/2021,Muchova K.,,,,
31778,1.06,1,0.99061258,5/30/2021,Badosa P.,,,,
29317,2.36,0,0.990596037,9/20/2019,Stosur S.,,,,
15299,2.36,0,0.990585519,3/19/2014,Mayr P.,,,,
18984,1.11,1,0.990584596,8/18/2015,Azarenka V.,,,,
10663,1.53,1,0.990556257,4/14/2012,Errani S.,,,,
14213,3.91,0,0.990553485,8/28/2013,Zheng J.,,,,
31076,1.06,1,0.990553424,2/24/2021,Swiatek I.,,,,
29226,2.44,0,0.990543353,9/13/2019,Doi M.,,,,
12754,2.39,0,0.990535223,2/27/2013,Foretz S.,,,,
31722,1.72,1,0.990525118,5/20/2021,Siniakova K.,,,,
32188,1.35,1,0.990513946,7/7/2021,Frech M.,,,,
29103,1.3,1,0.990479751,8/29/2019,Konta J.,,,,
14786,3.1,0,0.990443332,1/7/2014,Suarez Navarro C.,,,,
13541,1.33,1,0.990442435,6/12/2013,Dominguez Lino L.,,,,
27538,1.32,1,0.990436596,2/18/2019,Cibulkova D.,,,,
21280,1.1,1,0.990433443,7/15/2016,Bertens K.,,,,
36230,1.27,1,0.990424701,3/25/2023,Pliskova Ka.,0.27,1,5.4,
18039,1.62,1,0.990420828,4/28/2015,Pereira T.,,,,
18067,2.66,0,0.990415953,4/30/2015,Siniakova K.,,,,
34381,1.23,1,0.99041266,6/19/2022,Kasatkina D.,,,,
32115,1.15,1,0.990365929,6/30/2021,Jabeur O.,,,,
20123,1.46,1,0.990359879,2/25/2016,Suarez Navarro C.,,,,
11162,2.86,0,0.990354853,6/14/2012,Falconi I.,,,,
27884,5.03,0,0.990346754,4/4/2019,Sakkari M.,,,,
35307,1.38,1,0.990334445,10/1/2022,Sakkari M.,,,,
10660,1.86,1,0.99033153,4/13/2012,Errani S.,,,,
16175,1.28,1,0.990305873,7/1/2014,Lisicki S.,,,,
35498,1.42,1,0.990304507,1/2/2023,Fernandez L.A.,,,,
18760,2.49,0,0.990290134,7/21/2015,Allertova D.,,,,
30671,1.48,1,0.990288547,10/22/2020,Brady J.,,,,
34109,1.88,0,0.990284116,5/18/2022,Liu C.,,,,
11231,1.32,1,0.990283118,6/21/2012,Bartoli M.,,,,
25911,3.07,0,0.990261022,6/2/2018,Kontaveit A.,,,,
12790,3.5,0,0.990250842,3/2/2013,Pliskova Ka.,,,,
35079,1.52,1,0.990231154,9/1/2022,Muguruza G.,,,,
21808,1.11,1,0.990229613,9/20/2016,Jankovic J.,,,,
15430,1.11,1,0.990224216,4/3/2014,Jankovic J.,,,,
13971,1.08,1,0.990215947,7/30/2013,Suarez Navarro C.,,,,
14036,1.5,1,0.990175617,8/7/2013,Errani S.,,,,
36238,1.3,1,0.990164892,3/26/2023,Muchova K.,0.3,0,-1,-20
34629,1.13,1,0.990162715,7/14/2022,Putintseva Y.,,,,
23750,1.64,1,0.990136568,7/11/2017,Muguruza G.,,,,
27597,1.53,1,0.990127471,2/23/2019,Vondrousova M.,,,,
32652,2.61,0,0.990121772,9/2/2021,Minnen G.,,,,
31116,1.52,1,0.990114954,3/3/2021,Sakkari M.,,,,
32743,1.25,1,0.990086709,9/17/2021,Putintseva Y.,,,,
28262,2.75,0,0.990068642,5/23/2019,Paquet C.,,,,
26676,1.22,1,0.990064733,9/10/2018,Tomljanovic A.,,,,
12080,3.45,0,0.990060429,10/8/2012,Arvidsson S.,,,,
23720,1.29,1,0.990058832,7/6/2017,Radwanska A.,,,,
11858,1.59,1,0.990036687,9/11/2012,Tatishvili A.,,,,
12670,1.25,1,0.990025955,2/20/2013,Stosur S.,,,,
17264,3.39,0,0.990006621,1/13/2015,Muguruza G.,,,,
18441,6,0,0.990006197,6/14/2015,Niculescu M.,,,,
30277,2.43,0,0.989985999,8/26/2020,Azarenka V.,,,,
14839,1.45,1,0.98990773,1/13/2014,Pliskova Ka.,,,,
21473,1.21,1,0.989905607,8/2/2016,Ostapenko J.,,,,
14257,1.03,1,0.98989947,8/31/2013,Williams S.,,,,
16478,1.46,1,0.989856001,8/13/2014,Pennetta F.,,,,
35569,1.55,1,0.989852913,1/10/2023,Kenin S.,,,,
29494,1.49,1,0.989848518,10/8/2019,Vekic D.,,,,
12749,1.19,1,0.989836448,2/27/2013,Morita A.,,,,
30170,1.98,0,0.989813804,8/10/2020,Bouzkova M.,,,,
24930,6.55,0,0.989794388,1/18/2018,Pera B.,,,,
13223,1.23,1,0.989765112,5/6/2013,Kerber A.,,,,
13670,4.93,0,0.989736319,6/24/2013,Birnerova E.,,,,
32066,1.16,1,0.989723993,6/28/2021,Alexandrova E.,,,,
11003,1.04,1,0.989719735,5/28/2012,Cibulkova D.,,,,
21974,5.25,0,0.989693161,10/3/2016,Peng S.,,,,
12774,1.44,1,0.98969038,2/28/2013,Suarez Navarro C.,,,,
19744,3.63,0,0.989689038,1/8/2016,Stephens S.,,,,
13850,5.11,0,0.98967764,7/16/2013,Gamiz A.,,,,
31155,1.93,0,0.989646553,3/8/2021,Rogers S.,,,,
26174,1.17,1,0.989643842,7/4/2018,Keys M.,,,,
22862,7.71,0,0.989643106,3/26/2017,Arruabarrena L.,,,,
17303,1.03,1,0.989621659,1/19/2015,Sharapova M.,,,,
31648,1.65,1,0.989613435,5/12/2021,Ostapenko J.,,,,
29256,1.14,1,0.989605389,9/16/2019,Bouzkova M.,,,,
31748,1.31,1,0.989559223,5/25/2021,Rogers S.,,,,
11144,1.4,1,0.989553829,6/13/2012,Baltacha E.,,,,
28537,1.48,1,0.989526833,6/24/2019,Hsieh S.W.,,,,
16423,1.62,1,0.989520513,8/6/2014,Jankovic J.,,,,
32915,1.26,1,0.989513748,10/9/2021,Krejcikova B.,,,,
30441,1.76,1,0.989499826,9/14/2020,Yastremska D.,,,,
14097,1.03,1,0.989498917,8/14/2013,Williams S.,,,,
11175,1.12,1,0.989492702,6/17/2012,Clijsters K.,,,,
30544,4.23,0,0.989487123,9/27/2020,Rakhimova K.,,,,
14055,1.03,1,0.989483534,8/8/2013,Williams S.,,,,
18097,3.55,0,0.989474917,5/3/2015,Stosur S.,,,,
34774,1.46,1,0.989451995,8/1/2022,Kanepi K.,,,,
23511,1.48,1,0.989430336,6/16/2017,Konta J.,,,,
28118,5.21,0,0.989418005,5/5/2019,Parmentier P.,,,,
10542,1.4,1,0.989397085,3/26/2012,Wozniacki C.,,,,
25891,1.3,1,0.989375547,5/31/2018,Sharapova M.,,,,
30448,2.34,0,0.989359037,9/14/2020,Strycova B.,,,,
15411,20,0,0.989346409,4/2/2014,Cepelova J.,,,,
28846,1.25,1,0.989317399,7/30/2019,Vekic D.,,,,
31358,2.83,0,0.989316933,3/28/2021,Jabeur O.,,,,
33297,1.25,1,0.989301375,1/17/2022,Svitolina E.,,,,
14164,2.23,0,0.989281366,8/26/2013,Schmiedlova A.,,,,
21447,1.63,1,0.98924996,8/1/2016,Han X.,,,,
15487,1.07,1,0.989239952,4/9/2014,Jankovic J.,,,,
34587,1.78,1,0.989225367,7/11/2022,Potapova A.,,,,
22307,3.44,0,0.989205121,1/10/2017,Kasatkina D.,,,,
15882,1.15,1,0.989203155,5/28/2014,Stosur S.,,,,
16866,1.41,1,0.989187851,9/22/2014,Bacsinszky T.,,,,
19696,1.05,1,0.9891848,1/5/2016,Radwanska A.,,,,
11906,1.08,1,0.989171826,9/18/2012,Kanepi K.,,,,
24038,1.67,1,0.989170321,8/17/2017,Kuznetsova S.,,,,
10611,1.48,1,0.989150268,4/9/2012,Babos T.,,,,
17276,1.45,1,0.989148444,1/14/2015,Diyas Z.,,,,
10776,3.32,0,0.989140531,5/3/2012,Knapp K.,,,,
25552,2.14,0,0.989108423,4/27/2018,Hercog P.,,,,
16554,1.04,1,0.989085908,8/25/2014,Radwanska A.,,,,
21871,1.21,1,0.989084693,9/26/2016,Konta J.,,,,
34632,2.8,0,0.989068176,7/15/2022,Martic P.,,,,
24109,1.28,1,0.989058533,8/29/2017,Strycova B.,,,,
26127,1.23,1,0.989058085,7/2/2018,Williams V.,,,,
14493,1.03,1,0.989033262,10/1/2013,Williams S.,,,,
20414,1.42,1,0.989025554,4/5/2016,Giorgi C.,,,,
13166,1.42,1,0.98900763,4/30/2013,Schiavone F.,,,,
27113,2.75,0,0.989004948,10/18/2018,Jabeur O.,,,,
23070,3.12,0,0.988964597,4/27/2017,Sevastova A.,,,,
21235,2.24,0,0.988932354,7/11/2016,Sasnovich A.,,,,
21036,1.19,1,0.988919907,6/16/2016,Ivanovic A.,,,,
12902,1.48,1,0.988907619,3/20/2013,Medina Garrigues A.,,,,
23402,1.16,1,0.988903047,5/31/2017,Wozniacki C.,,,,
12355,1.22,1,0.988897272,1/9/2013,Radwanska A.,,,,
12243,4.1,0,0.98889329,12/31/2012,Duan Y.Y.,,,,
27700,1.46,1,0.98886447,3/10/2019,Bencic B.,,,,
29022,2.2,0,0.988860477,8/23/2019,Linette M.,,,,
13927,4.18,0,0.988819473,7/24/2013,Jabeur O.,,,,
10630,1.14,1,0.988814275,4/10/2012,Suarez Navarro C.,,,,
23164,1.74,0,0.988803771,5/7/2017,Siniakova K.,,,,
10397,4.48,0,0.988782723,3/9/2012,Davis L.,,,,
23026,1.61,1,0.988768923,4/14/2017,Arruabarrena L.,,,,
9824,1.24,1,0.98876641,1/2/2012,Petkovic A.,,,,
23786,1.19,1,0.988755634,7/18/2017,Dulgheru A.,,,,
16584,1.11,1,0.98874834,8/26/2014,Wozniacki C.,,,,
28087,1.67,1,0.988740361,5/3/2019,Sakkari M.,,,,
18837,2.21,0,0.988731493,7/29/2015,Rodina E.,,,,
19674,1.16,1,0.988731488,1/4/2016,Azarenka V.,,,,
25066,1.24,1,0.988720618,2/15/2018,Halep S.,,,,
16810,1.24,1,0.988720227,9/17/2014,Puig M.,,,,
31497,5.7,0,0.988711199,4/18/2021,Sharma A.,,,,
34754,1.56,1,0.988704694,7/28/2022,Golubic V.,,,,
13661,1.19,1,0.988682384,6/24/2013,Hsieh S.W.,,,,
17624,1.5,1,0.988679971,3/2/2015,Kulichkova E.,,,,
27396,1.09,1,0.988658852,1/17/2019,Pliskova Ka.,,,,
14167,1.06,1,0.988658069,8/26/2013,Li N.,,,,
32054,2.14,0,0.988649859,6/25/2021,Kerber A.,,,,
35338,1.21,1,0.988648831,10/5/2022,Swiatek I.,,,,
12121,3.92,0,0.988599399,10/12/2012,Doi M.,,,,
17068,2.4,0,0.988598844,10/14/2014,Allertova D.,,,,
19951,1.13,1,0.98858687,2/9/2016,Hsieh S.W.,,,,
15358,1.23,1,0.988580147,3/25/2014,Wozniacki C.,,,,
12548,2.6,0,0.988569566,2/1/2013,Bertens K.,,,,
14680,1.17,1,0.988562045,12/30/2013,Pavlyuchenkova A.,,,,
30812,5.41,0,0.988553823,2/2/2021,Kanepi K.,,,,
16779,1.07,1,0.988548491,9/16/2014,Radwanska A.,,,,
17988,1.65,1,0.988543142,4/21/2015,Makarova E.,,,,
35586,1.22,1,0.988534182,1/11/2023,Kalinina A.,,,,
21996,1.75,0,0.988507241,10/7/2016,Shvedova Y.,,,,
19652,1.07,1,0.988496057,11/5/2015,Williams V.,,,,
18770,1.1,1,0.988469244,7/22/2015,Errani S.,,,,
36096,1.31,1,0.98844739,3/12/2023,Gauff C.,,,,
18801,1.4,1,0.988430486,7/27/2015,Kania P.,,,,
30387,1.16,1,0.988411926,9/5/2020,Mertens E.,,,,
21458,1.45,1,0.988403408,8/1/2016,Gonzalez M.,,,,
12476,1.05,1,0.988400969,1/18/2013,Radwanska A.,,,,
13439,1.08,1,0.988391901,5/29/2013,Kirilenko M.,,,,
16753,1.32,1,0.98837855,9/13/2014,Pliskova Ka.,,,,
9896,1.77,0,0.988375826,1/9/2012,Gajdosova J.,,,,
26224,1.27,1,0.988373634,7/12/2018,Williams S.,,,,
24970,1.41,1,0.988369927,1/29/2018,Siniakova K.,,,,
18040,1.07,1,0.988359265,4/28/2015,Muguruza G.,,,,
11995,1.05,1,0.988338152,9/25/2012,Kerber A.,,,,
24798,1.45,1,0.988292134,1/8/2018,Sabalenka A.,,,,
27460,3.56,0,0.988277463,1/30/2019,Zvonareva V.,,,,
16403,1.84,1,0.988257287,8/4/2014,Lisicki S.,,,,
32423,1.54,1,0.98822091,8/11/2021,Giorgi C.,,,,
19815,1.38,1,0.988208234,1/18/2016,Bencic B.,,,,
10834,13,0,0.988205105,5/9/2012,Hradecka L.,,,,
24095,2.66,0,0.98819155,8/28/2017,Rodionova Ar.,,,,
12598,1.04,1,0.988173884,2/14/2013,Williams S.,,,,
29275,1.17,1,0.98815687,9/17/2019,Zheng S.,,,,
34065,1.83,1,0.988146265,5/15/2022,Linette M.,,,,
24312,1.57,1,0.988109538,9/20/2017,Krunic A.,,,,
16808,1.69,1,0.98810683,9/17/2014,Torro Flor M.T.,,,,
33472,1.07,1,0.988095483,2/20/2022,Brengle M.,,,,
32596,1.04,1,0.988093989,8/31/2021,Barty A.,,,,
18461,1.26,1,0.988069249,6/16/2015,Erakovic M.,,,,
9907,2.43,0,0.988065255,1/10/2012,Hantuchova D.,,,,
34976,1.21,1,0.988062611,8/24/2022,Saville D.,,,,
33315,1.12,1,0.988061209,1/18/2022,Rybakina E.,,,,
27483,1.19,1,0.988059532,2/2/2019,Yastremska D.,,,,
24341,2.67,0,0.988052327,9/22/2017,Kerber A.,,,,
34434,2.46,0,0.988031981,6/22/2022,Dart H.,,,,
13153,3.8,0,0.988030338,4/26/2013,Minella M.,,,,
23847,4.06,0,0.988022624,7/25/2017,Tomova V.,,,,
30518,1.72,0,0.988016032,9/24/2020,Svitolina E.,,,,
35050,1.39,1,0.988011066,8/30/2022,Cirstea S.,,,,
29037,1.12,1,0.988010883,8/26/2019,Svitolina E.,,,,
35094,1.17,1,0.988009246,9/2/2022,Samsonova L.,,,,
25244,1.4,1,0.988002777,3/13/2018,Osaka N.,,,,
23258,1.48,1,0.987972241,5/18/2017,Bertens K.,,,,
13488,1.38,1,0.987965843,6/3/2013,Jankovic J.,,,,
28460,1.23,1,0.987950105,6/17/2019,Bencic B.,,,,
15615,1.67,1,0.987944763,4/29/2014,Torro Flor M.T.,,,,
12071,1.51,1,0.987918137,10/7/2012,Azarenka V.,,,,
32861,1.11,1,0.987916345,10/1/2021,Muguruza G.,,,,
11260,1.13,1,0.987896346,6/25/2012,Li N.,,,,
31124,1.65,1,0.98788545,3/4/2021,Mladenovic K.,,,,
22907,1.32,1,0.987883457,4/4/2017,Cornet A.,,,,
31393,1.07,1,0.987877931,4/5/2021,Kudermetova V.,,,,
27449,1.55,1,0.987860635,1/29/2019,Zheng S.,,,,
31226,1.17,1,0.987852337,3/13/2021,Muguruza G.,,,,
22645,6.24,0,0.98783738,2/28/2017,Kato M.,,,,
30237,2.47,0,0.987830332,8/23/2020,Flipkens K.,,,,
36166,3.2,0,0.987820901,3/21/2023,Grabher J.,,,,
20729,1.47,1,0.98781725,5/11/2016,Muguruza G.,,,,
30987,2.27,0,0.987815566,2/13/2021,Begu I.,,,,
11572,3.11,0,0.987812339,8/10/2012,Lepchenko V.,,,,
31843,1.24,1,0.98780911,6/2/2021,Zidansek T.,,,,
35447,1.13,1,0.98778401,10/18/2022,Collins D.,,,,
32900,3.37,0,0.987783915,10/8/2021,Paolini J.,,,,
11247,5.61,0,0.987747901,6/25/2012,Hampton J.,,,,
31878,1.4,1,0.98774184,6/5/2021,Kostyuk M.,,,,
22829,3.74,0,0.987737289,3/23/2017,Cirstea S.,,,,
11205,4.21,0,0.987719039,6/19/2012,Makarova E.,,,,
