match,PSW,win0,confidence0,date,winner,,,,
11842,1.72,1,1.083446461,9/11/2012,Diatchenko V.,,,,
23074,3.12,0,1.083442774,4/27/2017,Sevastova A.,,,,
28678,2.14,0,1.083419151,7/5/2019,Svitolina E.,,,,
19783,1.53,1,1.083391816,1/12/2016,Giorgi C.,,,,
18847,1.54,1,1.083364142,7/30/2015,Flipkens K.,,,,
30374,1.21,1,1.083360524,9/4/2020,Kontaveit A.,,,,
11254,1.33,1,1.083328861,6/25/2012,Clijsters K.,,,,
20463,1.79,1,1.083327894,4/7/2016,Siegemund L.,,,,
11958,1.39,1,1.083294639,9/23/2012,Jankovic J.,,,,
32326,2.51,0,1.083278087,7/20/2021,Kawa K.,,,,
31113,2.24,0,1.083267628,3/3/2021,Burel C.,,,,
29764,1.27,1,1.083256398,1/16/2020,Rybakina E.,,,,
35090,3.39,0,1.083238277,9/1/2022,Krunic A.,,,,
14086,1.48,1,1.083222451,8/13/2013,Vinci R.,,,,
24290,1.69,1,1.083192899,9/19/2017,Puig M.,,,,
16414,1.31,1,1.083191935,8/5/2014,Vandeweghe C.,,,,
11980,1.29,1,1.083176753,9/24/2012,Radwanska U.,,,,
35532,2.16,0,1.083173504,1/5/2023,Azarenka V.,,,,
14988,3.67,0,1.083164949,1/31/2014,Hlavackova A.,,,,
10059,1.13,1,1.083133146,1/25/2012,Kvitova P.,,,,
32946,1.52,1,1.083129498,10/12/2021,Tomljanovic A.,,,,
28132,1.3,1,1.083127161,5/7/2019,Garcia C.,,,,
34449,2.24,0,1.083118729,6/23/2022,Andreescu B.,,,,
23310,2.16,0,1.083108621,5/24/2017,Doi M.,,,,
18051,1.46,1,1.083107361,4/29/2015,Hradecka L.,,,,
24493,1.28,1,1.083106646,10/5/2017,Svitolina E.,,,,
33547,1.62,1,1.083091028,2/26/2022,Stephens S.,,,,
18440,6,0,1.083065264,6/14/2015,Niculescu M.,,,,
26089,1.21,1,1.083054182,6/27/2018,Barty A.,,,,
19572,1.36,1,1.083049853,10/18/2015,Pavlyuchenkova A.,,,,
29586,1.38,1,1.08304473,10/18/2019,Ostapenko J.,,,,
28066,1.22,1,1.083032379,5/1/2019,Mertens E.,,,,
34897,1.33,1,1.083030541,8/16/2022,Kalinskaya A.,,,,
15317,1.39,1,1.083019815,3/20/2014,Safarova L.,,,,
21940,2.11,0,1.0830175,9/30/2016,Pliskova Kr.,,,,
13783,1.28,1,1.083012695,7/9/2013,Zahlavova Strycova B.,,,,
14160,1.17,1,1.082971886,8/26/2013,Mattek-Sands B.,,,,
21226,1.22,1,1.08294008,7/4/2016,Kerber A.,,,,
12635,1.86,1,1.082934204,2/19/2013,Petrova N.,,,,
23108,1.32,1,1.082932653,5/2/2017,Bondarenko K.,,,,
35255,1.67,1,1.08292634,9/26/2022,Schmiedlova A.,,,,
32912,1.51,1,1.082902894,10/9/2021,Badosa P.,,,,
32217,1.36,1,1.082899564,7/12/2021,Burel C.,,,,
16558,1.52,1,1.082893031,8/25/2014,Nara K.,,,,
34096,1.46,1,1.082888626,5/17/2022,Tomljanovic A.,,,,
32163,1.16,1,1.082855872,7/2/2021,Swiatek I.,,,,
17913,1.63,1,1.082850227,4/8/2015,Niculescu M.,,,,
9704,6.36,0,1.082842721,10/12/2011,Brianti A.,,,,
27586,1.3,1,1.082842223,2/21/2019,Svitolina E.,,,,
11815,1.59,1,1.082769994,9/1/2012,Pironkova T.,,,,
16903,3.46,0,1.082762136,9/27/2014,Oprandi R.,,,,
9093,1.15,1,1.082697248,8/2/2011,Lisicki S.,,,,
15100,1.18,1,1.082694865,2/20/2014,Williams S.,,,,
31038,1.22,1,1.082692933,2/16/2021,Collins D.,,,,
14874,2.18,0,1.082690877,1/14/2014,Diyas Z.,,,,
27211,2.35,0,1.082679368,1/2/2019,Vekic D.,,,,
28697,1.53,1,1.08267461,7/9/2019,Svitolina E.,,,,
33723,1.5,1,1.082653552,3/23/2022,Davis L.,,,,
31201,1.6,1,1.082652605,3/10/2021,Pegula J.,,,,
32066,5.06,0,1.082648124,6/28/2021,Stephens S.,,,,
21061,1.81,1,1.082642434,6/19/2016,Babos T.,,,,
18090,2.21,0,1.082632933,5/3/2015,Duque Marino M.,,,,
28880,3.75,0,1.082629176,8/3/2019,Zheng S.,,,,
12156,2.13,0,1.08261294,10/17/2012,Pervak K.,,,,
16469,1.26,1,1.082612622,8/12/2014,Nara K.,,,,
14454,5.85,0,1.082578906,9/28/2013,Radwanska U.,,,,
23822,1.64,1,1.082574481,7/24/2017,Hibino N.,,,,
10552,2.3,0,1.08255528,4/2/2012,Hampton J.,,,,
27267,1.67,1,1.082551678,1/8/2019,Bencic B.,,,,
19465,2.14,0,1.082546905,10/7/2015,Errani S.,,,,
12271,3.14,0,1.08254309,1/1/2013,Beck A.,,,,
13994,1.13,1,1.082505549,8/2/2013,Petkovic A.,,,,
20622,1.68,0,1.082501311,4/28/2016,Bertens K.,,,,
26406,1.74,1,1.082496877,8/5/2018,Buzarnescu M.,,,,
9053,2.71,0,1.082480632,7/27/2011,Zhang S.,,,,
11755,1.42,1,1.082451327,8/28/2012,Flipkens K.,,,,
18341,1.54,1,1.082449512,5/28/2015,Keys M.,,,,
17327,1.43,1,1.082432904,1/20/2015,Keys M.,,,,
21905,1.82,1,1.082425396,9/27/2016,Khromacheva I.,,,,
25130,1.44,1,1.082419338,2/24/2018,Cibulkova D.,,,,
31855,1.25,1,1.082418955,6/3/2021,Jabeur O.,,,,
12114,1.31,1,1.08240876,10/11/2012,Martic P.,,,,
27838,1.18,1,1.082407985,4/1/2019,Kenin S.,,,,
25114,1.44,1,1.082354183,2/22/2018,Kerber A.,,,,
34629,2.06,0,1.08233715,7/14/2022,Wang Xiy.,,,,
11517,1.55,1,1.082329991,7/29/2012,Larcherde Brito M.,,,,
14763,1.53,1,1.082328485,1/6/2014,Davis L.,,,,
17119,2,1,1.082306683,10/24/2014,Ivanovic A.,,,,
34470,2.43,0,1.082301839,6/27/2022,Raducanu E.,,,,
29043,1.22,1,1.082294773,8/26/2019,Martic P.,,,,
28648,1.35,1,1.082290201,7/3/2019,Azarenka V.,,,,
14247,1.22,1,1.082287127,8/30/2013,Radwanska A.,,,,
10393,4.93,0,1.082286545,3/9/2012,Gajdosova J.,,,,
18384,1.36,1,1.08228488,6/8/2015,Riske A.,,,,
30225,1.41,1,1.082258949,8/15/2020,Mertens E.,,,,
26470,4.23,0,1.082254515,8/13/2018,Mladenovic K.,,,,
9735,2.46,0,1.082209291,10/17/2011,Jovanovski B.,,,,
33415,2.18,0,1.082179235,2/8/2022,Martic P.,,,,
17894,2.01,1,1.082171454,4/7/2015,Flipkens K.,,,,
22238,2.25,0,1.082165814,1/4/2017,Stojanovic N.,,,,
31584,1.28,1,1.082154519,4/30/2021,Muchova K.,,,,
22318,1.64,1,1.082147619,1/11/2017,Konta J.,,,,
34344,1.32,1,1.082109657,6/14/2022,Samsonova L.,,,,
18566,1.79,0,1.08209956,6/29/2015,Flipkens K.,,,,
10532,2.2,0,1.082082385,3/25/2012,Cibulkova D.,,,,
32496,1.28,1,1.082069079,8/19/2021,Muguruza G.,,,,
35640,1.28,1,1.082057561,1/16/2023,Gauff C.,,,,
25057,1.41,1,1.082057365,2/14/2018,Svitolina E.,,,,
12028,5.7,0,1.082045534,9/30/2012,Niculescu M.,,,,
21011,1.65,1,1.082007496,6/14/2016,Friedsam A.L.,,,,
25205,1.79,1,1.082007372,3/9/2018,Hsieh S.W.,,,,
12334,1.4,1,1.081996894,1/7/2013,Davis L.,,,,
18951,2.75,0,1.081996384,8/12/2015,Gavrilova D.,,,,
28807,1.44,1,1.081976718,7/25/2019,Badosa P.,,,,
17290,1.54,1,1.081963943,1/17/2015,Watson H.,,,,
33438,1.31,1,1.081961763,2/14/2022,Swiatek I.,,,,
32009,1.57,1,1.081858033,6/21/2021,Cornet A.,,,,
10923,1.37,1,1.081833119,5/22/2012,Schiavone F.,,,,
14151,1.34,1,1.081832109,8/26/2013,Radwanska U.,,,,
19637,1.4,1,1.081822944,10/28/2015,Kvitova P.,,,,
34815,1.2,1,1.081810243,8/5/2022,Azarenka V.,,,,
17034,1.66,1,1.081808903,10/10/2014,Friedsam A.L.,,,,
34324,1.51,1,1.081806355,6/13/2022,Wang Xin.,,,,
20135,2.9,0,1.08179916,2/26/2016,Wickmayer Y.,,,,
18319,1.44,1,1.081783831,5/26/2015,Diyas Z.,,,,
28557,2.11,0,1.081748656,6/25/2019,Tsurenko L.,,,,
21413,1.17,1,1.081726156,7/27/2016,Keys M.,,,,
26535,1.52,1,1.081716667,8/22/2018,Sabalenka A.,,,,
14435,1.15,1,1.081714416,9/24/2013,Ivanovic A.,,,,
14515,1.37,1,1.081714049,10/7/2013,Bouchard E.,,,,
22785,2.4,0,1.081694222,3/17/2017,Vesnina E.,,,,
32241,3.05,0,1.081692203,7/13/2021,Sanders S.,,,,
9382,1.18,1,1.081687016,8/31/2011,Pavlyuchenkova A.,,,,
27033,3.38,0,1.081686759,10/11/2018,Gasparyan M.,,,,
24644,1.74,1,1.081669929,10/19/2017,Mertens E.,,,,
9110,1.15,1,1.081665661,8/3/2011,Peng S.,,,,
32127,1.3,1,1.081660151,6/30/2021,Pavlyuchenkova A.,,,,
33887,5.22,0,1.081639011,4/9/2022,Pigossi L.,,,,
10860,1.47,1,1.081627255,5/14/2012,King V.,,,,
33514,1.37,1,1.081624423,2/22/2022,Pegula J.,,,,
31709,1.29,1,1.081623113,5/18/2021,Podoroska N.,,,,
18510,1.44,1,1.081618567,6/22/2015,Strycova B.,,,,
21981,1.49,1,1.081617679,10/5/2016,Kvitova P.,,,,
9248,2.17,0,1.081605595,8/21/2011,Brianti A.,,,,
30976,1.26,1,1.081604884,2/12/2021,Sabalenka A.,,,,
35040,1.34,1,1.081588391,8/30/2022,Stephens S.,,,,
31066,1.18,1,1.081581546,2/23/2021,Swiatek I.,,,,
23177,1.14,1,1.081574488,5/7/2017,Kuznetsova S.,,,,
34606,1.2,1,1.081569304,7/12/2022,Bondar A.,,,,
26410,1.33,1,1.081555956,8/6/2018,Goerges J.,,,,
33615,1.62,1,1.081551687,3/9/2022,Liu C.,,,,
18863,1.58,1,1.081538841,8/3/2015,Begu I.,,,,
33363,1.41,1,1.081512189,1/20/2022,Mertens E.,,,,
19102,1.49,1,1.081509226,9/1/2015,Niculescu M.,,,,
18961,1.25,1,1.0815086,8/13/2015,Radwanska A.,,,,
25799,2.07,1,1.081488659,5/26/2018,Pavlyuchenkova A.,,,,
21466,4.29,0,1.081486673,8/2/2016,Zhang Yi.,,,,
18438,1.79,0,1.081471838,6/13/2015,Giorgi C.,,,,
23933,1.9,1,1.08146454,8/5/2017,Petkovic A.,,,,
15114,1.53,1,1.081460425,2/24/2014,Shvedova Y.,,,,
10226,1.43,1,1.08143281,2/20/2012,Jankovic J.,,,,
30755,1.49,1,1.08142534,1/31/2021,Hercog P.,,,,
22059,2.86,0,1.081420889,10/13/2016,Cornet A.,,,,
14867,1.46,1,1.081418143,1/14/2014,Zahlavova Strycova B.,,,,
18285,1.31,1,1.081401122,5/25/2015,Begu I.,,,,
23931,3.24,0,1.081387672,8/5/2017,Bellis C.,,,,
15709,1.25,1,1.081381472,5/12/2014,Kuznetsova S.,,,,
19584,1.74,1,1.081328187,10/20/2015,Schmiedlova A.,,,,
35248,1.54,1,1.08130209,9/26/2022,Noskova L.,,,,
25273,2.21,0,1.08126847,3/21/2018,Vikhlyantseva N.,,,,
28896,1.2,1,1.081225583,8/6/2019,Bertens K.,,,,
10840,3.36,0,1.081221914,5/10/2012,Hradecka L.,,,,
31030,1.73,1,1.081219022,2/15/2021,Peterson R.,,,,
21361,1.13,1,1.081215128,7/21/2016,Putintseva Y.,,,,
25262,1.64,1,1.081184404,3/20/2018,Liu C.,,,,
11216,1.21,1,1.081175661,6/20/2012,Kerber A.,,,,
9895,1.77,0,1.081158161,1/9/2012,Gajdosova J.,,,,
35069,1.17,1,1.081142344,8/31/2022,Alexandrova E.,,,,
30909,1.14,1,1.081139418,2/9/2021,Pliskova Ka.,,,,
29375,1.55,1,1.081136195,9/24/2019,Kuznetsova S.,,,,
8656,1.67,1,1.081116296,6/9/2011,Riske A.,,,,
20811,1.59,1,1.081103839,5/22/2016,Pavlyuchenkova A.,,,,
12436,1.32,1,1.081088516,1/15/2013,Kirilenko M.,,,,
22348,2.28,1,1.08107466,1/16/2017,Parmentier P.,,,,
14372,2.8,0,1.081071266,9/18/2013,King V.,,,,
31190,2.11,0,1.081070562,3/9/2021,Krejcikova B.,,,,
20111,1.47,1,1.08105903,2/24/2016,Osaka N.,,,,
14550,1.69,1,1.081043468,10/9/2013,Cadantu A.,,,,
23541,2.02,0,1.081041943,6/20/2017,Safarova L.,,,,
13688,1.43,1,1.081004798,6/25/2013,Riske A.,,,,
12377,1.34,1,1.081003581,1/14/2013,Bartoli M.,,,,
18408,1.83,0,1.080997506,6/9/2015,Maria T.,,,,
24742,1.69,1,1.080984983,1/3/2018,Kanepi K.,,,,
27846,2.08,0,1.080966247,4/2/2019,Arn G.,,,,
27992,1.96,1,1.080950821,4/24/2019,Pavlyuchenkova A.,,,,
25803,1.8,1,1.080947801,5/27/2018,Diyas Z.,,,,
17380,1.69,1,1.080936657,1/22/2015,Giorgi C.,,,,
13660,3.33,0,1.080918506,6/24/2013,Dolonc V.,,,,
27821,1.81,1,1.080915335,3/30/2019,Barty A.,,,,
17033,1.67,1,1.080903555,10/10/2014,Giorgi C.,,,,
28926,1.37,1,1.080898982,8/8/2019,Pliskova Ka.,,,,
35997,1.39,1,1.08084112,2/28/2023,Brengle M.,,,,
23120,1.51,1,1.080831055,5/2/2017,Ostapenko J.,,,,
28633,1.4,1,1.080828905,7/2/2019,Kanepi K.,,,,
29690,3.07,0,1.080777148,1/9/2020,Siegemund L.,,,,
21735,1.65,1,1.080773612,9/14/2016,Siniakova K.,,,,
20140,1.69,1,1.080742219,2/28/2016,Stephens S.,,,,
20717,2.43,0,1.080738881,5/10/2016,Babos T.,,,,
18462,1.99,0,1.080692186,6/16/2015,Babos T.,,,,
33856,3.67,0,1.080671297,4/6/2022,Vandeweghe C.,,,,
23600,2.78,0,1.080663251,6/26/2017,Duan Y.Y.,,,,
21457,1.17,1,1.080631358,8/1/2016,Ostapenko J.,,,,
22309,1.61,1,1.080625118,1/10/2017,Konta J.,,,,
18539,1.51,1,1.080600019,6/24/2015,Stephens S.,,,,
19725,3.33,0,1.080593749,1/6/2016,Hibino N.,,,,
17609,1.22,1,1.080576174,2/27/2015,Bacsinszky T.,,,,
9461,1.7,1,1.080532414,9/13/2011,Lucic M.,,,,
27807,1.58,1,1.080519572,3/25/2019,Barty A.,,,,
16789,1.49,1,1.080501045,9/16/2014,Suarez Navarro C.,,,,
23082,1.31,1,1.08049692,4/28/2017,Svitolina E.,,,,
29162,1.53,1,1.080489,9/9/2019,Flipkens K.,,,,
22466,1.16,1,1.080484618,1/30/2017,Siniakova K.,,,,
16570,1.98,0,1.080473546,8/26/2014,Cetkovska P.,,,,
22871,1.3,1,1.080468571,3/27/2017,Pliskova Ka.,,,,
13152,1.29,1,1.080438601,4/26/2013,Sharapova M.,,,,
33476,1.23,1,1.080423435,2/20/2022,Cirstea S.,,,,
32016,2.87,0,1.080419033,6/22/2021,Giorgi C.,,,,
15681,1.18,1,1.080412574,5/8/2014,Li N.,,,,
21578,1.32,1,1.08041239,8/27/2016,Radwanska A.,,,,
28221,1.37,1,1.080407725,5/20/2019,Yastremska D.,,,,
34797,1.32,1,1.080402628,8/3/2022,Kasatkina D.,,,,
10288,3.64,0,1.080401628,2/24/2012,Babos T.,,,,
12012,1.13,1,1.080391552,9/29/2012,Hsieh S.W.,,,,
32609,2.1,0,1.080386756,8/31/2021,Hsieh S.W.,,,,
29200,1.15,1,1.080354016,9/11/2019,Peterson R.,,,,
18252,1.65,1,1.080352963,5/22/2015,Stosur S.,,,,
31741,1.33,1,1.080335117,5/24/2021,Garcia C.,,,,
21880,1.31,1,1.080322853,9/26/2016,Suarez Navarro C.,,,,
11135,2.97,0,1.080307428,6/13/2012,Doi M.,,,,
14277,1.41,1,1.080299718,9/9/2013,Kichenok N.,,,,
21429,2.56,0,1.080284567,7/28/2016,Kuznetsova S.,,,,
35445,2.34,0,1.080267,10/18/2022,Frech M.,,,,
28325,1.27,1,1.080264666,5/28/2019,Kasatkina D.,,,,
13122,2.24,0,1.080249068,4/24/2013,Goerges J.,,,,
28841,1.62,1,1.080182137,7/30/2019,Davis L.,,,,
9341,2.66,0,1.080174591,8/30/2011,Barthel M.,,,,
13114,2.64,0,1.080157013,4/23/2013,Pironkova T.,,,,
19087,1.26,1,1.080150483,8/31/2015,Brengle M.,,,,
21351,2.24,0,1.080146504,7/21/2016,Stosur S.,,,,
18837,2.4,0,1.080133875,7/29/2015,Ce G.,,,,
31391,1.33,1,1.080075517,4/5/2021,Doi M.,,,,
10510,1.3,1,1.080059633,3/23/2012,Pennetta F.,,,,
22506,1.15,1,1.080041214,2/3/2017,Svitolina E.,,,,
28371,1.49,1,1.080025788,5/31/2019,Tsurenko L.,,,,
15813,2.52,0,1.080019299,5/25/2014,Lepchenko V.,,,,
27136,2.1,0,1.079982524,10/28/2018,Svitolina E.,,,,
29091,1.48,1,1.079978302,8/29/2019,Vekic D.,,,,
8985,2.36,0,1.07995909,7/16/2011,Hercog P.,,,,
13914,2.93,0,1.079956236,7/23/2013,Pliskova Kr.,,,,
33428,1.71,1,1.079913729,2/10/2022,Begu I.,,,,
30292,1.35,1,1.079891915,8/31/2020,Garcia C.,,,,
31605,2.66,0,1.079877399,5/3/2021,Bencic B.,,,,
30805,1.25,1,1.079845226,2/2/2021,Kvitova P.,,,,
35289,1.79,1,1.079826723,9/28/2022,Paolini J.,,,,
34711,2.47,0,1.079826639,7/25/2022,Pigossi L.,,,,
21195,2.11,0,1.079812745,6/30/2016,Niculescu M.,,,,
10110,1.48,1,1.079799587,2/10/2012,Kirilenko M.,,,,
23395,1.17,1,1.079797408,5/30/2017,Garcia C.,,,,
27774,2.34,0,1.079765935,3/22/2019,Kontaveit A.,,,,
22110,1.5,1,1.079760236,10/18/2016,Cornet A.,,,,
35061,2.1,0,1.079755676,8/31/2022,Galfi D.,,,,
13280,2.9,0,1.079754328,5/14/2013,Zheng J.,,,,
25377,1.74,0,1.07974032,4/3/2018,Fett J.,,,,
20208,1.64,1,1.079713675,3/9/2016,Siegemund L.,,,,
23004,1.32,1,1.079710064,4/12/2017,Kontaveit A.,,,,
10565,1.54,1,1.079699311,4/2/2012,Hradecka L.,,,,
10128,1.14,1,1.079696573,2/13/2012,Barthel M.,,,,
10687,1.36,1,1.079684076,4/24/2012,Muguruza Blanco G.,,,,
32131,2.1,0,1.079669936,6/30/2021,Cornet A.,,,,
16010,2.43,0,1.079663358,6/16/2014,Wozniacki C.,,,,
19538,3.1,0,1.079661183,10/14/2015,Gasparyan M.,,,,
22498,1.18,1,1.079660287,2/2/2017,Svitolina E.,,,,
29324,1.41,1,1.079654204,9/21/2019,Muchova K.,,,,
29733,2.34,0,1.079647135,1/14/2020,Jabeur O.,,,,
8751,3.92,0,1.079633991,6/20/2011,Pervak K.,,,,
22885,1.76,1,1.079632194,4/3/2017,Vekic D.,,,,
17120,1.54,1,1.07958865,10/24/2014,Sharapova M.,,,,
30890,1.66,1,1.079574447,2/8/2021,Babos T.,,,,
34976,2.11,0,1.079565188,8/24/2022,Maria T.,,,,
29345,1.6,1,1.079560416,9/23/2019,Kuznetsova S.,,,,
30898,2.83,0,1.079558789,2/8/2021,Errani S.,,,,
17629,1.68,1,1.079549375,3/3/2015,Larsson J.,,,,
29923,1.29,1,1.079531453,2/11/2020,Zhu L.,,,,
17555,1.17,1,1.079529726,2/20/2015,Begu I.,,,,
13753,1.4,1,1.07952856,6/29/2013,Puig M.,,,,
14696,2.39,0,1.079517536,12/30/2013,Meusburger Y.,,,,
33802,1.22,1,1.079516657,4/1/2022,Swiatek I.,,,,
18370,1.99,0,1.079500806,6/1/2015,Van Uytvanck A.,,,,
28906,3.02,0,1.079481953,8/6/2019,Kasatkina D.,,,,
28150,1.45,1,1.079464092,5/10/2019,Bertens K.,,,,
20297,3.28,0,1.079460273,3/20/2016,Azarenka V.,,,,
22464,1.13,1,1.0794587,1/30/2017,Rogers S.,,,,
34734,3.53,0,1.07945702,7/27/2022,Mladenovic K.,,,,
10412,1.15,1,1.079450432,3/10/2012,Kvitova P.,,,,
14131,1.63,1,1.079445819,8/19/2013,Goerges J.,,,,
14264,1.39,1,1.079442663,9/2/2013,Li N.,,,,
11900,2.4,0,1.079430594,9/18/2012,Duan Y.Y.,,,,
34391,3.02,0,1.079406393,6/19/2022,Swan K.,,,,
13497,1.3,1,1.07933919,6/10/2013,Erakovic M.,,,,
34264,1.2,1,1.079328796,6/7/2022,Sakkari M.,,,,
26866,2.66,0,1.079321269,9/25/2018,Kenin S.,,,,
34309,2.62,0,1.079310163,6/10/2022,Golubic V.,,,,
11213,2.22,0,1.079301455,6/19/2012,Dubois S.,,,,
30665,2.18,0,1.079283917,10/21/2020,Sakkari M.,,,,
24363,1.38,1,1.0792593,9/24/2017,Ostapenko J.,,,,
26838,1.53,1,1.079246831,9/24/2018,Wang Q.,,,,
11994,1.34,1,1.079243401,9/25/2012,Petrova N.,,,,
33957,1.3,1,1.079240019,4/28/2022,Yastremska D.,,,,
27454,1.56,1,1.079232664,1/29/2019,Golubic V.,,,,
21805,2.55,0,1.079207474,9/20/2016,Kontaveit A.,,,,
27656,1.6,1,1.079200832,3/7/2019,Maria T.,,,,
25056,1.38,1,1.079193555,2/14/2018,Kvitova P.,,,,
12731,1.61,1,1.079153771,2/26/2013,Soler Espinosa S.,,,,
12666,2.5,0,1.079134748,2/20/2013,Vinci R.,,,,
14708,1.91,1,1.079117237,12/31/2013,Kanepi K.,,,,
26795,1.21,1,1.079116558,9/19/2018,Bertens K.,,,,
10436,1.47,1,1.079077268,3/12/2012,Hampton J.,,,,
33364,4.65,0,1.079043493,1/20/2022,Zhang S.,,,,
31551,1.48,1,1.078972094,4/24/2021,Mertens E.,,,,
20962,1.85,0,1.078969539,6/7/2016,Lepchenko V.,,,,
17898,1.18,1,1.078907528,4/7/2015,Mestach A.S.,,,,
11659,1.48,1,1.07888779,8/20/2012,Cibulkova D.,,,,
13530,2.76,0,1.078874829,6/11/2013,Vekic D.,,,,
20319,1.43,1,1.078868404,3/23/2016,Garcia C.,,,,
35948,2.25,0,1.078867285,2/22/2023,Gauff C.,,,,
21814,1.13,1,1.078859958,9/21/2016,Konjuh A.,,,,
15154,1.29,1,1.07885235,2/26/2014,Cibulkova D.,,,,
17573,1.24,1,1.078785488,2/24/2015,Pliskova Ka.,,,,
32353,1.16,1,1.078759649,7/22/2021,Parrizas Diaz N.,,,,
18244,2.1,0,1.078744303,5/21/2015,Stephens S.,,,,
32458,1.85,0,1.078740699,8/17/2021,Pera B.,,,,
10773,1.31,1,1.078729622,5/2/2012,Kanepi K.,,,,
13457,2.46,0,1.078713544,5/30/2013,Ormaechea P.,,,,
17711,2.42,0,1.07870189,3/13/2015,Stephens S.,,,,
16900,1.6,1,1.078657762,9/27/2014,Diyas Z.,,,,
20977,6.12,0,1.078656204,6/9/2016,Zheng S.,,,,
9565,5.29,0,1.07864352,9/25/2011,Tanasugarn T.,,,,
35332,1.56,1,1.078614047,10/4/2022,Zidansek T.,,,,
23628,1.78,1,1.078584291,6/30/2017,Pliskova Ka.,,,,
18993,1.74,1,1.078561133,8/18/2015,Pironkova T.,,,,
26547,1.22,1,1.078554758,8/27/2018,Gavrilova D.,,,,
33245,2.13,0,1.07853517,1/11/2022,Kalinina A.,,,,
13712,1.35,1,1.078499182,6/26/2013,Kvitova P.,,,,
11050,1.45,1,1.078492408,5/31/2012,Mchale C.,,,,
12804,5.44,0,1.078487054,3/6/2013,Peer S.,,,,
26645,1.25,1,1.078480291,8/31/2018,Sharapova M.,,,,
34235,3.44,0,1.078479365,5/28/2022,Giorgi C.,,,,
14522,1.35,1,1.078470686,10/8/2013,Suarez Navarro C.,,,,
31595,1.51,1,1.078460247,5/1/2021,Jabeur O.,,,,
21740,1.19,1,1.078459184,9/14/2016,Bellis C.,,,,
10426,1.28,1,1.078448236,3/11/2012,Wozniacki C.,,,,
12197,1.46,1,1.078406032,10/24/2012,Sharapova M.,,,,
32939,2.51,0,1.078405428,10/11/2021,Kalinskaya A.,,,,
27359,1.19,1,1.078404832,1/15/2019,Mertens E.,,,,
25787,2.42,0,1.078401263,5/24/2018,Larsson J.,,,,
16427,1.28,1,1.0783872,8/6/2014,Kerber A.,,,,
8675,1.74,1,1.078375079,6/11/2011,Hantuchova D.,,,,
27105,3.04,0,1.078358316,10/17/2018,Bouchard E.,,,,
21304,1.34,1,1.078354172,7/19/2016,Lisicki S.,,,,
34369,1.29,1,1.078347677,6/17/2022,Haddad Maia B.,,,,
26045,1.27,1,1.078346254,6/22/2018,Rybarikova M.,,,,
14378,1.3,1,1.078316452,9/18/2013,Robson L.,,,,
28553,2.6,0,1.078305051,6/25/2019,Cornet A.,,,,
29290,1.37,1,1.078304474,9/18/2019,Blinkova A.,,,,
33288,1.23,1,1.078292269,1/17/2022,Badosa P.,,,,
13703,3.18,0,1.078291658,6/25/2013,Duque Marino M.,,,,
32524,1.36,1,1.078235587,8/23/2021,Mattek-Sands B.,,,,
24047,1.43,1,1.078226818,8/19/2017,Halep S.,,,,
15469,1.96,0,1.07822112,4/8/2014,Soler Espinosa S.,,,,
10920,1.17,1,1.078186155,5/22/2012,Medina Garrigues A.,,,,
25279,1.31,1,1.078171602,3/21/2018,Hsieh S.W.,,,,
10915,1.52,1,1.078165598,5/22/2012,Tsurenko L.,,,,
19531,1.34,1,1.078138876,10/14/2015,Stosur S.,,,,
23162,1.66,1,1.078133758,5/7/2017,Larsson J.,,,,
33368,1.44,1,1.078118248,1/20/2022,Collins D.,,,,
15702,2.89,0,1.078076339,5/12/2014,Zhang S.,,,,
21712,2.8,0,1.078059988,9/12/2016,Chirico L.,,,,
13641,1.65,1,1.078057882,6/21/2013,Flipkens K.,,,,
12955,1.26,1,1.078050742,3/23/2013,Cibulkova D.,,,,
23929,1.32,1,1.078041739,8/4/2017,Muguruza G.,,,,
19938,7.47,0,1.078038824,1/30/2016,Kerber A.,,,,
29228,2.44,0,1.078031686,9/13/2019,Doi M.,,,,
17324,1.51,1,1.078017864,1/20/2015,Barthel M.,,,,
15727,1.25,1,1.07798935,5/14/2014,Williams S.,,,,
23027,2.65,0,1.077975936,4/14/2017,Schiavone F.,,,,
8888,1.55,1,1.077966359,7/5/2011,Cabeza-Candela E.,,,,
30849,1.41,1,1.077964728,2/5/2021,Williams S.,,,,
24341,1.71,1,1.077960867,9/22/2017,Pavlyuchenkova A.,,,,
8810,2.97,0,1.077960254,6/22/2011,Johansson M.,,,,
31106,1.62,1,1.077959247,3/2/2021,Pavlyuchenkova A.,,,,
23832,2.36,0,1.077958974,7/25/2017,Barthel M.,,,,
32325,1.49,1,1.077951893,7/20/2021,Bronzetti L.,,,,
28675,2.34,0,1.077949871,7/5/2019,Muchova K.,,,,
19748,2.65,0,1.077928308,1/8/2016,Riske A.,,,,
35340,1.39,1,1.077925234,10/5/2022,Krejcikova B.,,,,
22325,1.32,1,1.077896263,1/12/2017,Radwanska A.,,,,
11378,1.16,1,1.07784725,7/10/2012,Erakovic M.,,,,
31983,3.52,0,1.07784183,6/17/2021,Martincova T.,,,,
19859,1.26,1,1.07782313,1/19/2016,Lisicki S.,,,,
34720,6.07,0,1.077772656,7/25/2022,Jakupovic D.,,,,
16037,2.07,0,1.077763785,6/18/2014,Keys M.,,,,
35370,1.61,1,1.077754293,10/10/2022,Bondar A.,,,,
