match,PSW,win0,confidence0,date,winner,,,,
26035,4.01,0,0.916875514,6/21/2018,Strycova B.,-1,-50,,
25174,1.51,1,0.916854804,3/8/2018,Siniakova K.,0.51,25.5,,
30718,1.18,1,0.916834179,1/8/2021,Kenin S.,0.18,9,,
30506,1.34,1,0.916830775,9/21/2020,Linette M.,0.34,17,,
32295,1.53,1,0.916795281,7/16/2021,Garcia C.,0.53,26.5,,
31527,1.62,1,0.916707235,4/21/2021,Kvitova P.,0.62,31,,
31082,2.07,0,0.916665859,2/26/2021,Bencic B.,-1,-50,,
34323,2.8,0,0.916664602,6/13/2022,Davis L.,-1,-50,,
23116,1.55,1,0.916647554,5/2/2017,Vikhlyantseva N.,0.55,27.5,,
28811,2.1,0,0.916647217,7/25/2019,Pera B.,-1,-50,,
31953,1.4,1,0.9165429,6/15/2021,Ostapenko J.,0.4,20,,
31262,1.24,1,0.916516949,3/18/2021,Kudermetova V.,0.24,12,,
34757,1.22,1,0.916512839,7/29/2022,Bouzkova M.,0.22,11,,
26228,1.52,1,0.916291434,7/16/2018,Hercog P.,0.52,26,,
29680,1.6,1,0.916223749,1/8/2020,Pegula J.,0.6,30,,
28461,1.88,1,0.916200663,6/17/2019,Wang Yaf.,0.88,44,,
30393,1.16,1,0.916068976,9/5/2020,Mertens E.,0.16,8,,
29563,1.31,1,0.916049934,10/16/2019,Goerges J.,0.31,15.5,,
29448,3.12,0,0.916014122,10/1/2019,Zheng S.,-1,-50,,
27520,1.19,1,0.915939057,2/17/2019,Kasatkina D.,0.19,9.5,,
29681,2.76,0,0.915917391,1/8/2020,Cornet A.,-1,-50,,
27762,4.01,0,0.915884018,3/22/2019,Putintseva Y.,-1,-50,,
23604,1.39,1,0.915861977,6/28/2017,Wozniacki C.,0.39,19.5,,
35187,3.09,0,0.915819891,9/18/2022,Fruhvirtova L.,-1,-50,,
36024,1.66,1,0.915786443,3/3/2023,Zhu L.,0.66,33,,
26027,4.49,0,0.915756401,6/20/2018,Jakupovic D.,-1,-50,,
34284,2.63,0,0.915672789,6/7/2022,McNally C.,-1,-50,,
27678,1.26,1,0.915486903,3/9/2019,Sevastova A.,0.26,13,,
23183,1.38,1,0.915485588,5/7/2017,Stosur S.,0.38,19,,
33837,2.56,0,0.915450895,4/5/2022,Avanesyan E.,-1,-50,,
34104,1.25,1,0.915447149,5/18/2022,Mertens E.,0.25,12.5,,
29229,2.24,0,0.915358184,9/13/2019,Buzarnescu M.,-1,-50,,
23458,3.84,0,0.915338657,6/10/2017,Ostapenko J.,-1,-50,,
25492,2.38,0,0.915318738,4/14/2018,Sabalenka A.,-1,-50,,
24281,1.12,1,0.915304518,9/18/2017,Kontaveit A.,0.12,6,,
23174,5,0,0.9152526,5/7/2017,Zheng S.,-1,-50,,
32946,1.52,1,0.915240708,10/12/2021,Tomljanovic A.,0.52,26,,
25403,3.9,0,0.915201689,4/4/2018,Pliskova Kr.,-1,-50,,
31065,1.34,1,0.915200406,2/23/2021,Inglis M.,0.34,17,,
27599,2.36,0,0.915163706,2/23/2019,Van Uytvanck A.,-1,-50,,
27792,1.47,1,0.915158848,3/23/2019,Pliskova Ka.,0.47,23.5,,
27684,1.33,1,0.915145217,3/9/2019,Kerber A.,0.33,16.5,,
29950,2.88,0,0.91510571,2/14/2020,Tig P.M.,-1,-50,,
29723,2.44,0,0.915101729,1/13/2020,Tomljanovic A.,-1,-50,,
34565,1.1,1,0.915066659,7/2/2022,Halep S.,0.1,5,,
24355,1.33,1,0.914994137,9/24/2017,Vesnina E.,0.33,16.5,,
24032,1.16,1,0.914921782,8/17/2017,Pliskova Ka.,0.16,8,,
34020,1.29,1,0.91490517,5/9/2022,Azarenka V.,0.29,14.5,,
24225,1.23,1,0.914898423,9/12/2017,Maria T.,0.23,11.5,,
29821,1.23,1,0.914895865,1/21/2020,Pliskova Ka.,0.23,11.5,,
22761,1.23,1,0.914872467,3/12/2017,Halep S.,0.23,11.5,,
29900,2.53,0,0.914838572,1/30/2020,Muguruza G.,-1,-50,,
31815,1.16,1,0.914782462,6/1/2021,Gauff C.,0.16,8,,
33276,1.64,1,0.914761966,1/15/2022,Badosa P.,0.64,32,,
28382,2.25,0,0.914739523,6/2/2019,Stephens S.,-1,-50,,
26100,1.06,1,0.91473415,7/2/2018,Williams S.,0.06,3,,
25667,1.27,1,0.914711555,5/8/2018,Muguruza G.,0.27,13.5,,
28349,1.05,1,0.914611191,5/30/2019,Halep S.,0.05,2.5,,
29906,2.01,0,0.914561049,2/10/2020,Potapova A.,-1,-50,,
29315,1.26,1,0.914426422,9/20/2019,Muchova K.,0.26,13,,
28445,1.35,1,0.914259891,6/14/2019,Vikhlyantseva N.,0.35,17.5,,
33616,2.71,0,0.914246589,3/9/2022,Doi M.,-1,-50,,
31166,1.13,1,0.914209198,3/8/2021,Keys M.,0.13,6.5,,
33531,1.41,1,0.914122847,2/23/2022,Kontaveit A.,0.41,20.5,,
31428,5.72,0,0.914064692,4/7/2021,Navarro E.,-1,-50,,
34248,2.77,0,0.913942763,5/31/2022,Trevisan M.,-1,-50,,
32462,1.5,1,0.913888955,8/17/2021,Muchova K.,0.5,25,,
29570,1.22,1,0.913858914,10/16/2019,Rybakina E.,0.22,11,,
29554,2.41,0,0.913854472,10/15/2019,Siegemund L.,-1,-50,,
35642,1.28,1,0.9137894,1/16/2023,Pera B.,0.28,14,,
35850,1.63,1,0.913727444,2/10/2023,Potapova A.,0.63,31.5,,
22854,1.62,1,0.913717297,3/25/2017,Goerges J.,0.62,31,,
30295,2.61,0,0.913713527,8/31/2020,Sevastova A.,-1,-50,,
35408,1.54,1,0.91368857,10/14/2022,Pegula J.,0.54,27,,
28284,1.49,1,0.913669153,5/27/2019,Mertens E.,0.49,24.5,,
24790,1.63,1,0.913628012,1/8/2018,Bellis C.,0.63,31.5,,
24850,1.43,1,0.913614352,1/15/2018,Suarez Navarro C.,0.43,21.5,,
26395,1.6,1,0.913607335,8/3/2018,Buzarnescu M.,0.6,30,,
22351,1.6,1,0.913577994,1/16/2017,Cirstea S.,0.6,30,,
22557,1.44,1,0.913531258,2/19/2017,Garcia C.,0.44,22,,
33369,1.31,1,0.913464167,1/20/2022,Cirstea S.,0.31,15.5,,
34907,1.38,1,0.913428206,8/17/2022,Rybakina E.,0.38,19,,
25583,1.08,1,0.913416998,5/1/2018,Kvitova P.,0.08,4,,
22683,2.06,0,0.913400661,3/3/2017,Mladenovic K.,-1,-50,,
32569,1.3,1,0.913389074,8/30/2021,Gauff C.,0.3,15,,
34338,3.9,0,0.913270285,6/14/2022,Parks A.,-1,-50,,
33881,1.61,1,0.913230058,4/8/2022,Rakhimova K.,0.61,30.5,,
30615,1.71,1,0.913074623,10/1/2020,Sabalenka A.,0.71,35.5,,
29583,1.48,1,0.912957302,10/18/2019,Rybakina E.,0.48,24,,
34485,1.04,1,0.912941884,6/28/2022,Kvitova P.,0.04,2,,
34340,1.11,1,0.912918667,6/14/2022,Alexandrova E.,0.11,5.5,,
24193,3.16,0,0.91284458,9/4/2017,Kvitova P.,-1,-50,,
29381,2.2,0,0.912814175,9/24/2019,Parmentier P.,-1,-50,,
34012,2.6,0,0.912749555,5/9/2022,Tomljanovic A.,-1,-50,,
24701,1.66,1,0.912729142,1/1/2018,Kontaveit A.,0.66,33,,
33903,3.06,0,0.912597163,4/19/2022,Kasatkina D.,-1,-50,,
31931,1.28,1,0.912595531,6/10/2021,Konta J.,0.28,14,,
27106,1.31,1,0.912593087,10/17/2018,Gasparyan M.,0.31,15.5,,
28127,1.2,1,0.912575851,5/6/2019,Barty A.,0.2,10,,
27084,2.47,0,0.912503557,10/16/2018,Bouchard E.,-1,-50,,
33502,1.42,1,0.912449753,2/22/2022,Sorribes Tormo S.,0.42,21,,
31339,1.26,1,0.912444609,3/26/2021,Sakkari M.,0.26,13,,
22201,1.35,1,0.912326201,1/2/2017,Muguruza G.,0.35,17.5,,
29221,2.93,0,0.912315104,9/13/2019,Tomljanovic A.,-1,-50,,
22825,1.72,1,0.912302918,3/23/2017,Safarova L.,0.72,36,,
34128,1.3,1,0.912263261,5/22/2022,Cirstea S.,0.3,15,,
33516,1.51,1,0.912178106,2/22/2022,Badosa P.,0.51,25.5,,
26598,1.27,1,0.912080956,8/28/2018,Osaka N.,0.27,13.5,,
24380,2.45,0,0.912070675,9/25/2017,Davis L.,-1,-50,,
35183,1.46,1,0.912069604,9/17/2022,Siniakova K.,0.46,23,,
25638,6.16,0,0.912067893,5/6/2018,Sorribes Tormo S.,-1,-50,,
29844,1.33,1,0.912006271,1/22/2020,Pavlyuchenkova A.,0.33,16.5,,
22294,2.15,0,0.912000692,1/9/2017,Larsson J.,-1,-50,,
25397,1.18,1,0.911982094,4/4/2018,Barty A.,0.18,9,,
31585,1.47,1,0.911919293,4/30/2021,Kasatkina D.,0.47,23.5,,
30543,3.77,0,0.911902853,9/27/2020,Sharma A.,-1,-50,,
26337,1.39,1,0.911803426,7/27/2018,Linette M.,0.39,19.5,,
30745,1.68,1,0.911758879,1/30/2021,Sasnovich A.,0.68,34,,
32152,1.85,1,0.911676756,7/1/2021,Sevastova A.,0.85,42.5,,
31637,2.46,0,0.911669851,5/11/2021,Keys M.,-1,-50,,
31144,1.33,1,0.911578128,3/7/2021,Jabeur O.,0.33,16.5,,
35804,1.28,1,0.911485683,2/6/2023,Mertens E.,0.28,14,,
28774,1.47,1,0.911464451,7/22/2019,Zidansek T.,0.47,23.5,,
25157,1.56,1,0.911437862,3/2/2018,Gavrilova D.,0.56,28,,
35185,1.3,1,0.911394346,9/17/2022,Linette M.,0.3,15,,
34926,2.73,0,0.911339097,8/18/2022,Tomljanovic A.,-1,-50,,
32548,1.03,1,0.911324994,8/25/2021,Siniakova K.,0.03,1.5,,
28644,3.46,0,0.911302497,7/3/2019,Collins D.,-1,-50,,
25214,1.48,1,0.911242859,3/10/2018,Suarez Navarro C.,0.48,24,,
28830,2.72,0,0.911205075,7/29/2019,Gracheva V.,-1,-50,,
30940,1.1,1,0.911200004,2/10/2021,Halep S.,0.1,5,,
31929,1.49,1,0.911102044,6/10/2021,Pavlyuchenkova A.,0.49,24.5,,
29824,2.97,0,0.911090839,1/21/2020,Rus A.,-1,-50,,
32941,1.5,1,0.911081247,10/11/2021,Kontaveit A.,0.5,25,,
28294,2.54,0,0.911068771,5/27/2019,Rogers S.,-1,-50,,
33838,2.75,0,0.911018039,4/5/2022,Lamens S.,-1,-50,,
32097,1.16,1,0.910992852,6/29/2021,Sakkari M.,0.16,8,,
26606,1.81,1,0.910927412,8/29/2018,Williams V.,0.81,40.5,,
28253,1.54,1,0.910894371,5/22/2019,Putintseva Y.,0.54,27,,
28047,1.42,1,0.910800981,4/30/2019,Wang Q.,0.42,21,,
34772,1.79,1,0.910753694,8/1/2022,Townsend T.,0.79,39.5,,
33755,4.06,0,0.910682767,3/25/2022,Kalinina A.,-1,-50,,
31830,1.09,1,0.910602013,6/1/2021,Barty A.,0.09,4.5,,
33401,1.24,1,0.910581889,1/27/2022,Barty A.,0.24,12,,
31323,1.1,1,0.910566074,3/25/2021,Barty A.,0.1,5,,
23549,1.31,1,0.910559618,6/20/2017,Siniakova K.,0.31,15.5,,
28823,1.15,1,0.91054034,7/27/2019,Bertens K.,0.15,7.5,,
24517,3.36,0,0.910522721,10/10/2017,Tomljanovic A.,-1,-50,,
35875,1.48,1,0.910481772,2/15/2023,Kudermetova V.,0.48,24,,
26187,1.33,1,0.91047714,7/5/2018,Hsieh S.W.,0.33,16.5,,
27366,1.21,1,0.910341875,1/15/2019,Keys M.,0.21,10.5,,
32559,1.29,1,0.910240221,8/26/2021,Svitolina E.,0.29,14.5,,
28597,1.13,1,0.910190181,7/1/2019,Kenin S.,0.13,6.5,,
23881,3.4,0,0.910131594,7/31/2017,Andreescu B.,-1,-50,,
30868,2.33,0,0.910097674,2/6/2021,Kontaveit A.,-1,-50,,
32140,1.28,1,0.910027027,7/1/2021,Kerber A.,0.28,14,,
26518,3.69,0,0.90997128,8/19/2018,Bertens K.,-1,-50,,
35578,1.32,1,0.909905123,1/10/2023,Kanepi K.,0.32,16,,
31673,1.14,1,0.909846467,5/16/2021,Kasatkina D.,0.14,7,,
27449,1.76,1,0.909833755,1/29/2019,Wang Yaf.,0.76,38,,
24022,2.1,0,0.909828356,8/16/2017,Makarova E.,-1,-50,,
29180,1.23,1,0.909816183,9/10/2019,Cornet A.,0.23,11.5,,
32773,4.31,0,0.909803131,9/23/2021,Martincova T.,-1,-50,,
35222,3.5,0,0.909800854,9/21/2022,Wickmayer Y.,-1,-50,,
34589,1.2,1,0.909771344,7/11/2022,Tsurenko L.,0.2,10,,
23789,1.3,1,0.909763381,7/19/2017,Witthoeft C.,0.3,15,,
28747,1.19,1,0.909703283,7/18/2019,Teichmann J.,0.19,9.5,,
30605,3.02,0,0.909695032,10/1/2020,Ferro F.,-1,-50,,
30007,3.03,0,0.909677408,2/24/2020,Zvonareva V.,-1,-50,,
23020,2.69,0,0.909603238,4/13/2017,Giorgi C.,-1,-50,,
29110,1.63,1,0.909593715,8/29/2019,Yastremska D.,0.63,31.5,,
34679,7.59,0,0.909545384,7/19/2022,Zuger J.,-1,-50,,
25380,1.13,1,0.909541685,4/3/2018,Rybarikova M.,0.13,6.5,,
33693,1.26,1,0.909531965,3/15/2022,Keys M.,0.26,13,,
26817,1.38,1,0.909514592,9/21/2018,Wang Q.,0.38,19,,
25251,2.82,0,0.909345321,3/14/2018,Kasatkina D.,-1,-50,,
30582,1.29,1,0.909338916,9/29/2020,Ostapenko J.,0.29,14.5,,
30763,2.84,0,0.909299807,1/31/2021,Boulter K.,-1,-50,,
27104,1.31,1,0.909248213,10/17/2018,Goerges J.,0.31,15.5,,
23301,1.04,1,0.909230807,5/23/2017,Bertens K.,0.04,2,,
32693,4.7,0,0.909140712,9/10/2021,Fernandez L.A.,-1,-50,,
27969,1.53,1,0.909098148,4/14/2019,Anisimova A.,0.53,26.5,,
31862,1.43,1,0.909096309,6/4/2021,Vondrousova M.,0.43,21.5,,
32022,1.65,1,0.909082276,6/22/2021,Svitolina E.,0.65,32.5,,
32599,1.32,1,0.90906094,8/31/2021,Ferro F.,0.32,16,,
34354,1.64,1,0.909058889,6/15/2022,Pliskova Ka.,0.64,32,,
23208,1.39,1,0.909021867,5/11/2017,Halep S.,0.39,19.5,,
23586,2.8,0,0.909011812,6/25/2017,Watson H.,-1,-50,,
30020,3.33,0,0.908961745,2/25/2020,Maria T.,-1,-50,,
33699,1.61,1,0.908959203,3/16/2022,Badosa P.,0.61,30.5,,
23261,3.52,0,0.908925177,5/18/2017,Gavrilova D.,-1,-50,,
26061,1.72,1,0.908903667,6/25/2018,Mladenovic K.,0.72,36,,
35739,1.5,1,0.908875948,1/26/2023,Rybakina E.,0.5,25,,
29537,1.46,1,0.908860838,10/14/2019,Gasparyan M.,0.46,23,,
30251,1.33,1,0.908791584,8/23/2020,Muchova K.,0.33,16.5,,
27435,1.54,1,0.90877991,1/28/2019,Van Uytvanck A.,0.54,27,,
33167,4.76,0,0.90869562,1/5/2022,Juvan K.,-1,-50,,
35162,1.2,1,0.908645678,9/14/2022,Marino R.,0.2,10,,
23464,3.61,0,0.90862944,6/12/2017,Krejsova P.,-1,-50,,
24519,2.92,0,0.908503769,10/10/2017,Buzarnescu M.,-1,-50,,
30984,2.64,0,0.908488959,2/13/2021,Gadecki O.,-1,-50,,
25889,1.14,1,0.908410476,5/31/2018,Mertens E.,0.14,7,,
23374,1.28,1,0.908390874,5/29/2017,Konjuh A.,0.28,14,,
24220,1.25,1,0.908383339,9/12/2017,Lepchenko V.,0.25,12.5,,
32068,3.63,0,0.908374103,6/28/2021,Pattinama Kerkhove L.,-1,-50,,
23325,3.75,0,0.908358917,5/26/2017,Krejcikova B.,-1,-50,,
33189,1.71,1,0.908324772,1/6/2022,Petkovic A.,0.71,35.5,,
25619,3.18,0,0.908292301,5/5/2018,Begu I.,-1,-50,,
24758,1.32,1,0.908268402,1/4/2018,Halep S.,0.32,16,,
25043,1.2,1,0.908117172,2/13/2018,Keys M.,0.2,10,,
31682,3.64,0,0.90811388,5/17/2021,Di Giuseppe M.,-1,-50,,
27473,1.35,1,0.908082676,1/31/2019,Alexandrova E.,0.35,17.5,,
28184,1.21,1,0.90802808,5/16/2019,Osaka N.,0.21,10.5,,
26704,1.64,1,0.908014595,9/12/2018,Abanda F.,0.64,32,,
30507,2.29,0,0.90799947,9/21/2020,Diyas Z.,-1,-50,,
24367,4.06,0,0.907847661,9/25/2017,Lepchenko V.,-1,-50,,
26830,2.86,0,0.90784051,9/23/2018,Kontaveit A.,-1,-50,,
30944,1.1,1,0.907833741,2/10/2021,Osaka N.,0.1,5,,
27616,1.2,1,0.907770436,2/27/2019,Andreescu B.,0.2,10,,
24745,1.7,1,0.907734558,1/3/2018,Pliskova Kr.,0.7,35,,
31845,1.03,1,0.907732841,6/3/2021,Swiatek I.,0.03,1.5,,
28675,2.34,0,0.907713424,7/5/2019,Muchova K.,-1,-50,,
28668,1.36,1,0.907683261,7/4/2019,Stephens S.,0.36,18,,
34193,2.52,0,0.90762295,5/25/2022,Saville D.,-1,-50,,
31656,1.75,1,0.907581186,5/12/2021,Pliskova Ka.,0.75,37.5,,
35368,3.06,0,0.907523494,10/10/2022,Trevisan M.,-1,-50,,
31577,1.7,1,0.907439516,4/30/2021,Pliskova Ka.,0.7,35,,
35570,1.59,1,0.907352831,1/10/2023,Parrizas Diaz N.,0.59,29.5,,
26042,3.84,0,0.907336507,6/22/2018,Buzarnescu M.,-1,-50,,
34876,1.56,1,0.907186389,8/12/2022,Halep S.,0.56,28,,
30147,1.29,1,0.907150732,8/4/2020,Samsonova L.,0.29,14.5,,
26104,1.58,1,0.907121311,7/2/2018,Tsurenko L.,0.58,29,,
24013,1.33,1,0.907093891,8/15/2017,Barty A.,0.33,16.5,,
34258,1.83,1,0.907054145,6/6/2022,Watson H.,0.83,41.5,,
29292,1.07,1,0.907048083,9/18/2019,Kenin S.,0.07,3.5,,
24228,4.36,0,0.907030962,9/13/2017,Sorribes Tormo S.,-1,-50,,
29027,1.39,1,0.906966229,8/26/2019,Mcnally C.,0.39,19.5,,
23838,1.34,1,0.906867723,7/25/2017,Mertens E.,0.34,17,,
31791,1.4,1,0.906737149,5/31/2021,Williams S.,0.4,20,,
22345,1.33,1,0.906723037,1/16/2017,Bouchard E.,0.33,16.5,,
23206,1.61,1,0.90669209,5/10/2017,Sevastova A.,0.61,30.5,,
23659,1.53,1,0.906636989,7/3/2017,Cibulkova D.,0.53,26.5,,
24431,2.99,0,0.906625061,9/28/2017,Ostapenko J.,-1,-50,,
26836,1.4,1,0.906613065,9/24/2018,Zhang S.,0.4,20,,
29903,1.27,1,0.906553722,2/10/2020,Rybakina E.,0.27,13.5,,
35479,1.54,1,0.906336462,10/24/2022,Pegula J.,0.54,27,,
27603,1.6,1,0.906328611,2/25/2019,Boulter K.,0.6,30,,
26845,1.2,1,0.906299063,9/24/2018,Keys M.,0.2,10,,
26348,1.48,1,0.906282531,7/29/2018,Wang Q.,0.48,24,,
23421,2.51,0,0.90626925,6/1/2017,Hsieh S.W.,-1,-50,,
35124,2.35,0,0.906231954,9/9/2022,Jabeur O.,-1,-50,,
34190,1.1,1,0.906212653,5/24/2022,Alexandrova E.,0.1,5,,
23534,1.46,1,0.906128083,6/20/2017,Garcia C.,0.46,23,,
32570,1.13,1,0.906112731,8/30/2021,Krejcikova B.,0.13,6.5,,
24059,3.45,0,0.906103941,8/21/2017,Bogdan A.,-1,-50,,
31194,4,0,0.906076584,3/9/2021,Kuznetsova S.,-1,-50,,
29841,1.56,1,0.906011818,1/22/2020,Zhang S.,0.56,28,,
35394,2.45,0,0.90599716,10/12/2022,Vekic D.,-1,-50,,
29513,1.35,1,0.905926883,10/10/2019,Yastremska D.,0.35,17.5,,
22876,2.42,0,0.905919425,3/28/2017,Williams V.,-1,-50,,
25878,1.13,1,0.905875619,5/30/2018,Kvitova P.,0.13,6.5,,
27280,1.7,1,0.905871523,1/9/2019,Mertens E.,0.7,35,,
35690,1.1,1,0.905866713,1/18/2023,Zhang S.,0.1,5,,
34275,1.34,1,0.90586554,6/7/2022,Hartono A.,0.34,17,,
28393,1.51,1,0.905764333,6/6/2019,Barty A.,0.51,25.5,,
25956,1.56,1,0.905744552,6/12/2018,Bertens K.,0.56,28,,
28684,2.88,0,0.90565842,7/6/2019,Riske A.,-1,-50,,
23698,1.14,1,0.905625263,7/5/2017,Halep S.,0.14,7,,
25029,1.23,1,0.905590653,2/13/2018,Muguruza G.,0.23,11.5,,
30476,2.69,0,0.905583476,9/17/2020,Hercog P.,-1,-50,,
34630,2.22,0,0.905507564,7/14/2022,Cocciaretto E.,-1,-50,,
30176,2.31,0,0.905460123,8/11/2020,Kung L.,-1,-50,,
34026,2.6,0,0.90543308,5/10/2022,Ruse E.G.,-1,-50,,
24754,1.85,1,0.905381715,1/4/2018,Siniakova K.,0.85,42.5,,
31404,1.28,1,0.905321415,4/6/2021,Jabeur O.,0.28,14,,
23038,1.21,1,0.905287546,4/25/2017,Errani S.,0.21,10.5,,
28760,1.32,1,0.905256257,7/20/2019,Rybakina E.,0.32,16,,
32718,1.47,1,0.905253736,9/14/2021,Ostapenko J.,0.47,23.5,,
31658,1.4,1,0.905215673,5/12/2021,Kudermetova V.,0.4,20,,
33421,1.23,1,0.905197414,2/8/2022,Mertens E.,0.23,11.5,,
23705,1.5,1,0.905173784,7/5/2017,Azarenka V.,0.5,25,,
23047,1.4,1,0.905145454,4/25/2017,Strycova B.,0.4,20,,
26132,2.18,0,0.905141263,7/3/2018,Kenin S.,-1,-50,,
29870,1.57,1,0.905113513,1/23/2020,Diyas Z.,0.57,28.5,,
32023,1.88,0,0.90510879,6/22/2021,Gauff C.,-1,-50,,
34923,2.68,0,0.905100153,8/18/2022,Zhang S.,-1,-50,,
26562,3.65,0,0.904901913,8/27/2018,Maria T.,-1,-50,,
33207,1.26,1,0.904873155,1/7/2022,Barty A.,0.26,13,,
28005,1.42,1,0.904858085,4/25/2019,Kerber A.,0.42,21,,
26192,1.15,1,0.904829764,7/5/2018,Osaka N.,0.15,7.5,,
26970,1.44,1,0.904761357,10/7/2018,Wozniacki C.,0.44,22,,
26116,2.24,0,0.904733546,7/2/2018,Rodina E.,-1,-50,,
31275,1.5,1,0.904695743,3/19/2021,Kuznetsova S.,0.5,25,,
31237,1.1,1,0.904675704,3/16/2021,Pavlyuchenkova A.,0.1,5,,
30860,1.15,1,0.904639316,2/5/2021,Kontaveit A.,0.15,7.5,,
30573,1.15,1,0.904622376,9/29/2020,Stephens S.,0.15,7.5,,
36087,1.14,1,0.904603844,3/11/2023,Jabeur O.,0.14,7,,
34209,2.61,0,0.904434636,5/26/2022,Cornet A.,-1,-50,,
29089,4.18,0,0.904361727,8/28/2019,Bolsova A.,-1,-50,,
24280,2.65,0,0.904315922,9/18/2017,Soylu I.,-1,-50,,
30252,1.56,1,0.90429297,8/23/2020,Yastremska D.,0.56,28,,
30241,3.57,0,0.904240575,8/23/2020,Mchale C.,-1,-50,,
25240,1.16,1,0.904225382,3/12/2018,Wozniacki C.,0.16,8,,
32215,8.26,0,0.904193295,7/12/2021,Sramkova R.,-1,-50,,
34457,1.13,1,0.904139752,6/27/2022,Begu I.,0.13,6.5,,
30125,1.58,1,0.904103157,3/6/2020,Friedsam A.L.,0.58,29,,
23423,1.43,1,0.903893587,6/1/2017,Radwanska A.,0.43,21.5,,
24626,3.19,0,0.903859493,10/18/2017,Lapko V.,-1,-50,,
22806,1.59,1,0.903755116,3/22/2017,Townsend T.,0.59,29.5,,
22886,1.05,1,0.903654295,4/3/2017,Garcia C.,0.05,2.5,,
26546,1.51,1,0.903578685,8/25/2018,Sabalenka A.,0.51,25.5,,
30757,1.43,1,0.903575095,1/31/2021,Ostapenko J.,0.43,21.5,,
24498,1.52,1,0.903553945,10/6/2017,Ostapenko J.,0.52,26,,
31641,3.32,0,0.903533278,5/11/2021,Mladenovic K.,-1,-50,,
33833,3.54,0,0.903465925,4/5/2022,Navarro E.,-1,-50,,
26514,2.88,0,0.90339205,8/18/2018,Sabalenka A.,-1,-50,,
25754,1.23,1,0.90330161,5/21/2018,Babos T.,0.23,11.5,,
25957,1.21,1,0.903286887,6/12/2018,Riske A.,0.21,10.5,,
28424,1.75,1,0.903252941,6/12/2019,Ruse E.G.,0.75,37.5,,
23488,1.55,1,0.903227728,6/13/2017,Kontaveit A.,0.55,27.5,,
29642,1.24,1,0.90322667,1/6/2020,Sabalenka A.,0.24,12,,
27766,1.15,1,0.903152284,3/22/2019,Williams S.,0.15,7.5,,
28776,2.87,0,0.903106827,7/23/2019,Paolini J.,-1,-50,,
30093,1.75,1,0.903058219,3/3/2020,Davis L.,0.75,37.5,,
33749,1.41,1,0.903004351,3/24/2022,Osaka N.,0.41,20.5,,
31494,2.54,0,0.902967427,4/16/2021,Sharma A.,-1,-50,,
29249,1.54,1,0.902929806,9/16/2019,Ahn K.,0.54,27,,
24632,2.09,0,0.902756517,10/18/2017,Bertens K.,-1,-50,,
23805,1.85,1,0.902675917,7/21/2017,Sorribes Tormo S.,0.85,42.5,,
26469,1.2,1,0.902648582,8/13/2018,Keys M.,0.2,10,,
34257,1.24,1,0.902603294,6/6/2022,Kalinskaya A.,0.24,12,,
25153,3.41,0,0.90255751,3/1/2018,Voegele S.,-1,-50,,
29746,2.87,0,0.902533801,1/14/2020,Cabrera L.,-1,-50,,
32707,1.1,1,0.902496592,9/14/2021,Riske A.,0.1,5,,
26004,1.27,1,0.902466868,6/19/2018,Garcia C.,0.27,13.5,,
32883,1.1,1,0.902387154,10/7/2021,Yastremska D.,0.1,5,,
22484,1.5,1,0.902172245,1/31/2017,Petkovic A.,0.5,25,,
25208,1.24,1,0.902170051,3/10/2018,Williams S.,0.24,12,,
26424,1.13,1,0.902160192,8/7/2018,Bertens K.,0.13,6.5,,
22781,1.59,1,0.90209864,3/15/2017,Wozniacki C.,0.59,29.5,,
25283,1.43,1,0.902061869,3/21/2018,Niculescu M.,0.43,21.5,,
27409,1.33,1,0.901895064,1/19/2019,Muguruza G.,0.33,16.5,,
29707,1.72,1,0.901886618,1/10/2020,Keys M.,0.72,36,,
27162,1.2,1,0.901871564,12/31/2018,Pliskova Ka.,0.2,10,,
26056,4.35,0,0.901819289,6/24/2018,Maria T.,-1,-50,,
24703,1.37,1,0.90169737,1/1/2018,Zhang S.,0.37,18.5,,
34034,1.12,1,0.901680622,5/10/2022,Rybakina E.,0.12,6,,
26717,1.49,1,0.901630226,9/13/2018,Zhang S.,0.49,24.5,,
27113,2.75,0,0.901610699,10/18/2018,Jabeur O.,-1,-50,,
23680,1.38,1,0.901485136,7/4/2017,Vandeweghe C.,0.38,19,,
25509,1.1,1,0.901409035,4/24/2018,Wozniacki C.,0.1,5,,
33371,4.08,0,0.901390213,1/20/2022,Tauson C.,-1,-50,,
35160,1.25,1,0.901350752,9/14/2022,Haddad Maia B.,0.25,12.5,,
24886,1.2,1,0.901326462,1/16/2018,Konta J.,0.2,10,,
27699,1.46,1,0.901311842,3/10/2019,Bencic B.,0.46,23,,
34198,1.68,1,0.901310515,5/25/2022,Kanepi K.,0.68,34,,
25200,2.57,0,0.901125359,3/9/2018,Wang Q.,-1,-50,,
30756,2.57,0,0.901094598,1/31/2021,Kovinic D.,-1,-50,,
28181,4.27,0,0.901030698,5/16/2019,Sakkari M.,-1,-50,,
29011,1.47,1,0.901028948,8/20/2019,Cornet A.,0.47,23.5,,
32419,4.69,0,0.900971805,8/10/2021,Marino R.,-1,-50,,
29630,2.9,0,0.900906165,1/6/2020,Bouchard E.,-1,-50,,
32953,1.22,1,0.900896009,10/13/2021,Jabeur O.,0.22,11,,
