match,PSW,win0,confidence0,date,winner,-1
12040,1.38,1,0.9775556,10/1/2012,Lisicki S.,
28904,2.89,0,0.977529365,8/6/2019,Zhang S.,
29585,1.38,1,0.977528485,10/18/2019,Ostapenko J.,
20935,1.13,1,0.977527313,6/3/2016,Williams S.,
30560,2.45,0,0.977519008,9/28/2020,Pavlyuchenkova A.,
23921,3.6,0,0.977518276,8/3/2017,Andreescu B.,
11256,2.53,0,0.977512968,6/25/2012,Foretz S.,
11568,1.61,1,0.977511166,8/9/2012,Bartoli M.,
26952,1.75,1,0.977503611,10/2/2018,Sabalenka A.,
33309,1.12,1,0.977502832,1/18/2022,Rybakina E.,0.12
33357,1.08,1,0.977502708,1/20/2022,Pavlyuchenkova A.,0.08
28322,1.09,1,0.97750216,5/28/2019,Osaka N.,
34415,1.15,1,0.977494181,6/21/2022,Kerber A.,0.15
26510,1.32,1,0.977484445,8/17/2018,Svitolina E.,
28325,1.27,1,0.977474986,5/28/2019,Kasatkina D.,
10315,1.06,1,0.977473321,2/28/2012,Errani S.,
14233,1.42,1,0.977472907,8/29/2013,Vinci R.,
18976,1.37,1,0.977464316,8/17/2015,Williams V.,
11681,1.22,1,0.977463374,8/21/2012,Peng S.,
14891,1.04,1,0.97744066,1/15/2014,Li N.,
24647,1.54,1,0.977436302,10/20/2017,Goerges J.,
14946,1.19,1,0.977431614,1/27/2014,Lisicki S.,
29146,1.61,1,0.977412431,9/4/2019,Bencic B.,
15004,2.67,0,0.977408489,2/10/2014,Beck A.,
11060,1.14,1,0.977407753,5/31/2012,Wozniacki C.,
22408,1.05,1,0.977393121,1/18/2017,Kuznetsova S.,
22769,2.73,0,0.977386965,3/13/2017,Mladenovic K.,
25821,1.1,1,0.977381013,5/28/2018,Pliskova Ka.,
23943,2.8,0,0.977371706,8/7/2017,Flipkens K.,
33218,1.69,1,0.97736887,1/10/2022,Cristian J.,0.69
20903,1.17,1,0.977363986,5/26/2016,Ivanovic A.,
33352,1.1,1,0.97735874,1/19/2022,Badosa P.,0.1
27988,1.21,1,0.977356146,4/24/2019,Kvitova P.,
15886,17.5,0,0.977354925,5/28/2014,Muguruza G.,
27986,1.19,1,0.977330782,4/23/2019,Buzarnescu M.,
32776,1.27,1,0.977317924,9/24/2021,Sakkari M.,
11796,1.33,1,0.977313046,8/30/2012,Ivanovic A.,
25128,1.44,1,0.97730726,2/24/2018,Cibulkova D.,
29691,1.18,1,0.977305439,1/9/2020,Kvitova P.,
22430,1.34,1,0.977304338,1/20/2017,Muguruza G.,
18298,1.24,1,0.977288383,5/25/2015,Stosur S.,
27714,3.95,0,0.977240819,3/12/2019,Vondrousova M.,
22939,1.61,1,0.977230428,4/5/2017,Osaka N.,
20448,1.41,1,0.977229977,4/6/2016,Stosur S.,
36026,1.36,1,0.977206844,3/3/2023,Kostyuk M.,0.36
29567,1.73,1,0.977204958,10/16/2019,Blinkova A.,
18914,1.38,1,0.977181922,8/9/2015,Stephens S.,
20522,3.38,0,0.977176249,4/19/2016,Hsieh S.W.,
17297,4.65,0,0.977174129,1/19/2015,Shvedova Y.,
22259,2.83,0,0.977167064,1/5/2017,Cornet A.,
19739,1.44,1,0.977151183,1/7/2016,Kerber A.,
19984,1.87,1,0.977134814,2/12/2016,Hsieh S.W.,
17436,1.51,1,0.977131063,2/10/2015,Doi M.,
20282,1.1,1,0.977127979,3/15/2016,Azarenka V.,
20184,1.17,1,0.977123691,3/3/2016,Svitolina E.,
17504,1.64,1,0.977122612,2/16/2015,Buyukakcay C.,
34060,1.71,1,0.977110458,5/13/2022,Jabeur O.,0.71
21016,1.66,1,0.97709796,6/14/2016,Puig M.,
23907,1.36,1,0.9770714,8/2/2017,Lisicki S.,
24405,1.53,1,0.977045546,9/26/2017,Maria T.,
20901,1.14,1,0.977006551,5/26/2016,Suarez Navarro C.,
34547,1.12,1,0.976988297,6/30/2022,Mertens E.,0.12
30300,1.06,1,0.976978164,8/31/2020,Pliskova Ka.,
24245,1.37,1,0.976971053,9/14/2017,Putintseva Y.,
34358,2.35,0,0.976947257,6/16/2022,Yastremska D.,-1
26611,1.22,1,0.976943568,8/29/2018,Kanepi K.,
24165,2.59,0,0.976943441,8/31/2017,Vekic D.,
23743,1.48,1,0.976939311,7/10/2017,Kuznetsova S.,
11177,1.66,1,0.976938608,6/17/2012,Oudin M.,
25422,2.26,0,0.976936093,4/6/2018,Babos T.,
10589,1.28,1,0.976920755,4/4/2012,Bartoli M.,
31610,2.78,0,0.976905843,5/4/2021,Pavlyuchenkova A.,
21262,1.34,1,0.976894878,7/13/2016,Parmentier P.,
30458,1.24,1,0.976892522,9/15/2020,Kontaveit A.,
21734,3.26,0,0.976892428,9/14/2016,Martincova T.,
33383,1.32,1,0.976891796,1/22/2022,Kanepi K.,0.32
23704,1.28,1,0.976878531,7/5/2017,Konta J.,
31891,1.57,1,0.976842805,6/7/2021,Dart H.,
32442,1.15,1,0.976840171,8/12/2021,Sabalenka A.,
19596,1.36,1,0.976830958,10/20/2015,Van Uytvanck A.,
24877,1.06,1,0.97682152,1/16/2018,Muguruza G.,
14626,1.38,1,0.976819112,10/18/2013,Lisicki S.,
26932,1.52,1,0.976817827,10/1/2018,Suarez Navarro C.,
20420,1.2,1,0.976802955,4/5/2016,Schiavone F.,
16888,1.36,1,0.976794769,9/24/2014,Kerber A.,
12686,2.29,0,0.976785069,2/21/2013,Arruabarrena-Vecino L.,
12703,1.13,1,0.976773524,2/24/2013,Beck A.,
29168,2.98,0,0.976770045,9/10/2019,Hives Z.,
11275,1.05,1,0.97676914,6/26/2012,Azarenka V.,
14717,1.19,1,0.976766893,12/31/2013,Ivanovic A.,
11168,1.28,1,0.976765006,6/15/2012,Cornet A.,
32124,2.91,0,0.976750362,6/30/2021,Linette M.,
13050,1.06,1,0.976749313,4/5/2013,Kirilenko M.,
22734,6.16,0,0.976747116,3/10/2017,Sorribes Tormo S.,
12626,1.24,1,0.976746814,2/18/2013,Flipkens K.,
21597,1.27,1,0.97671087,8/29/2016,Bencic B.,
20744,1.37,1,0.976699982,5/13/2016,Williams S.,
23043,1.26,1,0.976688079,4/25/2017,Begu I.,
34655,1.51,1,0.976677978,7/18/2022,Sasnovich A.,0.51
11661,1.48,1,0.976677004,8/20/2012,Cibulkova D.,
36091,1.37,1,0.976653754,3/11/2023,Pegula J.,0.37
23340,1.2,1,0.976641093,5/28/2017,Kuznetsova S.,
13059,5.27,0,0.976634441,4/5/2013,Bouchard E.,
25827,1.32,1,0.976630989,5/28/2018,Parmentier P.,
33051,1.51,1,0.976605795,10/27/2021,Tsurenko L.,
10284,1.85,1,0.976598016,2/24/2012,Erakovic M.,
18321,1.12,1,0.976590338,5/27/2015,Ivanovic A.,
17118,2.74,0,0.976547673,10/23/2014,Kvitova P.,
15162,1.38,1,0.976541521,2/27/2014,Zakopalova K.,
27726,2.55,0,0.976533352,3/17/2019,Andreescu B.,
12714,2.02,0,0.976533019,2/26/2013,Babos T.,
14429,1.07,1,0.976532509,9/24/2013,Radwanska A.,
17726,1.04,1,0.976524155,3/14/2015,Wozniacki C.,
32879,4.24,0,0.976512158,10/7/2021,Golubic V.,
31387,1.78,1,0.976507413,4/5/2021,Diyas Z.,
22945,1.12,1,0.976492901,4/6/2017,Pavlyuchenkova A.,
28022,1.45,1,0.976474216,4/27/2019,Martic P.,
30618,1.14,1,0.976462646,10/1/2020,Kvitova P.,
15976,3.81,0,0.976460462,6/11/2014,Zahlavova Strycova B.,
19377,2.88,0,0.976458038,9/29/2015,Abduraimova N.,
29833,1.11,1,0.976456174,1/22/2020,Barty A.,
35922,1.43,1,0.976453624,2/21/2023,Wang Xin.,0.43
9871,1.65,1,0.976434307,1/6/2012,Kanepi K.,
17351,1.13,1,0.976432053,1/20/2015,Wozniacki C.,
33819,2.65,0,0.976407884,4/4/2022,Pigossi L.,-1
20301,2.84,0,0.976394074,3/22/2016,Kovinic D.,
34375,1.24,1,0.976364849,6/19/2022,Sorribes Tormo S.,0.24
19818,1.19,1,0.976342754,1/18/2016,Bouchard E.,
19328,1.8,1,0.976327706,9/26/2015,Bencic B.,
10158,1.33,1,0.976325108,2/14/2012,Shvedova Y.,
22245,1.88,1,0.976316668,1/4/2017,Konjuh A.,
19045,1.16,1,0.976314238,8/26/2015,Pliskova Ka.,
13703,3.18,0,0.976297032,6/25/2013,Duque Marino M.,
15191,1.65,1,0.976292126,3/6/2014,Zheng J.,
18861,1.39,1,0.976278684,8/3/2015,Riske A.,
10815,2.88,0,0.976278462,5/7/2012,Suarez Navarro C.,
10697,1.13,1,0.976266864,4/25/2012,Sharapova M.,
23462,1.71,1,0.976256893,6/12/2017,Boserup J.,
20985,1.4,1,0.976248109,6/10/2016,Mladenovic K.,
16335,1.42,1,0.976247763,7/25/2014,Jovanovski B.,
34326,1.2,1,0.976243636,6/13/2022,Sasnovich A.,0.2
35685,1.32,1,0.976242792,1/18/2023,Vekic D.,0.32
25051,1.16,1,0.976234093,2/14/2018,Kerber A.,
35201,1.06,1,0.976219956,9/20/2022,Pliskova Ka.,0.06
18594,12.05,0,0.976199089,6/30/2015,Cepelova J.,
32091,1.38,1,0.976190576,6/29/2021,Samsonova L.,
34938,2.2,0,0.976183479,8/21/2022,Maria T.,-1
23844,1.48,1,0.976171533,7/25/2017,Bertens K.,
20838,1.21,1,0.976158227,5/23/2016,Kuznetsova S.,
27410,1.13,1,0.976125423,1/19/2019,Williams S.,
21074,2.37,0,0.97609923,6/21/2016,Brengle M.,
20350,2.45,0,0.976097687,3/25/2016,Vandeweghe C.,
10883,1.61,1,0.97609187,5/16/2012,Stosur S.,
14679,1.69,1,0.976090549,12/30/2013,Zakopalova K.,
10065,1.32,1,0.976088028,2/6/2012,Rodionova An.,
16315,1.16,1,0.976087859,7/22/2014,Svitolina E.,
24452,1.08,1,0.976085445,10/1/2017,Svitolina E.,
26225,2.71,0,0.976083897,7/14/2018,Kerber A.,
16291,4.44,0,0.976083768,7/17/2014,Panova A.,
13290,1.49,1,0.976073912,5/15/2013,Kirilenko M.,
27883,1.58,1,0.976062082,4/4/2019,Martic P.,
23906,1.49,1,0.976059258,8/2/2017,Konjuh A.,
31193,1.65,1,0.976058865,3/9/2021,Mertens E.,
21756,1.96,0,0.976056886,9/16/2016,Pegula J.,
21469,1.21,1,0.976054475,8/2/2016,Ostapenko J.,
19315,3.39,0,0.976049772,9/24/2015,Kulichkova E.,
18167,1.21,1,0.976048808,5/13/2015,Kvitova P.,
30824,1.31,1,0.976026884,2/3/2021,Krejcikova B.,
12384,1.2,1,0.976020936,1/14/2013,Keys M.,
11517,1.55,1,0.976015593,7/29/2012,Larcherde Brito M.,
10767,1.1,1,0.976002591,5/2/2012,Errani S.,
12853,1.04,1,0.976000296,3/9/2013,Sharapova M.,
26375,4.28,0,0.976000156,8/1/2018,Petkovic A.,
35689,1.22,1,0.975986884,1/18/2023,Vondrousova M.,0.22
18703,1.14,1,0.975978983,7/15/2015,Errani S.,
13167,2.66,0,0.975978641,4/30/2013,Puig M.,
27218,1.39,1,0.975964456,1/2/2019,Niculescu M.,
24571,2.64,0,0.97595585,10/12/2017,Larsson J.,
24005,3.05,0,0.975955552,8/15/2017,Krunic A.,
30236,2.12,0,0.975947192,8/22/2020,Alexandrova E.,
18946,1.4,1,0.975939691,8/12/2015,Ivanovic A.,
30363,5.43,0,0.975937131,9/3/2020,Cirstea S.,
22856,2.35,0,0.975926681,3/25/2017,Rogers S.,
36152,1.4,1,0.975922346,3/20/2023,Zidansek T.,0.4
19845,1.25,1,0.975914001,1/19/2016,Goerges J.,
32153,1.51,1,0.975898588,7/1/2021,Badosa P.,
20725,3.05,0,0.975897662,5/11/2016,Mchale C.,
21784,1.48,1,0.975887368,9/20/2016,Schmiedlova A.,
12646,1.07,1,0.975876618,2/19/2013,Arruabarrena-Vecino L.,
35002,9.01,0,0.975873859,8/29/2022,Rodina E.,-1
22450,1.17,1,0.975869403,1/23/2017,Williams S.,
12236,1.1,1,0.975868342,12/31/2012,Kerber A.,
14552,1.24,1,0.975846984,10/9/2013,Ivanovic A.,
23896,1.32,1,0.975846119,8/1/2017,Makarova E.,
11107,2.8,0,0.975838106,6/12/2012,Foretz S.,
19429,10.91,0,0.975824375,10/4/2015,Arruabarrena L.,
17934,2.11,0,0.975823699,4/9/2015,Davis L.,
32289,1.53,1,0.975819157,7/16/2021,Garcia C.,
15963,1.09,1,0.975805586,6/10/2014,Cetkovska P.,
15442,1.22,1,0.975794805,4/5/2014,Wozniacki C.,
35542,2.94,0,0.975790774,1/6/2023,Masarova R.,-1
28327,1.3,1,0.97578127,5/28/2019,Andreescu B.,
23459,2.6,0,0.975777109,6/12/2017,Linette M.,
14738,1.57,1,0.975769368,1/2/2014,Beck A.,
24525,1.16,1,0.975756662,10/10/2017,Svitolina E.,
18232,1.33,1,0.975755342,5/19/2015,Stosur S.,
26355,1.52,1,0.975738856,7/30/2018,Kuznetsova S.,
30474,2.69,0,0.975718703,9/17/2020,Hercog P.,
19098,1.83,1,0.975707889,9/1/2015,Rodina E.,
24157,1.07,1,0.975704274,8/31/2017,Pliskova Ka.,
13562,1.3,1,0.975700341,6/13/2013,Halep S.,
33962,1.15,1,0.975692594,4/28/2022,Jabeur O.,0.15
35346,3.85,0,0.975680289,10/6/2022,Martincova T.,-1
31048,1.43,1,0.975678847,2/17/2021,Andreescu B.,
12612,2.62,0,0.975677841,2/17/2013,Azarenka V.,
17374,1.33,1,0.975677688,1/22/2015,Brengle M.,
34566,3.57,0,0.975673542,7/2/2022,Tan H.,-1
19310,10.36,0,0.975668648,9/24/2015,Allertova D.,
29274,1.58,1,0.975667826,9/17/2019,Zhang S.,
14160,1.06,1,0.975665896,8/26/2013,Stephens S.,
28189,3.25,0,0.975645018,5/16/2019,Mladenovic K.,
21289,1.18,1,0.975643961,7/16/2016,Bacsinszky T.,
18420,1.54,1,0.975643051,6/10/2015,Davis L.,
28297,2.54,0,0.975640944,5/27/2019,Rogers S.,
24176,1.19,1,0.975635587,9/1/2017,Vandeweghe C.,
15469,1.15,1,0.975628407,4/8/2014,Cornet A.,
9957,2.75,0,0.975628272,1/16/2012,Dellacqua C.,
13433,1.27,1,0.975627925,5/29/2013,Kuznetsova S.,
10720,1.49,1,0.975613675,4/27/2012,Pous-Tio L.,
29814,2.98,0,0.97559007,1/21/2020,Diyas Z.,
26152,3.26,0,0.975571741,7/3/2018,Zheng S.,
20381,1.33,1,0.975567451,3/28/2016,Halep S.,
14115,1.07,1,0.97556699,8/16/2013,Williams S.,
29039,1.36,1,0.975546792,8/26/2019,Davis L.,
14155,1.58,1,0.975542899,8/26/2013,Nara K.,
25111,2.44,0,0.9755377,2/21/2018,Van Uytvanck A.,
18633,1.25,1,0.975529317,7/2/2015,Keys M.,
26644,3.78,0,0.975521146,8/31/2018,Tsurenko L.,
24098,2.11,0,0.975519843,8/28/2017,Rybarikova M.,
14578,1.56,1,0.975518455,10/14/2013,Cornet A.,
15941,1.08,1,0.975509435,6/9/2014,Giorgi C.,
26962,2.16,0,0.975480026,10/4/2018,Wang Q.,
22409,1.26,1,0.975478703,1/18/2017,Williams V.,
33140,1.74,1,0.97546743,1/4/2022,Kanepi K.,0.74
24249,1.45,1,0.975465122,9/14/2017,Van Uytvanck A.,
14141,1.26,1,0.975454187,8/22/2013,Stephens S.,
12929,1.04,1,0.975453865,3/21/2013,Radwanska A.,
30134,1.26,1,0.97544804,3/8/2020,Svitolina E.,
29298,1.42,1,0.975413541,9/18/2019,Mertens E.,
27732,3.63,0,0.975411816,3/20/2019,Rybarikova M.,
30133,3.22,0,0.975411392,3/7/2020,Friedsam A.L.,
35776,2.14,0,0.975400896,2/1/2023,Osorio M.,-1
12008,3.14,0,0.975390955,9/27/2012,Kerber A.,
14075,1.38,1,0.975382262,8/13/2013,Wozniacki C.,
31594,1.13,1,0.975378494,5/1/2021,Barty A.,
29705,2.14,0,0.975368063,1/10/2020,Pegula J.,
27674,1.19,1,0.975363339,3/8/2019,Muguruza G.,
21632,3.05,0,0.975355716,8/30/2016,Allertova D.,
17441,1.35,1,0.975355701,2/11/2015,Erakovic M.,
27123,3.11,0,0.975352613,10/21/2018,Pliskova Ka.,
10332,1.37,1,0.975348641,2/29/2012,Begu I.,
26201,7.38,0,0.975348002,7/6/2018,Rodina E.,
33558,4.14,0,0.97534147,2/28/2022,Bucsa C.,-1
18186,1.06,1,0.975326723,5/14/2015,Sharapova M.,
18592,3.93,0,0.975314162,6/30/2015,Duan Y.Y.,
28058,2.98,0,0.975312285,4/30/2019,Schmiedlova A.,
33431,1.54,1,0.975302066,2/10/2022,Kontaveit A.,0.54
18568,1.12,1,0.975285025,6/29/2015,Azarenka V.,
18315,1.87,0,0.975277036,5/26/2015,Goerges J.,
34809,1.14,1,0.975276698,8/4/2022,Sabalenka A.,0.14
35108,1.07,1,0.975275884,9/4/2022,Swiatek I.,0.07
25855,3.08,0,0.975275372,5/29/2018,Ferro F.,
21167,1.19,1,0.975263247,6/30/2016,Safarova L.,
13728,1.17,1,0.975258175,6/27/2013,Vinci R.,
17719,1.18,1,0.975257218,3/13/2015,Makarova E.,
9860,2.53,0,0.97523555,1/4/2012,Zheng J.,
18331,1.2,1,0.975227615,5/27/2015,Safarova L.,
31064,1.34,1,0.975220187,2/23/2021,Inglis M.,
16459,1.81,1,0.975212898,8/11/2014,Flipkens K.,
13999,2.73,0,0.975204218,8/2/2013,Niculescu M.,
33165,1.46,1,0.975203712,1/5/2022,Parrizas Diaz N.,0.46
17904,3.23,0,0.975200799,4/7/2015,Sorribes Tormo S.,
32761,1.52,1,0.975193168,9/21/2021,Putintseva Y.,
22282,1.27,1,0.975190932,1/9/2017,Gavrilova D.,
14613,1.51,1,0.975189911,10/17/2013,Hantuchova D.,
15817,2.97,0,0.975185637,5/25/2014,Pironkova T.,
35430,1.37,1,0.975180343,10/17/2022,Samsonova L.,0.37
27389,1.45,1,0.975176805,1/17/2019,Zhang S.,
11907,1.13,1,0.975165244,9/18/2012,Wozniacki C.,
33916,3.28,0,0.975161973,4/20/2022,Peterson R.,-1
17516,1.25,1,0.97515466,2/17/2015,Radwanska A.,
28566,1.53,1,0.975129348,6/26/2019,Cornet A.,
15612,1.34,1,0.975096337,4/29/2014,Hercog P.,
21991,5.98,0,0.975060887,10/6/2016,Zhang S.,
19687,2.78,0,0.975031525,1/4/2016,Falconi I.,
23941,1.48,1,0.975018659,8/7/2017,Kvitova P.,
23543,1.41,1,0.975014975,6/20/2017,Vandeweghe C.,
12433,1.13,1,0.974999555,1/15/2013,Vinci R.,
14485,1.19,1,0.974997252,10/1/2013,Li N.,
30451,1.68,1,0.974989038,9/14/2020,Rybakina E.,
13563,1.15,1,0.974984306,6/13/2013,Jankovic J.,
19038,1.65,1,0.974967825,8/24/2015,Keys M.,
10557,1.2,1,0.974938978,4/2/2012,Medina Garrigues A.,
12314,1.55,1,0.974932829,1/6/2013,Makarova E.,
17869,1.12,1,0.974922743,4/4/2015,Williams S.,
33236,1.48,1,0.974920205,1/11/2022,Rybakina E.,0.48
13537,1.27,1,0.97488667,6/12/2013,Halep S.,
22218,1.16,1,0.974880789,1/3/2017,Konta J.,
31492,1.13,1,0.974865022,4/16/2021,Jabeur O.,
16073,1.23,1,0.974861136,6/23/2014,Makarova E.,
29769,1.49,1,0.974827146,1/17/2020,Rybakina E.,
23694,7.88,0,0.974814697,7/5/2017,Brengle M.,
24196,1.78,1,0.974813993,9/4/2017,Vandeweghe C.,
22640,1.22,1,0.974808858,2/27/2017,Barty A.,
9846,1.47,1,0.974792554,1/3/2012,Hantuchova D.,
15578,1.19,1,0.97478803,4/24/2014,Radwanska A.,
23174,1.12,1,0.974781361,5/7/2017,Wozniacki C.,
14214,1.04,1,0.97477259,8/28/2013,Li N.,
14074,1.04,1,0.974753019,8/13/2013,Azarenka V.,
18372,1.17,1,0.974752279,6/1/2015,Williams S.,
26270,1.36,1,0.974747205,7/19/2018,Martic P.,
23957,1.38,1,0.97474465,8/8/2017,Barty A.,
16546,1.23,1,0.974726762,8/25/2014,Lisicki S.,
9991,1.07,1,0.974720979,1/17/2012,Peer S.,
14731,1.06,1,0.97467938,1/1/2014,Azarenka V.,
35034,1.51,1,0.974669622,8/30/2022,Yuan Y.,0.51
28048,2.54,0,0.974669204,4/30/2019,Muchova K.,
33321,1.05,1,0.974654093,1/18/2022,Halep S.,0.05
12986,1.25,1,0.97463628,4/1/2013,Voskoboeva G.,
21666,1.54,1,0.974622569,9/1/2016,Larsson J.,
31940,1.36,1,0.974604616,6/13/2021,Konta J.,
21286,1.1,1,0.974594655,7/15/2016,Bertens K.,
17461,1.4,1,0.974585652,2/12/2015,Safarova L.,
23861,1.2,1,0.974575751,7/27/2017,Peng S.,
21439,1.17,1,0.974558987,7/30/2016,Keys M.,
12554,1.22,1,0.974558511,2/2/2013,Lisicki S.,
28086,2.64,0,0.974555354,5/3/2019,Teichmann J.,
25763,1.08,1,0.974553532,5/21/2018,Bertens K.,
34669,1.17,1,0.974552412,7/19/2022,Garcia C.,0.17
17296,1.12,1,0.974548397,1/19/2015,Makarova E.,
13239,4.65,0,0.974543321,5/8/2013,Hantuchova D.,
18012,2.46,0,0.974530259,4/25/2015,Wozniacki C.,
22007,1.38,1,0.974512575,10/10/2016,Pavlyuchenkova A.,
12007,3.32,0,0.97448806,9/27/2012,Stosur S.,
21204,1.29,1,0.974481315,7/2/2016,Keys M.,
15742,1.6,1,0.974465195,5/15/2014,Jankovic J.,
25928,1.28,1,0.974445507,6/11/2018,Van Uytvanck A.,
31077,1.59,1,0.974433696,2/25/2021,Bencic B.,
15517,1.37,1,0.97442491,4/15/2014,Zhang S.,
25839,3.82,0,0.974420526,5/28/2018,Duque-Marino M.,
29554,3.29,0,0.974415138,10/15/2019,Niculescu M.,
35189,2.26,0,0.974401689,9/19/2022,Papamichail D.,-1
31606,1.47,1,0.974389915,5/3/2021,Kvitova P.,
29951,5.32,0,0.974361072,2/14/2020,Hibino N.,
32568,1.28,1,0.97428336,8/28/2021,Svitolina E.,
30786,1.08,1,0.974275597,2/1/2021,Mertens E.,
23361,1.1,1,0.974264535,5/29/2017,Mladenovic K.,
28667,1.35,1,0.974263773,7/4/2019,Wang Q.,
15863,1.4,1,0.974255371,5/27/2014,Dellacqua C.,
12930,1.2,1,0.974245998,3/21/2013,Li N.,
26184,1.07,1,0.97424267,7/5/2018,Halep S.,
29413,1.58,1,0.974234101,9/28/2019,Siniakova K.,
35371,2.82,0,0.974232747,10/10/2022,Paolini J.,-1
15515,1.45,1,0.974229183,4/15/2014,Mayr P.,
16894,1.53,1,0.974229076,9/25/2014,Bouchard E.,
14375,1.38,1,0.974227164,9/18/2013,Zheng J.,
11386,2.75,0,0.974205954,7/10/2012,Cohen J.,
12705,3.58,0,0.974190764,2/25/2013,Czink M.,
20315,4.48,0,0.974173139,3/23/2016,Hradecka L.,
13635,1.7,1,0.9741677,6/20/2013,Hampton J.,
15865,1.26,1,0.974163573,5/27/2014,Svitolina E.,
23541,1.34,1,0.974154051,6/20/2017,Muguruza G.,
28337,1.19,1,0.974136542,5/29/2019,Konta J.,
15818,1.16,1,0.974126051,5/25/2014,Meusburger Y.,
35251,2.45,0,0.974118757,9/26/2022,Krejcikova B.,-1
17733,1.06,1,0.974105435,3/14/2015,Williams S.,
23234,3.02,0,0.974104958,5/16/2017,Davis L.,
28649,1.1,1,0.974088202,7/3/2019,Pliskova Ka.,
30596,1.51,1,0.974073448,9/30/2020,Bouchard E.,
24257,4.8,0,0.974064394,9/15/2017,Kato M.,
18192,3.66,0,0.974063102,5/16/2015,Suarez Navarro C.,
13094,1.08,1,0.97404734,4/11/2013,Kvitova P.,
25076,1.87,1,0.974040317,2/19/2018,Osaka N.,
31921,1.23,1,0.974040116,6/9/2021,Watson H.,
31925,1.53,1,0.974028929,6/10/2021,Martincova T.,
19991,1.32,1,0.97402517,2/13/2016,Bencic B.,
18273,1.07,1,0.974021191,5/25/2015,Azarenka V.,
15204,1.5,1,0.974008244,3/7/2014,Bouchard E.,
23588,1.38,1,0.973994224,6/25/2017,Kvitova P.,
27258,1.5,1,0.97396528,1/8/2019,Kerber A.,
14455,5.85,0,0.973956774,9/28/2013,Radwanska U.,
10504,1.19,1,0.97395398,3/23/2012,Bartoli M.,
17918,3.85,0,0.973926241,4/8/2015,Kovinic D.,
12476,1.05,1,0.97390312,1/18/2013,Radwanska A.,
29403,1.61,1,0.973895913,9/26/2019,Kvitova P.,
33096,1.26,1,0.973881876,11/9/2021,Halep S.,
27010,1.61,1,0.973881719,10/9/2018,Bogdan A.,
17936,1.2,1,0.973880982,4/9/2015,Errani S.,
16911,1.22,1,0.973872909,9/28/2014,Sharapova M.,
36198,1.28,1,0.973847754,3/22/2023,Mertens E.,0.28
16156,1.44,1,0.973839639,6/27/2014,Makarova E.,
20049,2.73,0,0.973825341,2/19/2016,Errani S.,
17197,1.46,1,0.973824904,1/7/2015,Goerges J.,
25432,1.1,1,0.973821437,4/7/2018,Muguruza G.,
13993,1.14,1,0.97381838,8/1/2013,Stosur S.,
17188,2.25,0,0.97381094,1/6/2015,Vesnina E.,
19415,1.61,1,0.973798279,10/2/2015,Williams V.,
14248,1.22,1,0.973793781,8/30/2013,Radwanska A.,
10407,1.05,1,0.973788294,3/10/2012,Stosur S.,
27798,1.2,1,0.973786017,3/24/2019,Pliskova Ka.,
17586,1.13,1,0.973757388,2/25/2015,Wozniacki C.,
33168,2.2,0,0.973715778,1/5/2022,Burel C.,-1
13228,1.26,1,0.973706975,5/7/2013,Ivanovic A.,
15106,12.5,0,0.973687719,2/21/2014,Cornet A.,
12591,1.19,1,0.973685268,2/13/2013,Errani S.,
10666,3.19,0,0.973683024,4/15/2012,Kerber A.,
33166,2.63,0,0.973671229,1/5/2022,Bondar A.,-1
25163,2.38,0,0.973670332,3/7/2018,Pliskova Kr.,
26258,1.13,1,0.973667202,7/18/2018,Larsson J.,
16815,1.08,1,0.973663263,9/17/2014,Radwanska A.,
32729,1.62,1,0.973656461,9/15/2021,Riske A.,
11304,7.37,0,0.973643792,6/27/2012,Rus A.,
31012,3.46,0,0.973631643,2/14/2021,Hsieh S.W.,
28351,4.4,0,0.973628706,5/30/2019,Blinkova A.,
28498,4.5,0,0.973626205,6/19/2019,Pliskova Kr.,
10322,1.79,1,0.973621931,2/28/2012,Larsson J.,
11778,1.61,1,0.973621506,8/29/2012,Petrova N.,
21682,1.06,1,0.97362082,9/3/2016,Williams S.,
11324,1.14,1,0.973615007,6/28/2012,Petrova N.,
13713,1.55,1,0.973610689,6/26/2013,Flipkens K.,
31946,1.56,1,0.973601048,6/14/2021,Garcia C.,
16377,1.04,1,0.973586371,7/31/2014,Ivanovic A.,
29423,1.36,1,0.973579201,9/29/2019,Svitolina E.,
32740,2.06,0,0.973577152,9/17/2021,Riske A.,
24670,1.63,1,0.973547472,10/31/2017,Vandeweghe C.,
30880,1.55,1,0.973546897,2/8/2021,Potapova A.,
14199,1.03,1,0.973521024,8/27/2013,Williams S.,
25584,1.08,1,0.973512611,5/1/2018,Kvitova P.,
23432,1.37,1,0.973504959,6/2/2017,Mladenovic K.,
36034,1.45,1,0.973504902,3/5/2023,Kostyuk M.,0.45
35244,1.47,1,0.973481064,9/24/2022,Alexandrova E.,0.47
10927,1.45,1,0.973465776,5/22/2012,Jovanovski B.,
14178,1.06,1,0.973463093,8/27/2013,Errani S.,
18704,1.27,1,0.973458402,7/15/2015,Hercog P.,
18077,1.23,1,0.973458121,5/2/2015,Radwanska A.,
13605,1.34,1,0.973435858,6/18/2013,Pironkova T.,
15537,1.18,1,0.973416369,4/18/2014,Pliskova Ka.,
12391,1.91,1,0.97341012,1/14/2013,Pliskova Kr.,
