match,correct_prediction,confidence,PSW,date,winner
49198,1,0.6126132,1.22,2025-02-24,Khachanov K.
47666,1,0.6125817,1.87,2024-07-03,Halys Q.
48766,1,0.6124232,2.55,2025-01-02,Opelka R.
47884,1,0.6119472,2.95,2024-07-24,Tseng C. H.
48900,1,0.61173254,1.65,2025-01-15,Fearnley J.
47853,0,0.61164826,1.21,2024-07-23,Rublev A.
47743,0,0.6107445,1.91,2024-07-16,Heide G.
47447,0,0.6106484,1.18,2024-06-11,Struff J.L.
49233,0,0.6104345,1.38,2025-02-26,Rune H.
49128,1,0.6103906,1.84,2025-02-16,Kecmanovic M.
48393,0,0.6097866,1.98,2024-10-04,Wu Y.
48597,0,0.60972166,1.69,2024-10-27,Draper J.
48426,1,0.60872644,1.44,2024-10-07,Dimitrov G.
48574,1,0.60814464,1.78,2024-10-24,Khachanov K.
48296,1,0.6078813,1.68,2024-09-23,Zhang Zh.
48695,0,0.6078523,2.41,2024-11-07,Norrie C.
48798,1,0.6077826,1.71,2025-01-07,Struff J.L.
47330,1,0.6076435,1.31,2024-05-27,Zverev A.
48836,1,0.6075464,2.01,2025-01-12,Halys Q.
49055,0,0.60747254,1.47,2025-02-10,Norrie C.
47764,1,0.6070505,1.02,2024-07-16,Nadal R.
49014,1,0.60704035,2.16,2025-02-05,Hurkacz H.
48559,0,0.60624385,1.28,2024-10-22,Rune H.
49071,0,0.60585916,1.37,2025-02-11,Nakashima B.
47734,1,0.60522795,1.89,2024-07-15,Djere L.
48144,1,0.60520566,1.47,2024-08-26,Carballes Baena R.
48902,1,0.605126,1.13,2025-01-15,Humbert U.
48833,0,0.6047687,2.19,2025-01-11,Auger-Aliassime F.
49231,0,0.60476536,1.48,2025-02-26,Nakashima B.
48764,1,0.6047575,1.09,2025-01-02,Djokovic N.
48798,1,0.60444415,1.71,2025-01-07,Struff J.L.
48706,1,0.6044379,1.89,2024-11-09,Bonzi B.
48708,1,0.60441786,2.16,2024-11-10,Fritz T.
49236,1,0.6042913,1.34,2025-02-26,Tiafoe F.
47535,0,0.60419726,1.85,2024-06-22,Paul T.
49176,1,0.6039276,2.79,2025-02-20,Tseng C.H.
48625,0,0.60375464,2.29,2024-10-29,Mpetshi G.
47397,0,0.6034622,1.04,2024-05-31,Sinner J.
48633,0,0.6026883,2.39,2024-10-30,Mannarino A.
47681,0,0.60260653,1.34,2024-07-04,Tabilo A.
47376,1,0.6023971,1.2,2024-05-30,Paul T.
48133,0,0.6023785,1.12,2024-08-26,Popyrin A.
47812,1,0.60215145,3.93,2024-07-19,Martinez P.
48334,1,0.60213405,1.24,2024-09-27,Medvedev D.
48418,1,0.602022,1.05,2024-10-06,Sinner J.
48712,1,0.60191256,2.03,2024-11-12,Medvedev D.
48734,1,0.6018214,1.37,2024-12-30,Kecmanovic M.
48520,1,0.60163337,2.21,2024-10-18,Giron M.
48945,0,0.6015693,2.5,2025-01-18,Michelsen A.
47469,0,0.60138226,2.32,2024-06-14,Korda S.
47393,0,0.6011955,4.79,2024-05-31,Arnaldi M.
48708,1,0.60091376,2.16,2024-11-10,Fritz T.
48821,0,0.6008032,1.84,2025-01-08,Diaz Acosta F.
48183,0,0.6006932,7.51,2024-08-28,Comesana F.
47888,1,0.60066664,1.51,2024-07-25,Cerundolo F.
48109,0,0.600521,1.44,2024-08-22,Goffin D.
49226,1,0.600411,1.35,2025-02-25,Paul T.
48734,1,0.6003938,1.37,2024-12-30,Kecmanovic M.
48002,1,0.6002452,1.08,2024-08-10,Sinner J.
48695,0,0.599947,2.41,2024-11-07,Norrie C.
48511,0,0.5992597,1.54,2024-10-17,Kecmanovic M.
48805,0,0.5988012,1.32,2025-01-07,Nakashima B.
48282,1,0.5984824,2.47,2024-09-21,Cilic M.
49071,0,0.5980189,1.37,2025-02-11,Nakashima B.
49198,1,0.59783596,1.22,2025-02-24,Khachanov K.
48833,0,0.5975991,2.19,2025-01-11,Auger-Aliassime F.
47760,1,0.59752905,5.58,2024-07-16,Yevseyev D.
48864,1,0.5973834,2.44,2025-01-13,Michelsen A.
48296,1,0.5973744,1.68,2024-09-23,Zhang Zh.
48977,0,0.59709203,1.65,2025-01-29,Kovacevic A.
49098,1,0.5969439,1.39,2025-02-13,Struff J.L.
49218,1,0.59683424,1.48,2025-02-25,Kecmanovic M.
49226,1,0.5966414,1.35,2025-02-25,Paul T.
47440,1,0.5962598,1.78,2024-06-11,Musetti L.
47781,0,0.5960557,1.11,2024-07-17,Zverev A.
47656,1,0.5959664,1.27,2024-07-03,Humbert U.
48724,1,0.5959663,1.73,2024-12-30,Bonzi B.
49036,1,0.59575874,1.08,2025-02-07,Alcaraz C.
48534,1,0.5955619,1.77,2024-10-20,Paul T.
47706,1,0.5955503,1.13,2024-07-07,Alcaraz C.
48478,1,0.59541976,1.68,2024-10-15,Rinderknech A.
47625,0,0.595023,1.07,2024-07-02,Fritz T.
47557,0,0.5949797,1.93,2024-06-25,Jubb P.
48483,0,0.5949705,1.32,2024-10-15,Lehecka J.
49023,0,0.59487146,1.28,2025-02-06,Rublev A.
47548,1,0.5948475,1.5,2024-06-24,Ofner S.
47538,1,0.5947638,1.39,2024-06-23,Paul T.
48720,1,0.59445095,2.85,2024-11-16,Fritz T.
48426,1,0.59437644,1.44,2024-10-07,Dimitrov G.
48712,1,0.5933114,2.03,2024-11-12,Medvedev D.
47835,0,0.59316206,1.67,2024-07-21,Marozsan F.
47478,1,0.5929684,1.21,2024-06-17,Dimitrov G.
47945,0,0.5929291,1.81,2024-08-01,Thompson J.
49133,0,0.5926091,1.75,2025-02-17,Comesana F.
48449,0,0.5922674,9.53,2024-10-10,Machac T.
48873,0,0.5922165,1.51,2025-01-14,Shelton B.
48412,1,0.5921849,3.61,2024-10-05,Mensik J.
48802,1,0.59164053,1.99,2025-01-07,Giron M.
49225,0,0.5914408,1.46,2025-02-25,Jarry N.
49105,0,0.5910764,1.75,2025-02-13,Arnaldi M.
48495,0,0.59099233,1.28,2024-10-16,Davidovich Fokina A.
48271,0,0.59089667,2.65,2024-09-20,Bu Y.
47414,1,0.59079987,1.19,2024-06-03,Djokovic N.
48271,0,0.5903074,2.65,2024-09-20,Bu Y.
48028,1,0.5901934,2.1,2024-08-14,Etcheverry T.
48684,1,0.5901686,1.74,2024-11-06,Marozsan F.
48635,0,0.5900221,2.75,2024-10-30,Rinderknech A.
49105,0,0.5899243,1.75,2025-02-13,Arnaldi M.
48576,1,0.5898853,1.67,2024-10-24,Musetti L.
48520,1,0.58951044,2.21,2024-10-18,Giron M.
48570,1,0.5892816,1.29,2024-10-23,Rublev A.
47697,0,0.5886832,1.17,2024-07-06,Musetti L.
48764,1,0.5884923,1.09,2025-01-02,Djokovic N.
47552,1,0.58765244,1.65,2024-06-24,Shang J.
47984,1,0.58760995,1.59,2024-08-08,Tabilo A.
48192,1,0.5876083,1.23,2024-08-28,Lehecka J.
48528,1,0.5875885,1.24,2024-10-19,Paul T.
48538,1,0.58758277,1.02,2024-10-21,Zverev A.
48350,1,0.58747566,1.63,2024-09-30,Humbert U.
48999,0,0.58744997,1.25,2025-02-04,Rublev A.
49064,1,0.58726037,1.59,2025-02-11,Borges N.
48226,1,0.5870993,6.25,2024-08-31,Popyrin A.
49050,1,0.5870944,1.4,2025-02-09,Alcaraz C.
49013,0,0.58708847,,2025-02-05,Altmaier D.
48977,0,0.5867025,1.65,2025-01-29,Kovacevic A.
48564,1,0.5866736,3.26,2024-10-23,Nakashima B.
48200,1,0.5866233,1.27,2024-08-29,De Minaur A.
47810,1,0.58610666,1.59,2024-07-19,Borges N.
48342,1,0.5860633,1.56,2024-09-28,Cobolli F.
48842,1,0.58591914,1.18,2025-01-12,Ruud C.
48739,0,0.5855517,2.2,2024-12-31,Borges N.
48868,1,0.58549035,3.92,2025-01-13,Mccabe J.
48680,1,0.5854715,1.27,2024-11-05,Safiullin R.
48644,1,0.58504194,5.56,2024-10-31,Humbert U.
48245,0,0.58495224,1.81,2024-09-18,Cilic M.
47284,1,0.58482,1.18,2024-05-23,Djokovic N.
48704,1,0.5838645,1.74,2024-11-08,Shapovalov D.
48088,1,0.58369046,1.23,2024-08-20,Shang J.
48642,1,0.5835983,1.47,2024-10-31,Zverev A.
47720,1,0.5835957,1.81,2024-07-14,Alcaraz C.
48605,0,0.58356905,1.72,2024-10-28,Giron M.
48804,1,0.5835583,1.68,2025-01-07,Cazaux A.
47338,1,0.5834746,1.12,2024-05-27,Tsitsipas S.
48842,1,0.5834044,1.18,2025-01-12,Ruud C.
48245,0,0.583259,1.81,2024-09-18,Cilic M.
48538,1,0.5829139,1.02,2024-10-21,Zverev A.
48354,1,0.5827391,1.15,2024-09-30,Sinner J.
49064,1,0.5826945,1.59,2025-02-11,Borges N.
47544,1,0.5826423,1.54,2024-06-24,Darderi L.
48805,0,0.5824968,1.32,2025-01-07,Nakashima B.
49033,0,0.5822757,2.28,2025-02-06,Arnaldi M.
48140,1,0.582149,1.71,2024-08-26,Shang J.
47456,1,0.5819966,3.23,2024-06-13,Vukic A.
48742,1,0.58189857,1.92,2024-12-31,Martinez P.
47417,0,0.5818189,1.21,2024-06-04,Sinner J.
48868,1,0.5814996,3.92,2025-01-13,Mccabe J.
48831,0,0.5811473,1.71,2025-01-10,Monfils G.
48422,1,0.5810167,2.65,2024-10-07,Giron M.
47886,1,0.5809978,2.26,2024-07-24,Seyboth Wild T.
48532,1,0.5809012,1.4,2024-10-19,Bautista Agut R.
49203,0,0.5808672,1.67,2025-02-24,Diaz Acosta F.
48112,1,0.58078337,2.96,2024-08-22,Eubanks C.
47248,1,0.5807731,1.68,2024-05-20,Rinderknech A.
48989,0,0.58074844,1.17,2025-02-03,Medvedev D.
48651,0,0.5804672,1.48,2024-11-02,Zverev A.
48924,1,0.5799739,1.04,2025-01-16,De Minaur A.
47777,0,0.57995754,1.38,2024-07-17,Baez S.
49029,0,0.57995653,1.75,2025-02-06,Opelka R.
48857,0,0.57988536,1.42,2025-01-13,Cazaux A.
48572,1,0.5798835,1.65,2024-10-23,Wawrinka S.
47971,0,0.5796697,1.06,2024-08-07,Fritz T.
48704,1,0.5791584,1.74,2024-11-08,Shapovalov D.
48885,0,0.5790232,2.99,2025-01-14,Krueger M.
48730,1,0.5789938,2.55,2024-12-30,Lehecka J.
47814,1,0.578933,1.58,2024-07-19,Baez S.
48459,0,0.5787369,1.51,2024-10-14,Griekspoor T.
48642,1,0.57853967,1.47,2024-10-31,Zverev A.
48110,1,0.5783251,1.51,2024-08-22,Carreno Busta P.
48455,0,0.5781244,1.43,2024-10-13,Sinner J.
47312,1,0.5780522,1.39,2024-05-26,Zhang Zh.
48471,0,0.57800376,1.94,2024-10-15,Diallo G.
47652,1,0.5779076,1.1,2024-07-03,Paul T.
48493,0,0.577404,1.27,2024-10-16,Halys Q.
48797,0,0.5773855,1.28,2025-01-07,Basavareddy N.
47844,1,0.5773818,1.55,2024-07-22,Lajovic D.
47799,0,0.577112,1.17,2024-07-18,Berrettini M.
48831,0,0.5770203,1.71,2025-01-10,Monfils G.
48768,1,0.5769904,1.88,2025-01-03,Mpetshi G.
48651,0,0.5764953,1.48,2024-11-02,Zverev A.
48654,1,0.576466,1.34,2024-11-03,Moutet C.
48638,1,0.5757922,1.8,2024-10-30,Khachanov K.
49109,0,0.57568496,1.18,2025-02-13,Fonseca J.
48397,0,0.5755698,3.37,2024-10-04,Carballes Baena R.
49231,0,0.57544875,1.48,2025-02-26,Nakashima B.
49013,0,0.5754435,,2025-02-05,Altmaier D.
48358,1,0.57541054,1.06,2024-10-01,Sinner J.
49029,0,0.5752148,1.75,2025-02-06,Opelka R.
49203,0,0.5748561,1.67,2025-02-24,Diaz Acosta F.
48614,1,0.574702,1.08,2024-10-29,Alcaraz C.
47987,0,0.57460797,1.36,2024-08-08,Ruud C.
47278,1,0.5746002,1.83,2024-05-22,Mpetshi G.
48570,1,0.5744158,1.29,2024-10-23,Rublev A.
47264,1,0.5739627,1.83,2024-05-21,Seyboth Wild T.
48055,0,0.57358027,1.67,2024-08-16,Hurkacz H.
48354,1,0.5733463,1.15,2024-09-30,Sinner J.
48559,0,0.5732772,1.28,2024-10-22,Rune H.
47931,0,0.5732377,1.76,2024-07-30,Kokkinakis T.
48574,1,0.5730075,1.78,2024-10-24,Khachanov K.
48902,1,0.5725118,1.13,2025-01-15,Humbert U.
48674,1,0.5724797,1.89,2024-11-05,Bu Y.
49020,1,0.57210284,2.34,2025-02-05,Marozsan F.
48033,0,0.5720614,2.27,2024-08-14,Rune H.
48361,0,0.57192934,2.43,2024-10-02,Seyboth Wild T.
48593,0,0.5717578,3.8,2024-10-26,Mpetshi G.
49042,1,0.571572,1.18,2025-02-07,Paul T.
47966,1,0.57140166,1.65,2024-08-07,Humbert U.
48066,1,0.57107913,2.2,2024-08-18,Bergs Z.
47659,0,0.57087976,5.15,2024-07-03,Fognini F.
48874,1,0.5702482,1.48,2025-01-14,Sonego L.
48742,1,0.57000154,1.92,2024-12-31,Martinez P.
49208,1,0.5699739,1.81,2025-02-25,Humbert U.
47486,1,0.569672,2.78,2024-06-17,Thompson J.
48189,0,0.5696374,1.4,2024-08-28,Bellucci M.
48123,0,0.56941456,2.54,2024-08-26,Shevchenko A.
47626,1,0.56922776,1.08,2024-07-02,Norrie C.
47755,0,0.569167,1.73,2024-07-16,Mcdonald M.
48618,1,0.56915855,1.32,2024-10-29,Fils A.
48876,1,0.5691365,1.62,2025-01-14,Etcheverry T.
47747,0,0.5691032,2.4,2024-07-16,Gaston H.
47690,1,0.56890106,1.03,2024-07-05,Sinner J.
49008,1,0.568836,2.37,2025-02-05,Munar J.
48397,0,0.5683638,3.37,2024-10-04,Carballes Baena R.
49213,0,0.5682489,1.47,2025-02-25,Fucsovics M.
48393,0,0.568057,1.98,2024-10-04,Wu Y.
49001,0,0.5678824,1.41,2025-02-04,Lehecka J.
48332,1,0.56767535,1.95,2024-09-27,Humbert U.
48857,0,0.56573683,1.42,2025-01-13,Cazaux A.
49018,1,0.5656665,1.4,2025-02-05,Opelka R.
47503,0,0.565626,4.05,2024-06-18,Giron M.
48352,1,0.5652638,1.09,2024-09-30,Alcaraz C.
47273,0,0.56490797,2.57,2024-05-22,Koepfer D.
47713,0,0.5647934,2.35,2024-07-08,Fritz T.
48511,0,0.564722,1.54,2024-10-17,Kecmanovic M.
47786,1,0.56392413,1.56,2024-07-17,Etcheverry T.
48493,0,0.56388104,1.27,2024-10-16,Halys Q.
49123,0,0.5638603,3.72,2025-02-15,Martinez P.
48125,0,0.5637236,1.02,2024-08-26,Fritz T.
48932,1,0.56358165,1.22,2025-01-17,Djokovic N.
47619,0,0.5635096,1.67,2024-07-01,Wawrinka S.
47561,0,0.56341076,2.25,2024-06-25,Cobolli F.
49036,1,0.563274,1.08,2025-02-07,Alcaraz C.
47567,0,0.5632305,2.3,2024-06-25,Hussey G.
48932,1,0.5632264,1.22,2025-01-17,Djokovic N.
49001,0,0.56299853,1.41,2025-02-04,Lehecka J.
49194,1,0.56277114,1.56,2025-02-24,Garin C.
49010,1,0.56224895,2.33,2025-02-05,Mmoh M.
48808,1,0.5620677,2.68,2025-01-08,Carballes Baena R.
48130,1,0.561591,1.21,2024-08-26,Monfils G.
48987,0,0.56157464,3.94,2025-02-01,Kovacevic A.
48528,1,0.5615708,1.24,2024-10-19,Paul T.
47470,1,0.5614811,1.32,2024-06-14,De Minaur A.
47990,1,0.56129384,2.33,2024-08-08,Arnaldi M.
47438,1,0.561283,2.52,2024-06-11,Rinderknech A.
47951,0,0.5610394,2.06,2024-08-01,Thompson J.
48306,1,0.56016934,1.83,2024-09-26,O Connell C.
48834,1,0.56011957,1.62,2025-01-11,Monfils G.
49205,0,0.560004,1.53,2025-02-25,Berrettini M.
49123,0,0.5599817,3.72,2025-02-15,Martinez P.
48332,1,0.55985594,1.95,2024-09-27,Humbert U.
47462,1,0.5598019,3.0,2024-06-13,Duckworth J.
48418,1,0.55959404,1.05,2024-10-06,Sinner J.
48412,1,0.55959153,3.61,2024-10-05,Mensik J.
47708,1,0.5594643,1.74,2024-07-07,Medvedev D.
48920,1,0.55933154,6.77,2025-01-16,Tien L.
48302,1,0.5592729,2.35,2024-09-25,Navone M.
48848,1,0.5592619,1.36,2025-01-13,Korda S.
49225,0,0.55918974,1.46,2025-02-25,Jarry N.
48844,1,0.55895877,1.13,2025-01-12,Fils A.
47963,0,0.55895877,1.77,2024-08-06,Etcheverry T.
49208,1,0.5586957,1.81,2025-02-25,Humbert U.
47537,0,0.55844915,2.34,2024-06-22,Hurkacz H.
48005,0,0.5582143,2.41,2024-08-10,Rinderknech A.
48665,0,0.558204,2.89,2024-11-04,O Connell C.
48048,1,0.5581138,1.38,2024-08-15,Rublev A.
48556,1,0.5577744,1.73,2024-10-22,Van De Zandschulp B.
48924,1,0.55720824,1.04,2025-01-16,De Minaur A.
49020,1,0.5568698,2.34,2025-02-05,Marozsan F.
47947,0,0.55615646,1.3,2024-08-01,Michelsen A.
48797,0,0.55615336,1.28,2025-01-07,Basavareddy N.
48050,1,0.5559353,4.29,2024-08-15,Lehecka J.
48384,1,0.55581796,1.27,2024-10-03,Griekspoor T.
49133,0,0.555416,1.75,2025-02-17,Comesana F.
48174,1,0.5552715,3.15,2024-08-27,Kokkinakis T.
48942,1,0.5551795,1.93,2025-01-18,Tien L.
48768,1,0.5550718,1.88,2025-01-03,Mpetshi G.
49134,1,0.5550504,2.12,2025-02-17,Shevchenko A.
49218,1,0.5550075,1.48,2025-02-25,Kecmanovic M.
49186,1,0.5550054,1.78,2025-02-21,Draper J.
48348,1,0.5549855,1.08,2024-09-29,Alcaraz C.
48572,1,0.5547164,1.65,2024-10-23,Wawrinka S.
48876,1,0.55428666,1.62,2025-01-14,Etcheverry T.
48682,1,0.55397725,2.47,2024-11-05,Klein L.
47672,1,0.55353945,4.37,2024-07-04,Fils A.
49041,0,0.5534763,3.89,2025-02-07,Shapovalov D.
48363,0,0.55339414,1.88,2024-10-02,Davidovich Fokina A.
48786,1,0.5530146,2.71,2025-01-06,Nardi L.
48513,0,0.55248505,1.52,2024-10-17,Khachanov K.
48350,1,0.55237293,1.63,2024-09-30,Humbert U.
49044,1,0.5520879,1.58,2025-02-08,Paul T.
47310,1,0.55193365,1.05,2024-05-26,Hurkacz H.
48526,1,0.55191517,1.73,2024-10-18,Cerundolo F.
47488,1,0.5517934,5.13,2024-06-18,Musetti L.
47788,1,0.55170107,5.24,2024-07-17,Monteiro T.
48525,0,0.5516995,1.28,2024-10-18,Khachanov K.
47266,1,0.55163753,2.5,2024-05-21,Moreno De Alboran N.
48621,0,0.5512897,2.17,2024-10-29,Michelsen A.
49044,1,0.5512055,1.58,2025-02-08,Paul T.
48802,1,0.5511756,1.99,2025-01-07,Giron M.
48687,0,0.5510057,1.42,2024-11-06,Bergs Z.
47381,0,0.5509222,1.05,2024-05-30,Zverev A.
48815,0,0.5507937,2.21,2025-01-08,Monfils G.
47300,1,0.5507551,1.61,2024-05-26,Altmaier D.
48844,1,0.5507241,1.13,2025-01-12,Fils A.
48126,1,0.5506376,1.67,2024-08-26,Rinderknech A.
48495,0,0.55056465,1.28,2024-10-16,Davidovich Fokina A.
48680,1,0.55056465,1.27,2024-11-05,Safiullin R.
48468,1,0.5504857,3.15,2024-10-15,Mannarino A.
48096,1,0.5503295,2.77,2024-08-20,Svajda Z.
48593,0,0.5501701,3.8,2024-10-26,Mpetshi G.
47833,0,0.5485419,3.56,2024-07-21,Fils A.
48662,1,0.54819167,1.76,2024-11-04,Gasquet R.
48928,1,0.5480567,1.31,2025-01-16,Khachanov K.
47406,1,0.54802525,1.92,2024-06-01,De Minaur A.
48684,1,0.547978,1.74,2024-11-06,Marozsan F.
48450,1,0.5479661,1.32,2024-10-10,Sinner J.
47977,0,0.5479637,3.34,2024-08-07,Thompson J.
48644,1,0.5479542,5.56,2024-10-31,Humbert U.
48405,0,0.547836,1.69,2024-10-04,Michelsen A.
47995,0,0.5478093,4.07,2024-08-08,Cobolli F.
48455,0,0.54767776,1.43,2024-10-13,Sinner J.
48326,1,0.5473755,1.78,2024-09-27,Bautista Agut R.
48213,0,0.54717666,1.35,2024-08-30,Rublev A.
48605,0,0.5471032,1.72,2024-10-28,Giron M.
49050,1,0.54685855,1.4,2025-02-09,Alcaraz C.
48892,1,0.54653805,1.05,2025-01-14,Fritz T.
48826,1,0.5464768,1.63,2025-01-09,Kecmanovic M.
48361,0,0.5463566,2.43,2024-10-02,Seyboth Wild T.
48989,0,0.54629266,1.17,2025-02-03,Medvedev D.
47554,1,0.546287,1.36,2024-06-25,Sonego L.
48478,1,0.5461456,1.68,2024-10-15,Rinderknech A.
49223,0,0.54607004,1.52,2025-02-25,Moutet C.
48459,0,0.5458919,1.51,2024-10-14,Griekspoor T.
48724,1,0.545559,1.73,2024-12-30,Bonzi B.
47564,1,0.5452108,1.52,2024-06-25,Nishioka Y.
48405,0,0.54504323,1.69,2024-10-04,Michelsen A.
48348,1,0.5450093,1.08,2024-09-29,Alcaraz C.
47689,0,0.54499537,1.08,2024-07-04,Fritz T.
49136,1,0.54487234,1.51,2025-02-17,Jarry N.
47460,1,0.5447996,1.34,2024-06-13,Nakashima B.
47898,1,0.5445564,1.13,2024-07-25,Berrettini M.
47921,0,0.54425734,,2024-07-29,Wolf J.J.
49134,1,0.5440141,2.12,2025-02-17,Shevchenko A.
48665,0,0.5439802,2.89,2024-11-04,O Connell C.
49191,0,0.5435791,1.63,2025-02-22,Muller A.
48726,1,0.54329324,1.64,2024-12-30,Nishioka Y.
49023,0,0.5432337,1.28,2025-02-06,Rublev A.
49094,1,0.5431119,2.2,2025-02-12,Altmaier D.
48786,1,0.542946,2.71,2025-01-06,Nardi L.
48259,0,0.5429446,1.53,2024-09-19,Bu Y.
48874,1,0.5428748,1.48,2025-01-14,Sonego L.
48878,1,0.5427262,4.67,2025-01-14,Moutet C.
48652,1,0.54271626,1.78,2024-11-02,Humbert U.
48892,1,0.54268783,1.05,2025-01-14,Fritz T.
48866,1,0.5425121,1.08,2025-01-13,Draper J.
47442,1,0.54248774,1.62,2024-06-11,Nakashima B.
48840,1,0.54212403,1.63,2025-01-12,Martinez P.
47382,1,0.542087,1.97,2024-05-30,Zhang Zh.
49107,0,0.54193395,2.07,2025-02-13,Nakashima B.
49010,1,0.541817,2.33,2025-02-05,Mmoh M.
47337,0,0.54171,2.04,2024-05-27,Arnaldi M.
47607,0,0.54139954,1.01,2024-07-01,Alcaraz C.
49223,0,0.54135424,1.52,2025-02-25,Moutet C.
48730,1,0.54120106,2.55,2024-12-30,Lehecka J.
48564,1,0.5410933,3.26,2024-10-23,Nakashima B.
48878,1,0.541091,4.67,2025-01-14,Moutet C.
47964,1,0.5410124,1.5,2024-08-06,Khachanov K.
48232,1,0.54092276,1.16,2024-09-01,De Minaur A.
48864,1,0.5408838,2.44,2025-01-13,Michelsen A.
47863,0,0.5402747,2.88,2024-07-23,Walton A.
47736,1,0.54008234,1.62,2024-07-15,Varillas J.P.
48654,1,0.53969276,1.34,2024-11-03,Moutet C.
48035,0,0.5394002,1.38,2024-08-14,Borges N.
48006,1,0.53915876,1.74,2024-08-10,Hurkacz H.
48682,1,0.538423,2.47,2024-11-05,Klein L.
48611,0,0.53839254,3.5,2024-10-28,Rinderknech A.
49186,1,0.5383075,1.78,2025-02-21,Draper J.
48499,0,0.53823924,2.12,2024-10-16,Bautista Agut R.
48441,0,0.5381483,1.06,2024-10-09,Alcaraz C.
48187,0,0.5380458,1.54,2024-08-28,Griekspoor T.
47949,0,0.5380413,1.68,2024-08-01,Shapovalov D.
48674,1,0.5378445,1.89,2024-11-05,Bu Y.
48775,0,0.5378117,2.3,2025-01-04,Opelka R.
47571,0,0.5377985,1.47,2024-06-26,Mensik J.
48834,1,0.5376005,1.62,2025-01-11,Monfils G.
48363,0,0.5375679,1.88,2024-10-02,Davidovich Fokina A.
48848,1,0.53755635,1.36,2025-01-13,Korda S.
48491,0,0.53719103,4.84,2024-10-16,Stricker D.
47959,0,0.53684086,1.63,2024-08-04,Korda S.
48317,0,0.53683794,1.05,2024-09-26,Sinner J.
48840,1,0.53683794,1.63,2025-01-12,Martinez P.
48750,1,0.5364731,1.29,2024-12-31,Tiafoe F.
47428,1,0.5363071,1.26,2024-06-10,Draper J.
48481,0,0.5359555,1.97,2024-10-15,Bautista Agut R.
48750,1,0.53563994,1.29,2024-12-31,Tiafoe F.
47846,1,0.53547245,2.85,2024-07-22,Goffin D.
48326,1,0.5352112,1.78,2024-09-27,Bautista Agut R.
47585,0,0.53488827,2.0,2024-06-27,Monfils G.
48384,1,0.5342819,1.27,2024-10-03,Griekspoor T.
48618,1,0.5342719,1.32,2024-10-29,Fils A.
49094,1,0.53418475,2.2,2025-02-12,Altmaier D.
48808,1,0.5340618,2.68,2025-01-08,Carballes Baena R.
48302,1,0.5338646,2.35,2024-09-25,Navone M.
48928,1,0.53378797,1.31,2025-01-16,Khachanov K.
47579,0,0.53366715,2.46,2024-06-26,Vukic A.
47954,1,0.53354394,2.7,2024-08-02,Cobolli F.
48544,1,0.53345644,2.0,2024-10-21,Mpetshi G.
47514,1,0.5332339,3.03,2024-06-19,Eubanks C.
47961,0,0.5330876,2.31,2024-08-06,Borges N.
47477,0,0.53296906,2.25,2024-06-16,Draper J.
48047,0,0.5328493,1.25,2024-08-15,Zverev A.
47252,1,0.5317359,1.27,2024-05-20,Ofner S.
49179,0,0.5316294,2.77,2025-02-20,Auger-Aliassime F.
48115,0,0.5315663,2.34,2024-08-23,Sonego L.
48967,0,0.53132105,2.04,2025-01-28,Bellucci M.
47379,0,0.5312556,1.32,2024-05-30,De Minaur A.
48775,0,0.5311301,2.3,2025-01-04,Opelka R.
49007,0,0.5310977,,2025-02-05,Ruud C.
48718,1,0.53095335,2.02,2024-11-15,Zverev A.
48306,1,0.53045565,1.83,2024-09-26,O Connell C.
49061,0,0.530207,1.75,2025-02-11,Bublik A.
47703,0,0.5296563,1.14,2024-07-06,Zverev A.
49091,0,0.5295111,2.17,2025-02-12,Grenier H.
47524,1,0.5291799,2.23,2024-06-20,Harris B.
47792,1,0.5291492,2.34,2024-07-18,Opelka R.
48475,0,0.5290333,1.69,2024-10-15,Jarry N.
47774,1,0.52892494,3.76,2024-07-17,Bolt A.
48038,1,0.5285931,3.29,2024-08-14,Nakashima B.
48015,0,0.5285813,3.35,2024-08-12,Popyrin A.
49191,0,0.52842957,1.63,2025-02-22,Muller A.
49091,0,0.5281045,2.17,2025-02-12,Grenier H.
48367,0,0.52795535,1.33,2024-10-02,Nishikori K.
49007,0,0.52768004,,2025-02-05,Ruud C.
47485,0,0.5276053,3.19,2024-06-17,Koepfer D.
48336,1,0.5274397,2.54,2024-09-28,Nishikori K.
48611,0,0.5273358,3.5,2024-10-28,Rinderknech A.
48499,0,0.52728945,2.12,2024-10-16,Bautista Agut R.
48773,0,0.52717036,1.58,2025-01-03,Shang J.
49211,0,0.5271586,1.29,2025-02-25,Auger-Aliassime F.
48317,0,0.5271578,1.05,2024-09-26,Sinner J.
48718,1,0.526902,2.02,2024-11-15,Zverev A.
49114,1,0.52681535,1.12,2025-02-14,Fritz T.
48686,1,0.5266535,2.48,2024-11-06,Cerundolo F.
48490,1,0.5266427,1.63,2024-10-16,Ruud C.
49018,1,0.5265913,1.4,2025-02-05,Opelka R.
49136,1,0.52640414,1.51,2025-02-17,Jarry N.
48968,1,0.5262817,1.94,2025-01-28,Lestienne C.
48376,1,0.5262708,1.66,2024-10-02,Shapovalov D.
49115,0,0.52592844,1.67,2025-02-14,Michelsen A.
47983,0,0.5256179,1.32,2024-08-08,Zverev A.
48527,0,0.52506036,5.42,2024-10-18,Wawrinka S.
47420,1,0.5249189,1.4,2024-06-05,Zverev A.
