match,correct_prediction,confidence,PSW,date,winner
47742,0,0.6163441,5.58,2024-07-16,Yevseyev D.
48473,1,0.61570966,3.15,2024-10-15,Mannarino A.
48125,1,0.6156216,1.47,2024-08-26,Muller A.
48456,0,0.61556816,2.01,2024-10-14,Marterer M.
48737,1,0.6153815,1.43,2024-12-31,Diallo G.
48057,1,0.61528707,1.13,2024-08-16,Sinner J.
47876,0,0.6151643,1.65,2024-07-24,Opelka R.
47047,1,0.6149888,2.05,2024-04-20,Struff J.L.
48539,1,0.6149259,1.2,2024-10-21,Rublev A.
47287,1,0.61442894,1.76,2024-05-23,Griekspoor T.
46933,1,0.61408055,2.7,2024-04-10,Sonego L.
48657,1,0.613514,1.47,2024-11-03,Zverev A.
47661,1,0.6134661,3.29,2024-07-03,Kokkinakis T.
47008,0,0.61253035,1.68,2024-04-17,Marozsan F.
47765,1,0.6125087,,2024-07-16,Hanfmann Y.
46976,0,0.6124778,1.23,2024-04-16,Auger-Aliassime F.
48169,1,0.6124701,1.16,2024-08-27,Tiafoe F.
47161,1,0.6123588,2.1,2024-05-09,Lajovic D.
47143,1,0.61199456,2.53,2024-05-02,Lehecka J.
48344,0,0.61196554,1.08,2024-09-29,Alcaraz C.
48055,1,0.6118945,1.57,2024-08-16,Shelton B.
48520,0,0.61171925,6.61,2024-10-18,Gaston H.
48670,0,0.61130434,1.48,2024-11-04,Etcheverry T.
47524,0,0.6111826,3.61,2024-06-20,Draper J.
48359,1,0.61110586,1.3,2024-10-01,Alcaraz C.
47489,1,0.6110226,5.13,2024-06-18,Musetti L.
48050,0,0.6108419,4.29,2024-08-15,Lehecka J.
48220,0,0.6107398,1.85,2024-08-31,Thompson J.
47726,0,0.61060905,1.59,2024-07-15,Cressy M.
48132,0,0.6105976,1.02,2024-08-26,Berrettini M.
48636,0,0.6097447,2.75,2024-10-30,Rinderknech A.
47841,1,0.60937554,1.82,2024-07-22,Cobolli F.
48606,0,0.60901606,1.72,2024-10-28,Giron M.
47055,1,0.6089669,1.34,2024-04-24,Van De Zandschulp B.
47784,0,0.60885394,2.8,2024-07-17,Ajdukovic D.
48641,1,0.6085195,5.56,2024-10-31,Humbert U.
47793,1,0.60849524,2.34,2024-07-18,Opelka R.
48410,0,0.6082558,1.02,2024-10-05,Sinner J.
46929,1,0.60820985,1.27,2024-04-10,Ruud C.
47369,1,0.60816914,1.18,2024-05-30,Ruud C.
48653,1,0.60810024,1.33,2024-11-03,Michelsen A.
48125,1,0.6078099,1.47,2024-08-26,Muller A.
47237,1,0.60691893,1.52,2024-05-15,Zverev A.
48303,1,0.60685694,3.15,2024-09-26,Nishioka Y.
47351,1,0.60681003,2.23,2024-05-28,Goffin D.
48493,1,0.6064356,1.28,2024-10-16,Davidovich Fokina A.
47476,0,0.60615313,1.52,2024-06-16,De Minaur A.
48527,1,0.60612744,2.08,2024-10-18,Diallo G.
48698,0,0.60589266,1.52,2024-11-07,Shapovalov D.
47906,0,0.6057253,1.26,2024-07-26,Berrettini M.
48740,0,0.60562086,3.47,2024-12-31,Munar J.
48535,1,0.6050774,1.74,2024-10-20,Khachanov K.
48055,1,0.6050774,1.57,2024-08-16,Shelton B.
48713,1,0.60469794,1.18,2024-11-12,Sinner J.
48145,1,0.6046672,1.38,2024-08-27,Arnaldi M.
47285,1,0.6042461,1.18,2024-05-23,Djokovic N.
47761,1,0.60418254,1.18,2024-07-16,Berrettini M.
47897,1,0.60395116,1.48,2024-07-25,Tiafoe F.
48292,0,0.6038467,1.51,2024-09-22,Zhang Zh.
47796,0,0.6038157,3.39,2024-07-18,Skatov T.
47756,0,0.6035995,1.3,2024-07-16,Borges N.
47944,0,0.60333,1.37,2024-08-01,Korda S.
46868,0,0.6032279,1.15,2024-04-04,Hurkacz H.
48410,0,0.603192,1.02,2024-10-05,Sinner J.
48179,1,0.60248154,7.51,2024-08-28,Comesana F.
46829,1,0.6021061,1.49,2024-04-02,Galan D.E.
47960,0,0.6019155,1.28,2024-08-05,Korda S.
46786,0,0.6019123,1.65,2024-03-24,Struff J.L.
48453,1,0.60190105,1.11,2024-10-12,Sinner J.
48141,1,0.6016659,1.73,2024-08-26,Krueger M.
46970,0,0.6014036,1.32,2024-04-16,Fucsovics M.
48468,0,0.60136324,2.12,2024-10-15,Karatsev A.
46811,1,0.6010516,1.18,2024-03-28,Medvedev D.
48569,1,0.6009926,1.21,2024-10-23,Zverev A.
48347,1,0.6006775,2.35,2024-09-29,Humbert U.
47449,1,0.6004142,1.68,2024-06-12,Humbert U.
48617,1,0.6003659,1.11,2024-10-29,De Minaur A.
48597,1,0.60022074,2.85,2024-10-27,Mpetshi G.
47981,1,0.60021573,1.56,2024-08-07,Rinderknech A.
48659,1,0.60021573,,2024-11-04,Sonego L.
47899,1,0.60015374,2.31,2024-07-25,Purcell M.
47946,0,0.60015374,1.45,2024-08-01,Tiafoe F.
48470,0,0.5995568,1.85,2024-10-15,Zhukayev B.
48493,1,0.5995262,1.28,2024-10-16,Davidovich Fokina A.
48715,1,0.59912735,1.58,2024-11-13,Alcaraz C.
48431,1,0.5987388,2.27,2024-10-08,Safiullin R.
48563,1,0.5984904,5.81,2024-10-23,Martinez P.
48397,1,0.59823847,3.37,2024-10-04,Carballes Baena R.
48031,1,0.5977376,5.49,2024-08-14,Carreno Busta P.
48470,0,0.59767836,1.85,2024-10-15,Zhukayev B.
47991,1,0.5973637,1.35,2024-08-08,Rublev A.
48653,1,0.5972187,1.33,2024-11-03,Michelsen A.
47756,0,0.5971989,1.3,2024-07-16,Borges N.
46827,1,0.59710616,3.35,2024-04-02,Purcell M.
47748,0,0.5965447,1.73,2024-07-16,Mcdonald M.
47191,1,0.5964717,1.22,2024-05-10,Fritz T.
47637,1,0.59628266,1.34,2024-07-02,Shelton B.
48143,1,0.59602517,1.28,2024-08-26,Bautista Agut R.
47550,0,0.59595424,1.38,2024-06-24,Monfils G.
47281,1,0.5957307,1.7,2024-05-22,Etcheverry T.
48737,1,0.5954095,1.43,2024-12-31,Diallo G.
47761,1,0.5951846,1.18,2024-07-16,Berrettini M.
47634,0,0.5948041,1.19,2024-07-02,Giron M.
48477,1,0.5947553,1.97,2024-10-15,Bautista Agut R.
48399,1,0.59469473,1.54,2024-10-04,Tsitsipas S.
48297,1,0.5946767,2.19,2024-09-24,Cilic M.
47461,1,0.5946438,3.23,2024-06-13,Vukic A.
47459,1,0.59429634,1.23,2024-06-13,Korda S.
47831,1,0.59419346,2.53,2024-07-21,Giron M.
47973,1,0.5941886,1.86,2024-08-07,Arnaldi M.
48551,1,0.5927654,2.0,2024-10-22,Giron M.
47876,0,0.59272665,1.65,2024-07-24,Opelka R.
48477,1,0.59272426,1.97,2024-10-15,Bautista Agut R.
48577,1,0.59254694,1.36,2024-10-24,De Minaur A.
47841,1,0.5921931,1.82,2024-07-22,Cobolli F.
48453,1,0.5917158,1.11,2024-10-12,Sinner J.
48114,0,0.591659,1.55,2024-08-23,Carreno Busta P.
47719,1,0.5916407,1.14,2024-07-12,Djokovic N.
47804,0,0.59137255,2.14,2024-07-18,Zhang Zh.
48290,0,0.5909722,1.56,2024-09-22,Shang J.
48528,0,0.5909435,1.56,2024-10-19,Lehecka J.
47702,0,0.59068316,1.13,2024-07-06,Djokovic N.
47905,1,0.59059155,1.46,2024-07-26,Shang J.
48528,0,0.59046763,1.56,2024-10-19,Lehecka J.
47567,1,0.59028554,1.36,2024-06-25,Sonego L.
47563,1,0.59008086,1.63,2024-06-25,Seyboth Wild T.
47174,0,0.59007704,1.83,2024-05-09,Medjedovic H.
48539,1,0.59004396,1.2,2024-10-21,Rublev A.
48563,1,0.590017,5.81,2024-10-23,Martinez P.
48535,1,0.589898,1.74,2024-10-20,Khachanov K.
48527,1,0.5898317,2.08,2024-10-18,Diallo G.
48357,1,0.5897514,2.33,2024-10-01,Fils A.
48209,1,0.5897369,2.53,2024-08-29,Thompson J.
48050,0,0.58965516,4.29,2024-08-15,Lehecka J.
48180,0,0.58918697,1.56,2024-08-28,Ruud C.
47679,1,0.58915764,1.02,2024-07-04,Djokovic N.
48067,1,0.5886331,1.63,2024-08-18,Vukic A.
48031,1,0.58853793,5.49,2024-08-14,Carreno Busta P.
48749,1,0.5885332,,2024-12-31,Lajovic D.
47400,0,0.58849186,1.2,2024-06-01,Dimitrov G.
48127,1,0.58825684,2.09,2024-08-26,Kecmanovic M.
47819,1,0.5882357,1.65,2024-07-19,Struff J.L.
47997,1,0.58787507,1.32,2024-08-08,Zverev A.
47655,1,0.5877533,1.6,2024-07-03,Bautista Agut R.
47619,1,0.58766836,1.21,2024-07-01,Berrettini M.
46817,1,0.5873795,1.47,2024-04-01,Nakashima B.
48351,1,0.5871943,1.15,2024-09-30,Sinner J.
46776,0,0.5871673,1.89,2024-03-24,Jarry N.
47321,1,0.58684164,2.72,2024-05-27,Fognini F.
47036,0,0.5865757,2.35,2024-04-19,Lajovic D.
48383,1,0.5863638,1.23,2024-10-03,Safiullin R.
48068,0,0.58601207,1.62,2024-08-18,Sinner J.
47479,1,0.58580834,1.63,2024-06-17,Raonic M.
47905,1,0.5855401,1.46,2024-07-26,Shang J.
48729,1,0.58538735,1.37,2024-12-30,Kecmanovic M.
47095,1,0.58536696,1.45,2024-04-26,Fritz T.
47141,1,0.5849355,4.48,2024-05-01,Rublev A.
47960,0,0.58487743,1.28,2024-08-05,Korda S.
48496,0,0.58483446,1.63,2024-10-16,Ruud C.
48673,1,0.58445,1.89,2024-11-05,Bonzi B.
47944,0,0.584042,1.37,2024-08-01,Korda S.
47793,1,0.5838911,2.34,2024-07-18,Opelka R.
47173,1,0.5838148,1.47,2024-05-09,Seyboth Wild T.
47080,0,0.58371997,1.4,2024-04-25,Bautista Agut R.
47389,1,0.5828956,1.09,2024-05-30,Auger-Aliassime F.
48297,1,0.5828689,2.19,2024-09-24,Cilic M.
48745,1,0.582807,1.96,2024-12-31,Mpetshi G.
48674,0,0.5820911,1.89,2024-11-05,Bu Y.
48496,0,0.58156985,1.63,2024-10-16,Ruud C.
48460,0,0.5813764,1.14,2024-10-14,Berrettini M.
47113,1,0.58119637,1.17,2024-04-27,Korda S.
48745,1,0.5804227,1.96,2024-12-31,Mpetshi G.
48024,0,0.579702,3.26,2024-08-13,Darderi L.
46903,1,0.57968116,1.68,2024-04-08,Auger-Aliassime F.
48659,1,0.57967,,2024-11-04,Sonego L.
48209,1,0.57966757,2.53,2024-08-29,Thompson J.
48132,0,0.5796539,1.02,2024-08-26,Berrettini M.
48179,1,0.5796199,7.51,2024-08-28,Comesana F.
48292,0,0.57951474,1.51,2024-09-22,Zhang Zh.
48715,1,0.57937664,1.58,2024-11-13,Alcaraz C.
48122,0,0.57913387,2.54,2024-08-26,Shevchenko A.
47110,0,0.57902354,2.68,2024-04-27,Cachin P.
48093,1,0.57879955,2.4,2024-08-20,Kotov P.
48258,0,0.5781208,2.19,2024-09-19,Mannarino A.
48431,1,0.57810885,2.27,2024-10-08,Safiullin R.
48067,1,0.5774558,1.63,2024-08-18,Vukic A.
46985,1,0.57738554,1.24,2024-04-16,Norrie C.
48642,0,0.57714033,2.35,2024-10-31,De Minaur A.
47278,0,0.5769903,2.28,2024-05-22,Rinderknech A.
48460,0,0.57672125,1.14,2024-10-14,Berrettini M.
47994,0,0.57654065,5.32,2024-08-08,Davidovich Fokina A.
46797,1,0.57649577,1.6,2024-03-25,Hurkacz H.
47025,1,0.5763796,1.32,2024-04-18,Auger-Aliassime F.
47981,1,0.5760525,1.56,2024-08-07,Rinderknech A.
48213,1,0.5759046,32.02,2024-08-30,Van De Zandschulp B.
48406,0,0.5757409,1.85,2024-10-04,Tabilo A.
47787,1,0.5754698,1.76,2024-07-17,Fognini F.
48362,0,0.57541454,1.35,2024-10-02,Daniel T.
47998,0,0.5751273,1.08,2024-08-10,Sinner J.
48143,1,0.5750426,1.28,2024-08-26,Bautista Agut R.
48639,1,0.5750368,1.35,2024-10-31,Rune H.
46946,0,0.5746537,1.15,2024-04-12,Sinner J.
48439,1,0.5746078,1.41,2024-10-08,Mensik J.
47976,0,0.57427716,2.29,2024-08-07,Tabilo A.
48641,1,0.574139,5.56,2024-10-31,Humbert U.
48213,1,0.5740529,32.02,2024-08-30,Van De Zandschulp B.
47480,0,0.5740253,3.24,2024-06-17,Hijikata R.
47781,1,0.5739158,1.24,2024-07-17,Cerundolo F.
48323,1,0.57365626,2.32,2024-09-27,Fils A.
46769,1,0.57364625,1.16,2024-03-23,Medvedev D.
47656,0,0.57363987,1.03,2024-07-03,Alcaraz C.
48355,1,0.5734745,1.63,2024-09-30,Humbert U.
48681,1,0.5734582,2.47,2024-11-05,Klein L.
48159,1,0.57335657,1.02,2024-08-27,Safiullin R.
48079,1,0.57331365,2.43,2024-08-19,Hijikata R.
47651,1,0.57243335,1.25,2024-07-03,Struff J.L.
48569,1,0.57225543,1.21,2024-10-23,Zverev A.
48468,0,0.57186913,2.12,2024-10-15,Karatsev A.
48651,1,0.57181495,1.48,2024-11-02,Zverev A.
48514,0,0.5716672,1.65,2024-10-17,Giron M.
46950,0,0.5716171,3.1,2024-04-13,Ruud C.
48079,1,0.57147974,2.43,2024-08-19,Hijikata R.
48677,1,0.57115537,1.19,2024-11-05,Michelsen A.
47957,1,0.57080984,2.83,2024-08-03,Tiafoe F.
47976,0,0.57062346,2.29,2024-08-07,Tabilo A.
47193,1,0.5706117,1.29,2024-05-10,Cerundolo F.
48441,1,0.57040113,1.18,2024-10-09,Sinner J.
48199,1,0.5703681,1.27,2024-08-29,De Minaur A.
47954,0,0.5702437,2.7,2024-08-02,Cobolli F.
48024,0,0.569634,3.26,2024-08-13,Darderi L.
47270,0,0.56941414,2.25,2024-05-21,Shevchenko A.
46865,1,0.56896913,2.4,2024-04-04,Garin C.
46959,1,0.56888676,1.65,2024-04-15,Seyboth Wild T.
48408,0,0.56884754,3.61,2024-10-05,Watanuki Y.
47311,1,0.5683072,1.39,2024-05-26,Zhang Zh.
46906,0,0.5682797,1.68,2024-04-08,Cerundolo F.
48393,1,0.5680884,3.32,2024-10-04,Vukic A.
48665,1,0.56798863,1.75,2024-11-04,Lajovic D.
48577,1,0.56793886,1.36,2024-10-24,De Minaur A.
47819,1,0.56777453,1.65,2024-07-19,Struff J.L.
48258,0,0.56758934,2.19,2024-09-19,Mannarino A.
48037,1,0.5675732,1.38,2024-08-14,Borges N.
47188,0,0.5673769,1.06,2024-05-10,Zverev A.
48017,1,0.56676775,3.18,2024-08-13,Popyrin A.
47808,0,0.5666155,1.54,2024-07-19,Giron M.
47554,0,0.5665406,1.93,2024-06-25,Jubb P.
48442,0,0.5664707,1.42,2024-10-09,Medvedev D.
48113,1,0.56640977,1.85,2024-08-22,Sonego L.
48731,1,0.5662662,2.55,2024-12-30,Lehecka J.
48731,1,0.56625974,2.55,2024-12-30,Lehecka J.
48347,1,0.56614554,2.35,2024-09-29,Humbert U.
48651,1,0.56599486,1.48,2024-11-02,Zverev A.
48313,1,0.56598073,2.28,2024-09-26,Thompson J.
48182,0,0.5659326,1.19,2024-08-28,Shelton B.
48579,1,0.5658337,1.25,2024-10-24,Fils A.
46999,1,0.5657835,1.09,2024-04-17,Tsitsipas S.
48486,0,0.56565374,1.16,2024-10-16,Machac T.
48399,1,0.5654619,1.54,2024-10-04,Tsitsipas S.
48408,0,0.56525224,3.61,2024-10-05,Watanuki Y.
47536,0,0.56395525,2.1,2024-06-22,Musetti L.
48317,1,0.563707,1.18,2024-09-26,Kotov P.
47711,1,0.56366265,2.35,2024-07-08,Fritz T.
47604,0,0.5635966,1.79,2024-07-01,Vukic A.
48614,0,0.56357664,3.49,2024-10-29,Cerundolo F.
47109,1,0.5635213,2.42,2024-04-27,Nadal R.
47781,1,0.5632062,1.24,2024-07-17,Cerundolo F.
48355,1,0.5626052,1.63,2024-09-30,Humbert U.
47131,1,0.5623694,1.35,2024-04-29,Khachanov K.
48170,0,0.56221145,1.16,2024-08-27,Hurkacz H.
47076,0,0.5622086,3.73,2024-04-25,Purcell M.
47493,1,0.56195503,1.88,2024-06-18,Harris B.
48639,1,0.5619133,1.35,2024-10-31,Rune H.
48622,0,0.56187654,2.46,2024-10-29,Popyrin A.
48349,1,0.5618511,2.94,2024-09-29,Bu Y.
48113,1,0.561844,1.85,2024-08-22,Sonego L.
47954,0,0.5618048,2.7,2024-08-02,Cobolli F.
47170,0,0.5614559,1.81,2024-05-09,Kecmanovic M.
47152,0,0.5609901,2.84,2024-05-08,Shevchenko A.
48417,1,0.5606286,1.24,2024-10-06,Paul T.
47773,1,0.5603474,1.38,2024-07-17,Baez S.
47808,0,0.56030905,1.54,2024-07-19,Giron M.
47584,0,0.56023055,1.22,2024-06-27,Fritz T.
48127,1,0.5601885,2.09,2024-08-26,Kecmanovic M.
47545,1,0.560126,1.78,2024-06-24,Hijikata R.
47934,0,0.56002516,1.27,2024-07-30,Shang J.
48579,1,0.56001395,1.25,2024-10-24,Fils A.
47496,0,0.55974567,1.09,2024-06-18,Draper J.
48393,1,0.55938584,3.32,2024-10-04,Vukic A.
47610,0,0.5593446,2.31,2024-07-01,Muller A.
48037,1,0.5593191,1.38,2024-08-14,Borges N.
47380,0,0.5593055,1.5,2024-05-30,Moutet C.
47503,1,0.5592144,1.15,2024-06-18,Zverev A.
48184,0,0.55912447,1.36,2024-08-28,Shang J.
48705,1,0.55906254,1.74,2024-11-08,Shapovalov D.
48614,0,0.5590233,3.49,2024-10-29,Cerundolo F.
47680,0,0.55890244,1.34,2024-07-04,Tabilo A.
48186,0,0.55834913,1.74,2024-08-28,Etcheverry T.
47696,0,0.5579861,1.14,2024-07-06,Zverev A.
48606,0,0.55781037,1.72,2024-10-28,Giron M.
48484,0,0.557496,1.88,2024-10-15,Kecmanovic M.
48368,0,0.55688584,2.3,2024-10-02,Cazaux A.
48186,0,0.556555,1.74,2024-08-28,Etcheverry T.
48619,1,0.5561368,1.25,2024-10-29,Rune H.
46979,1,0.555933,2.59,2024-04-16,Daniel T.
46992,0,0.5556836,1.3,2024-04-16,Munar J.
48351,1,0.5552194,1.15,2024-09-30,Sinner J.
47795,1,0.55511045,1.19,2024-07-18,Giron M.
48184,0,0.555045,1.36,2024-08-28,Shang J.
48725,1,0.554951,1.48,2024-12-30,Michelsen A.
48057,1,0.55487025,1.13,2024-08-16,Sinner J.
46789,1,0.5546104,1.74,2024-03-24,Cerundolo F.
48383,1,0.55445755,1.23,2024-10-03,Safiullin R.
47971,1,0.55428433,1.98,2024-08-07,Davidovich Fokina A.
47975,1,0.55380714,3.34,2024-08-07,Thompson J.
46935,1,0.5537966,1.3,2024-04-11,Dimitrov G.
48039,1,0.55335855,3.29,2024-08-14,Nakashima B.
47971,1,0.55328226,1.98,2024-08-07,Davidovich Fokina A.
48721,1,0.5532506,1.06,2024-11-16,Sinner J.
48502,0,0.552987,1.51,2024-10-16,Auger-Aliassime F.
47253,1,0.5529015,1.68,2024-05-20,Rinderknech A.
48681,1,0.5526128,2.47,2024-11-05,Klein L.
48122,0,0.5525742,2.54,2024-08-26,Shevchenko A.
47269,1,0.55221957,2.18,2024-05-21,Cobolli F.
47934,0,0.55219567,1.27,2024-07-30,Shang J.
47994,0,0.55214196,5.32,2024-08-08,Davidovich Fokina A.
48602,0,0.551665,6.97,2024-10-28,Mannarino A.
48156,0,0.5513498,1.75,2024-08-27,Bergs Z.
48729,1,0.5512918,1.37,2024-12-30,Kecmanovic M.
47412,0,0.55123657,1.05,2024-06-02,Sinner J.
47998,0,0.5508752,1.08,2024-08-10,Sinner J.
48317,1,0.550471,1.18,2024-09-26,Kotov P.
47847,1,0.5503981,1.55,2024-07-22,Moreno De Alboran N.
48362,0,0.5503247,1.35,2024-10-02,Daniel T.
47416,0,0.5502807,2.39,2024-06-03,De Minaur A.
48713,1,0.5500627,1.18,2024-11-12,Sinner J.
47434,0,0.54952884,1.65,2024-06-11,Vukic A.
47950,0,0.54893696,1.19,2024-08-01,Shelton B.
48450,0,0.54875046,9.53,2024-10-10,Machac T.
47490,0,0.5484288,3.46,2024-06-18,Arnaldi M.
48017,1,0.5483646,3.18,2024-08-13,Popyrin A.
46758,0,0.5480309,2.7,2024-03-23,O Connell C.
48248,0,0.5478223,1.17,2024-09-18,Mpetshi G.
48034,0,0.5477426,1.94,2024-08-14,Marozsan F.
47957,1,0.547701,2.83,2024-08-03,Tiafoe F.
48486,0,0.54736084,1.16,2024-10-16,Machac T.
46859,1,0.5473208,1.35,2024-04-04,Giron M.
48533,1,0.5472202,1.4,2024-10-19,Bautista Agut R.
47042,0,0.5469515,1.55,2024-04-20,Navone M.
46779,1,0.54665244,1.08,2024-03-24,Sinner J.
47850,0,0.54663485,1.55,2024-07-22,Djere L.
48309,1,0.5461048,2.18,2024-09-26,Nakashima B.
48182,0,0.5460482,1.19,2024-08-28,Shelton B.
48230,0,0.54589564,1.11,2024-09-01,Medvedev D.
47447,1,0.54571474,1.82,2024-06-11,Duckworth J.
46790,0,0.54560775,1.21,2024-03-24,Khachanov K.
48159,1,0.5453924,1.02,2024-08-27,Safiullin R.
48041,1,0.54530925,1.44,2024-08-15,Rune H.
47180,0,0.5445384,1.65,2024-05-10,Korda S.
47293,1,0.5445323,1.71,2024-05-24,Etcheverry T.
48674,0,0.5443335,1.89,2024-11-05,Bu Y.
47129,1,0.5442348,1.2,2024-04-29,Ruud C.
48678,0,0.5440296,1.33,2024-11-05,Rublev A.
47665,1,0.54399025,1.55,2024-07-03,Pouille L.
47796,0,0.5438089,3.39,2024-07-18,Skatov T.
48199,1,0.5437049,1.27,2024-08-29,De Minaur A.
48014,0,0.543647,4.99,2024-08-12,Cobolli F.
46989,1,0.543401,1.26,2024-04-16,Nadal R.
48156,0,0.5432682,1.75,2024-08-27,Bergs Z.
47225,1,0.54325974,1.26,2024-05-13,Tsitsipas S.
47431,1,0.54311705,1.96,2024-06-11,Mcdonald M.
47093,1,0.54310256,1.75,2024-04-26,Hurkacz H.
47398,0,0.5428768,1.22,2024-06-01,Djokovic N.
47066,0,0.5427045,1.97,2024-04-24,Daniel T.
47275,1,0.5423786,7.5,2024-05-22,Michelsen A.
47918,0,0.5422732,1.76,2024-07-29,Ruusuvuori E.
48514,0,0.5421532,1.65,2024-10-17,Giron M.
48014,0,0.54194874,4.99,2024-08-12,Cobolli F.
48705,1,0.5418356,1.74,2024-11-08,Shapovalov D.
47975,1,0.54181004,3.34,2024-08-07,Thompson J.
48483,1,0.5417865,1.52,2024-10-15,Djere L.
47658,0,0.54120076,1.18,2024-07-03,Khachanov K.
48581,1,0.54099894,1.45,2024-10-24,Tsitsipas S.
48049,1,0.54086185,1.49,2024-08-15,Hurkacz H.
47918,0,0.54081774,1.76,2024-07-29,Ruusuvuori E.
48417,1,0.5406853,1.24,2024-10-06,Paul T.
47390,0,0.54055226,2.34,2024-05-30,Griekspoor T.
47709,1,0.54054713,1.06,2024-07-07,Sinner J.
48655,1,0.5404147,2.63,2024-11-03,Marozsan F.
48248,0,0.5404137,1.17,2024-09-18,Mpetshi G.
47621,1,0.5402872,1.6,2024-07-01,Monfils G.
48230,0,0.5400824,1.11,2024-09-01,Medvedev D.
47371,1,0.53996587,10.78,2024-05-30,Kovalik J.
48581,1,0.5398087,1.45,2024-10-24,Tsitsipas S.
48622,0,0.5395889,2.46,2024-10-29,Popyrin A.
48046,0,0.53825,1.83,2024-08-15,Carreno Busta P.
47007,1,0.5380718,2.04,2024-04-17,De Minaur A.
48236,0,0.5380059,2.01,2024-09-02,Tiafoe F.
48341,1,0.5379952,3.32,2024-09-28,Machac T.
47471,1,0.5378063,1.35,2024-06-15,De Minaur A.
46800,0,0.53768563,1.09,2024-03-25,Alcaraz C.
47606,0,0.53766984,2.98,2024-07-01,Cazaux A.
48032,0,0.5373372,2.17,2024-08-14,Monfils G.
47484,0,0.53702956,2.05,2024-06-17,Sonego L.
46941,1,0.5369362,1.55,2024-04-11,De Minaur A.
47968,0,0.536926,2.16,2024-08-07,Nakashima B.
48349,1,0.5368731,2.94,2024-09-29,Bu Y.
48484,0,0.5367124,1.88,2024-10-15,Kecmanovic M.
48019,1,0.53671134,1.44,2024-08-13,Musetti L.
47235,1,0.53651464,1.36,2024-05-14,Tsitsipas S.
48602,0,0.53645307,6.97,2024-10-28,Mannarino A.
47427,1,0.53639364,1.71,2024-06-10,Hanfmann Y.
47787,1,0.5362819,1.76,2024-07-17,Fognini F.
47442,0,0.53627455,2.37,2024-06-11,Giron M.
47958,0,0.53623134,3.14,2024-08-04,Cobolli F.
47984,0,0.53620994,1.59,2024-08-08,Tabilo A.
47773,1,0.536042,1.38,2024-07-17,Baez S.
47847,1,0.5360296,1.55,2024-07-22,Moreno De Alboran N.
47839,1,0.5359611,2.85,2024-07-22,Goffin D.
48670,0,0.5356462,1.48,2024-11-04,Etcheverry T.
47251,1,0.5352429,1.1,2024-05-20,Etcheverry T.
48046,0,0.5351888,1.83,2024-08-15,Carreno Busta P.
47086,0,0.53501326,2.43,2024-04-26,Seyboth Wild T.
48049,1,0.5343739,1.49,2024-08-15,Hurkacz H.
47557,1,0.534313,1.85,2024-06-25,Ofner S.
46898,0,0.53420335,1.85,2024-04-07,Shelton B.
48666,0,0.534182,2.89,2024-11-04,O Connell C.
47012,0,0.5340529,2.21,2024-04-18,Fucsovics M.
48368,0,0.5337549,2.3,2024-10-02,Cazaux A.
47878,0,0.5337447,1.71,2024-07-24,Rinderknech A.
48448,0,0.5334484,2.53,2024-10-09,Machac T.
48619,1,0.53243554,1.25,2024-10-29,Rune H.
48483,1,0.53232425,1.52,2024-10-15,Djere L.
47303,1,0.5321776,3.3,2024-05-26,Bergs Z.
47820,0,0.53213865,2.37,2024-07-19,Fils A.
46930,0,0.53210366,1.5,2024-04-10,Humbert U.
46879,1,0.53205895,1.35,2024-04-05,Etcheverry T.
48553,1,0.53189814,1.33,2024-10-22,Kecmanovic M.
47341,1,0.53178805,1.09,2024-05-28,Rune H.
47034,0,0.5310352,4.55,2024-04-19,Barrere G.
47997,1,0.5309758,1.32,2024-08-08,Zverev A.
47445,1,0.53046066,1.57,2024-06-11,Berrettini M.
47529,1,0.5298089,1.18,2024-06-21,Korda S.
47335,1,0.52975345,6.2,2024-05-27,Kwon S.W.
48703,1,0.52945215,1.89,2024-11-08,Norrie C.
48120,0,0.5293954,1.37,2024-08-26,Cerundolo F.
48466,0,0.52897996,1.87,2024-10-14,Carballes Baena R.
48665,1,0.52881676,1.75,2024-11-04,Lajovic D.
48365,1,0.52816963,1.79,2024-10-02,Vukic A.
47811,1,0.5281629,3.93,2024-07-19,Martinez P.
47878,0,0.5276905,1.71,2024-07-24,Rinderknech A.
47564,0,0.52744985,1.52,2024-06-25,Nishioka Y.
48136,0,0.5274413,1.4,2024-08-26,Musetti L.
48034,0,0.52740514,1.94,2024-08-14,Marozsan F.
48721,1,0.527313,1.06,2024-11-16,Sinner J.
48136,0,0.52718264,1.4,2024-08-26,Musetti L.
48019,1,0.5270203,1.44,2024-08-13,Musetti L.
47549,1,0.5268127,1.5,2024-06-24,Ofner S.
47891,1,0.52641445,3.09,2024-07-25,Gaston H.
48331,1,0.52637523,1.4,2024-09-27,Khachanov K.
48039,1,0.52607346,3.29,2024-08-14,Nakashima B.
46849,1,0.5259411,2.06,2024-04-03,Van De Zandschulp B.
47984,0,0.5259358,1.59,2024-08-08,Tabilo A.
48444,0,0.5256928,3.41,2024-10-09,Mensik J.
48455,1,0.52548033,1.43,2024-10-13,Sinner J.
47820,0,0.525216,2.37,2024-07-19,Fils A.
47455,1,0.52516663,3.0,2024-06-13,Duckworth J.
47198,0,0.52515465,1.44,2024-05-11,Auger-Aliassime F.
48444,0,0.52463603,3.41,2024-10-09,Mensik J.
48265,1,0.5246304,1.78,2024-09-19,Shevchenko A.
