match,PSW,win0,confidence0,date,,
36535,1.8,0,1.073296606,2/1/2022,-1,0.8
37353,1.33,1,1.073286386,5/5/2022,0.33,0.33
30463,1.68,1,1.073162813,2/26/2019,0.68,0.68
34435,2.25,0,1.073142466,3/27/2021,-1,1.25
27015,2.4,0,1.073140159,2/11/2017,-1,1.4
29867,2.52,0,1.073043187,2/28/2018,-1,1.52
33264,2.17,0,1.073038001,9/9/2020,-1,1.17
30427,3.62,0,1.073035636,2/23/2019,-1,2.62
36480,2.67,0,1.073001274,1/20/2022,-1,1.67
29147,1.47,1,1.072976448,10/18/2017,0.47,0.47
27781,1.76,1,1.07292729,5/11/2017,0.76,0.76
37281,1.44,1,1.072869493,4/27/2022,0.44,0.44
38584,2.47,0,1.072811964,10/2/2022,-1,1.47
29907,1.74,1,1.072676821,3/2/2018,0.74,0.74
28151,2.58,0,1.072614808,6/26/2017,-1,1.58
37549,2.76,0,1.072608562,5/25/2022,-1,1.76
34424,2.75,0,1.072606993,3/26/2021,-1,1.75
39076,1.4,1,1.072582757,1/17/2023,0.4,0.4
38657,1.43,1,1.072572352,10/10/2022,0.43,0.43
31372,1.36,1,1.072537657,6/24/2019,0.36,0.36
30382,1.61,1,1.072494946,2/19/2019,0.61,0.61
32606,1.32,1,1.072412128,1/18/2020,0.32,0.32
27822,1.95,0,1.072386942,5/16/2017,-1,0.95
30948,1.65,1,1.072330131,5/3/2019,0.65,0.65
33575,4.34,0,1.072328764,10/16/2020,-1,3.34
37406,1.25,1,1.072272041,5/11/2022,0.25,0.25
33778,1.45,1,1.072271659,11/14/2020,0.45,0.45
29208,1.29,1,1.072269051,10/25/2017,0.29,0.29
28346,1.35,1,1.072259552,7/18/2017,0.35,0.35
30721,2.47,0,1.072251558,4/8/2019,-1,1.47
33158,1.66,1,1.072201126,9/1/2020,0.66,0.66
34293,1.53,1,1.072170501,3/12/2021,0.53,0.53
36705,1.74,1,1.072142626,2/15/2022,0.74,0.74
36393,1.31,1,1.072100586,1/17/2022,0.31,0.31
33681,1.31,1,1.071956826,10/29/2020,0.31,0.31
30393,1.65,1,1.071787109,2/20/2019,0.65,0.65
33803,1.61,1,1.071786873,1/7/2021,0.61,0.61
27621,1.38,1,1.071782609,4/26/2017,0.38,0.38
29810,4.42,0,1.071607141,2/23/2018,-1,3.42
26708,1.49,1,1.071589385,1/3/2017,0.49,0.49
35901,1.57,1,1.071578254,9/23/2021,0.57,0.57
37104,1.43,1,1.07155695,4/7/2022,0.43,0.43
28161,1.48,1,1.07154168,6/27/2017,0.48,0.48
39109,3.41,0,1.071482466,1/19/2023,-1,2.41
33867,1.49,1,1.071436935,2/1/2021,0.49,0.49
33159,1.74,1,1.071330491,9/1/2020,0.74,0.74
30418,2.27,0,1.071221582,2/22/2019,-1,1.27
29381,1.44,1,1.071152058,1/5/2018,0.44,0.44
33849,1.22,1,1.071141649,1/13/2021,0.22,0.22
36433,1.65,1,1.071064544,1/18/2022,0.65,0.65
29292,1.94,1,1.071052894,11/12/2017,0.94,0.94
34834,1.6,1,1.071009023,5/17/2021,0.6,0.6
32421,4.29,0,1.070968637,10/22/2019,-1,3.29
37649,2.05,0,1.070945914,6/10/2022,-1,1.05
27646,1.32,1,1.070935159,4/28/2017,0.32,0.32
32658,1.34,1,1.070903934,1/21/2020,0.34,0.34
29470,1.77,1,1.070889996,1/15/2018,0.77,0.77
36025,1.78,1,1.070884004,10/10/2021,0.78,0.78
30232,1.47,1,1.070867801,2/7/2019,0.47,0.47
30710,1.35,1,1.07084361,3/27/2019,0.35,0.35
28719,1.75,1,1.070804637,8/22/2017,0.75,0.75
29980,1.28,1,1.070803223,1/3/2019,0.28,0.28
34814,1.28,1,1.070758623,5/13/2021,0.28,0.28
31145,1.33,1,1.070743293,5/27/2019,0.33,0.33
37879,1.41,1,1.070684667,7/2/2022,0.41,0.41
36413,1.3,1,1.070675078,1/17/2022,0.3,0.3
38934,2.06,0,1.07066135,1/3/2023,-1,1.06
35811,3.34,0,1.070594397,9/1/2021,-1,2.34
38703,2.43,0,1.070552629,10/17/2022,-1,1.43
32137,1.28,1,1.070500946,9/20/2019,0.28,0.28
37974,1.59,1,1.070477793,7/19/2022,0.59,0.59
29163,1.25,1,1.07038863,10/20/2017,0.25,0.25
26721,1.34,1,1.070358044,1/4/2017,0.34,0.34
35448,2.6,0,1.07033548,7/21/2021,-1,1.6
34501,2.27,0,1.07028813,4/6/2021,-1,1.27
34526,1.26,1,1.070193876,4/9/2021,0.26,0.26
37248,3.83,0,1.07018096,4/22/2022,-1,2.83
31164,1.42,1,1.070126112,5/27/2019,0.42,0.42
31775,2.38,0,1.070123406,8/1/2019,-1,1.38
39205,1.6,1,1.069936657,2/9/2023,0.6,0.6
28072,1.48,1,1.069910259,6/16/2017,0.48,0.48
38965,1.26,1,1.069847088,1/6/2023,0.26,0.26
29385,1.56,1,1.069846079,1/5/2018,0.56,0.56
30995,2.68,0,1.069814689,5/8/2019,-1,1.68
34717,1.48,1,1.069807818,5/2/2021,0.48,0.48
36264,1.7,1,1.069674355,11/11/2021,0.7,0.7
30388,1.48,1,1.069664139,2/20/2019,0.48,0.48
34579,1.32,1,1.069626034,4/15/2021,0.32,0.32
31526,4.44,0,1.069553111,7/6/2019,-1,3.44
37602,1.19,1,1.069534669,6/5/2022,0.19,0.19
30797,2.28,0,1.069523879,4/16/2019,-1,1.28
34122,2.41,0,1.069518286,2/24/2021,-1,1.41
33863,3.05,0,1.069491807,2/1/2021,-1,2.05
38186,3.38,0,1.069424932,8/9/2022,-1,2.38
34357,1.48,1,1.069398613,3/17/2021,0.48,0.48
38310,3.15,0,1.069244754,8/24/2022,-1,2.15
27499,1.51,1,1.069229514,4/13/2017,0.51,0.51
36118,1.34,1,1.069200873,10/22/2021,0.34,0.34
34080,1.16,1,1.069191163,2/15/2021,0.16,0.16
32982,1.32,1,1.069084852,2/22/2020,0.32,0.32
30689,1.4,1,1.069076765,3/24/2019,0.4,0.4
35996,2.24,0,1.069057015,10/8/2021,-1,1.24
39060,1.46,1,1.06904773,1/17/2023,0.46,0.46
38933,1.66,1,1.068981599,1/3/2023,0.66,0.66
32921,1.6,1,1.068978707,2/18/2020,0.6,0.6
37231,3.28,0,1.06897781,4/21/2022,-1,2.28
33637,1.56,1,1.068912813,10/25/2020,0.56,0.56
28870,1.49,1,1.068902702,9/5/2017,0.49,0.49
33174,1.36,1,1.068825281,9/1/2020,0.36,0.36
34389,1.65,1,1.068820416,3/24/2021,0.65,0.65
31141,4.21,0,1.068811411,5/27/2019,-1,3.21
32103,1.47,1,1.068758165,9/17/2019,0.47,0.47
39130,4.04,0,1.068714657,1/20/2023,-1,3.04
32048,1.22,1,1.068678411,8/29/2019,0.22,0.22
30396,1.9,1,1.068663789,2/20/2019,0.9,0.9
33168,2.53,0,1.06863162,9/1/2020,-1,1.53
27157,1.51,1,1.068593566,2/22/2017,0.51,0.51
35593,3.08,0,1.068554549,8/7/2021,-1,2.08
37769,1.53,1,1.068535356,6/24/2022,0.53,0.53
31916,4.26,0,1.068517985,8/16/2019,-1,3.26
35293,4.46,0,1.068458036,7/1/2021,-1,3.46
28449,2.16,0,1.06845465,7/26/2017,-1,1.16
30243,4.14,0,1.068392552,2/8/2019,-1,3.14
31740,1.38,1,1.068336948,7/30/2019,0.38,0.38
34239,2.24,0,1.068306707,3/8/2021,-1,1.24
32297,1.52,1,1.068300823,10/9/2019,0.52,0.52
27119,2.55,0,1.068300492,2/21/2017,-1,1.55
27446,2.17,1,1.068263501,3/26/2017,1.17,1.17
36974,1.66,1,1.06823158,3/19/2022,0.66,0.66
27222,1.72,1,1.068224827,2/28/2017,0.72,0.72
29502,1.59,1,1.0682237,1/16/2018,0.59,0.59
35163,2.3,0,1.0681949,6/22/2021,-1,1.3
38831,1.8,0,1.068172344,10/28/2022,-1,0.8
35689,2.32,0,1.068101048,8/20/2021,-1,1.32
28650,1.65,1,1.068088871,8/14/2017,0.65,0.65
28171,2.94,0,1.068073431,6/28/2017,-1,1.94
30567,1.77,1,1.068034486,3/9/2019,0.77,0.77
38503,2,1,1.068008289,9/25/2022,1,1
37782,2.17,0,1.068003671,6/27/2022,-1,1.17
31265,1.33,1,1.06796599,6/11/2019,0.33,0.33
27654,1.33,1,1.067950656,4/29/2017,0.33,0.33
37877,3.27,0,1.067947482,7/2/2022,-1,2.27
30842,1.57,1,1.067918622,4/22/2019,0.57,0.57
34275,1.34,1,1.067914837,3/10/2021,0.34,0.34
34398,3.05,0,1.067794329,3/24/2021,-1,2.05
36082,2.68,0,1.067688729,10/19/2021,-1,1.68
36559,2.93,0,1.067664377,2/2/2022,-1,1.93
31515,4.27,0,1.067638018,7/5/2019,-1,3.27
30577,1.64,1,1.067630165,3/10/2019,0.64,0.64
37418,1.52,1,1.067623944,5/13/2022,0.52,0.52
38773,1.93,0,1.067586478,10/21/2022,-1,0.93
35419,1.89,0,1.067570627,7/19/2021,-1,0.89
32972,1.87,1,1.067545325,2/21/2020,0.87,0.87
35326,1.31,1,1.067515305,7/7/2021,0.31,0.31
38106,1.46,1,1.067507017,8/2/2022,0.46,0.46
37394,1.36,1,1.067477087,5/10/2022,0.36,0.36
36888,1.79,1,1.06747258,3/10/2022,0.79,0.79
33535,1.19,1,1.067464763,10/14/2020,0.19,0.19
36032,1.85,0,1.06743863,10/10/2021,-1,0.85
37993,1.56,1,1.067428269,7/21/2022,0.56,0.56
39084,2.05,1,1.067398955,1/18/2023,1.05,1.05
36046,1.62,1,1.067328526,10/11/2021,0.62,0.62
27392,1.81,1,1.06724754,3/22/2017,0.81,0.81
27746,1.49,1,1.067227335,5/8/2017,0.49,0.49
36228,1.33,1,1.067219623,11/4/2021,0.33,0.33
33869,1.41,1,1.067152467,2/1/2021,0.41,0.41
32677,1.31,1,1.067069178,1/22/2020,0.31,0.31
33129,1.47,1,1.067053941,8/27/2020,0.47,0.47
32729,1.13,1,1.067053713,1/28/2020,0.13,0.13
37012,2.7,0,1.066995741,3/25/2022,-1,1.7
28579,2.82,0,1.066951352,8/4/2017,-1,1.82
34032,3.18,0,1.066919621,2/10/2021,-1,2.18
36625,1.58,1,1.0668073,2/8/2022,0.58,0.58
38859,1.56,1,1.066799423,11/1/2022,0.56,0.56
37347,1.73,1,1.066737132,5/4/2022,0.73,0.73
33958,1.79,1,1.066727988,2/6/2021,0.79,0.79
28596,1.74,1,1.066705261,8/7/2017,0.74,0.74
27430,1.25,1,1.066659838,3/25/2017,0.25,0.25
27676,1.24,1,1.06655489,5/2/2017,0.24,0.24
32864,1.72,1,1.066426756,2/13/2020,0.72,0.72
32646,1.52,1,1.06635404,1/21/2020,0.52,0.52
31266,1.47,1,1.066254281,6/11/2019,0.47,0.47
32536,2.03,1,1.066252248,1/7/2020,1.03,1.03
26767,1.43,1,1.06623786,1/9/2017,0.43,0.43
29581,1.95,0,1.066143289,2/6/2018,-1,0.95
31677,1.59,1,1.066132006,7/24/2019,0.59,0.59
35452,2.92,0,1.066109848,7/21/2021,-1,1.92
27413,2.28,0,1.066090111,3/24/2017,-1,1.28
29429,2.25,0,1.066077414,1/10/2018,-1,1.25
31458,1.33,1,1.066060318,7/2/2019,0.33,0.33
35323,1.32,1,1.066049686,7/5/2021,0.32,0.32
33927,2.26,0,1.066005533,2/3/2021,-1,1.26
32505,1.22,1,1.065889439,11/1/2019,0.22,0.22
34084,1.46,1,1.06584344,2/17/2021,0.46,0.46
27299,3.92,0,1.065792029,3/10/2017,-1,2.92
32466,1.51,1,1.065752094,10/28/2019,0.51,0.51
30861,1.59,1,1.065704084,4/23/2019,0.59,0.59
30579,2.64,0,1.065684682,3/10/2019,-1,1.64
33932,1.46,1,1.065618971,2/4/2021,0.46,0.46
32005,3.07,0,1.065561413,8/27/2019,-1,2.07
27339,2.01,1,1.065527288,3/12/2017,1.01,1.01
39251,1.53,1,1.065502493,2/14/2023,0.53,0.53
38907,2.51,0,1.065485744,11/16/2022,-1,1.51
30625,2.34,0,1.065370445,3/20/2019,-1,1.34
34310,1.43,1,1.065362682,3/14/2021,0.43,0.43
29070,2.33,0,1.065311933,10/10/2017,-1,1.33
38823,1.53,1,1.065306452,10/27/2022,0.53,0.53
29177,1.47,1,1.065303905,10/21/2017,0.47,0.47
33536,1.57,1,1.065293955,10/14/2020,0.57,0.57
36385,2.4,0,1.065283652,1/14/2022,-1,1.4
27892,1.23,1,1.065260966,5/25/2017,0.23,0.23
27455,1.34,1,1.065211891,3/27/2017,0.34,0.34
28508,1.69,1,1.065186695,8/1/2017,0.69,0.69
33663,2.45,0,1.065178984,10/28/2020,-1,1.45
33840,4.05,0,1.065152552,1/11/2021,-1,3.05
28062,1.69,1,1.065099142,6/15/2017,0.69,0.69
27670,4.21,0,1.064990745,5/1/2017,-1,3.21
32323,3,0,1.064987035,10/14/2019,-1,2
38134,3.81,0,1.064985959,8/4/2022,-1,2.81
29069,1.48,1,1.064984328,10/10/2017,0.48,0.48
27469,1.43,1,1.064958585,3/30/2017,0.43,0.43
28989,2.02,0,1.064903653,10/2/2017,-1,1.02
30561,3.15,0,1.064888577,3/9/2019,-1,2.15
29504,1.81,1,1.064887011,1/16/2018,0.81,0.81
31021,3.47,0,1.064846569,5/13/2019,-1,2.47
38264,1.28,1,1.064841734,8/18/2022,0.28,0.28
31596,2.2,1,1.06483358,7/17/2019,1.2,1.2
27907,1.5,1,1.064805686,5/28/2017,0.5,0.5
31600,1.72,1,1.064772153,7/18/2019,0.72,0.72
32908,1.74,1,1.064739087,2/17/2020,0.74,0.74
33480,1.56,1,1.064726694,10/3/2020,0.56,0.56
36137,1.78,1,1.064661867,10/26/2021,0.78,0.78
36357,1.68,1,1.064661744,1/11/2022,0.68,0.68
29090,1.57,1,1.06465467,10/12/2017,0.57,0.57
30604,1.61,1,1.064542407,3/12/2019,0.61,0.61
34300,6.02,0,1.064505931,3/12/2021,-1,5.02
36362,1.63,1,1.064467606,1/12/2022,0.63,0.63
30022,1.49,1,1.064441476,1/8/2019,0.49,0.49
32334,1.25,1,1.064435318,10/15/2019,0.25,0.25
30173,1.22,1,1.064414984,1/21/2019,0.22,0.22
33351,1.68,1,1.064389265,9/22/2020,0.68,0.68
27466,1.31,1,1.064351107,3/28/2017,0.31,0.31
29350,3.85,0,1.064344905,1/3/2018,-1,2.85
32902,1.65,1,1.064316124,2/17/2020,0.65,0.65
35167,1.32,1,1.064233862,6/22/2021,0.32,0.32
29567,4.18,0,1.064233071,1/23/2018,-1,3.18
32951,1.68,1,1.064228864,2/19/2020,0.68,0.68
31941,1.34,1,1.064225289,8/20/2019,0.34,0.34
38278,1.59,1,1.064093803,8/21/2022,0.59,0.59
27725,1.38,1,1.06405167,5/5/2017,0.38,0.38
29207,1.49,1,1.064015945,10/25/2017,0.49,0.49
29863,1.27,1,1.063980912,2/28/2018,0.27,0.27
31630,1.54,1,1.063973574,7/22/2019,0.54,0.54
29717,1.65,1,1.063909292,2/16/2018,0.65,0.65
35948,2.12,0,1.063908559,9/29/2021,-1,1.12
29285,3.28,0,1.063811672,11/3/2017,-1,2.28
38991,2.14,1,1.063724282,1/10/2023,1.14,1.14
28042,2.09,0,1.063690827,6/13/2017,-1,1.09
33673,1.27,1,1.063660969,10/29/2020,0.27,0.27
33270,1.76,0,1.063613424,9/10/2020,-1,0.76
29580,1.6,1,1.063549559,2/5/2018,0.6,0.6
34162,2.4,1,1.063542223,2/27/2021,1.4,1.4
35894,1.78,1,1.063516273,9/22/2021,0.78,0.78
34503,1.27,1,1.063440645,4/6/2021,0.27,0.27
38209,1.37,1,1.06339116,8/11/2022,0.37,0.37
27845,1.36,1,1.063362132,5/20/2017,0.36,0.36
32368,1.44,1,1.063285037,10/17/2019,0.44,0.44
29396,1.52,1,1.063261263,1/8/2018,0.52,0.52
35412,1.61,1,1.063229486,7/18/2021,0.61,0.61
35275,1.54,1,1.063188882,6/30/2021,0.54,0.54
30039,1.22,1,1.063127736,1/9/2019,0.22,0.22
36125,2.1,0,1.063041723,10/23/2021,-1,1.1
34100,3.28,0,1.063006874,2/23/2021,-1,2.28
34241,1.5,1,1.063002378,3/8/2021,0.5,0.5
38530,1.21,1,1.062989371,9/27/2022,0.21,0.21
29438,1.29,1,1.062900291,1/11/2018,0.29,0.29
29929,1.36,1,1.062889308,12/31/2018,0.36,0.36
28694,1.48,1,1.062864625,8/18/2017,0.48,0.48
30607,1.24,1,1.062860427,3/13/2019,0.24,0.24
37631,1.49,1,1.062851773,6/9/2022,0.49,0.49
37364,2.13,0,1.06278584,5/7/2022,-1,1.13
38787,1.51,1,1.062770448,10/24/2022,0.51,0.51
29387,1.59,1,1.062754467,1/6/2018,0.59,0.59
29010,1.43,1,1.062662887,10/3/2017,0.43,0.43
36349,2.5,0,1.062640947,1/11/2022,-1,1.5
28964,2.11,0,1.062521298,9/28/2017,-1,1.11
37381,1.36,1,1.062494233,5/9/2022,0.36,0.36
37387,1.41,1,1.062424053,5/10/2022,0.41,0.41
34951,1.71,1,1.062423683,5/30/2021,0.71,0.71
32734,1.27,1,1.062393873,2/2/2020,0.27,0.27
28232,1.22,1,1.062286954,7/4/2017,0.22,0.22
31071,1.28,1,1.062228721,5/19/2019,0.28,0.28
31641,1.49,1,1.062207615,7/23/2019,0.49,0.49
33410,1.59,1,1.062192304,9/28/2020,0.59,0.59
26977,1.43,1,1.062138146,2/8/2017,0.43,0.43
38162,1.29,1,1.062127546,8/6/2022,0.29,0.29
29244,1.28,1,1.062001234,10/29/2017,0.28,0.28
30765,1.67,1,1.061935635,4/12/2019,0.67,0.67
39160,1.23,1,1.061898191,2/7/2023,0.23,0.23
27141,1.88,0,1.061890632,2/21/2017,-1,0.88
33392,2.3,0,1.061849561,9/28/2020,-1,1.3
29132,2.8,0,1.061834105,10/18/2017,-1,1.8
33110,3.23,0,1.061802888,8/24/2020,-1,2.23
27024,1.57,1,1.061792387,2/13/2017,0.57,0.57
35098,3.11,0,1.06177893,6/14/2021,-1,2.11
35670,3.77,0,1.061756861,8/18/2021,-1,2.77
34406,3.09,0,1.061742426,3/25/2021,-1,2.09
35073,3,0,1.061736511,6/10/2021,-1,2
37341,1.55,1,1.061726669,5/4/2022,0.55,0.55
29903,1.48,1,1.061713597,3/2/2018,0.48,0.48
27719,1.78,1,1.061694025,5/5/2017,0.78,0.78
35104,2.15,0,1.061623976,6/15/2021,-1,1.15
29466,2.97,0,1.061607007,1/15/2018,-1,1.97
29547,1.46,1,1.061596554,1/19/2018,0.46,0.46
34982,2.95,0,1.061542973,6/1/2021,-1,1.95
26931,1.71,1,1.061540031,1/23/2017,0.71,0.71
28497,1.33,1,1.06146391,7/31/2017,0.33,0.33
26980,3.06,0,1.061463473,2/8/2017,-1,2.06
28969,1.65,1,1.061371316,9/28/2017,0.65,0.65
35916,1.54,1,1.061344084,9/24/2021,0.54,0.54
33698,2.43,0,1.061340226,11/2/2020,-1,1.43
32027,1.36,1,1.061240488,8/27/2019,0.36,0.36
37965,1.44,1,1.061202797,7/19/2022,0.44,0.44
28544,1.45,1,1.061190393,8/2/2017,0.45,0.45
30180,1.21,1,1.061037111,1/24/2019,0.21,0.21
34607,3.67,0,1.061025727,4/20/2021,-1,2.67
33628,1.56,1,1.061008628,10/23/2020,0.56,0.56
33780,1.58,1,1.060978566,11/15/2020,0.58,0.58
27960,1.56,1,1.060908111,5/30/2017,0.56,0.56
27789,3.06,0,1.060871344,5/12/2017,-1,2.06
31875,1.63,1,1.060838221,8/12/2019,0.63,0.63
29087,2.67,0,1.060820496,10/12/2017,-1,1.67
29777,1.46,1,1.060763075,2/20/2018,0.46,0.46
30820,2.57,0,1.060720117,4/18/2019,-1,1.57
28238,1.44,1,1.060652353,7/4/2017,0.44,0.44
30079,2.16,0,1.060615233,1/14/2019,-1,1.16
31293,1.61,1,1.060478866,6/14/2019,0.61,0.61
34699,1.78,1,1.060477446,4/29/2021,0.78,0.78
38481,1.44,1,1.06037268,9/22/2022,0.44,0.44
29568,1.29,1,1.060363119,1/24/2018,0.29,0.29
33832,2.36,0,1.060354454,1/10/2021,-1,1.36
37135,1.5,1,1.060349682,4/11/2022,0.5,0.5
35305,1.43,1,1.060236087,7/2/2021,0.43,0.43
38638,1.42,1,1.060234569,10/7/2022,0.42,0.42
37395,1.3,1,1.060175454,5/10/2022,0.3,0.3
29873,1.68,1,1.060153912,2/28/2018,0.68,0.68
36639,2.05,0,1.060143021,2/9/2022,-1,1.05
30566,3.72,0,1.060110386,3/9/2019,-1,2.72
27722,1.32,1,1.060096505,5/5/2017,0.32,0.32
30927,2.16,0,1.059994452,4/30/2019,-1,1.16
38812,1.64,1,1.059993914,10/26/2022,0.64,0.64
28900,1.6,1,1.059982491,9/20/2017,0.6,0.6
35032,1.29,1,1.059960193,6/4/2021,0.29,0.29
29301,2.84,0,1.059949991,11/16/2017,-1,1.84
28450,1.52,1,1.059939474,7/26/2017,0.52,0.52
34016,5.61,0,1.05991158,2/9/2021,-1,4.61
36072,1.87,1,1.059908153,10/16/2021,0.87,0.87
38597,1.44,1,1.059887797,10/4/2022,0.44,0.44
37521,2.31,0,1.059822371,5/24/2022,-1,1.31
31437,1.39,1,1.059813627,7/1/2019,0.39,0.39
27025,2.3,0,1.059753594,2/13/2017,-1,1.3
33740,5.11,0,1.059747834,11/5/2020,-1,4.11
38329,2.5,0,1.059727306,8/29/2022,-1,1.5
29754,1.57,1,1.059668717,2/20/2018,0.57,0.57
30788,1.4,1,1.059663284,4/15/2019,0.4,0.4
35636,2.19,0,1.059591478,8/13/2021,-1,1.19
32723,1.16,1,1.059586219,1/26/2020,0.16,0.16
31234,2.2,0,1.05958338,6/2/2019,-1,1.2
35960,2.02,0,1.059553115,9/30/2021,-1,1.02
26919,1.21,1,1.059516807,1/21/2017,0.21,0.21
32916,1.52,1,1.059480202,2/18/2020,0.52,0.52
32702,3.04,0,1.059366033,1/23/2020,-1,2.04
31853,1.88,1,1.059358134,8/8/2019,0.88,0.88
29059,2.02,0,1.0593251,10/9/2017,-1,1.02
37334,2.87,0,1.059311078,5/3/2022,-1,1.87
30527,3.16,0,1.059278508,3/7/2019,-1,2.16
30734,1.48,1,1.05922221,4/9/2019,0.48,0.48
38244,1.74,1,1.059216066,8/16/2022,0.74,0.74
38306,1.98,0,1.059204598,8/24/2022,-1,0.98
30644,1.53,1,1.059199283,3/21/2019,0.53,0.53
26999,1.96,1,1.059187864,2/9/2017,0.96,0.96
30245,1.26,1,1.059165448,2/8/2019,0.26,0.26
31650,1.59,1,1.059107989,7/23/2019,0.59,0.59
36976,1.44,1,1.05906999,3/23/2022,0.44,0.44
28795,1.32,1,1.059063416,8/30/2017,0.32,0.32
33714,1.43,1,1.059027435,11/3/2020,0.43,0.43
32591,3.83,0,1.059007749,1/15/2020,-1,2.83
34428,2.19,0,1.05899642,3/26/2021,-1,1.19
38043,2.43,0,1.058969536,7/26/2022,-1,1.43
33376,2.27,0,1.058953852,9/27/2020,-1,1.27
39064,1.49,1,1.058905447,1/17/2023,0.49,0.49
35610,2.44,0,1.058879422,8/10/2021,-1,1.44
32839,1.32,1,1.058867766,2/11/2020,0.32,0.32
33450,1.29,1,1.058848627,9/30/2020,0.29,0.29
39267,1.59,1,1.058844477,2/14/2023,0.59,0.59
32492,1.31,1,1.058826141,10/30/2019,0.31,0.31
35411,1.2,1,1.05876314,7/18/2021,0.2,0.2
27950,1.24,1,1.058733221,5/30/2017,0.24,0.24
28165,3,0,1.058702243,6/27/2017,-1,2
34312,1.55,1,1.058664443,3/14/2021,0.55,0.55
31910,1.48,1,1.058655856,8/15/2019,0.48,0.48
35370,2.53,0,1.058626402,7/14/2021,-1,1.53
29073,1.81,1,1.058598496,10/10/2017,0.81,0.81
37001,1.32,1,1.058589178,3/24/2022,0.32,0.32
38706,2.59,0,1.058559992,10/17/2022,-1,1.59
29145,1.75,1,1.058510208,10/18/2017,0.75,0.75
29789,3.28,0,1.058503714,2/21/2018,-1,2.28
29591,2.34,0,1.058453211,2/6/2018,-1,1.34
33822,3.97,0,1.058447624,1/9/2021,-1,2.97
29606,2.93,0,1.058431026,2/7/2018,-1,1.93
32544,1.26,1,1.0584296,1/8/2020,0.26,0.26
36844,3.23,0,1.058426781,2/23/2022,-1,2.23
32927,3.18,0,1.058390713,2/18/2020,-1,2.18
37225,2.96,0,1.058385936,4/20/2022,-1,1.96
38313,1.52,1,1.058327174,8/24/2022,0.52,0.52
37105,1.54,1,1.058312012,4/7/2022,0.54,0.54
28838,1.47,1,1.058266674,8/31/2017,0.47,0.47
37386,1.72,1,1.058208695,5/10/2022,0.72,0.72
35029,1.83,1,1.058185476,6/3/2021,0.83,0.83
37633,4.96,0,1.058132624,6/9/2022,-1,3.96
29690,1.87,0,1.058091038,2/14/2018,-1,0.87
33834,1.22,1,1.058011996,1/10/2021,0.22,0.22
29752,1.68,1,1.05799264,2/20/2018,0.68,0.68
28541,3.49,0,1.057971604,8/2/2017,-1,2.49
31232,1.31,1,1.057962263,6/1/2019,0.31,0.31
36183,4.18,0,1.057813783,10/30/2021,-1,3.18
39316,1.31,1,1.057740945,2/19/2023,0.31,0.31
36466,1.31,1,1.057697331,1/19/2022,0.31,0.31
30305,3.93,0,1.057685517,2/13/2019,-1,2.93
33489,1.25,1,1.057672096,10/5/2020,0.25,0.25
32087,2.72,0,1.057664503,9/2/2019,-1,1.72
34705,1.85,1,1.057619678,4/30/2021,0.85,0.85
38646,1.74,1,1.057509854,10/9/2022,0.74,0.74
28489,2.11,0,1.057406897,7/30/2017,-1,1.11
29501,1.46,1,1.057370069,1/16/2018,0.46,0.46
28700,1.94,0,1.057304194,8/19/2017,-1,0.94
31559,1.98,0,1.057272099,7/16/2019,-1,0.98
37609,1.55,1,1.057226674,6/7/2022,0.55,0.55
27332,1.4,1,1.057220566,3/12/2017,0.4,0.4
34165,2.89,0,1.057196447,2/27/2021,-1,1.89
29448,2.95,0,1.057169892,1/15/2018,-1,1.95
36599,1.71,1,1.057127681,2/7/2022,0.71,0.71
30465,2.78,0,1.057037855,2/26/2019,-1,1.78
29307,2.24,0,1.057030439,12/31/2017,-1,1.24
38182,1.67,1,1.057015891,8/9/2022,0.67,0.67
35482,4.46,0,1.056978862,7/23/2021,-1,3.46
35096,2.08,1,1.056971116,6/14/2021,1.08,1.08
27838,2.43,0,1.056936817,5/18/2017,-1,1.43
32807,1.75,1,1.056922903,2/8/2020,0.75,0.75
38850,1.54,1,1.056888751,10/31/2022,0.54,0.54
36776,1.48,1,1.056854747,2/18/2022,0.48,0.48
32038,1.54,1,1.05678313,8/29/2019,0.54,0.54
30949,3.36,0,1.05678239,5/3/2019,-1,2.36
35182,2.24,0,1.056747354,6/23/2021,-1,1.24
33900,2.25,0,1.056723841,2/2/2021,-1,1.25
32105,1.4,1,1.056686032,9/17/2019,0.4,0.4
29130,1.36,1,1.056668655,10/17/2017,0.36,0.36
38095,1.66,1,1.056616264,8/1/2022,0.66,0.66
39138,1.25,1,1.056610633,1/21/2023,0.25,0.25
29271,2.34,0,1.056584516,11/1/2017,-1,1.34
26768,3.75,0,1.056577288,1/9/2017,-1,2.75
29785,1.41,1,1.056551268,2/21/2018,0.41,0.41
28465,1.31,1,1.056526869,7/27/2017,0.31,0.31
33897,1.41,1,1.056448736,2/2/2021,0.41,0.41
37848,2.41,0,1.056375448,6/29/2022,-1,1.41
37992,1.41,1,1.056331196,7/21/2022,0.41,0.41
33114,1.61,1,1.056311959,8/24/2020,0.61,0.61
34496,1.32,1,1.056311132,4/6/2021,0.32,0.32
35313,1.42,1,1.056297798,7/3/2021,0.42,0.42
37234,1.32,1,1.056218584,4/21/2022,0.32,0.32
28566,1.48,1,1.056176915,8/3/2017,0.48,0.48
32687,5.03,0,1.056127658,1/22/2020,-1,4.03
