match,PSW,win0,confidence0,date,,
50540,1.76,0,1.388889807,10/18/2019,-1,-100
46865,2.07,1,1.388652917,6/18/2018,1.07,107
52781,1.77,0,1.388433398,4/22/2021,-1,-100
57029,1.97,0,1.388129139,1/2/2023,-100,-100
54607,2.23,1,1.388092596,1/21/2022,223,123
56388,2.04,0,1.387642926,8/21/2022,-100,-100
49565,1.7,0,1.3875832,6/27/2019,-1,-100
49731,2.27,1,1.387085146,7/16/2019,1.27,127
43779,1.61,0,1.387080619,4/25/2017,-1,-100
46928,2.37,1,1.386207358,6/25/2018,1.37,137
46706,2.2,1,1.385769646,5/28/2018,1.2,120
54015,2.34,1,1.385706393,9/21/2021,1.34,134
45564,2.46,1,1.385702095,1/9/2018,1.46,146
50544,1.61,0,1.385569498,10/19/2019,-1,-100
54167,1.54,0,1.385252457,10/10/2021,-1,-100
55225,2.04,1,1.385068238,4/8/2022,204,104
49094,1.59,0,1.384895338,5/2/2019,-1,-100
48914,2.07,1,1.384670745,4/11/2019,1.07,107
55087,1.66,0,1.384157109,3/19/2022,-100,-100
46538,2.16,1,1.382868108,5/8/2018,1.16,116
43576,2.32,1,1.382585153,3/24/2017,1.32,132
48747,1.64,0,1.382493916,3/11/2019,-1,-100
47185,1.81,0,1.382477203,7/22/2018,-1,-100
53663,1.66,0,1.38204356,7/29/2021,-1,-100
47998,1.69,0,1.382018523,10/25/2018,-1,-100
48116,2.23,1,1.381739918,1/1/2019,1.23,123
54188,3.13,1,1.381365281,10/13/2021,2.13,213
48619,1.83,1,1.381318445,2/26/2019,0.83,83
51927,2.29,1,1.380977933,11/19/2020,1.29,129
45551,1.92,0,1.380586527,1/7/2018,-1,-100
52294,1.96,1,1.380360098,2/26/2021,0.96,96
46979,2.47,1,1.380300992,6/30/2018,1.47,147
50956,1.75,0,1.379818029,2/8/2020,-1,-100
52480,1.92,0,1.379615762,3/16/2021,-1,-100
51910,2.2,1,1.379001675,11/11/2020,1.2,120
55985,2.12,1,1.378780775,7/1/2022,212,112
45366,1.79,0,1.377760136,10/25/2017,-1,-100
48099,1.78,0,1.377744109,1/1/2019,-1,-100
51356,2.1,1,1.376361358,9/3/2020,1.1,110
45131,2.33,1,1.376080163,9/29/2017,1.33,133
48209,1.78,0,1.37601352,1/10/2019,-1,-100
48539,2.3,1,1.374524516,2/19/2019,1.3,130
55372,1.81,0,1.374519119,4/25/2022,-100,-100
