match,PSW,win0,confidence0,date,,
36276,2.37,1,1.397573917,4/20/2021,1.37,137
38531,2.35,1,1.396936062,3/11/2022,1.35,135
29838,1.68,0,1.396933387,4/16/2018,-1,-100
34110,1.79,0,1.396665421,10/24/2019,-1,-100
37532,2.1,1,1.396507055,9/21/2021,1.1,110
35418,1.87,0,1.396452949,11/9/2020,-1,-100
33365,1.8,0,1.396437878,7/26/2019,-1,-100
35535,2.48,1,1.396267971,2/2/2021,1.48,148
40385,2.88,1,1.395991967,10/21/2022,1.88,188
40416,1.63,0,1.395763904,10/25/2022,-1,-100
40992,1.67,0,1.395082355,2/23/2023,-1,-100
35159,1.71,0,1.394891241,10/11/2020,-1,-100
40595,1.41,0,1.394447625,1/9/2023,-1,-100
30177,2.37,1,1.39431874,5/22/2018,1.37,137
34459,1.77,0,1.39325944,2/7/2020,-1,-100
32202,1.6,0,1.393091744,3/7/2019,-1,-100
29735,1.81,0,1.392996501,3/24/2018,-1,-100
39788,2.03,1,1.392803703,8/6/2022,1.03,103
37609,2.02,0,1.392759848,9/30/2021,-1,-100
40427,2.29,1,1.392576046,10/26/2022,1.29,129
39375,2.2,1,1.392224807,6/22/2022,1.2,120
34713,2.21,1,1.392049775,2/27/2020,1.21,121
39503,2.12,1,1.39181608,7/1/2022,1.12,112
34506,2.08,0,1.391547065,2/11/2020,-1,-100
39381,2.24,1,1.391271029,6/22/2022,1.24,124
30761,2.44,1,1.390469772,7/26/2018,1.44,144
37084,1.74,1,1.390404055,7/20/2021,0.74,74
38825,1.94,1,1.39035126,4/18/2022,0.94,94
36733,1.78,0,1.389692172,6/11/2021,-1,-100
40867,1.7,0,1.389400611,2/14/2023,-1,-100
40213,2.05,1,1.388497596,10/3/2022,1.05,105
37704,1.6,0,1.387814735,10/12/2021,-1,-100
39746,2.88,1,1.387779751,8/3/2022,1.88,188
37921,1.81,0,1.387757176,1/3/2022,-1,-100
38388,1.81,0,1.38737337,2/17/2022,-1,-100
39151,1.81,0,1.387177034,5/24/2022,-1,-100
33666,1.75,0,1.386398991,8/26/2019,-1,-100
34021,1.68,0,1.386349441,10/16/2019,-1,-100
31433,1.58,0,1.386199438,10/17/2018,-1,-100
38924,2.26,0,1.385994756,4/28/2022,-1,-100
40659,1.98,1,1.385602471,1/16/2023,0.98,98
29260,2.34,1,1.384696054,2/6/2018,1.34,134
38762,1.61,0,1.383441452,4/10/2022,-1,-100
39255,1.65,0,1.383254416,6/8/2022,-1,-100
32944,2.1,1,1.382777028,6/11/2019,1.1,110
31486,1.78,0,1.382363807,10/23/2018,-1,-100
29931,1.69,0,1.381911916,4/25/2018,-1,-100
40274,2.35,1,1.381667926,10/10/2022,1.35,135
36084,2.19,1,1.381436803,3/26/2021,1.19,119
38914,1.76,0,1.381083873,4/27/2022,-1,-100
33480,2.18,1,1.380961386,8/4/2019,1.18,118
38937,2.45,1,1.380614872,4/30/2022,1.45,145
