match,PSW,win0,confidence0,date,winner,,,,,,,,,
30632,1.48,1,0.879279409,4/9/2012,Paire B.,,,,,,,,,
54164,1.08,1,0.879242246,10/10/2021,Rublev A.,,,,,,,,,
46394,1.25,1,0.879221686,4/24/2018,Goffin D.,,,,,,,,,
55937,1.21,1,0.879214138,6/28/2022,Peniston R.,,,,,,,,,
44413,1.5,1,0.87921245,7/4/2017,Kukushkin M.,,,,,,,,,
54447,1.63,1,0.87920564,1/7/2022,Monfils G.,,,,,,,,,
55611,3.92,0,0.87919748,5/22/2022,Barrere G.,,,,,,,,,
57399,1.15,1,0.879125545,2/15/2023,Rune H.,,,,,,,,,
54936,1.22,1,0.879119789,2/22/2022,Kecmanovic M.,,,,,,,,,
47083,2.95,0,0.879098034,7/7/2018,Nishikori K.,,,,,,,,,
43951,3.06,0,0.878978286,5/12/2017,Cuevas P.,,,,,,,,,
36518,1.2,1,0.878977469,6/24/2014,Vesely J.,,,,,,,,,
44003,6.92,0,0.878957262,5/19/2017,Thiem D.,,,,,,,,,
50745,2.83,0,0.878936872,1/16/2020,Harris L.,,,,,,,,,
55541,1.11,1,0.878932485,5/15/2022,Cerundolo F.,,,,,,,,,
33186,1.19,1,0.878931931,3/20/2013,Hewitt L.,,,,,,,,,
56239,2.8,0,0.878920759,8/3/2022,Ruusuvuori E.,,,,,,,,,
53065,1.67,1,0.878915074,5/28/2021,Korda S.,,,,,,,,,
53303,1.09,1,0.878899625,6/22/2021,Ivashka I.,,,,,,,,,
43109,1.39,1,0.878897655,1/27/2017,Nadal R.,,,,,,,,,
55662,1.29,1,0.878888491,5/25/2022,Dimitrov G.,,,,,,,,,
50279,1.25,1,0.878876703,9/19/2019,Berrettini M.,,,,,,,,,
41803,1.14,1,0.878847795,6/30/2016,Bautista Agut R.,,,,,,,,,
48879,2.35,0,0.878845764,4/8/2019,Harrison R.,,,,,,,,,
30086,1.12,1,0.878804512,1/25/2012,Djokovic N.,,,,,,,,,
57492,1.61,1,0.878768925,2/23/2023,Ramos-Vinolas A.,,,,,,,,,
46076,2.37,0,0.878767861,3/9/2018,Herbert P.H.,,,,,,,,,
53218,1.47,1,0.878749727,6/12/2021,Auger-Aliassime F.,,,,,,,,,
30544,2.82,0,0.878700341,3/21/2012,Rosol L.,,,,,,,,,
43968,1.35,1,0.878688179,5/15/2017,Struff J.L.,,,,,,,,,
49549,1.34,1,0.878652294,6/26/2019,Querrey S.,,,,,,,,,
45963,4.3,0,0.87864834,2/23/2018,Verdasco F.,,,,,,,,,
36430,1.32,1,0.878606704,6/16/2014,Querrey S.,,,,,,,,,
49587,3.77,0,0.878594722,7/1/2019,Humbert U.,,,,,,,,,
43308,1.59,1,0.878549742,2/21/2017,Dzumhur D.,,,,,,,,,
40788,1.24,1,0.878531651,2/24/2016,Bautista R.,,,,,,,,,
31353,1.18,1,0.878518478,6/26/2012,Fish M.,,,,,,,,,
47896,2.8,0,0.8785111,10/16/2018,Sandgren T.,,,,,,,,,
57660,3.71,0,0.878470596,3/11/2023,Fucsovics M.,,,,,,,,,
32364,3.54,0,0.878430614,10/23/2012,Davydenko N.,,,,,,,,,
54312,4.18,0,0.87842567,10/30/2021,Tiafoe F.,,,,,,,,,
50526,1.35,1,0.878376441,10/17/2019,Murray A.,,,,,,,,,
44584,1.08,1,0.878369477,7/25/2017,Khachanov K.,,,,,,,,,
55933,1.07,1,0.878360264,6/28/2022,Nakashima B.,,,,,,,,,
43979,1.3,1,0.878351244,5/16/2017,Cuevas P.,,,,,,,,,
37681,4.26,0,0.878321315,1/10/2015,Bedene A.,,,,,,,,,
51721,1.15,1,0.878281057,10/17/2020,Zverev A.,,,,,,,,,
46975,1.96,0,0.878235302,6/29/2018,Dzumhur D.,,,,,,,,,
37455,1.2,1,0.878214148,10/16/2014,Murray A.,,,,,,,,,
47862,1.52,1,0.878202699,10/11/2018,Nishikori K.,,,,,,,,,
51442,2.14,0,0.87814036,9/15/2020,Cecchinato M.,,,,,,,,,
55915,1.02,1,0.878106268,6/27/2022,Norrie C.,,,,,,,,,
57625,1.32,1,0.878098753,3/9/2023,Murray A.,,,,,,,,,
37121,1.15,1,0.878052977,8/27/2014,Gulbis E.,,,,,,,,,
51222,1.36,1,0.878048615,8/22/2020,Carreno Busta P.,,,,,,,,,
50301,1.21,1,0.877979333,9/22/2019,Medvedev D.,,,,,,,,,
33111,3.01,0,0.877952745,3/9/2013,Mayer L.,,,,,,,,,
43693,1.63,1,0.877940111,4/16/2017,Johnson S.,,,,,,,,,
56053,3.75,0,0.877915618,7/14/2022,Kubler J.,,,,,,,,,
32237,1.13,1,0.87786983,10/9/2012,Wawrinka S.,,,,,,,,,
57032,1.22,1,0.877838197,11/20/2022,Djokovic N.,,,,,,,,,
39406,1.4,1,0.877818573,7/30/2015,Cuevas P.,,,,,,,,,
30815,1.04,1,0.877811414,4/28/2012,Nadal R.,,,,,,,,,
35276,1.59,1,0.877807313,1/21/2014,Berdych T.,,,,,,,,,
30638,1.31,1,0.877766258,4/10/2012,Berlocq C.,,,,,,,,,
44521,1.19,1,0.877759679,7/19/2017,Schwartzman D.,,,,,,,,,
33707,1.16,1,0.87775714,5/27/2013,Klizan M.,,,,,,,,,
49142,1.38,1,0.877752529,5/8/2019,Fognini F.,,,,,,,,,
40804,4.14,0,0.877745154,2/25/2016,Carballes Baena R.,,,,,,,,,
30970,2.5,0,0.877720186,5/15/2012,Ferrero J.C.,,,,,,,,,
49398,1.04,1,0.877684009,6/4/2019,Nadal R.,,,,,,,,,
30394,1.01,1,0.877642227,2/29/2012,Ferrer D.,,,,,,,,,
56145,1.21,1,0.877619384,7/25/2022,Lajovic D.,,,,,,,,,
44239,3.5,0,0.877589056,6/17/2017,Muller G.,,,,,,,,,
54096,1.28,1,0.87758449,10/1/2021,Sinner J.,,,,,,,,,
33612,1.18,1,0.877552167,5/18/2013,Nadal R.,,,,,,,,,
31301,20,0,0.877528889,6/25/2012,Gulbis E.,,,,,,,,,
32189,1.43,1,0.87749425,10/5/2012,Dodig I.,,,,,,,,,
39041,1.1,1,0.877471008,6/17/2015,Federer R.,,,,,,,,,
34130,1.27,1,0.877429561,7/12/2013,Isner J.,,,,,,,,,
30136,1.22,1,0.877398884,2/1/2012,Del Bonis F.,,,,,,,,,
53755,5.47,0,0.877389386,8/11/2021,Duckworth J.,,,,,,,,,
41738,1.67,1,0.877367724,6/24/2016,Johnson S.,,,,,,,,,
56603,1.52,1,0.877340331,9/22/2022,Ymer M.,,,,,,,,,
38732,1.28,1,0.877325047,5/11/2015,Fognini F.,,,,,,,,,
43932,1.24,1,0.877305287,5/10/2017,Cuevas P.,,,,,,,,,
57609,1.47,1,0.877297051,3/4/2023,Jarry N.,,,,,,,,,
29920,1.34,1,0.877282931,1/9/2012,Bellucci T.,,,,,,,,,
48906,2.73,0,0.877275102,4/10/2019,Tipsarevic J.,,,,,,,,,
45125,3.65,0,0.877239263,9/28/2017,Pella G.,,,,,,,,,
46095,2.99,0,0.877234068,3/10/2018,Cuevas P.,,,,,,,,,
52531,2.42,0,0.877223113,3/24/2021,Giron M.,,,,,,,,,
57733,1.25,1,0.877221722,3/18/2023,Medvedev D.,,,,,,,,,
52977,1.28,1,0.877215914,5/18/2021,Paul T.,,,,,,,,,
54708,1.41,1,0.877207457,2/5/2022,Ruusuvuori E.,,,,,,,,,
44194,1.19,1,0.877175888,6/12/2017,Johnson S.,,,,,,,,,
50688,1.43,1,0.877164909,1/7/2020,Wawrinka S.,,,,,,,,,
42322,1.38,1,0.877151696,8/30/2016,Sousa J.,,,,,,,,,
36075,1.78,1,0.87712403,5/6/2014,Dolgopolov O.,,,,,,,,,
44319,4.74,0,0.877120817,6/26/2017,Berlocq C.,,,,,,,,,
39674,2.56,0,0.877079172,8/31/2015,Carreno-Busta P.,,,,,,,,,
49084,1.18,1,0.877030192,5/1/2019,Zverev A.,,,,,,,,,
37387,4.96,0,0.877020082,10/9/2014,Ferrer D.,,,,,,,,,
57870,1.22,1,0.8769154,3/28/2023,Tabilo A.,,,,,,,,,
51949,1.36,1,0.876887317,1/8/2021,Harrison C.,,,,,,,,,
32655,1.19,1,0.876835265,1/15/2013,Dodig I.,,,,,,,,,
47512,4.34,0,0.876813129,8/22/2018,Daniel T.,,,,,,,,,
49237,1.15,1,0.876784986,5/20/2019,Jarry N.,,,,,,,,,
54839,1.57,1,0.876741832,2/15/2022,Korda S.,,,,,,,,,
32773,1.36,1,0.87671266,2/6/2013,Paire B.,,,,,,,,,
32203,1.11,1,0.876623669,10/6/2012,Djokovic N.,,,,,,,,,
39251,1.17,1,0.8766235,7/14/2015,Brown D.,,,,,,,,,
43914,1.5,1,0.876619622,5/8/2017,Cuevas P.,,,,,,,,,
49900,3.08,0,0.876614535,7/30/2019,Gojowczyk P.,,,,,,,,,
43964,1.41,1,0.876554767,5/15/2017,Almagro N.,,,,,,,,,
57320,2.82,0,0.876531772,2/9/2023,Cressy M.,,,,,,,,,
53907,1.07,1,0.876526813,8/31/2021,Shapovalov D.,,,,,,,,,
44256,1.1,1,0.876520847,6/20/2017,Querrey S.,,,,,,,,,
48237,1.45,1,0.876445913,1/14/2019,Travaglia S.,,,,,,,,,
50899,1.57,1,0.876438519,2/4/2020,Auger-Aliassime F.,,,,,,,,,
41352,3.55,0,0.876408483,5/9/2016,Kukushkin M.,,,,,,,,,
39448,1.29,1,0.876387666,8/3/2015,Mathieu P.H.,,,,,,,,,
54584,1.34,1,0.876372074,1/19/2022,Korda S.,,,,,,,,,
56640,3.73,0,0.876356021,9/27/2022,Etcheverry T.,,,,,,,,,
55799,1.18,1,0.876343908,6/14/2022,Kyrgios N.,,,,,,,,,
32121,1.22,1,0.876331924,10/2/2012,Lopez F.,,,,,,,,,
40766,1.02,1,0.876291199,2/23/2016,Haase R.,,,,,,,,,
55036,1.25,1,0.876275195,3/12/2022,Majchrzak K.,,,,,,,,,
52587,2.95,0,0.876270958,3/28/2021,Isner J.,,,,,,,,,
34141,1.27,1,0.876239385,7/14/2013,Mahut N.,,,,,,,,,
36382,1.05,1,0.876227063,6/11/2014,Murray A.,,,,,,,,,
36412,3.14,0,0.876178191,6/13/2014,Lopez F.,,,,,,,,,
43590,1.34,1,0.876177133,3/25/2017,Zverev A.,,,,,,,,,
54640,1.34,1,0.876154986,1/31/2022,Altmaier D.,,,,,,,,,
53239,1.56,1,0.876153389,6/15/2021,Evans D.,,,,,,,,,
46084,2.54,0,0.876135308,3/9/2018,Kicker N.,,,,,,,,,
49971,1.46,1,0.876127679,8/5/2019,Wawrinka S.,,,,,,,,,
34197,1.51,1,0.876073507,7/18/2013,Monaco J.,,,,,,,,,
30238,1.17,1,0.876035604,2/17/2012,Harrison R.,,,,,,,,,
55880,1.41,1,0.876005523,6/23/2022,De Minaur A.,,,,,,,,,
54725,1.49,1,0.875985081,2/7/2022,Coria F.,,,,,,,,,
55179,3.16,0,0.87596131,3/29/2022,Cerundolo F.,,,,,,,,,
56217,1.25,1,0.875957614,8/1/2022,Draper J.,,,,,,,,,
44346,1.58,1,0.875909514,6/29/2017,Monfils G.,,,,,,,,,
50259,1.37,1,0.875900304,9/17/2019,Rublev A.,,,,,,,,,
54555,1.58,1,0.875867096,1/18/2022,Baez S.,,,,,,,,,
36192,1.53,1,0.875866958,5/21/2014,Gulbis E.,,,,,,,,,
52223,1.46,1,0.875766105,2/17/2021,Medvedev D.,,,,,,,,,
57595,1.23,1,0.8757599,3/2/2023,Rune H.,,,,,,,,,
54680,2.88,0,0.875748467,2/2/2022,Milojevic N.,,,,,,,,,
42271,1.5,1,0.875742264,8/24/2016,Millman J.,,,,,,,,,
57134,2.27,0,0.875740469,1/12/2023,Lestienne C.,,,,,,,,,
39373,1.49,1,0.875717215,7/28/2015,Bolelli S.,,,,,,,,,
53246,4.59,0,0.875698224,6/15/2021,Struff J.L.,,,,,,,,,
36931,1.21,1,0.87569078,8/5/2014,Gulbis E.,,,,,,,,,
32253,1.28,1,0.875685109,10/11/2012,Berdych T.,,,,,,,,,
52176,3.26,0,0.875656298,2/10/2021,Martinez P.,,,,,,,,,
40515,1.49,1,0.875653089,2/2/2016,Mathieu P.H.,,,,,,,,,
36397,8.6,0,0.875638069,6/12/2014,Stepanek R.,,,,,,,,,
38612,1.44,1,0.875625293,4/28/2015,Garcia-Lopez G.,,,,,,,,,
38040,1.54,1,0.875575761,2/17/2015,Kuznetsov An.,,,,,,,,,
57835,2.86,0,0.875573142,3/26/2023,Eubanks C.,,,,,,,,,
50531,2.11,0,0.875537573,10/18/2019,Sinner J.,,,,,,,,,
40910,1.37,1,0.875513558,3/15/2016,Monfils G.,,,,,,,,,
33146,1.48,1,0.875509956,3/11/2013,Gulbis E.,,,,,,,,,
48600,2.76,0,0.87548545,2/25/2019,Basilashvili N.,,,,,,,,,
51834,1.24,1,0.875483137,10/31/2020,Rublev A.,,,,,,,,,
54336,1.28,1,0.875427824,11/2/2021,Alcaraz C.,,,,,,,,,
54565,1.51,1,0.875421055,1/18/2022,Kohlschreiber P.,,,,,,,,,
39848,1.52,1,0.875414272,9/27/2015,Tsonga J.W.,,,,,,,,,
54041,3.22,0,0.875333321,9/23/2021,Gojowczyk P.,,,,,,,,,
48943,1.33,1,0.875328674,4/15/2019,Goffin D.,,,,,,,,,
45518,1.38,1,0.875307231,1/3/2018,Kukushkin M.,,,,,,,,,
46239,1.81,1,0.875298479,3/27/2018,Carreno Busta P.,,,,,,,,,
37792,1.27,1,0.875292707,1/20/2015,Mannarino A.,,,,,,,,,
35725,3.11,0,0.875287878,3/19/2014,Mannarino A.,,,,,,,,,
37032,1.12,1,0.875265522,8/18/2014,Querrey S.,,,,,,,,,
57016,1.24,1,0.875264375,11/5/2022,Djokovic N.,,,,,,,,,
37339,1.15,1,0.875262506,10/4/2014,Nishikori K.,,,,,,,,,
44926,1.28,1,0.875243694,8/28/2017,Chung H.,,,,,,,,,
40802,1.57,1,0.875235133,2/25/2016,Delbonis F.,,,,,,,,,
31710,2.6,0,0.875189813,8/6/2012,Cipolla F.,,,,,,,,,
43615,1.25,1,0.875143111,3/27/2017,Sock J.,,,,,,,,,
33683,1.43,1,0.875133604,5/26/2013,Hajek J.,,,,,,,,,
53466,1.24,1,0.875089673,7/12/2021,Thompson J.,,,,,,,,,
52386,2.26,0,0.875074985,3/9/2021,Tsonga J.W.,,,,,,,,,
41019,1.1,1,0.875049042,3/31/2016,Djokovic N.,,,,,,,,,
45241,1.18,1,0.875035246,10/11/2017,Zverev A.,,,,,,,,,
42116,1.17,1,0.874991375,7/27/2016,Wawrinka S.,,,,,,,,,
36059,1.67,1,0.874984341,5/5/2014,Isner J.,,,,,,,,,
46743,1.47,1,0.874974071,5/29/2018,Shapovalov D.,,,,,,,,,
50973,1.86,1,0.874968692,2/11/2020,Thompson J.,,,,,,,,,
54188,3.13,0,0.874953887,10/13/2021,Fritz T.,,,,,,,,,
57205,1.29,1,0.874904283,1/18/2023,Hurkacz H.,,,,,,,,,
57308,3.9,0,0.874848572,2/8/2023,Sousa J.,,,,,,,,,
44922,1.1,1,0.874832686,8/28/2017,Carreno Busta P.,,,,,,,,,
32910,2.84,0,0.874804457,2/18/2013,Kubot L.,,,,,,,,,
38011,3.13,0,0.874763103,2/13/2015,Souza J.,,,,,,,,,
54571,3.64,0,0.874760748,1/18/2022,Paire B.,,,,,,,,,
32351,1.45,1,0.8747237,10/22/2012,Goffin D.,,,,,,,,,
37099,1.33,1,0.874705904,8/26/2014,Gonzalez A.,,,,,,,,,
45153,1.26,1,0.874698175,10/2/2017,Mannarino A.,,,,,,,,,
35491,1.24,1,0.87465048,2/19/2014,Isner J.,,,,,,,,,
57744,1.61,1,0.874597512,3/21/2023,Kotov P.,,,,,,,,,
49029,1.48,1,0.874582182,4/24/2019,Paire B.,,,,,,,,,
55616,1.04,1,0.874569513,5/23/2022,Cilic M.,,,,,,,,,
36597,4.5,0,0.874532328,7/2/2014,Dimitrov G.,,,,,,,,,
38510,1.63,1,0.874526305,4/20/2015,Youzhny M.,,,,,,,,,
47903,2.5,0,0.874512687,10/16/2018,Kohlschreiber P.,,,,,,,,,
36268,2.78,0,0.874493095,5/27/2014,Seppi A.,,,,,,,,,
31052,1.06,1,0.874484066,5/28/2012,Kohlschreiber P.,,,,,,,,,
43810,1.38,1,0.874460161,4/28/2017,Bedene A.,,,,,,,,,
38271,1.33,1,0.874455225,3/16/2015,Nishikori K.,,,,,,,,,
48753,1.35,1,0.874454849,3/11/2019,Khachanov K.,,,,,,,,,
42864,1.58,1,0.874443675,1/2/2017,Mahut N.,,,,,,,,,
55919,1.07,1,0.874412916,6/28/2022,Thompson J.,,,,,,,,,
37247,1.11,1,0.874379567,9/23/2014,Soeda G.,,,,,,,,,
38853,1.36,1,0.87434621,5/25/2015,Giraldo S.,,,,,,,,,
39099,1.38,1,0.874341897,6/23/2015,Querrey S.,,,,,,,,,
33629,7.44,0,0.874322147,5/20/2013,Lu Y.H.,,,,,,,,,
57450,1.36,1,0.874296808,2/20/2023,O Connell C.,,,,,,,,,
32856,2.88,0,0.874289397,2/13/2013,Capdeville P.,,,,,,,,,
55165,1.23,1,0.874261923,3/28/2022,Alcaraz C.,,,,,,,,,
42982,1.43,1,0.87423202,1/14/2017,Sock J.,,,,,,,,,
47886,2.55,0,0.874178484,10/16/2018,Berankis R.,,,,,,,,,
35711,1.21,1,0.874167633,3/14/2014,Federer R.,,,,,,,,,
31420,1.34,1,0.874165351,7/4/2012,Tsonga J.W.,,,,,,,,,
37111,1.13,1,0.874128242,8/26/2014,Querrey S.,,,,,,,,,
40712,1.29,1,0.874052627,2/18/2016,Dolgopolov O.,,,,,,,,,
46993,1.53,1,0.874031304,7/2/2018,Donaldson J.,,,,,,,,,
54044,1.65,1,0.874007811,9/24/2021,Hurkacz H.,,,,,,,,,
32059,1.09,1,0.873939785,9/26/2012,Bogomolov A.,,,,,,,,,
38785,1.26,1,0.873928349,5/18/2015,Bellucci T.,,,,,,,,,
53126,7.38,0,0.873888272,6/1/2021,Struff J.L.,,,,,,,,,
43569,2.44,0,0.873887242,3/23/2017,Pella G.,,,,,,,,,
41502,1.55,1,0.873862653,5/24/2016,Bedene A.,,,,,,,,,
32275,2.58,0,0.873853643,10/15/2012,Matosevic M.,,,,,,,,,
52066,1.34,1,0.873786081,2/3/2021,Opelka R.,,,,,,,,,
50441,2.03,0,0.873736932,10/8/2019,Isner J.,,,,,,,,,
42002,9.43,0,0.873727033,7/19/2016,Kravchuk K.,,,,,,,,,
37396,1.26,1,0.873720864,10/12/2014,Federer R.,,,,,,,,,
34089,1.43,1,0.873656171,7/9/2013,Gulbis E.,,,,,,,,,
51168,1.37,1,0.873654804,2/25/2020,Auger-Aliassime F.,,,,,,,,,
54749,1.25,1,0.873639711,2/9/2022,Ruud C.,,,,,,,,,
46775,1.15,1,0.873628885,5/31/2018,Gasquet R.,,,,,,,,,
53108,1.14,1,0.873607361,5/31/2021,Munar J.,,,,,,,,,
57419,1.64,1,0.873576399,2/17/2023,Medvedev D.,,,,,,,,,
32569,1.29,1,0.873560505,1/8/2013,Tomic B.,,,,,,,,,
44106,1.04,1,0.873557971,5/29/2017,Bautista Agut R.,,,,,,,,,
31471,1.16,1,0.8735287,7/10/2012,Querrey S.,,,,,,,,,
52456,1.57,1,0.873527555,3/15/2021,Fucsovics M.,,,,,,,,,
32070,1.4,1,0.873506582,9/27/2012,Monfils G.,,,,,,,,,
47577,1.56,1,0.873489712,8/28/2018,Struff J.L.,,,,,,,,,
30502,5.49,0,0.873390998,3/12/2012,Ebden M.,,,,,,,,,
48856,1.52,1,0.873387506,3/25/2019,Coric B.,,,,,,,,,
50027,1.62,1,0.8733764,8/12/2019,Querrey S.,,,,,,,,,
52860,2.82,0,0.873367416,5/3/2021,Giron M.,,,,,,,,,
45870,2.83,0,0.873357884,2/16/2018,Bedene A.,,,,,,,,,
33703,1.07,1,0.873327933,5/27/2013,Gulbis E.,,,,,,,,,
44420,1.21,1,0.873324171,7/4/2017,Albot R.,,,,,,,,,
50543,1.46,1,0.873307886,10/19/2019,Wawrinka S.,,,,,,,,,
54673,2.28,0,0.873291828,2/2/2022,Musetti L.,,,,,,,,,
40968,1.38,1,0.873285933,3/25/2016,Simon G.,,,,,,,,,
52357,1.34,1,0.873278106,3/5/2021,Schwartzman D.,,,,,,,,,
39811,1.65,1,0.873212326,9/23/2015,Sousa J.,,,,,,,,,
45577,2.12,0,0.873206236,1/10/2018,Paire B.,,,,,,,,,
37381,4.54,0,0.873203475,10/8/2014,Sock J.,,,,,,,,,
34050,1.28,1,0.873194493,7/1/2013,Janowicz J.,,,,,,,,,
41998,2.61,0,0.87318127,7/19/2016,Melzer J.,,,,,,,,,
53063,1.41,1,0.873153362,5/27/2021,Cecchinato M.,,,,,,,,,
39262,1.48,1,0.873125867,7/15/2015,Ram R.,,,,,,,,,
43579,1.22,1,0.873079351,3/24/2017,Nishikori K.,,,,,,,,,
32280,6.4,0,0.873066157,10/16/2012,Lorenzi P.,,,,,,,,,
32252,1.14,1,0.873027084,10/10/2012,Berdych T.,,,,,,,,,
41199,1.39,1,0.873023172,4/22/2016,Verdasco F.,,,,,,,,,
57652,2.44,0,0.872965259,3/10/2023,Sock J.,,,,,,,,,
35025,1.19,1,0.872940484,11/10/2013,Djokovic N.,,,,,,,,,
34744,1.51,1,0.872934086,9/26/2013,Sousa J.,,,,,,,,,
47388,1.4,1,0.872890472,8/7/2018,Khachanov K.,,,,,,,,,
54327,2.41,0,0.872843488,11/1/2021,Bublik A.,,,,,,,,,
47295,2.34,0,0.872826914,7/31/2018,Daniel T.,,,,,,,,,
39388,1.35,1,0.872771046,7/28/2015,Baghdatis M.,,,,,,,,,
55633,1.59,1,0.872740959,5/24/2022,Tiafoe F.,,,,,,,,,
50541,1.28,1,0.872733743,10/18/2019,Murray A.,,,,,,,,,
47484,4.85,0,0.872677217,8/20/2018,Andreozzi G.,,,,,,,,,
57493,1.37,1,0.872640198,2/23/2023,Jarry N.,,,,,,,,,
30226,1.59,1,0.872627028,2/16/2012,Kutrovsky D.,,,,,,,,,
34715,1.35,1,0.872538446,9/23/2013,Delbonis F.,,,,,,,,,
52720,1.21,1,0.872523291,4/16/2021,Tsitsipas S.,,,,,,,,,
47389,1.37,1,0.872491386,8/7/2018,Coric B.,,,,,,,,,
48491,1.43,1,0.872472012,2/15/2019,Schwartzman D.,,,,,,,,,
55473,1.14,1,0.872468308,5/5/2022,Alcaraz C.,,,,,,,,,
35008,1.19,1,0.872458781,11/1/2013,Djokovic N.,,,,,,,,,
57324,3.04,0,0.872410626,2/9/2023,Wu Y.,,,,,,,,,
33705,1.17,1,0.872344605,5/27/2013,Fognini F.,,,,,,,,,
50529,1.32,1,0.872325069,10/17/2019,Cilic M.,,,,,,,,,
41557,1.41,1,0.872304895,5/28/2016,Bautista Agut R.,,,,,,,,,
31923,1.17,1,0.872272442,8/30/2012,Fish M.,,,,,,,,,
56529,1.18,1,0.872220035,9/1/2022,Cilic M.,,,,,,,,,
40801,1.47,1,0.872198755,2/24/2016,Tomic B.,,,,,,,,,
33190,1.22,1,0.872139553,3/20/2013,Davydenko N.,,,,,,,,,
32822,3.1,0,0.872097983,2/11/2013,Andujar P.,,,,,,,,,
44417,1.12,1,0.872080517,7/4/2017,Raonic M.,,,,,,,,,
50560,2.35,0,0.872074536,10/22/2019,Verdasco F.,,,,,,,,,
43453,2.46,0,0.872008306,3/9/2017,Kukushkin M.,,,,,,,,,
57569,1.29,1,0.872007381,3/1/2023,Zverev A.,,,,,,,,,
35098,1.43,1,0.871998856,1/3/2014,Chardy J.,,,,,,,,,
55042,1.33,1,0.871891357,3/13/2022,Berrettini M.,,,,,,,,,
52886,4.05,0,0.871888811,5/5/2021,Isner J.,,,,,,,,,
34410,1.29,1,0.871863987,8/7/2013,Davydenko N.,,,,,,,,,
43382,1.01,1,0.871831545,2/28/2017,Medvedev D.,,,,,,,,,
40144,1.34,1,0.871801814,10/29/2015,Gasquet R.,,,,,,,,,
55857,4.18,0,0.871799973,6/21/2022,Monteiro T.,,,,,,,,,
45743,1.69,1,0.871779613,2/6/2018,Khachanov K.,,,,,,,,,
45357,2.55,0,0.871753637,10/24/2017,Paire B.,,,,,,,,,
57628,1.27,1,0.871744768,3/9/2023,Shelton B.,,,,,,,,,
54361,1.01,1,0.871742723,11/7/2021,Paul T.,,,,,,,,,
39248,1.32,1,0.871719361,7/14/2015,Roger-Vasselin E.,,,,,,,,,
35918,3.45,0,0.871713306,4/19/2014,Federer R.,,,,,,,,,
56049,1.7,1,0.871693331,7/13/2022,Karatsev A.,,,,,,,,,
54095,1.61,1,0.871680792,10/1/2021,Krajinovic F.,,,,,,,,,
48310,1.62,1,0.871661102,1/17/2019,Fognini F.,,,,,,,,,
54152,1.34,1,0.871602863,10/9/2021,Opelka R.,,,,,,,,,
30720,1.45,1,0.871594842,4/18/2012,Dolgopolov O.,,,,,,,,,
32596,2.29,0,0.871566437,1/9/2013,Harrison R.,,,,,,,,,
54678,2.62,0,0.871525767,2/2/2022,Londero J.I.,,,,,,,,,
44927,1.16,1,0.871499746,8/28/2017,Johnson S.,,,,,,,,,
52232,4.43,0,0.871473466,2/22/2021,Andreev A.,,,,,,,,,
54457,2.33,0,0.871456814,1/10/2022,Thompson J.,,,,,,,,,
35759,1.14,1,0.871421258,3/21/2014,Ferrer D.,,,,,,,,,
55143,1.14,1,0.871399892,3/26/2022,Korda S.,,,,,,,,,
55617,1.34,1,0.871399428,5/23/2022,Ymer M.,,,,,,,,,
46225,3.73,0,0.871382722,3/25/2018,Chardy J.,,,,,,,,,
44496,2.95,0,0.871371263,7/18/2017,Monteiro T.,,,,,,,,,
49552,1.58,1,0.871349128,6/26/2019,Edmund K.,,,,,,,,,
46282,1.45,1,0.871343005,4/11/2018,Gasquet R.,,,,,,,,,
41074,1.23,1,0.871315947,4/9/2016,Isner J.,,,,,,,,,
56325,1.18,1,0.871285564,8/11/2022,Hurkacz H.,,,,,,,,,
31413,5.14,0,0.871255403,7/3/2012,Mayer F.,,,,,,,,,
35265,1.48,1,0.871248531,1/18/2014,Bautista R.,,,,,,,,,
54051,3.69,0,0.871245136,9/25/2021,Duckworth J.,,,,,,,,,
32912,1.33,1,0.87123431,2/19/2013,Querrey S.,,,,,,,,,
45989,1.19,1,0.871175124,2/26/2018,Kohlschreiber P.,,,,,,,,,
57601,1.63,1,0.87116599,3/3/2023,Baez S.,,,,,,,,,
48002,1.61,1,0.871148921,10/25/2018,Nishikori K.,,,,,,,,,
54519,1.32,1,0.871123425,1/17/2022,Otte O.,,,,,,,,,
56860,1.2,1,0.871121376,10/20/2022,Tiafoe F.,,,,,,,,,
38449,1.52,1,0.871011225,4/11/2015,Klizan M.,,,,,,,,,
49707,1.42,1,0.871000468,7/15/2019,Sandgren T.,,,,,,,,,
39296,1.4,1,0.870913132,7/21/2015,Gulbis E.,,,,,,,,,
50234,1.18,1,0.870891606,9/1/2019,Federer R.,,,,,,,,,
49834,1.33,1,0.870865037,7/25/2019,Fognini F.,,,,,,,,,
50135,1.22,1,0.870856366,8/26/2019,Kecmanovic M.,,,,,,,,,
38528,1.17,1,0.87083601,4/21/2015,Garcia-Lopez G.,,,,,,,,,
39153,6.55,0,0.870817488,6/30/2015,Andujar P.,,,,,,,,,
33821,1.43,1,0.870800207,6/11/2013,Istomin D.,,,,,,,,,
36905,5.65,0,0.870796555,8/1/2014,Pospisil V.,,,,,,,,,
49659,1.11,1,0.870787584,7/4/2019,Tsonga J.W.,,,,,,,,,
56146,1.53,1,0.870782656,7/26/2022,Hanfmann Y.,,,,,,,,,
46509,1.31,1,0.870769902,5/4/2018,Tsitsipas S.,,,,,,,,,
