match,PSW,win0,confidence0,date,winner,,,
55007,1.25,1,0.988640657,3/11/2022,Paul T.,0.25,25,
52537,1.18,1,0.988627803,3/25/2021,Cilic M.,0.18,18,
41035,1.85,1,0.98861918,4/5/2016,Vesely J.,0.85,85,
41936,1.23,1,0.988617838,7/15/2016,Ferrer D.,0.23,23,
35992,1.26,1,0.988573912,4/27/2014,Nishikori K.,0.26,26,
45649,5.68,0,0.98855325,1/16/2018,Lacko L.,-1,-100,
33605,1.22,1,0.988525518,5/16/2013,Federer R.,0.22,22,
34043,1.09,1,0.988514073,6/29/2013,Del Potro J.M.,0.09,9,
52719,12.79,0,0.988512148,4/15/2021,Evans D.,-1,-100,
31660,2.92,0,0.988498289,7/26/2012,Klizan M.,-1,-100,
36803,1.08,1,0.988482694,7/23/2014,Lacko L.,0.08,8,
35507,1.03,1,0.988468764,2/20/2014,Nadal R.,0.03,3,
55447,1.35,1,0.988458414,5/3/2022,Kecmanovic M.,0.35,35,
55958,1.15,1,0.988454983,6/29/2022,Otte O.,0.15,15,
52269,1.27,1,0.988446002,2/24/2021,Monteiro T.,0.27,27,
37403,1.09,1,0.988434393,10/13/2014,Tomic B.,0.09,9,
49838,1.44,1,0.988434277,7/25/2019,Sousa J.,0.44,44,
44467,1.1,1,0.988431881,7/8/2017,Djokovic N.,0.1,10,
32595,1.1,1,0.988420557,1/9/2013,Ferrer D.,0.1,10,
54415,2.19,0,0.988418087,1/4/2022,Daniel T.,-1,-100,
50072,1.06,1,0.988417386,8/17/2019,Djokovic N.,0.06,6,
46154,1.46,1,0.988409425,3/15/2018,Raonic M.,0.46,46,
41889,2.83,0,0.988404283,7/12/2016,Medvedev D.,-1,-100,
49786,1.78,1,0.988386623,7/22/2019,Fabbiano T.,0.78,78,
52047,3.67,0,0.988374352,2/3/2021,Duckworth J.,-1,-100,
50420,1.31,1,0.98836701,10/7/2019,Monfils G.,0.31,31,
56520,1.24,1,0.988366875,9/1/2022,Khachanov K.,0.24,24,
40377,1.17,1,0.98836673,1/18/2016,Tsonga J.W.,0.17,17,
31757,1.23,1,0.988362463,8/13/2012,Cilic M.,0.23,23,
37300,1.21,1,0.988360844,9/30/2014,Raonic M.,0.21,21,
54658,2.23,0,0.988359809,2/1/2022,Londero J.I.,-1,-100,
41678,1.15,1,0.988358608,6/16/2016,Thiem D.,0.15,15,
54538,2.67,0,0.988348913,1/17/2022,Mannarino A.,-1,-100,
50815,1.13,1,0.98832351,1/21/2020,Thiem D.,0.13,13,
48522,2.01,1,0.988316879,2/19/2019,Sousa J.,1.01,101,
36678,6.77,0,0.988311714,7/11/2014,Berlocq C.,-1,-100,
49513,1.16,1,0.988304155,6/21/2019,Federer R.,0.16,16,
54902,1.45,1,0.988294381,2/20/2022,Opelka R.,0.45,45,
34468,1.05,1,0.988283336,8/15/2013,Nadal R.,0.05,5,
50305,1.36,1,0.988274189,9/23/2019,Mannarino A.,0.36,36,
44165,2.36,0,0.988266202,6/2/2017,Carreno Busta P.,-1,-100,
37797,1.09,1,0.988263636,1/20/2015,Nishikori K.,0.09,9,
39315,1.06,1,0.988261239,7/23/2015,Monfils G.,0.06,6,
35651,1.32,1,0.988252098,3/7/2014,Hewitt L.,0.32,32,
42136,1.31,1,0.988246217,8/1/2016,Young D.,0.31,31,
51717,1.65,1,0.988243655,10/17/2020,Rublev A.,0.65,65,
36747,1.57,1,0.988243194,7/18/2014,Mayer L.,0.57,57,
53112,1.14,1,0.988241695,5/31/2021,Sinner J.,0.14,14,
41527,1.08,1,0.988201062,5/25/2016,Nishikori K.,0.08,8,
37643,1.14,1,0.988200877,1/7/2015,Nishikori K.,0.14,14,
39698,1.7,1,0.98819901,9/1/2015,Rosol L.,0.7,70,
45454,1.57,1,0.988172427,11/15/2017,Dimitrov G.,0.57,57,
42934,3.75,0,0.988171202,1/9/2017,Barton M.,-1,-100,
55880,1.17,1,0.988169084,6/24/2022,Bautista Agut R.,0.17,17,
36825,5.23,0,0.988168093,7/25/2014,De Bakker T.,-1,-100,
46395,1.69,1,0.988166521,4/24/2018,Lopez F.,0.69,69,
41216,1.13,1,0.988165104,4/25/2016,Almagro N.,0.13,13,
43504,1.05,1,0.988150647,3/12/2017,Nadal R.,0.05,5,
49419,2.84,0,0.988145927,6/11/2019,Berrettini M.,-1,-100,
37507,1.09,1,0.988127507,10/22/2014,Dimitrov G.,0.09,9,
44320,9.35,0,0.988120648,6/27/2017,Ramanathan R.,-1,-100,
56664,1.08,1,0.988114168,9/29/2022,Sinner J.,0.08,8,
33837,3.97,0,0.988109791,6/12/2013,Evans D.,-1,-100,
46522,1.5,1,0.988105493,5/6/2018,Zverev A.,0.5,50,
51770,1.56,1,0.988100075,10/23/2020,Humbert U.,0.56,56,
39068,1.79,1,0.98809898,6/21/2015,Zverev A.,0.79,79,
49742,2.29,0,0.988098151,7/17/2019,Sandgren T.,-1,-100,
50250,1.77,1,0.988095681,9/16/2019,Krajinovic F.,0.77,77,
37297,9.93,0,0.988095347,9/30/2014,Ito T.,-1,-100,
43698,2.52,0,0.988094023,4/17/2017,Mannarino A.,-1,-100,
38054,2.07,0,0.988092664,2/17/2015,Delbonis F.,-1,-100,
34011,1.56,1,0.988078853,6/26/2013,Melzer J.,0.56,56,
37741,1.61,1,0.988077095,1/19/2015,Berankis R.,0.61,61,
31601,1.12,1,0.988070803,7/20/2012,Tipsarevic J.,0.12,12,
41206,1.58,1,0.98806196,4/24/2016,Verdasco F.,0.58,58,
32484,1.3,1,0.988055556,12/31/2012,Nishikori K.,0.3,30,
56303,1.15,1,0.988055256,8/10/2022,Sinner J.,0.15,15,
34826,1.57,1,0.988046156,10/14/2013,Rosol L.,0.57,57,
56708,1.44,1,0.98803715,10/4/2022,Majchrzak K.,0.44,44,
54803,1.46,1,0.988033785,2/14/2022,Evans D.,0.46,46,
35179,1.03,1,0.988032875,1/13/2014,Ferrer D.,0.03,3,
32881,1.12,1,0.988032417,2/15/2013,Nadal R.,0.12,12,
34411,2.4,0,0.988027155,8/8/2013,Raonic M.,-1,-100,
51546,1.27,1,0.988024889,9/28/2020,Martinez P.,0.27,27,
54884,1.34,1,0.988017048,2/18/2022,Berrettini M.,0.34,34,
50994,1.17,1,0.987987717,2/12/2020,Monfils G.,0.17,17,
30695,1.54,1,0.987970879,4/17/2012,Andujar P.,0.54,54,
54727,1.49,1,0.987963798,2/8/2022,Broady L.,0.49,49,
43905,1.36,1,0.987961752,5/8/2017,Ferrer D.,0.36,36,
56722,1.05,1,0.987961712,10/5/2022,Djokovic N.,0.05,5,
54203,1.87,1,0.987953774,10/16/2021,Norrie C.,0.87,87,
42346,4.18,0,0.98795071,8/30/2016,Tipsarevic J.,-1,-100,
37997,1.4,1,0.987939394,2/12/2015,Johnson S.,0.4,40,
40506,1.56,1,0.987910744,2/2/2016,Ramos-Vinolas A.,0.56,56,
50434,1.09,1,0.987907986,10/8/2019,Federer R.,0.09,9,
35678,1.05,1,0.987902418,3/9/2014,Nadal R.,0.05,5,
53437,1.38,1,0.987901148,7/2/2021,Bautista Agut R.,0.38,38,
31370,1.35,1,0.987894231,6/27/2012,Kubot L.,0.35,35,
51879,1.07,1,0.987892572,11/5/2020,Nadal R.,0.07,7,
51174,1.48,1,0.987883419,2/26/2020,Struff J.L.,0.48,48,
46274,1.45,1,0.987879483,4/10/2018,Kicker N.,0.45,45,
42127,1.05,1,0.987872404,7/29/2016,Djokovic N.,0.05,5,
50576,1.28,1,0.987870146,10/23/2019,Monfils G.,0.28,28,
35568,1.42,1,0.987867627,2/25/2014,Ramos A.,0.42,42,
44749,1.48,1,0.987858189,8/6/2017,Zverev A.,0.48,48,
44522,1.67,1,0.987857182,7/19/2017,Novikov D.,0.67,67,
39769,1.08,1,0.987857007,9/4/2015,Tsonga J.W.,0.08,8,
30474,1.59,1,0.987853507,3/10/2012,Monaco J.,0.59,59,
47625,1.13,1,0.987842906,8/31/2018,Gasquet R.,0.13,13,
33314,1.12,1,0.987842169,4/12/2013,Almagro N.,0.12,12,
32645,1.07,1,0.987809462,1/15/2013,Del Potro J.M.,0.07,7,
32742,1.19,1,0.98780601,2/5/2013,Sijsling I.,0.19,19,
53329,1.62,1,0.987803364,6/24/2021,Carreno Busta P.,0.62,62,
44897,1.36,1,0.987801005,8/24/2017,Chung H.,0.36,36,
38047,1.1,1,0.98780004,2/17/2015,Nadal R.,0.1,10,
56081,1.03,1,0.987790452,7/19/2022,Alcaraz C.,0.03,3,
44136,1.15,1,0.987783053,5/31/2017,Dimitrov G.,0.15,15,
45971,2.41,0,0.987769191,2/24/2018,Gojowczyk P.,-1,-100,
45873,1.56,1,0.987746568,2/16/2018,Monfils G.,0.56,56,
33407,1.17,1,0.987726082,4/23/2013,Ramos A.,0.17,17,
32849,5,0,0.987708875,2/13/2013,Alund M.,-1,-100,
36523,1.24,1,0.987700325,6/24/2014,Querrey S.,0.24,24,
30494,1.73,1,0.987700019,3/11/2012,Granollers M.,0.73,73,
51966,1.08,1,0.987682841,1/9/2021,De Minaur A.,0.08,8,
42591,3.22,0,0.987673402,10/10/2016,Pospisil V.,-1,-100,
34174,1.18,1,0.987660417,7/16/2013,Karlovic I.,0.18,18,
41737,2.73,0,0.987652426,6/24/2016,Johnson S.,-1,-100,
50255,1.4,1,0.987650919,9/17/2019,Dzumhur D.,0.4,40,
37918,1.32,1,0.987650188,2/5/2015,Kohlschreiber P.,0.32,32,
39498,1.2,1,0.987649758,8/6/2015,Thiem D.,0.2,20,
53826,1.43,1,0.987641854,8/21/2021,Tsitsipas S.,0.43,43,
42494,1.85,1,0.987632147,9/28/2016,Khachanov K.,0.85,85,
51554,1.38,1,0.987618358,9/28/2020,Gaston H.,0.38,38,
29851,1.09,1,0.987618196,1/3/2012,Nadal R.,0.09,9,
31559,1.2,1,0.98760813,7/17/2012,Mayer F.,0.2,20,
46212,1.21,1,0.987600239,3/24/2018,Querrey S.,0.21,21,
36480,1.09,1,0.987594798,6/23/2014,Dimitrov G.,0.09,9,
49589,8.66,0,0.987592844,7/1/2019,Fabbiano T.,-1,-100,
46794,1.14,1,0.98759243,6/2/2018,Anderson K.,0.14,14,
30592,1.24,1,0.987591899,3/24/2012,Gasquet R.,0.24,24,
48516,1.35,1,0.987563629,2/19/2019,Verdasco F.,0.35,35,
30120,3.58,0,0.987553967,1/31/2012,Russell M.,-1,-100,
55691,1.1,1,0.987537301,5/27/2022,Zverev A.,0.1,10,
33923,2.17,0,0.987528315,6/20/2013,Simon G.,-1,-100,
44990,1.83,1,0.987522211,8/31/2017,Dzumhur D.,0.83,83,
40794,1.24,1,0.987520851,2/24/2016,Thiem D.,0.24,24,
54753,2.11,0,0.987509494,2/9/2022,Fucsovics M.,-1,-100,
55471,1.29,1,0.987487246,5/5/2022,Zverev A.,0.29,29,
54967,1.31,1,0.987467136,2/24/2022,Paul T.,0.31,31,
31638,1.48,1,0.98745971,7/25/2012,Rosol L.,0.48,48,
33720,1.3,1,0.987459146,5/28/2013,Kohlschreiber P.,0.3,30,
43685,1.56,1,0.987458639,4/15/2017,Bellucci T.,0.56,56,
38025,1.05,1,0.987457618,2/14/2015,Nishikori K.,0.05,5,
50032,1.28,1,0.987446453,8/12/2019,Isner J.,0.28,28,
41842,1.75,1,0.98743128,7/2/2016,Johnson S.,0.75,75,
36191,1.48,1,0.987430019,5/21/2014,Melzer J.,0.48,48,
52517,1.23,1,0.987428834,3/19/2021,Zverev A.,0.23,23,
52408,1.43,1,0.987405356,3/10/2021,Gerasimov E.,0.43,43,
30495,1.07,1,0.987399932,3/11/2012,Del Potro J.M.,0.07,7,
41592,1.32,1,0.987395136,6/7/2016,Kudla D.,0.32,32,
40437,1.07,1,0.987394055,1/20/2016,Federer R.,0.07,7,
43522,3.42,0,0.987387919,3/14/2017,Young D.,-1,-100,
50943,1.33,1,0.987373788,2/7/2020,Monfils G.,0.33,33,
42740,10.68,0,0.987373692,10/25/2016,Berankis R.,-1,-100,
45922,1.46,1,0.987346156,2/20/2018,Johnson S.,0.46,46,
33779,1.09,1,0.987328954,6/1/2013,Djokovic N.,0.09,9,
47897,1.26,1,0.987302985,10/16/2018,Lajovic D.,0.26,26,
40631,1.43,1,0.987300414,2/11/2016,Troicki V.,0.43,43,
38686,1.17,1,0.987295812,5/5/2015,Dimitrov G.,0.17,17,
32909,2.84,0,0.987275744,2/18/2013,Kubot L.,-1,-100,
57195,1.03,1,0.987269675,1/18/2023,Tsitsipas S.,0.03,3,
51031,2.18,0,0.987257524,2/14/2020,Kecmanovic M.,-1,-100,
39037,2.4,0,0.98724125,6/16/2015,Gulbis E.,-1,-100,
31944,1.05,1,0.987236694,8/31/2012,Ferrer D.,0.05,5,
50814,1.78,1,0.987222394,1/21/2020,Garin C.,0.78,78,
30899,1.23,1,0.987214811,5/7/2012,Troicki V.,0.23,23,
44869,2.19,0,0.987210869,8/21/2017,Fucsovics M.,-1,-100,
31788,1.06,1,0.987208527,8/16/2012,Federer R.,0.06,6,
50652,1.08,1,0.987204154,10/31/2019,Djokovic N.,0.08,8,
43943,1.76,1,0.98719714,5/11/2017,Zverev A.,0.76,76,
45976,1.9,1,0.98719535,2/25/2018,Tiafoe F.,0.9,90,
44429,1.09,1,0.987194886,7/5/2017,Murray A.,0.09,9,
31297,1.43,1,0.987187636,6/25/2012,Monaco J.,0.43,43,
57162,4.62,0,0.987184234,1/17/2023,Murray A.,-1,-100,
53748,1.33,1,0.987180382,8/11/2021,Schwartzman D.,0.33,33,
46432,2.16,0,0.98717951,4/27/2018,Carreno Busta P.,-1,-100,
55915,1.2,1,0.987177965,6/28/2022,Van De Zandschulp B.,0.2,20,
30040,1.1,1,0.987170137,1/18/2012,Kohlschreiber P.,0.1,10,
35786,1.07,1,0.987160358,3/23/2014,Nadal R.,0.07,7,
52556,6.01,0,0.98715838,3/26/2021,Ruusuvuori E.,-1,-100,
56780,8.46,0,0.987150974,10/12/2022,Carballes Baena R.,-1,-100,
45470,1.26,1,0.987138909,1/1/2018,Fucsovics M.,0.26,26,
36405,5.7,0,0.987130303,6/12/2014,Brown D.,-1,-100,
53746,1.46,1,0.987128537,8/11/2021,Khachanov K.,0.46,46,
57224,8.3,0,0.987124056,1/19/2023,Popyrin A.,-1,-100,
36722,1.97,0,0.987104203,7/16/2014,Seppi A.,-1,-100,
37772,1.38,1,0.987079063,1/19/2015,Klizan M.,0.38,38,
42330,3.02,0,0.9870779,8/30/2016,Berankis R.,-1,-100,
40664,3.06,0,0.987055471,2/16/2016,Rubin N.,-1,-100,
33363,6.08,0,0.987051891,4/18/2013,Nieminen J.,-1,-100,
57277,1.63,1,0.98704974,2/7/2023,Coria F.,0.63,63,
41109,1.14,1,0.987045855,4/13/2016,Monfils G.,0.14,14,
43213,1.95,1,0.98702637,2/14/2017,Dolgopolov O.,0.95,95,
32101,1.53,1,0.987021108,10/1/2012,Dolgopolov O.,0.53,53,
50408,1.58,1,0.987007604,10/4/2019,Opelka R.,0.58,58,
46272,1.25,1,0.986987076,4/10/2018,Pella G.,0.25,25,
47487,1.38,1,0.986981744,8/20/2018,Fritz T.,0.38,38,
33670,1.74,1,0.986975879,5/26/2013,Llodra M.,0.74,74,
39619,1.62,1,0.986965389,8/22/2015,Federer R.,0.62,62,
41406,1.17,1,0.986952445,5/16/2016,Delbonis F.,0.17,17,
43434,1.31,1,0.986949463,3/2/2017,Cilic M.,0.31,31,
36303,1.08,1,0.986929116,5/29/2014,Anderson K.,0.08,8,
40702,3.55,0,0.986927479,2/17/2016,Millot V.,-1,-100,
36653,2.18,0,0.986922515,7/9/2014,Lajovic D.,-1,-100,
54826,1.23,1,0.98692231,2/15/2022,Kecmanovic M.,0.23,23,
55988,1.03,1,0.986916342,7/1/2022,Djokovic N.,0.03,3,
34601,5.97,0,0.98690072,8/29/2013,Ram R.,-1,-100,
48730,1.49,1,0.986893099,3/10/2019,Pella G.,0.49,49,
35764,3.48,0,0.986889935,3/22/2014,Lajovic D.,-1,-100,
46504,1.31,1,0.986861253,5/4/2018,Tsitsipas S.,0.31,31,
48230,1.1,1,0.986847032,1/14/2019,Khachanov K.,0.1,10,
56249,1.44,1,0.986845937,8/4/2022,Kecmanovic M.,0.44,44,
31374,1.22,1,0.986809205,6/28/2012,Cilic M.,0.22,22,
44858,1.44,1,0.986807883,8/20/2017,Kyrgios N.,0.44,44,
38723,1.05,1,0.986799189,5/11/2015,Gasquet R.,0.05,5,
32402,1.64,1,0.986794435,10/26/2012,Dolgopolov O.,0.64,64,
51072,1.22,1,0.986790911,2/18/2020,Humbert U.,0.22,22,
48456,5.63,0,0.986776707,2/13/2019,Dzumhur D.,-1,-100,
52279,4.26,0,0.986774343,2/25/2021,Ebden M.,-1,-100,
50374,1.08,1,0.986773002,10/1/2019,Djokovic N.,0.08,8,
49815,1.36,1,0.986764599,7/23/2019,Opelka R.,0.36,36,
32095,2.41,0,0.986742047,10/1/2012,Hewitt L.,-1,-100,
42936,1.76,1,0.986736763,1/9/2017,Elias G.,0.76,76,
32141,1.3,1,0.986733312,10/2/2012,Chardy J.,0.3,30,
41101,1.26,1,0.986721096,4/12/2016,Goffin D.,0.26,26,
46544,4.89,0,0.986717736,5/8/2018,Donskoy E.,-1,-100,
44289,1.09,1,0.986714328,6/22/2017,Cilic M.,0.09,9,
44669,1.16,1,0.986704756,8/1/2017,Mannarino A.,0.16,16,
33374,1.15,1,0.986702024,4/19/2013,Djokovic N.,0.15,15,
45410,2.63,0,0.986688077,10/31/2017,Mahut N.,-1,-100,
46328,1.28,1,0.986687175,4/17/2018,Thiem D.,0.28,28,
31942,1.07,1,0.986681812,8/31/2012,Gasquet R.,0.07,7,
52457,1.53,1,0.986668551,3/15/2021,Struff J.L.,0.53,53,
47588,1.42,1,0.986660197,8/29/2018,Shapovalov D.,0.42,42,
37683,2.7,0,0.986658743,1/10/2015,Raonic M.,-1,-100,
30615,1.82,1,0.98665736,3/27/2012,Fish M.,0.82,82,
34550,1.02,1,0.986656594,8/27/2013,Federer R.,0.02,2,
45169,1.21,1,0.986654055,10/3/2017,Khachanov K.,0.21,21,
35577,1.13,1,0.986652456,2/26/2014,Youzhny M.,0.13,13,
56465,4.06,0,0.986648385,8/30/2022,Brouwer G.,-1,-100,
49265,1.2,1,0.986642596,5/23/2019,Zverev A.,0.2,20,
46710,1.11,1,0.986640682,5/28/2018,Schwartzman D.,0.11,11,
33701,1.69,1,0.986632657,5/27/2013,Janowicz J.,0.69,69,
52336,1.54,1,0.986626555,3/3/2021,Khachanov K.,0.54,54,
39602,1.18,1,0.986613372,8/19/2015,Gasquet R.,0.18,18,
48359,1.44,1,0.986611821,2/5/2019,Struff J.L.,0.44,44,
43159,1.14,1,0.986607427,2/9/2017,Gasquet R.,0.14,14,
43964,1.34,1,0.986606184,5/15/2017,Troicki V.,0.34,34,
33787,1.82,1,0.986604557,6/3/2013,Haas T.,0.82,82,
37838,23.5,0,0.986603405,1/23/2015,Seppi A.,-1,-100,
51984,1.12,1,0.986594419,1/11/2021,De Minaur A.,0.12,12,
50353,1.34,1,0.986562313,9/29/2019,De Minaur A.,0.34,34,
35664,1.38,1,0.986560719,3/8/2014,Thiem D.,0.38,38,
43074,1.06,1,0.986559036,1/19/2017,Bautista Agut R.,0.06,6,
35667,1.1,1,0.986530081,3/9/2014,Gasquet R.,0.1,10,
47144,1.41,1,0.986522369,7/18/2018,Carreno Busta P.,0.41,41,
52442,4.64,0,0.986518825,3/13/2021,Basilashvili N.,-1,-100,
52952,1.38,1,0.986509846,5/13/2021,Tsitsipas S.,0.38,38,
42632,1.04,1,0.986500035,10/13/2016,Djokovic N.,0.04,4,
46447,1.46,1,0.986496704,4/30/2018,Troicki V.,0.46,46,
57336,1.33,1,0.986495136,2/12/2023,Sinner J.,0.33,33,
42964,1.07,1,0.986484213,1/11/2017,Vesely J.,0.07,7,
29989,1.26,1,0.986458819,1/16/2012,Anderson K.,0.26,26,
54435,2.29,0,0.986458794,1/6/2022,Cressy M.,-1,-100,
32313,1.17,1,0.986456263,10/18/2012,Baghdatis M.,0.17,17,
44347,1.1,1,0.986447244,6/29/2017,Monfils G.,0.1,10,
52863,3.22,0,0.986445963,5/3/2021,Harris L.,-1,-100,
34798,1.33,1,0.986445612,10/9/2013,Nishikori K.,0.33,33,
39349,3.28,0,0.986442906,7/25/2015,Paire B.,-1,-100,
45383,1.22,1,0.986440609,10/26/2017,Del Potro J.M.,0.22,22,
46536,1.16,1,0.986435322,5/8/2018,Del Potro J.M.,0.16,16,
35531,1.03,1,0.986431593,2/22/2014,Nadal R.,0.03,3,
37383,2.12,0,0.986423519,10/9/2014,Lopez F.,-1,-100,
45986,1.45,1,0.986416488,2/26/2018,Donaldson J.,0.45,45,
50864,1.05,1,0.986409,1/25/2020,Nadal R.,0.05,5,
54891,1.46,1,0.986404905,2/19/2022,Schwartzman D.,0.46,46,
48232,1.34,1,0.98640037,1/14/2019,Evans D.,0.34,34,
57170,1.04,1,0.986383399,1/17/2023,Fritz T.,0.04,4,
55118,1.26,1,0.986378803,3/24/2022,Kyrgios N.,0.26,26,
49886,1.31,1,0.986373663,7/30/2019,Hurkacz H.,0.31,31,
44135,2.37,0,0.986373278,5/31/2017,Vesely J.,-1,-100,
44432,2.2,0,0.986361067,7/5/2017,Lorenzi P.,-1,-100,
53172,1.17,1,0.986360713,6/4/2021,Zverev A.,0.17,17,
49402,3.04,0,0.98635573,6/8/2019,Thiem D.,-1,-100,
46899,2.66,0,0.986354648,6/20/2018,Kudla D.,-1,-100,
32275,2.58,0,0.9863479,10/15/2012,Matosevic M.,-1,-100,
41461,13.89,0,0.986336991,5/23/2016,Trungelliti M.,-1,-100,
39161,4.3,0,0.986336381,6/30/2015,Kavcic B.,-1,-100,
30777,5.76,0,0.98633032,4/25/2012,Balazs A.,-1,-100,
50834,5.03,0,0.98632925,1/22/2020,Sandgren T.,-1,-100,
55839,1.21,1,0.986326324,6/20/2022,De Minaur A.,0.21,21,
51382,1.07,1,0.986322429,9/5/2020,Rublev A.,0.07,7,
32981,2.46,0,0.986321349,2/23/2013,Lopez F.,-1,-100,
57628,1.06,1,0.986318651,3/10/2023,Zverev A.,0.06,6,
55801,2.51,0,0.986306483,6/15/2022,Ruusuvuori E.,-1,-100,
39952,1.31,1,0.98630108,10/9/2015,Ferrer D.,0.31,31,
31772,1.53,1,0.986300466,8/14/2012,Wawrinka S.,0.53,53,
30577,1.52,1,0.98628559,3/23/2012,Melzer J.,0.52,52,
31135,1.13,1,0.986281994,6/2/2012,Ferrer D.,0.13,13,
52003,2.31,0,0.986280835,2/1/2021,Chardy J.,-1,-100,
35093,1.02,1,0.986270995,1/3/2014,Nadal R.,0.02,2,
33277,2.64,0,0.986270558,4/9/2013,Cipolla F.,-1,-100,
47589,1.29,1,0.986261784,8/29/2018,Anderson K.,0.29,29,
48723,3.72,0,0.986230969,3/9/2019,Carballes Baena R.,-1,-100,
39712,1.02,1,0.986216912,9/1/2015,Federer R.,0.02,2,
46765,2.86,0,0.986208823,5/31/2018,Herbert P.H.,-1,-100,
35193,1.05,1,0.986207843,1/13/2014,Wawrinka S.,0.05,5,
50414,1.05,1,0.986206931,10/6/2019,Djokovic N.,0.05,5,
45025,1.08,1,0.986201416,9/5/2017,Federer R.,0.08,8,
56686,1.2,1,0.986197921,10/2/2022,Djokovic N.,0.2,20,
48021,1.33,1,0.986194698,10/29/2018,Khachanov K.,0.33,33,
30292,1.17,1,0.98616755,2/22/2012,Isner J.,0.17,17,
54386,1.25,1,0.98615376,11/14/2021,Medvedev D.,0.25,25,
50939,1.57,1,0.986150654,2/7/2020,Garin C.,0.57,57,
31739,1.52,1,0.986149496,8/10/2012,Haas T.,0.52,52,
52589,1.11,1,0.986130447,3/28/2021,Schwartzman D.,0.11,11,
41830,2.86,0,0.986120999,7/1/2016,Del Potro J.M.,-1,-100,
40671,1.32,1,0.986108332,2/16/2016,Kyrgios N.,0.32,32,
45230,1.34,1,0.98610129,10/10/2017,Isner J.,0.34,34,
42878,1.29,1,0.986090891,1/3/2017,Lu Y.H.,0.29,29,
54878,1.18,1,0.986090543,2/17/2022,Korda S.,0.18,18,
55652,1.04,1,0.986089093,5/25/2022,Nadal R.,0.04,4,
47873,4,0,0.986087676,10/13/2018,Coric B.,-1,-100,
49168,1.23,1,0.986084093,5/12/2019,Bautista Agut R.,0.23,23,
37845,1.05,1,0.986078346,1/24/2015,Djokovic N.,0.05,5,
40953,3.17,0,0.98607728,3/24/2016,Istomin D.,-1,-100,
33487,1.41,1,0.986066343,5/2/2013,Tipsarevic J.,0.41,41,
57592,1.25,1,0.986064076,3/4/2023,Medvedev D.,0.25,25,
31892,1.22,1,0.986063932,8/28/2012,Simon G.,0.22,22,
55731,1.13,1,0.986055129,6/7/2022,Khachanov K.,0.13,13,
54576,7.22,0,0.986050973,1/19/2022,Mannarino A.,-1,-100,
55631,1.06,1,0.986049644,5/24/2022,Sinner J.,0.06,6,
30872,1.16,1,0.986048357,5/3/2012,Montanes A.,0.16,16,
36659,1.11,1,0.986035705,7/10/2014,Giraldo S.,0.11,11,
35539,1.04,1,0.986027521,2/24/2014,Federer R.,0.04,4,
34406,1.09,1,0.986027252,8/7/2013,Murray A.,0.09,9,
38874,1.03,1,0.986026918,5/26/2015,Gasquet R.,0.03,3,
38021,1.74,1,0.986025109,2/14/2015,Wawrinka S.,0.74,74,
53173,4.01,0,0.986020218,6/4/2021,Davidovich Fokina A.,-1,-100,
47392,1.57,1,0.986019152,8/7/2018,Carreno Busta P.,0.57,57,
34247,1.05,1,0.985992023,7/23/2013,Berlocq C.,0.05,5,
50221,1.06,1,0.985989099,8/30/2019,Nadal R.,0.06,6,
40945,1.4,1,0.985973585,3/24/2016,Stakhovsky S.,0.4,40,
48527,2.04,0,0.985971331,2/19/2019,Garin C.,-1,-100,
50334,2.64,0,0.985968218,9/26/2019,Garin C.,-1,-100,
46812,1.24,1,0.985962052,6/10/2018,Nadal R.,0.24,24,
30405,1.08,1,0.985955492,2/29/2012,Almagro N.,0.08,8,
49158,1.68,1,0.985946975,5/9/2019,Cilic M.,0.68,68,
49930,2.38,0,0.985894696,8/1/2019,Edmund K.,-1,-100,
35106,1.08,1,0.985883367,1/4/2014,Federer R.,0.08,8,
37128,1.09,1,0.985882854,8/27/2014,Dimitrov G.,0.09,9,
57559,5.73,0,0.985860128,3/1/2023,Berrettini J.,-1,-100,
31119,1.06,1,0.985857448,5/31/2012,Tsonga J.W.,0.06,6,
43082,1.03,1,0.985855904,1/20/2017,Murray A.,0.03,3,
52705,2.69,0,0.985846695,4/14/2021,Ruud C.,-1,-100,
32900,1.54,1,0.985840523,2/17/2013,Raonic M.,0.54,54,
47776,1.51,1,0.985832786,10/2/2018,Berrettini M.,0.51,51,
48477,2.1,0,0.985827233,2/14/2019,Munar J.,-1,-100,
45880,1.05,1,0.985815284,2/17/2018,Federer R.,0.05,5,
31971,1.29,1,0.98580609,9/5/2012,Del Potro J.M.,0.29,29,
47077,1.15,1,0.98580314,7/6/2018,Isner J.,0.15,15,
53763,2.32,0,0.985802472,8/12/2021,Monfils G.,-1,-100,
42175,1.33,1,0.985794839,8/11/2016,Carreno Busta P.,0.33,33,
41723,4.83,0,0.98579311,6/21/2016,Dzumhur D.,-1,-100,
52818,2.55,0,0.985776469,4/27/2021,Cilic M.,-1,-100,
53918,1.12,1,0.985772781,8/31/2021,Berrettini M.,0.12,12,
47711,1.34,1,0.98577105,9/24/2018,Sousa J.,0.34,34,
48529,2.02,0,0.985755765,2/19/2019,Dellien H.,-1,-100,
41578,1.35,1,0.985750954,6/5/2016,Djokovic N.,0.35,35,
32318,1.05,1,0.985743257,10/18/2012,Tsonga J.W.,0.05,5,
