match,PSW,win0,confidence0,date,winner,return,,,
47734,1.59,0,1.677074704,9/26/2018,Sousa J.,,,,
37993,1.69,0,1.677048064,2/11/2015,Mayer L.,,,,
37436,1.61,0,1.676833769,10/15/2014,Sock J.,,,,
32420,2.44,1,1.676723695,10/29/2012,Janowicz J.,,,,
44740,1.51,0,1.675881502,8/4/2017,Sousa J.,,,,
45869,1.72,0,1.675638657,2/16/2018,Goffin D.,,,,
51376,1.58,0,1.674038391,9/4/2020,Auger-Aliassime F.,,,,
47688,1.68,0,1.673300934,9/20/2018,Simon G.,,,,
31613,1.61,0,1.672980078,7/21/2012,Bellucci T.,,,,
47361,1.63,0,1.672798869,8/4/2018,Zverev A.,,,,
46275,1.45,0,1.672510898,4/10/2018,Kicker N.,,,,
39384,3.5,1,1.67225232,7/28/2015,Ilhan M.,,,,
33926,2.4,1,1.671920185,6/21/2013,Mahut N.,,,,
34507,1.86,0,1.67183519,8/20/2013,Berankis R.,,,,
52948,1.58,0,1.671411171,5/13/2021,Rublev A.,,,,
44550,2.6,1,1.670711593,7/21/2017,Kuznetsov An.,,,,
47433,1.68,0,1.669592001,8/13/2018,Carreno Busta P.,,,,
33046,2.33,1,1.669338119,2/28/2013,Gulbis E.,,,,
47892,1.47,0,1.668870404,10/16/2018,Millman J.,,,,
30997,1.55,0,1.66846233,5/17/2012,Berdych T.,,,,
50344,1.57,0,1.668112534,9/27/2019,Shapovalov D.,,,,
31768,1.53,0,1.668031115,8/14/2012,Haas T.,,,,
38641,2.39,1,1.666689424,5/1/2015,Gasquet R.,,,,
45203,1.61,0,1.6665525,10/8/2017,Nadal R.,,,,
52554,1.58,0,1.666431436,3/26/2021,Bublik A.,,,,
35083,2.11,1,1.666322654,1/2/2014,Gojowczyk P.,,,,
32434,2.44,1,1.665794165,10/31/2012,Llodra M.,,,,
48193,2.12,1,1.66501888,1/9/2019,Millman J.,,,,
44602,3.22,1,1.664445321,7/26/2017,Mayer F.,,,,
50490,3.5,1,1.664288363,10/15/2019,Carballes Baena R.,,,,
48649,1.6,0,1.664228605,2/27/2019,Ferrer D.,,,,
45340,2.37,1,1.663011982,10/23/2017,Kohlschreiber P.,,,,
30165,1.52,0,1.662830923,2/4/2012,Berlocq C.,,,,
35862,1.53,0,1.66129892,4/12/2014,Verdasco F.,,,,
50340,2.46,1,1.660768035,9/26/2019,Gerasimov E.,,,,
46430,1.56,0,1.660651847,4/27/2018,Seppi A.,,,,
57056,2.72,1,1.660564115,1/3/2023,Bautista Agut R.,,,,
51921,1.74,0,1.659763378,11/16/2020,Medvedev D.,,,,
54686,1.62,0,1.659654925,2/3/2022,Sonego L.,,,,
37068,2.58,1,1.659577528,8/21/2014,Janowicz J.,,,,
46977,1.56,0,1.659420633,6/29/2018,Zverev M.,,,,
52978,2.44,1,1.659137517,5/18/2021,Lopez F.,,,,
51309,1.8,0,1.658214667,9/1/2020,Mmoh M.,,,,
56978,1.56,0,1.65776962,11/1/2022,Khachanov K.,,,,
46801,1.69,0,1.656123002,6/3/2018,Thiem D.,,,,
51266,1.62,0,1.655547713,8/26/2020,Raonic M.,,,,
57771,2.75,1,1.655522123,3/22/2023,Alves M.F.,1.75,35,,
43980,1.49,0,1.655053788,5/16/2017,Paire B.,,,,
49992,1.75,0,1.653989687,8/7/2019,Thiem D.,,,,
50334,2.64,1,1.653561779,9/26/2019,Garin C.,,,,
46490,1.54,0,1.653514801,5/2/2018,Dutra Silva R.,,,,
32991,2.15,1,1.65291338,2/25/2013,Donskoy E.,,,,
37737,1.81,0,1.652600133,1/16/2015,Troicki V.,,,,
53613,1.63,0,1.652156658,7/23/2021,Djere L.,,,,
57462,2.44,1,1.65082067,2/21/2023,Jarry N.,,,,
56206,2.8,1,1.649909291,7/30/2022,Misolic F.,,,,
36355,1.63,0,1.647202049,6/10/2014,Tursunov D.,,,,
54871,2.63,1,1.646811997,2/17/2022,Safiullin R.,,,,
45101,2.44,1,1.64615131,9/26/2017,Pella G.,,,,
53568,2.57,1,1.645788746,7/20/2021,Donskoy E.,,,,
51577,2.03,0,1.64553022,9/29/2020,Harris L.,,,,
33425,1.59,0,1.645213775,4/25/2013,Bellucci T.,,,,
47743,1.52,0,1.644725921,9/27/2018,Fognini F.,,,,
50119,1.54,0,1.644712808,8/24/2019,Hurkacz H.,,,,
52191,2.58,1,1.644346912,2/11/2021,Ymer M.,,,,
48178,2.51,1,1.643473383,1/8/2019,Seppi A.,,,,
38705,1.95,0,1.643289192,5/7/2015,Dimitrov G.,,,,
44751,1.74,0,1.642899051,8/7/2017,Schwartzman D.,,,,
32576,1.71,0,1.642831214,1/8/2013,Stepanek R.,,,,
40109,1.59,0,1.642056167,10/26/2015,Thiem D.,,,,
56136,1.51,0,1.641858864,7/25/2022,Misolic F.,,,,
44566,2.46,1,1.641804226,7/24/2017,Lacko L.,,,,
44412,1.77,0,1.641486511,7/4/2017,Gulbis E.,,,,
50955,1.61,0,1.641155006,2/8/2020,Garin C.,,,,
41663,2.3,1,1.640709794,6/15/2016,Isner J.,,,,
46396,1.74,0,1.640490174,4/24/2018,Fratangelo B.,,,,
57096,2.28,1,1.640102225,1/9/2023,Goffin D.,,,,
57325,1.56,0,1.640075419,2/9/2023,Tiafoe F.,,,,
45862,2.63,1,1.639628441,2/15/2018,Garcia-Lopez G.,,,,
46759,1.5,0,1.639524966,5/30/2018,Carreno Busta P.,,,,
33294,2.37,1,1.639228773,4/10/2013,Alund M.,,,,
38229,2.41,1,1.638687685,3/13/2015,Stakhovsky S.,,,,
57857,1.68,0,1.638025416,3/28/2023,Sonego L.,1.22,24.4,w,1.22
46617,2.64,1,1.637853119,5/16/2018,Ramos-Vinolas A.,,,,
51948,2.12,1,1.637022326,1/8/2021,Quiroz R.,,,,
38084,1.6,0,1.636945439,2/18/2015,Goffin D.,,,,
38491,1.72,0,1.635589935,4/15/2015,Bautista R.,,,,
36893,1.81,0,1.634506213,7/31/2014,Thiem D.,,,,
57135,2.21,1,1.634453173,1/12/2023,Kwon S.W.,,,,
36390,1.78,0,1.633988295,6/11/2014,Nishikori K.,,,,
38739,1.61,0,1.631277333,5/12/2015,Ferrer D.,,,,
53606,1.55,0,1.630250124,7/23/2021,Fritz T.,,,,
30436,2.29,1,1.630031125,3/3/2012,Matosevic M.,,,,
30853,2.62,1,1.629852719,5/1/2012,Muller G.,,,,
33153,1.28,0,1.629818143,3/12/2013,Wawrinka S.,,,,
34319,1.62,0,1.629715418,7/30/2013,Tomic B.,,,,
47381,2.71,1,1.629470813,8/7/2018,Auger-Aliassime F.,,,,
56129,1.9,0,1.629337168,7/24/2022,Ruud C.,,,,
35509,1.68,0,1.629167235,2/20/2014,Llodra M.,,,,
57749,2.25,1,1.629127253,3/21/2023,Paire B.,1.25,25,,
52296,1.61,0,1.628739739,2/26/2021,Bagnis F.,,,,
39887,1.6,0,1.628543094,10/1/2015,Lopez F.,,,,
40390,1.49,0,1.628297742,1/18/2016,Donskoy E.,,,,
30410,1.83,0,1.628114867,2/29/2012,Berlocq C.,,,,
47658,1.74,0,1.627755594,9/18/2018,Gojowczyk P.,,,,
30340,2.66,1,1.627405163,2/25/2012,Llodra M.,,,,
39653,1.53,0,1.626639718,8/26/2015,Anderson K.,,,,
31006,1.75,0,1.625932294,5/22/2012,Baker B.,,,,
36087,1.63,0,1.62529583,5/8/2014,Gulbis E.,,,,
56655,2.33,1,1.625173978,9/28/2022,Verdasco F.,,,,
52926,2.47,1,1.625076712,5/11/2021,Auger-Aliassime F.,,,,
33342,2.6,1,1.624907736,4/16/2013,Montanes A.,,,,
38145,1.68,0,1.624859682,2/24/2015,Giraldo S.,,,,
53567,1.85,0,1.624772986,7/20/2021,Altmaier D.,,,,
38868,1.7,0,1.624398032,5/25/2015,Tomic B.,,,,
39097,1.95,1,1.624320104,6/23/2015,Groth S.,,,,
41047,1.65,0,1.623121327,4/6/2016,Monaco J.,,,,
56249,2.88,1,1.622988346,8/3/2022,Wolf J.J.,,,,
42128,1.43,0,1.622821479,7/29/2016,Wawrinka S.,,,,
36742,1.75,0,1.622260294,7/17/2014,Gonzalez A.,,,,
37960,2.27,1,1.621655462,2/10/2015,Pospisil V.,,,,
41424,1.69,0,1.621631693,5/17/2016,Istomin D.,,,,
40803,2.02,1,1.621351504,2/25/2016,Monteiro T.,,,,
56308,1.51,0,1.621332394,8/10/2022,Fritz T.,,,,
45583,1.73,0,1.621100076,1/10/2018,Ferrer D.,,,,
30483,2.32,1,1.619910674,3/10/2012,Mayer L.,,,,
32430,1.67,0,1.619431463,10/30/2012,Chardy J.,,,,
46970,2.27,1,1.619188649,6/28/2018,Dzumhur D.,,,,
44245,2.33,1,1.619065212,6/19/2017,Rublev A.,,,,
48758,1.61,0,1.619059116,3/12/2019,Khachanov K.,,,,
34683,2.55,1,1.618801353,9/18/2013,Bautista R.,,,,
50367,2.18,1,1.618392322,10/1/2019,Opelka R.,,,,
38465,2.8,1,1.617735937,4/13/2015,Haider-Maurer A.,,,,
36811,1.67,0,1.617530198,7/24/2014,Troicki V.,,,,
44262,1.76,0,1.616440752,6/20/2017,Haase R.,,,,
30675,2.65,1,1.615748303,4/14/2012,Lopez F.,,,,
47821,1.53,0,1.615728492,10/7/2018,Chardy J.,,,,
34580,1.46,0,1.615330353,8/28/2013,Seppi A.,,,,
44514,2.04,1,1.615172551,7/18/2017,Dolgopolov O.,,,,
49538,2.18,1,1.614536097,6/25/2019,Fabbiano T.,,,,
32968,2.26,1,1.613758377,2/22/2013,Nishikori K.,,,,
37969,2.62,1,1.613673892,2/10/2015,Souza J.,,,,
54375,2.21,1,1.613504811,11/10/2021,Van De Zandschulp B.,,,,
29842,2.35,1,1.613350024,1/3/2012,Petzschner P.,,,,
47931,2.08,1,1.613341905,10/18/2018,Seppi A.,,,,
45884,1.69,0,1.61277671,2/17/2018,Querrey S.,,,,
55394,1.49,0,1.612630043,4/26/2022,Dellien H.,,,,
52972,1.53,0,1.612590645,5/18/2021,Majchrzak K.,,,,
44916,1.95,1,1.612494628,8/28/2017,Fabbiano T.,,,,
45339,1.74,0,1.611965221,10/23/2017,Herbert P.H.,,,,
51083,1.56,0,1.611786086,2/19/2020,Garin C.,,,,
52910,1.68,0,1.61156274,5/9/2021,Zverev A.,,,,
51983,1.68,0,1.611369087,1/11/2021,Harrison C.,,,,
32257,2.47,1,1.61089362,10/11/2012,Haas T.,,,,
47138,1.54,0,1.610391127,7/17/2018,Delbonis F.,,,,
42098,2.05,1,1.609916423,7/26/2016,Stepanek R.,,,,
42926,1.61,0,1.609360337,1/7/2017,Nishikori K.,,,,
32988,2.15,1,1.609123715,2/24/2013,Tsonga J.W.,,,,
48720,1.52,0,1.60911153,3/9/2019,Djere L.,,,,
54752,1.68,0,1.609039123,2/9/2022,Murray A.,,,,
33827,1.63,0,1.608603814,6/11/2013,Gulbis E.,,,,
55018,1.6,0,1.60853692,3/11/2022,Korda S.,,,,
53787,2.13,1,1.608145445,8/17/2021,Cilic M.,,,,
31029,1.78,0,1.607126889,5/24/2012,Baker B.,,,,
38670,1.66,0,1.607020429,5/4/2015,Johnson S.,,,,
33446,2.53,1,1.606674725,4/27/2013,Garcia-Lopez G.,,,,
50544,1.52,0,1.606368721,10/19/2019,Murray A.,,,,
40833,1.44,0,1.604575929,2/28/2016,Cuevas P.,,,,
36461,1.59,0,1.604544168,6/18/2014,Roger-Vasselin E.,,,,
49920,1.56,0,1.60393019,7/31/2019,Cuevas P.,,,,
35469,1.76,0,1.602355706,2/18/2014,Stakhovsky S.,,,,
55214,2,1,1.602221638,4/6/2022,Garin C.,,,,
32170,2.62,1,1.601999657,10/4/2012,Baghdatis M.,,,,
56366,2.12,1,1.601825808,8/17/2022,Fritz T.,,,,
54091,1.56,0,1.601008385,9/30/2021,Norrie C.,,,,
34884,1.76,0,1.60087325,10/18/2013,Haas T.,,,,
55831,2.49,1,1.599848952,6/18/2022,Hurkacz H.,,,,
54505,2.45,1,1.599764652,1/14/2022,Kokkinakis T.,,,,
51679,2.37,1,1.599710545,10/14/2020,Norrie C.,,,,
47320,2.2,1,1.599404749,8/1/2018,Jarry N.,,,,
40599,1.88,0,1.599142644,2/9/2016,Elias G.,,,,
32559,1.6,0,1.598721184,1/7/2013,Lacko L.,,,,
48123,1.6,0,1.59748043,1/2/2019,Paire B.,,,,
56618,1.67,0,1.59676165,9/24/2022,Bublik A.,,,,
38106,1.53,0,1.596605501,2/20/2015,Fognini F.,,,,
30328,2.41,1,1.596552228,2/24/2012,Stepanek R.,,,,
51138,2.28,1,1.595636002,2/24/2020,Seyboth Wild T.,,,,
56077,1.71,0,1.595084332,7/18/2022,Martinez P.,,,,
44545,1.45,0,1.594965574,7/20/2017,Rublev A.,,,,
49184,2.16,1,1.594773992,5/14/2019,Struff J.L.,,,,
51579,2.34,1,1.594584409,9/30/2020,Sonego L.,,,,
55145,1.69,0,1.593889178,3/26/2022,Karatsev A.,,,,
54840,1.75,0,1.593799193,2/15/2022,Delbonis F.,,,,
56236,2.1,0,1.593629977,8/3/2022,Bagnis F.,,,,
43665,1.55,0,1.593462062,4/13/2017,Vesely J.,,,,
48708,2.7,1,1.593300149,3/8/2019,Marterer M.,,,,
47178,1.71,0,1.592476887,7/21/2018,Pella G.,,,,
49760,2.14,1,1.591950201,7/19/2019,Balazs A.,,,,
51852,1.74,0,1.591765139,11/3/2020,Kecmanovic M.,,,,
36818,1.6,0,1.591699076,7/25/2014,Verdasco F.,,,,
30655,1.94,1,1.591697034,4/11/2012,Garcia-Lopez G.,,,,
54339,1.67,0,1.591526139,11/2/2021,Paul T.,,,,
55590,3.03,1,1.591517342,5/20/2022,Sousa J.,,,,
42806,2.23,1,1.589706052,11/2/2016,Cuevas P.,,,,
52920,1.74,0,1.589667023,5/10/2021,Nishikori K.,,,,
38219,1.84,0,1.588908291,3/12/2015,Pospisil V.,,,,
44655,1.65,0,1.588439396,7/31/2017,Bhambri Y.,,,,
36970,2.74,1,1.588251737,8/10/2014,Tsonga J.W.,,,,
46527,2.01,0,1.588169554,5/7/2018,Lopez F.,,,,
43339,1.76,0,1.587823729,2/24/2017,Carreno Busta P.,,,,
32036,2.66,1,1.585795237,9/24/2012,Pospisil V.,,,,
53027,2.23,1,1.585434621,5/24/2021,Cuevas P.,,,,
35484,1.66,0,1.585379033,2/18/2014,Baghdatis M.,,,,
56846,1.46,0,1.584926585,10/19/2022,Norrie C.,,,,
57405,2.46,1,1.584899955,2/16/2023,Mannarino A.,,,,
39645,1.61,0,1.584508615,8/25/2015,Coric B.,,,,
36761,2.02,1,1.584352256,7/20/2014,Tomic B.,,,,
42654,2.67,1,1.583897587,10/18/2016,Kovalik J.,,,,
45544,2.2,1,1.583817005,1/6/2018,Kyrgios N.,,,,
43573,1.69,0,1.582862269,3/23/2017,Seppi A.,,,,
41671,2.37,1,1.582812311,6/16/2016,Muller G.,,,,
39263,2.3,1,1.582040568,7/15/2015,Hernych J.,,,,
50078,2.01,1,1.58191385,8/18/2019,Haase R.,,,,
52598,1.55,0,1.581412433,3/29/2021,Tiafoe F.,,,,
55381,1.6,0,1.581254208,4/25/2022,Kwon S.W.,,,,
54629,1.61,0,1.580844868,1/25/2022,Berrettini M.,,,,
48684,1.6,0,1.580791741,3/7/2019,Thompson J.,,,,
43945,1.54,0,1.580699649,5/11/2017,Thiem D.,,,,
36644,1.66,0,1.580530603,7/9/2014,Karlovic I.,,,,
51801,2.44,1,1.580171075,10/27/2020,Vesely J.,,,,
57102,1.75,0,1.580007742,1/9/2023,Kokkinakis T.,,,,
31750,1.87,0,1.579683246,8/12/2012,Tomic B.,,,,
33415,1.66,0,1.579206078,4/24/2013,Troicki V.,,,,
38511,2,1,1.578850698,4/20/2015,Gabashvili T.,,,,
51932,1.88,0,1.578577736,11/21/2020,Medvedev D.,,,,
33018,2.32,1,1.577421881,2/26/2013,Davydenko N.,,,,
39635,2.38,1,1.577355714,8/25/2015,Herbert P.H,,,,
56323,1.83,0,1.577277138,8/11/2022,Auger-Aliassime F.,,,,
37204,1.89,1,1.577187679,9/16/2014,Kamke T.,,,,
45828,2.33,1,1.577077098,2/13/2018,Troicki V.,,,,
37378,2.42,1,1.57633225,10/8/2014,Simon G.,,,,
55446,2.62,1,1.575941627,5/2/2022,Basilashvili N.,,,,
45454,1.57,0,1.575704346,11/15/2017,Dimitrov G.,,,,
38770,1.57,0,1.574891135,5/16/2015,Federer R.,,,,
48697,1.52,0,1.574800694,3/8/2019,Wawrinka S.,,,,
39894,1.77,0,1.574604943,10/2/2015,Garcia-Lopez G.,,,,
34053,2.15,1,1.574414112,7/3/2013,Del Potro J.M.,,,,
34296,1.99,0,1.574194638,7/28/2013,Isner J.,,,,
30413,1.75,0,1.574112619,3/1/2012,Del Potro J.M.,,,,
54498,1.67,0,1.574071425,1/13/2022,Cilic M.,,,,
40503,1.57,0,1.573999435,2/2/2016,Gulbis E.,,,,
35549,2.55,1,1.573502513,2/25/2014,Rosol L.,,,,
38444,2.23,1,1.573206287,4/11/2015,Sock J.,,,,
34516,2.7,1,1.573185814,8/21/2013,Berankis R.,,,,
39691,2.16,1,1.572750013,8/31/2015,Ilhan M.,,,,
37748,1.69,0,1.572412746,1/19/2015,Bolelli S.,,,,
54088,2.52,1,1.571958096,9/30/2021,Giron M.,,,,
54017,2.34,1,1.571957394,9/21/2021,Murray A.,,,,
38883,2.03,0,1.571944151,5/26/2015,Lu Y.H.,,,,
52370,1.91,0,1.571932152,3/8/2021,Sousa P.,,,,
56057,2.77,1,1.571828938,7/14/2022,Thiem D.,,,,
31416,2.36,1,1.571647852,7/3/2012,Ferrer D.,,,,
49739,2.6,1,1.571202126,7/17/2019,Ramos-Vinolas A.,,,,
30668,1.69,0,1.570809609,4/13/2012,Gutierrez-Ferrol S.,,,,
57860,1.64,0,1.570594768,3/28/2023,Ruusuvuori E.,1.27,25.4,l,-1
46208,1.62,0,1.570578032,3/24/2018,Sock J.,,,,
42189,1.52,0,1.570511419,8/15/2016,Coric B.,,,,
38041,2.19,1,1.570468481,2/17/2015,Monaco J.,,,,
51243,2.05,0,1.570330971,8/23/2020,Giron M.,,,,
55442,1.83,0,1.56974123,5/2/2022,Lajovic D.,,,,
55694,2.46,1,1.569711223,5/27/2022,Schwartzman D.,,,,
56513,2.66,1,1.569681763,8/31/2022,Moutet C.,,,,
53633,2.33,1,1.569446274,7/26/2021,Thompson J.,,,,
32480,1.73,0,1.569290147,12/31/2012,Zemlja G.,,,,
30030,2.21,1,1.569223281,1/18/2012,Wawrinka S.,,,,
34609,1.58,0,1.569164889,8/30/2013,Mayer F.,,,,
56071,2.05,1,1.569058205,7/17/2022,Cressy M.,,,,
36309,1.45,0,1.56846646,5/30/2014,Raonic M.,,,,
55568,1.7,0,1.56840359,5/17/2022,Majchrzak K.,,,,
42169,1.89,0,1.568384945,8/10/2016,Kamke T.,,,,
51372,2.44,1,1.567708891,9/4/2020,Goffin D.,,,,
31025,1.83,0,1.567087516,5/23/2012,Bellucci T.,,,,
44257,1.55,0,1.567000754,6/20/2017,Cilic M.,,,,
53608,1.62,0,1.566273235,7/23/2021,Nakashima B.,,,,
47306,2.52,1,1.566051389,8/1/2018,Copil M.,,,,
35981,1.64,0,1.565481617,4/25/2014,Haase R.,,,,
39265,1.8,0,1.565197405,7/16/2015,Smith J.P.,,,,
56285,1.59,0,1.56434465,8/8/2022,Brooksby J.,,,,
41592,1.93,1,1.564156455,6/7/2016,Del Potro J.M.,,,,
48995,1.57,0,1.563194092,4/22/2019,Struff J.L.,,,,
39584,2.57,1,1.562672176,8/18/2015,Donaldson J.,,,,
40584,2.07,1,1.562411955,2/9/2016,Harrison R.,,,,
29847,2.3,1,1.56114572,1/3/2012,Beck A.,,,,
37626,2.1,1,1.560839337,1/6/2015,Seppi A.,,,,
40799,1.81,0,1.560117932,2/24/2016,Marchenko I.,,,,
38053,1.66,0,1.559787635,2/17/2015,Klizan M.,,,,
41931,2.02,1,1.559490031,7/14/2016,Gimeno-Traver D.,,,,
36344,1.76,0,1.559454024,6/9/2014,Querrey S.,,,,
36380,1.57,0,1.559389053,6/11/2014,Stepanek R.,,,,
33830,2.73,1,1.559319002,6/11/2013,Monfils G.,,,,
45138,2.41,1,1.559192723,9/30/2017,Istomin D.,,,,
43860,2.5,1,1.559108812,5/3/2017,Tomic B.,,,,
56137,2.24,1,1.559095697,7/25/2022,Lehecka J.,,,,
37867,2.12,1,1.558748137,2/2/2015,Berankis R.,,,,
56313,2.16,1,1.558643117,8/10/2022,Cilic M.,,,,
44557,2.32,1,1.558548003,7/22/2017,Ebden M.,,,,
30717,2.44,1,1.558475229,4/18/2012,Benneteau J.,,,,
32448,1.81,0,1.558103682,11/1/2012,Simon G.,,,,
29838,1.7,0,1.558034582,1/2/2012,Tomic B.,,,,
48365,1.52,0,1.557821191,2/5/2019,Carballes Baena R.,,,,
35845,2.2,1,1.557371679,4/10/2014,Granollers M.,,,,
33014,2.21,1,1.556975393,2/26/2013,Soeda G.,,,,
56388,1.9,0,1.55696521,8/19/2022,Auger-Aliassime F.,,,,
37412,1.68,0,1.556408431,10/14/2014,Struff J.L.,,,,
53054,1.65,0,1.555679022,5/26/2021,Delbonis F.,,,,
49758,1.66,0,1.555123282,7/18/2019,Londero J.I.,,,,
54904,1.65,0,1.555061208,2/19/2022,Norrie C.,,,,
54695,2.46,1,1.554331656,2/4/2022,Ramos-Vinolas A.,,,,
42141,2.58,1,1.554070711,8/2/2016,Zeballos H.,,,,
54880,2.36,1,1.553650218,2/17/2022,Basilashvili N.,,,,
37367,1.6,0,1.552938347,10/7/2014,Klizan M.,,,,
54276,1.78,0,1.55273986,10/26/2021,Fritz T.,,,,
55451,1.69,0,1.552250378,5/3/2022,Korda S.,,,,
46235,2.2,1,1.551924326,3/26/2018,Shapovalov D.,,,,
43897,2,0,1.551352438,5/7/2017,Cilic M.,,,,
38596,1.9,0,1.551130787,4/28/2015,Lajovic D.,,,,
47602,1.56,0,1.550920538,8/29/2018,Fritz T.,,,,
53871,1.56,0,1.550873542,8/27/2021,Alcaraz C.,,,,
50107,1.79,0,1.550706066,8/21/2019,Paire B.,,,,
48079,2.07,1,1.550607789,12/31/2018,Jarry N.,,,,
48207,1.56,0,1.550486333,1/10/2019,Kohlschreiber P.,,,,
48759,2.5,1,1.550456762,3/12/2019,Shapovalov D.,,,,
30758,2.16,0,1.550423474,4/24/2012,Balazs A.,,,,
33321,2.22,1,1.550223098,4/14/2013,Robredo T.,,,,
47238,1.66,0,1.550172272,7/26/2018,Carreno Busta P.,,,,
49750,2.29,1,1.549868548,7/17/2019,Sandgren T.,,,,
49832,2.55,1,1.549049188,7/25/2019,Carreno Busta P.,,,,
46853,1.61,0,1.548962075,6/15/2018,Ebden M.,,,,
33335,1.74,0,1.548946353,4/15/2013,Andujar P.,,,,
44312,2.14,1,1.548497278,6/26/2017,Baghdatis M.,,,,
47978,1.78,0,1.548488598,10/23/2018,Verdasco F.,,,,
32496,1.54,0,1.548258721,1/1/2013,Devvarman S.,,,,
38737,1.52,0,1.547566713,5/12/2015,Tsonga J.W.,,,,
48434,1.69,0,1.547354427,2/12/2019,Opelka R.,,,,
33229,1.56,0,1.547262393,3/23/2013,Isner J.,,,,
39102,1.63,0,1.547261023,6/24/2015,Dolgopolov O.,,,,
52026,2.07,1,1.547255023,2/2/2021,Sweeny D.,,,,
52245,1.69,0,1.546941533,2/23/2021,Etcheverry T.,,,,
45155,1.71,0,1.546916558,10/3/2017,Schwartzman D.,,,,
39013,1.78,0,1.545835833,6/15/2015,Mayer F.,,,,
46750,1.85,0,1.545797713,5/30/2018,Simon G.,,,,
38238,2.2,1,1.545746175,3/14/2015,Kokkinakis T.,,,,
30685,1.81,0,1.545638955,4/15/2012,Dodig I.,,,,
31153,1.48,0,1.545477991,6/6/2012,Ferrer D.,,,,
38963,1.74,0,1.545300113,6/9/2015,Baghdatis M.,,,,
57805,1.65,0,1.545060697,3/24/2023,Watanuki Y.,-1,-20,,
52756,1.54,0,1.544990879,4/20/2021,Shapovalov D.,,,,
35726,2.3,1,1.544782096,3/19/2014,Gabashvili T.,,,,
43654,2.45,1,1.544585257,4/12/2017,Zeballos H.,,,,
48556,1.74,0,1.544314433,2/20/2019,Evans D.,,,,
53533,1.57,0,1.544294318,7/16/2021,Djere L.,,,,
42694,1.69,0,1.544176018,10/20/2016,Kamke T.,,,,
34936,1.93,1,1.542892869,10/23/2013,Pospisil V.,,,,
36410,1.96,0,1.542816678,6/13/2014,Falla A.,,,,
51889,1.49,0,1.542755826,11/6/2020,Zverev A.,,,,
50327,2.33,1,1.54272153,9/25/2019,Sousa J.,,,,
50271,2.33,1,1.542422115,9/18/2019,Caruso S.,,,,
51805,2.55,1,1.541962564,10/28/2020,Anderson K.,,,,
36365,2.28,1,1.541897983,6/10/2014,Karlovic I.,,,,
55312,2.18,1,1.541002344,4/18/2022,Kwon S.W.,,,,
46483,2.37,1,1.540928571,5/2/2018,Lorenzi P.,,,,
39419,1.58,0,1.540919259,7/31/2015,Fognini F.,,,,
49505,1.77,0,1.540732967,6/20/2019,Auger-Aliassime F.,,,,
38502,1.88,1,1.54062655,4/17/2015,Monfils G.,,,,
45198,1.56,0,1.540253999,10/7/2017,Goffin D.,,,,
30864,2.12,0,1.54005159,5/2/2012,Youzhny M.,,,,
31741,1.52,0,1.540017614,8/10/2012,Haas T.,,,,
40659,1.53,0,1.539489289,2/15/2016,Paire B.,,,,
36173,1.67,0,1.538861618,5/20/2014,Berlocq C.,,,,
33252,1.57,0,1.538160409,3/25/2013,Cilic M.,,,,
55092,1.66,0,1.538127961,3/19/2022,Nadal R.,,,,
54502,1.69,0,1.538085216,1/13/2022,Murray A.,,,,
31240,2.5,1,1.537770569,6/17/2012,Sijsling I.,,,,
53003,2.12,1,1.537358887,5/20/2021,Djere L.,,,,
43130,2.51,1,1.537336543,2/7/2017,Klizan M.,,,,
50948,1.57,0,1.537309225,2/7/2020,Garin C.,,,,
37476,1.76,0,1.537096134,10/19/2014,Berdych T.,,,,
52841,1.63,0,1.537069278,4/30/2021,Ramos-Vinolas A.,,,,
37458,1.71,0,1.53694822,10/17/2014,Kohlschreiber P.,,,,
56851,1.95,0,1.536717575,10/19/2022,Carballes Baena R.,,,,
51890,1.56,0,1.536580548,11/7/2020,Medvedev D.,,,,
36943,1.57,0,1.535935519,8/6/2014,Robredo T.,,,,
44661,2.36,1,1.535584393,7/31/2017,Ofner S.,,,,
47450,1.66,0,1.53555761,8/15/2018,Carreno Busta P.,,,,
45105,2.42,1,1.535517718,9/26/2017,Istomin D.,,,,
51057,2.27,1,1.535508112,2/17/2020,Coria F.,,,,
38164,1.71,0,1.535115045,2/25/2015,Stakhovsky S.,,,,
50543,1.63,0,1.535102977,10/19/2019,Rublev A.,,,,
50680,1.6,0,1.53453002,1/6/2020,Moutet C.,,,,
50558,2.42,1,1.534398504,10/21/2019,Laaksonen H.,,,,
38134,1.56,0,1.534345072,2/24/2015,Becker B.,,,,
37033,2.02,1,1.534061861,8/18/2014,Nedovyesov A.,,,,
50300,1.7,0,1.53376493,9/21/2019,Tsonga J.W.,,,,
47799,1.78,0,1.533630503,10/4/2018,Struff J.L.,,,,
34574,1.96,0,1.533327084,8/27/2013,Berlocq C.,,,,
38980,1.56,0,1.533175811,6/10/2015,Muller G.,,,,
41420,2.34,1,1.532922099,5/17/2016,Anderson K.,,,,
54894,2.11,1,1.532755803,2/18/2022,Basilashvili N.,,,,
54855,1.62,0,1.532147436,2/16/2022,Khachanov K.,,,,
46875,2.3,1,1.531524308,6/18/2018,Sugita Y.,,,,
55909,2.04,0,1.531415206,6/27/2022,Marterer M.,,,,
55853,1.62,0,1.530948147,6/21/2022,Altmaier D.,,,,
