match,PSW,win0,confidence0,date,winner,,,,,,,
46533,1.63,1,1.076965354,5/7/2018,Dzumhur D.,,,,,,,
55717,1.43,1,1.076945571,6/1/2022,Ruud C.,,,,,,,
53181,1.71,1,1.076929484,6/5/2021,Musetti L.,,,,,,,
50787,1.27,1,1.076871821,1/21/2020,Anderson K.,,,,,,,
34486,1.23,1,1.07686041,8/18/2013,Nadal R.,,,,,,,
57275,2.58,0,1.076846741,2/6/2023,Zapata Miralles B.,,,,,,,
55945,1.49,1,1.076829026,6/28/2022,Gasquet R.,,,,,,,
57460,1.23,1,1.076826581,2/21/2023,Cressy M.,,,,,,,
50561,1.68,1,1.076816118,10/22/2019,Bedene A.,,,,,,,
54565,1.66,1,1.076777317,1/18/2022,Gombos N.,,,,,,,
42067,1.25,1,1.076764699,7/22/2016,Zverev A.,,,,,,,
57141,1.39,1,1.076743916,1/13/2023,Norrie C.,,,,,,,
51527,1.43,1,1.076717459,9/27/2020,Fritz T.,,,,,,,
44749,1.47,1,1.076716871,8/6/2017,Querrey S.,,,,,,,
34955,2.08,0,1.076711086,10/25/2013,Roger-Vasselin E.,,,,,,,
42881,1.74,1,1.076682121,1/3/2017,Bedene A.,,,,,,,
42026,5.54,0,1.076664596,7/20/2016,Khachanov K.,,,,,,,
54347,1.33,1,1.076664405,11/4/2021,Ruud C.,,,,,,,
48913,2.07,1,1.076662122,4/11/2019,Andujar P.,,,,,,,
48656,2.48,0,1.07665887,2/28/2019,Dellien H.,,,,,,,
43250,3.18,0,1.076620989,2/16/2017,Berlocq C.,,,,,,,
35291,1.68,1,1.07661752,2/4/2014,Carreno-Busta P.,,,,,,,
52161,1.23,1,1.076610703,2/9/2021,Krajinovic F.,,,,,,,
36334,1.58,1,1.076555671,6/4/2014,Murray A.,,,,,,,
37413,1.76,1,1.076544706,10/14/2014,Bachinger M.,,,,,,,
41229,1.75,1,1.076532342,4/26/2016,Edmund K.,,,,,,,
32973,3.67,0,1.076470649,2/22/2013,Matosevic M.,,,,,,,
48739,1.3,1,1.076456045,3/10/2019,Thiem D.,,,,,,,
36534,2.44,0,1.076430874,6/24/2014,Kubot L.,,,,,,,
45662,1.49,1,1.076429656,1/16/2018,Wawrinka S.,,,,,,,
46350,1.44,1,1.076427469,4/18/2018,Khachanov K.,,,,,,,
34274,1.6,1,1.076416779,7/25/2013,Robredo T.,,,,,,,
43510,2.56,0,1.076412493,3/13/2017,Lajovic D.,,,,,,,
40326,3.7,0,1.076401469,1/12/2016,Delbonis F.,,,,,,,
44051,1.23,1,1.076401121,5/25/2017,Kuznetsov An.,,,,,,,
46934,1.63,1,1.076359303,6/25/2018,Garcia-Lopez G.,,,,,,,
36733,2.2,0,1.076347642,7/16/2014,Mayer L.,,,,,,,
43913,1.74,1,1.076331246,5/8/2017,Dimitrov G.,,,,,,,
39735,4.93,0,1.076326346,9/2/2015,Kukushkin M.,,,,,,,
46490,3.7,0,1.07632424,5/2/2018,Djere L.,,,,,,,
49605,1.3,1,1.076317223,7/2/2019,Struff J.L.,,,,,,,
44116,1.29,1,1.076298449,5/30/2017,Khachanov K.,,,,,,,
40579,1.69,1,1.076283773,2/8/2016,Kudla D.,,,,,,,
39900,1.24,1,1.076258619,10/4/2015,Berdych T.,,,,,,,
55209,2,1,1.076222992,4/6/2022,Garin C.,,,,,,,
42660,4.55,0,1.076215371,10/18/2016,Ymer M.,,,,,,,
35161,1.35,1,1.076165327,1/10/2014,Tomic B.,,,,,,,
52585,1.51,1,1.076149941,3/28/2021,Ruusuvuori E.,,,,,,,
35002,1.37,1,1.076129539,10/31/2013,Ferrer D.,,,,,,,
45819,2.22,0,1.076125899,2/13/2018,Albot R.,,,,,,,
52309,1.39,1,1.076113164,3/1/2021,Murray A.,,,,,,,
55580,2.21,0,1.076097612,5/19/2022,Norrie C.,,,,,,,
42812,1.21,1,1.076070007,11/2/2016,Nishikori K.,,,,,,,
47219,2.67,0,1.076062898,7/24/2018,Young D.,,,,,,,
45581,1.58,1,1.076060888,1/10/2018,Khachanov K.,,,,,,,
30266,1.66,1,1.076020426,2/20/2012,Hanescu V.,,,,,,,
36843,1.86,1,1.076019918,7/28/2014,Smyczek T.,,,,,,,
31716,1.99,1,1.076018672,8/7/2012,Youzhny M.,,,,,,,
42479,1.86,0,1.076007863,9/27/2016,Cervantes I.,,,,,,,
41460,1.66,1,1.075997481,5/23/2016,Edmund K.,,,,,,,
34391,1.65,1,1.075996269,8/6/2013,Janowicz J.,,,,,,,
55826,2.43,0,1.075984243,6/17/2022,Otte O.,,,,,,,
36711,1.7,1,1.075970755,7/15/2014,Pella G.,,,,,,,
49184,2.4,0,1.075961028,5/14/2019,Khachanov K.,,,,,,,
29906,1.34,1,1.075956,1/6/2012,Almagro N.,,,,,,,
33416,1.52,1,1.075939242,4/24/2013,Granollers M.,,,,,,,
56647,1.21,1,1.075897204,9/27/2022,Brooksby J.,,,,,,,
42334,1.35,1,1.07589065,8/30/2016,Fognini F.,,,,,,,
37906,1.36,1,1.075865427,2/4/2015,Simon G.,,,,,,,
54321,2.93,0,1.075843824,11/1/2021,Mannarino A.,,,,,,,
42012,2.62,0,1.075786509,7/20/2016,Harrison R.,,,,,,,
55413,1.83,0,1.07574281,4/28/2022,Baez S.,,,,,,,
46251,2.9,0,1.075738439,3/29/2018,Carreno Busta P.,,,,,,,
57072,1.74,1,1.075719739,1/4/2023,Karatsev A.,,,,,,,
56608,1.63,1,1.075660097,9/23/2022,Giron M.,,,,,,,
41127,1.42,1,1.075640015,4/15/2016,Murray A.,,,,,,,
43948,1.47,1,1.075628369,5/12/2017,Djokovic N.,,,,,,,
31406,1.43,1,1.075616398,6/30/2012,Kohlschreiber P.,,,,,,,
35151,2.35,0,1.075593309,1/9/2014,Stakhovsky S.,,,,,,,
47713,1.34,1,1.075571424,9/25/2018,Shapovalov D.,,,,,,,
38850,1.31,1,1.075567398,5/25/2015,Troicki V.,,,,,,,
31577,1.59,1,1.075531938,7/18/2012,Bemelmans R.,,,,,,,
54015,2.1,0,1.075507844,9/21/2021,Ymer M.,,,,,,,
32362,1.51,1,1.075503959,10/23/2012,Chiudinelli M.,,,,,,,
43931,1.72,1,1.075486329,5/10/2017,Lopez F.,,,,,,,
52096,1.75,1,1.075473875,2/6/2021,Evans D.,,,,,,,
43676,1.43,1,1.075455682,4/14/2017,Kohlschreiber P.,,,,,,,
36293,1.42,1,1.075444499,5/29/2014,Verdasco F.,,,,,,,
43789,3.3,0,1.075432843,4/26/2017,Khachanov K.,,,,,,,
37004,4.69,0,1.075427033,8/13/2014,Lu Y.H.,,,,,,,
45962,4.42,0,1.075377475,2/23/2018,Tiafoe F.,,,,,,,
50891,2.85,0,1.075368742,2/3/2020,Gombos N.,,,,,,,
46399,1.66,1,1.075342044,4/24/2018,Jaziri M.,,,,,,,
35070,4.3,0,1.075330456,1/1/2014,Gojowczyk P.,,,,,,,
42262,3.75,0,1.075319757,8/23/2016,Schwartzman D.,,,,,,,
57599,2.23,0,1.075293109,3/3/2023,Rublev A.,,,,,,,
42818,2,1,1.075265795,11/3/2016,Berdych T.,,,,,,,
37091,1.75,1,1.075258851,8/25/2014,Seppi A.,,,,,,,
56676,1.69,1,1.075249236,9/29/2022,Nishioka Y.,,,,,,,
56296,1.65,1,1.075236435,8/9/2022,De Minaur A.,,,,,,,
40297,3.65,0,1.075216687,1/8/2016,Tomic B.,,,,,,,
35095,1.43,1,1.075212166,1/3/2014,Pospisil V.,,,,,,,
43411,1.79,0,1.075203905,3/1/2017,Schwartzman D.,,,,,,,
48537,1.61,1,1.075179113,2/19/2019,Thompson J.,,,,,,,
39860,1.49,1,1.075166498,9/29/2015,Mannarino A.,,,,,,,
37473,1.36,1,1.075164007,10/18/2014,Cilic M.,,,,,,,
31922,1.29,1,1.075163739,8/30/2012,Verdasco F.,,,,,,,
47774,1.51,1,1.075162748,10/2/2018,Wawrinka S.,,,,,,,
34758,1.45,1,1.075162411,9/27/2013,Melzer J.,,,,,,,
30920,1.41,1,1.075153726,5/8/2012,Cilic M.,,,,,,,
50307,3.17,0,1.075117759,9/23/2019,Garin C.,,,,,,,
32027,1.85,1,1.075103023,9/21/2012,Seppi A.,,,,,,,
34048,1.28,1,1.075070888,7/1/2013,Del Potro J.M.,,,,,,,
50496,1.26,1,1.075052751,10/15/2019,Humbert U.,,,,,,,
40933,1.65,1,1.075049301,3/23/2016,Pospisil V.,,,,,,,
51432,2.06,0,1.075009989,9/14/2020,Ruud C.,,,,,,,
31817,2.1,0,1.075004276,8/20/2012,Klizan M.,,,,,,,
57543,1.56,1,1.074987687,2/28/2023,Coric B.,,,,,,,
46966,4.28,0,1.074981579,6/28/2018,Kukushkin M.,,,,,,,
53889,2.73,0,1.074974207,8/30/2021,Nakashima B.,,,,,,,
54823,1.46,1,1.074972154,2/15/2022,Murray A.,,,,,,,
57850,1.72,1,1.074940248,3/27/2023,Zuk K.,,,,,,,
39338,1.44,1,1.074905985,7/24/2015,Bautista R.,,,,,,,
35222,2.2,0,1.074882407,1/15/2014,Roger-Vasselin E.,,,,,,,
49308,1.18,1,1.074869763,5/27/2019,Coric B.,,,,,,,
52365,1.18,1,1.074849638,3/7/2021,Schwartzman D.,,,,,,,
45433,1.65,1,1.074828948,11/2/2017,Cilic M.,,,,,,,
40837,1.56,1,1.074764899,3/10/2016,Haase R.,,,,,,,
45104,1.54,1,1.074764029,9/26/2017,Lajovic D.,,,,,,,
56196,3.11,0,1.074761526,7/29/2022,Misolic F.,,,,,,,
34411,2.4,0,1.074743682,8/8/2013,Raonic M.,,,,,,,
36582,1.8,1,1.07472917,6/28/2014,Kyrgios N.,,,,,,,
50058,1.29,1,1.074726685,8/14/2019,Medvedev D.,,,,,,,
35464,1.38,1,1.074719773,2/18/2014,Dodig I.,,,,,,,
44085,2.84,0,1.074714673,5/29/2017,Kicker N.,,,,,,,
53142,1.72,1,1.074713337,6/2/2021,Djere L.,,,,,,,
31641,2.59,0,1.074708817,7/25/2012,Kamke T.,,,,,,,
56797,1.44,1,1.074707551,10/12/2022,Bublik A.,,,,,,,
35314,1.31,1,1.074706866,2/5/2014,Roger-Vasselin E.,,,,,,,
38257,1.45,1,1.074637368,3/15/2015,Seppi A.,,,,,,,
31542,2.17,0,1.07460727,7/16/2012,Hernych J.,,,,,,,
57756,1.66,1,1.074559149,3/21/2023,Misolic F.,,,,,,,
51816,1.44,1,1.074543007,10/29/2020,Rublev A.,,,,,,,
50662,3.14,0,1.074542566,11/11/2019,Tsitsipas S. ,,,,,,,
32110,1.76,1,1.074508749,10/1/2012,Querrey S.,,,,,,,
48983,2.31,0,1.074500648,4/19/2019,Fognini F.,,,,,,,
30056,2.31,0,1.074495888,1/19/2012,Llodra M.,,,,,,,
43495,1.4,1,1.074437225,3/12/2017,Pouille L.,,,,,,,
53547,2.72,0,1.07440398,7/19/2021,Travaglia S.,,,,,,,
54104,2.22,0,1.074387854,10/2/2021,Dimitrov G.,,,,,,,
37455,3.27,0,1.074386347,10/16/2014,Bachinger M.,,,,,,,
43068,1.19,1,1.074385377,1/19/2017,Zverev A.,,,,,,,
42123,1.55,1,1.074377658,7/28/2016,Wawrinka S.,,,,,,,
49812,2.89,0,1.074374109,7/23/2019,Ebden M.,,,,,,,
33865,3.31,0,1.074332116,6/14/2013,Cilic M.,,,,,,,
54024,1.49,1,1.07431064,9/22/2021,Duckworth J.,,,,,,,
51207,1.25,1,1.074282208,2/28/2020,Tsitsipas S.,,,,,,,
39536,1.69,1,1.074247541,8/12/2015,Gulbis E.,,,,,,,
46129,2.58,0,1.074247151,3/12/2018,Coric B.,,,,,,,
48688,1.74,1,1.074245864,3/7/2019,Kohlschreiber P.,,,,,,,
40641,2.69,0,1.074225331,2/12/2016,Fritz T.,,,,,,,
35492,1.17,1,1.074211549,2/19/2014,Robredo T.,,,,,,,
31659,4.05,0,1.074202416,7/26/2012,Volandri F.,,,,,,,
38700,1.53,1,1.074201425,5/6/2015,Berdych T.,,,,,,,
45538,1.44,1,1.074192941,1/5/2018,Kyrgios N.,,,,,,,
38443,1.8,0,1.074192386,4/10/2015,Vesely J.,,,,,,,
30874,1.3,1,1.07418369,5/3/2012,Ramos A.,,,,,,,
51292,1.59,1,1.074130364,8/31/2020,Cressy M.,,,,,,,
39405,1.53,1,1.074114725,7/29/2015,Vesely J.,,,,,,,
41858,1.15,1,1.074065392,7/4/2016,Federer R.,,,,,,,
57472,1.78,1,1.074051038,2/22/2023,Dellien H.,,,,,,,
46770,2.86,0,1.074033851,5/31/2018,Herbert P.H.,,,,,,,
46283,2.12,0,1.074030353,4/11/2018,Karlovic I.,,,,,,,
50204,3.13,0,1.074028822,8/29/2019,Koepfer D.,,,,,,,
54869,1.46,1,1.074024079,2/17/2022,Schwartzman D.,,,,,,,
54946,2.64,0,1.074023993,2/23/2022,Berankis R.,,,,,,,
47277,1.81,1,1.073995179,7/30/2018,Smyczek T.,,,,,,,
52920,1.74,1,1.07395458,5/10/2021,Nishikori K.,,,,,,,
44807,1.65,1,1.073950654,8/14/2017,Tiafoe F.,,,,,,,
35104,1.25,1,1.073943132,1/4/2014,Wawrinka S.,,,,,,,
49545,1.96,1,1.073938574,6/25/2019,Krawietz K.,,,,,,,
39749,1.33,1,1.073935233,9/3/2015,Tomic B.,,,,,,,
56548,1.25,1,1.073930434,9/3/2022,Norrie C.,,,,,,,
56643,2.72,0,1.073928687,9/27/2022,Pospisil V.,,,,,,,
55955,1.7,1,1.073883335,6/29/2022,Basilashvili N.,,,,,,,
55105,1.68,1,1.073827443,3/23/2022,Gaston H.,,,,,,,
33540,1.23,1,1.073819745,5/8/2013,Wawrinka S.,,,,,,,
31512,1.63,1,1.073776834,7/13/2012,Dolgopolov O.,,,,,,,
53196,2.17,0,1.073757172,6/9/2021,Lopez F.,,,,,,,
50268,1.46,1,1.073750193,9/18/2019,Fucsovics M.,,,,,,,
42163,1.53,1,1.073744818,8/10/2016,Lajovic D.,,,,,,,
31637,1.7,1,1.073743419,7/24/2012,Cervenak P.,,,,,,,
56227,2.44,0,1.073734813,8/2/2022,Sock J.,,,,,,,
36226,1.52,1,1.073728835,5/26/2014,Lopez F.,,,,,,,
44586,1.49,1,1.073712829,7/25/2017,Sousa J.,,,,,,,
57414,2.21,0,1.073711053,2/16/2023,Albot R.,,,,,,,
50069,4.26,0,1.07370859,8/16/2019,Gasquet R.,,,,,,,
36804,1.56,1,1.073705169,7/23/2014,Pospisil V.,,,,,,,
39004,2.12,0,1.073702479,6/14/2015,Mahut N.,,,,,,,
53296,2.3,0,1.073700196,6/22/2021,Mannarino A.,,,,,,,
49887,2.1,0,1.073697067,7/30/2019,Smyczek T.,,,,,,,
40630,1.66,1,1.073670273,2/11/2016,Young D.,,,,,,,
29997,3.35,0,1.073641206,1/17/2012,Andujar P.,,,,,,,
46752,2.07,1,1.073638773,5/30/2018,Berrettini M.,,,,,,,
39569,1.31,1,1.073624001,8/17/2015,Goffin D.,,,,,,,
57907,1.24,1,1.07362382,3/27/2023,Duckworth J.,,,,,,,
47282,1.89,1,1.073612032,7/31/2018,Baghdatis M.,,,,,,,
31721,2.97,0,1.073604581,8/7/2012,Pospisil V.,,,,,,,
35148,1.84,1,1.073592325,1/8/2014,Lu Y.H.,,,,,,,
36636,2.66,0,1.073581033,7/9/2014,Sela D.,,,,,,,
57743,1.28,1,1.073574884,3/21/2023,Borges N.,,,,,,,
56195,1.37,1,1.073569152,7/29/2022,Isner J.,,,,,,,
49544,1.33,1,1.073539078,6/25/2019,Thompson J.,,,,,,,
48245,2.79,0,1.07352445,1/14/2019,Opelka R.,,,,,,,
46120,3.11,0,1.073509093,3/11/2018,Verdasco F.,,,,,,,
30812,2.47,0,1.07349461,4/27/2012,Bachinger M.,,,,,,,
38009,1.39,1,1.073452386,2/13/2015,Berdych T.,,,,,,,
54059,2.65,0,1.073446017,9/27/2021,Mager G.,,,,,,,
48684,1.48,1,1.073435603,3/7/2019,Nishioka Y.,,,,,,,
33055,2.11,0,1.073432197,2/28/2013,Roger-Vasselin E.,,,,,,,
48028,3.81,0,1.073431384,10/30/2018,Dzumhur D.,,,,,,,
44829,3.22,0,1.073414147,8/16/2017,Ramos-Vinolas A.,,,,,,,
44650,1.71,1,1.073411492,7/31/2017,Donaldson J.,,,,,,,
47026,2.46,0,1.073392623,7/3/2018,Robert S.,,,,,,,
37080,1.31,1,1.073389844,8/25/2014,Chardy J.,,,,,,,
48809,1.47,1,1.073351306,3/22/2019,Fognini F.,,,,,,,
52296,3.06,0,1.073346855,2/26/2021,Albot R.,,,,,,,
49735,1.32,1,1.073340979,7/16/2019,Delbonis F.,,,,,,,
31310,1.58,1,1.073334119,6/25/2012,Harrison R.,,,,,,,
30027,2.82,0,1.073323076,1/17/2012,Roger-Vasselin E.,,,,,,,
57378,4.25,0,1.073310581,2/14/2023,Pecotic M.,,,,,,,
54584,1.31,1,1.073288538,1/19/2022,Opelka R.,,,,,,,
51192,1.32,1,1.073279329,2/27/2020,Garin C.,,,,,,,
51846,1.84,1,1.073272099,11/2/2020,Moutet C.,,,,,,,
57354,1.77,1,1.073271317,2/13/2023,Wawrinka S.,,,,,,,
57684,1.63,1,1.073264444,3/13/2023,Fucsovics M.,,,,,,,
55806,3.74,0,1.07325549,6/15/2022,Van De Zandschulp B.,,,,,,,
48186,1.65,1,1.073248211,1/8/2019,Humbert U.,,,,,,,
38003,1.29,1,1.073231362,2/12/2015,Wawrinka S.,,,,,,,
47040,1.31,1,1.073204544,7/3/2018,Fritz T.,,,,,,,
46652,1.32,1,1.073201449,5/22/2018,Fritz T.,,,,,,,
56388,1.45,1,1.073193881,8/19/2022,Medvedev D.,,,,,,,
44217,1.3,1,1.073162435,6/14/2017,Zverev A.,,,,,,,
48977,1.63,1,1.073162005,4/18/2019,Sonego L.,,,,,,,
47325,2.12,0,1.073153519,8/1/2018,Munar J.,,,,,,,
53878,2.11,0,1.07315293,8/30/2021,Rinderknech A.,,,,,,,
54411,2.87,0,1.07313311,1/4/2022,Cerundolo J.M.,,,,,,,
32525,1.36,1,1.073125081,1/2/2013,Soeda G.,,,,,,,
38367,1.22,1,1.073085932,3/29/2015,Berdych T.,,,,,,,
56004,1.55,1,1.073077862,7/3/2022,Norrie C.,,,,,,,
46220,1.48,1,1.073077589,3/24/2018,Coric B.,,,,,,,
53194,1.34,1,1.073075103,6/8/2021,Harris L.,,,,,,,
47901,1.54,1,1.07306462,10/16/2018,Ramos-Vinolas A.,,,,,,,
46022,2.4,0,1.073047631,2/28/2018,Tsitsipas S.,,,,,,,
52406,1.43,1,1.073045161,3/10/2021,Djere L.,,,,,,,
33646,2.26,0,1.073040587,5/22/2013,Monfils G.,,,,,,,
31013,1.26,1,1.073038187,5/22/2012,Tomic B.,,,,,,,
49106,2.27,0,1.073034036,5/3/2019,Berrettini M.,,,,,,,
48031,1.23,1,1.073017452,10/30/2018,Khachanov K.,,,,,,,
45784,1.71,1,1.073007057,2/8/2018,Monteiro T.,,,,,,,
48215,1.39,1,1.072999182,1/12/2019,De Minaur A.,,,,,,,
55776,2.26,0,1.072998051,6/13/2022,Dimitrov G.,,,,,,,
33978,1.68,1,1.07299051,6/25/2013,Lopez F.,,,,,,,
34272,4.43,0,1.072989947,7/25/2013,Zeballos H.,,,,,,,
55373,1.61,1,1.072987945,4/24/2022,Alcaraz C.,,,,,,,
52735,1.39,1,1.072987453,4/19/2021,Gerasimov E.,,,,,,,
46469,2.5,0,1.072980837,5/1/2018,Fucsovics M.,,,,,,,
53106,1.24,1,1.072967903,5/31/2021,Norrie C.,,,,,,,
47353,1.43,1,1.072957552,8/3/2018,Tsitsipas S.,,,,,,,
43320,1.34,1,1.072939609,2/22/2017,Simon G.,,,,,,,
32849,1.26,1,1.072938945,2/13/2013,Nalbandian D.,,,,,,,
57540,2.63,0,1.072934979,2/28/2023,O Connell C.,,,,,,,
45672,1.44,1,1.072902967,1/17/2018,Edmund K.,,,,,,,
36395,1.41,1,1.072890088,6/12/2014,Lopez F.,,,,,,,
41406,1.54,1,1.072884251,5/16/2016,Fritz T.,,,,,,,
56539,3.49,0,1.07287905,9/2/2022,Ivashka I.,,,,,,,
36745,3.4,0,1.0728755,7/17/2014,Kamke T.,,,,,,,
54855,1.5,1,1.072874859,2/16/2022,Coria F.,,,,,,,
44495,2,1,1.07283558,7/18/2017,Dutra Silva R.,,,,,,,
48277,1.81,1,1.07280623,1/15/2019,Sousa J.,,,,,,,
51069,1.23,1,1.072802025,2/18/2020,Simon G.,,,,,,,
33813,2.83,0,1.072795087,6/10/2013,Zverev M.,,,,,,,
45896,2.24,0,1.072788125,2/19/2018,Jarry N.,,,,,,,
56083,1.44,1,1.072788076,7/19/2022,Cerundolo F.,,,,,,,
48592,2.44,0,1.072766654,2/24/2019,Albot R.,,,,,,,
30560,1.58,1,1.072748768,3/22/2012,Ramos A.,,,,,,,
35531,1.28,1,1.072739269,2/22/2014,Isner J.,,,,,,,
48501,1.25,1,1.072738884,2/16/2019,Schwartzman D.,,,,,,,
33477,1.32,1,1.072718051,5/1/2013,Fognini F.,,,,,,,
38603,1.16,1,1.072692532,4/28/2015,Stakhovsky S.,,,,,,,
48346,1.27,1,1.072660974,2/4/2019,Pella G.,,,,,,,
32771,1.63,1,1.072656359,2/6/2013,Lorenzi P.,,,,,,,
55759,3.02,0,1.072640754,6/9/2022,Fucsovics M.,,,,,,,
42086,1.26,1,1.072625717,7/25/2016,Muller G.,,,,,,,
39246,1.34,1,1.07262532,7/13/2015,Falla A.,,,,,,,
45058,1.85,1,1.07258419,9/20/2017,Dzumhur D.,,,,,,,
48326,1.63,1,1.072577365,1/19/2019,Medvedev D.,,,,,,,
42355,1.27,1,1.072563021,8/31/2016,Sock J.,,,,,,,
34700,4.6,0,1.072557313,9/20/2013,Sousa J.,,,,,,,
40255,2.04,0,1.072553413,1/5/2016,Ramanathan R.,,,,,,,
48781,2.14,0,1.072524307,3/20/2019,Hurkacz H.,,,,,,,
35469,1.54,1,1.072523944,2/18/2014,Andujar P.,,,,,,,
29881,2.04,1,1.072520154,1/4/2012,Istomin D.,,,,,,,
42059,2.26,0,1.072493861,7/22/2016,Berlocq C.,,,,,,,
34401,4.18,0,1.072493671,8/7/2013,Matosevic M.,,,,,,,
39588,1.21,1,1.0724192,8/18/2015,Sock J.,,,,,,,
40342,1.74,1,1.072405847,1/13/2016,Troicki V.,,,,,,,
34485,2.31,0,1.072382433,8/18/2013,Garcia-Lopez G.,,,,,,,
43167,3.52,0,1.072379182,2/9/2017,Gaio F.,,,,,,,
36419,2.26,0,1.072367949,6/15/2014,Sela D.,,,,,,,
48209,1.81,0,1.0723204,1/10/2019,Norrie C.,,,,,,,
48406,1.44,1,1.072312697,2/8/2019,Tsonga J.W.,,,,,,,
44718,1.88,1,1.072311636,8/3/2017,Dzumhur D.,,,,,,,
34782,1.92,1,1.072302516,10/8/2013,Brands D.,,,,,,,
50730,1.51,1,1.072243857,1/15/2020,Shapovalov D.,,,,,,,
46090,3.78,0,1.072236574,3/9/2018,Donskoy E.,,,,,,,
37579,1.53,1,1.072236353,10/30/2014,Murray A.,,,,,,,
52842,1.85,0,1.072225005,4/30/2021,Cilic M.,,,,,,,
41286,3.71,0,1.072221144,5/1/2016,Schwartzman D.,,,,,,,
48674,1.41,1,1.072211384,3/1/2019,Federer R.,,,,,,,
38531,1.75,1,1.072166228,4/21/2015,Montanes A.,,,,,,,
31541,1.61,1,1.072154281,7/16/2012,Davydenko N.,,,,,,,
38528,1.38,1,1.072136045,4/21/2015,Bolelli S.,,,,,,,
39849,2.45,0,1.072130093,9/28/2015,Millman J.,,,,,,,
56991,3.34,0,1.072128607,11/2/2022,Moutet C.,,,,,,,
35449,1.4,1,1.072122431,2/16/2014,Ferrer D.,,,,,,,
47869,1.41,1,1.072117701,10/12/2018,Coric B.,,,,,,,
43400,1.32,1,1.072112847,3/1/2017,Monfils G.,,,,,,,
35446,1.67,1,1.072108993,2/15/2014,Karlovic I.,,,,,,,
43074,1.14,1,1.07209329,1/19/2017,Dimitrov G.,,,,,,,
43484,1.27,1,1.072056288,3/11/2017,Thiem D.,,,,,,,
37654,1.28,1,1.072015915,1/7/2015,Gasquet R.,,,,,,,
41838,1.19,1,1.072012177,7/2/2016,Goffin D.,,,,,,,
36886,1.29,1,1.072006175,7/31/2014,Raonic M.,,,,,,,
52105,1.26,1,1.072002382,2/8/2021,Koepfer D.,,,,,,,
33823,1.58,1,1.071991988,6/11/2013,De Schepper K.,,,,,,,
43631,1.48,1,1.07198903,3/29/2017,Kyrgios N.,,,,,,,
38864,1.59,1,1.071972927,5/25/2015,Stakhovsky S.,,,,,,,
57177,1.46,1,1.071968712,1/17/2023,Shelton B.,,,,,,,
48565,1.37,1,1.071938131,2/21/2019,Johnson S.,,,,,,,
42627,3.46,0,1.071922616,10/13/2016,Sock J.,,,,,,,
47057,1.46,1,1.071912098,7/5/2018,Nishikori K.,,,,,,,
49254,1.24,1,1.071900255,5/22/2019,Bautista Agut R.,,,,,,,
53294,1.32,1,1.071882961,6/22/2021,Popyrin A.,,,,,,,
48199,1.22,1,1.071866457,1/9/2019,Struff J.L.,,,,,,,
50888,2.3,0,1.0718626,2/3/2020,Stebe C.M.,,,,,,,
52448,1.43,1,1.071859048,3/14/2021,Karatsev A.,,,,,,,
37152,2.73,0,1.0718525,8/29/2014,Mannarino A.,,,,,,,
55774,1.97,1,1.071780418,6/12/2022,Berrettini M.,,,,,,,
53330,3.08,0,1.071776248,6/24/2021,Purcell M.,,,,,,,
35562,2.01,0,1.071745184,2/25/2014,Montanes A.,,,,,,,
48584,1.94,1,1.071734318,2/23/2019,Tsitsipas S.,,,,,,,
43915,3.92,0,1.071733327,5/9/2017,Herbert P.H.,,,,,,,
56987,3.28,0,1.071690919,11/1/2022,Moutet C.,,,,,,,
52442,2.32,0,1.071678228,3/13/2021,Herbert P.H.,,,,,,,
42534,2.78,0,1.071676623,10/4/2016,Duckworth J.,,,,,,,
56779,4.3,0,1.071665947,10/11/2022,Zapata Miralles B.,,,,,,,
38118,1.66,1,1.071658719,2/22/2015,Karlovic I.,,,,,,,
48293,1.31,1,1.07165737,1/16/2019,Basilashvili N.,,,,,,,
33923,1.72,1,1.071651304,6/20/2013,Dodig I.,,,,,,,
52806,2.68,0,1.071650437,4/26/2021,Chardy J.,,,,,,,
48491,1.24,1,1.071619293,2/15/2019,Nishikori K.,,,,,,,
39050,1.61,1,1.071617388,6/18/2015,Janowicz J.,,,,,,,
54651,1.51,1,1.071610956,2/1/2022,Majchrzak K.,,,,,,,
54901,2.18,0,1.071598761,2/19/2022,Cerundolo F.,,,,,,,
34771,5.23,0,1.071585458,10/6/2013,Andujar P.,,,,,,,
38217,1.59,1,1.071575961,3/12/2015,Dodig I.,,,,,,,
33387,1.48,1,1.071565208,4/22/2013,Montanes A.,,,,,,,
39972,1.96,1,1.071556798,10/12/2015,Karlovic I.,,,,,,,
48126,1.47,1,1.071469266,1/2/2019,Dimitrov G.,,,,,,,
55724,1.96,0,1.071433843,6/6/2022,Albot R.,,,,,,,
37851,1.45,1,1.071428097,1/24/2015,Ferrer D.,,,,,,,
53659,1.48,1,1.071393252,7/28/2021,Fritz T.,,,,,,,
39746,1.55,1,1.071389341,9/2/2015,Raonic M.,,,,,,,
38733,1.39,1,1.071375408,5/12/2015,Wawrinka S.,,,,,,,
49200,1.5,1,1.071360609,5/16/2019,Nishikori K.,,,,,,,
35233,1.23,1,1.071352068,1/15/2014,Gasquet R.,,,,,,,
34893,1.22,1,1.071339462,10/18/2013,Dimitrov G.,,,,,,,
41021,2.36,0,1.071335621,4/1/2016,Kyrgios N.,,,,,,,
40821,2.52,0,1.071327715,2/26/2016,Thiem D.,,,,,,,
