match,PSW,win0,confidence0,date,winner,pred correct?
30778,5.76,0,0.950515246,4/25/2012,Balazs A.,
55501,2.17,0,0.950514855,5/9/2022,Basilashvili N.,
35080,1.4,1,0.95048964,1/1/2014,Nishikori K.,
40203,2.5,0,0.950486662,11/6/2015,Wawrinka S.,
46218,1.35,1,0.950469667,3/24/2018,Zverev A.,
47298,1.44,1,0.950461634,7/31/2018,Klizan M.,
51883,1.12,1,0.950434561,11/5/2020,Raonic M.,
33960,1.11,1,0.950422128,6/24/2013,Stakhovsky S.,
55405,1.44,1,0.950409773,4/27/2022,Ramos-Vinolas A.,
35604,1.24,1,0.950403285,2/27/2014,Dimitrov G.,
54608,1.2,1,0.950390124,1/21/2022,Nadal R.,
30935,1.02,1,0.950387162,5/9/2012,Nadal R.,
54175,1.1,1,0.950377189,10/11/2021,Tsitsipas S.,
57504,1.08,1,0.950372259,2/23/2023,De Minaur A.,
57554,2.25,0,0.950369902,2/28/2023,Garin C.,
47184,1.26,1,0.950345117,7/22/2018,Johnson S.,
49778,1.72,1,0.950324908,7/21/2019,Jarry N.,
32580,1.14,1,0.950310166,1/8/2013,Levine J.,
42857,2.46,0,0.950307978,1/2/2017,De Greef A.,
58016,1.57,1,0.950300638,4/2/2023,Virtanen O.,1
40586,1.11,1,0.950295212,2/9/2016,Kohlschreiber P.,
31084,1.61,1,0.950289837,5/29/2012,Nieminen J.,
36487,1.01,1,0.950280785,6/23/2014,Djokovic N.,
48984,8.86,0,0.950271564,4/20/2019,Fognini F.,
46432,1.72,1,0.950262357,4/27/2018,Goffin D.,
40276,1.05,1,0.950253645,1/6/2016,Nadal R.,
33859,1.18,1,0.950247978,6/13/2013,Kohlschreiber P.,
34540,15,0,0.950246089,8/26/2013,Haider-Maurer A.,
52339,1.54,1,0.950236036,3/3/2021,Khachanov K.,
51794,1.12,1,0.95023241,10/27/2020,Hurkacz H.,
39113,1.99,0,0.950229124,6/26/2015,Querrey S.,
41420,1.3,1,0.950228765,5/17/2016,Granollers M.,
53756,1.35,1,0.950226061,8/11/2021,Tsitsipas S.,
41114,1.06,1,0.950222559,4/13/2016,Nadal R.,
38470,1.05,1,0.950221834,4/14/2015,Djokovic N.,
33256,2.15,0,0.950210732,3/26/2013,Melzer J.,
51445,3.05,0,0.950200459,9/15/2020,Lajovic D.,
43337,1.85,1,0.950187243,2/23/2017,Medvedev D.,
53687,1.32,1,0.950185269,8/3/2021,Norrie C.,
45062,1.08,1,0.950181127,9/21/2017,Bautista Agut R.,
31378,1.05,1,0.950175396,6/28/2012,Roddick A.,
54543,2.4,0,0.950163571,1/18/2022,Andujar P.,
57486,3.41,0,0.95015699,2/22/2023,Muller A.,
48789,1.61,1,0.95014608,3/21/2019,Chardy J.,
40201,1.24,1,0.95014345,11/5/2015,Wawrinka S.,
42401,1.18,1,0.950139062,9/4/2016,Monfils G.,
40338,1.75,1,0.950115047,1/13/2016,Fognini F.,
45896,1.65,1,0.950051095,2/19/2018,Verdasco F.,
29989,1.29,1,0.950045763,1/16/2012,Lopez F.,
56925,1.91,1,0.950042983,10/26/2022,Humbert U.,
49045,1.15,1,0.950022012,4/25/2019,Nadal R.,
36858,1.19,1,0.95002029,7/29/2014,Lacko L.,
39074,1.11,1,0.950018233,6/21/2015,Federer R.,
38729,1.14,1,0.950007293,5/11/2015,Kohlschreiber P.,
42138,1.31,1,0.949993335,8/1/2016,Young D.,
57818,1.05,1,0.949973631,3/25/2023,Sinner J.,
49785,3.2,0,0.949973595,7/22/2019,Stebe C.M.,
55658,1.04,1,0.949949596,5/25/2022,Alcaraz C.,
57609,1.47,1,0.949946352,3/4/2023,Jarry N.,
42101,1.18,1,0.949929659,7/26/2016,Querrey S.,
56315,4.49,0,0.949928984,8/10/2022,Paul T.,
41718,1.08,1,0.949919947,6/21/2016,Mannarino A.,
55311,1.27,1,0.949914095,4/18/2022,Mcdonald M.,
53139,1.03,1,0.949908465,6/2/2021,Tsitsipas S.,
37113,2.8,0,0.949895267,8/26/2014,Garcia-Lopez G.,
46409,1.08,1,0.949893416,4/25/2018,Thiem D.,
45657,1.51,1,0.949891028,1/16/2018,Benneteau J.,
54809,1.48,1,0.94988839,2/14/2022,Kwon S.W.,
41745,1.01,1,0.949885791,6/27/2016,Raonic M.,
55531,1.26,1,0.949878305,5/12/2022,Ruud C.,
52633,1.41,1,0.949872968,4/6/2021,Mager G.,
41791,1.15,1,0.949872593,6/28/2016,Brown D.,
53122,1.08,1,0.949872145,6/1/2021,Berrettini M.,
53466,1.34,1,0.949865345,7/12/2021,Seyboth Wild T.,
40210,1.07,1,0.949859031,11/15/2015,Djokovic N.,
54020,1.19,1,0.949857345,9/21/2021,Khachanov K.,
57589,1.09,1,0.949847151,3/2/2023,Berrettini M.,
56024,5.02,0,0.949844844,7/11/2022,Gojowczyk P.,
56152,4.92,0,0.949837246,7/26/2022,Agamenone F.,
47213,2.02,0,0.94982788,7/24/2018,Jarry N.,
55232,1.71,1,0.949812505,4/8/2022,Coria F.,
48282,1.06,1,0.949794391,1/16/2019,De Minaur A.,
37364,1.67,1,0.949785341,10/7/2014,Johnson S.,
39212,1.03,1,0.949779645,7/3/2015,Djokovic N.,
55964,1.15,1,0.949768883,6/29/2022,Otte O.,
52177,2.95,0,0.949763416,2/10/2021,Fucsovics M.,
31054,1.46,1,0.949747876,5/28/2012,Mayer L.,
54867,1.13,1,0.949738921,2/17/2022,Tsitsipas S.,
30248,1.59,1,0.949737417,2/18/2012,Bellucci T.,
30105,1.06,1,0.949726029,1/31/2012,Bogomolov A.,
33835,1.38,1,0.949724503,6/12/2013,Cilic M.,
56282,1.2,1,0.949721095,8/7/2022,Kyrgios N.,
32360,1.6,1,0.949717808,10/23/2012,Querrey S.,
42548,1.23,1,0.949716752,10/4/2016,Raonic M.,
46767,1.02,1,0.94971647,5/31/2018,Nadal R.,
48565,2.65,0,0.949715096,2/21/2019,Albot R.,
41779,1.08,1,0.949696812,6/28/2016,Muller G.,
55503,5.52,0,0.94969067,5/10/2022,Krajinovic F.,
30478,5.85,0,0.94966199,3/10/2012,Ramos A.,
38909,1.01,1,0.949653494,5/28/2015,Djokovic N.,
35606,1.53,1,0.949624569,2/27/2014,Dolgopolov O.,
31751,1.13,1,0.949617281,8/13/2012,Djokovic N.,
51951,2.18,0,0.949616063,1/8/2021,Chardy J.,
33548,1.5,1,0.949615963,5/9/2013,Wawrinka S.,
48716,3.33,0,0.949609956,3/9/2019,Karlovic I.,
49282,1.24,1,0.94960184,5/26/2019,Dellien H.,
32539,4.4,0,0.949592843,1/3/2013,Brands D.,
46108,1.03,1,0.949574164,3/11/2018,Federer R.,
40601,1.9,1,0.949566559,2/9/2016,Lorenzi P.,
30790,7.71,0,0.949562273,4/25/2012,Farah R.,
45653,3.02,0,0.949546678,1/16/2018,Verdasco F.,
38098,1.2,1,0.949534025,2/19/2015,Young D.,
39697,2.06,1,0.949531299,8/31/2015,Berankis R.,
35265,1.15,1,0.949526967,1/18/2014,Tsonga J.W.,
30093,1.07,1,0.949526798,1/30/2012,Haase R.,
48095,2.73,0,0.949526149,12/31/2018,Uchiyama Y.,
35365,1.12,1,0.949524069,2/10/2014,Berdych T.,
33097,2.36,0,0.949522694,3/8/2013,Berlocq C.,
54752,2.11,0,0.949508708,2/9/2022,Fucsovics M.,
53243,1.13,1,0.949506081,6/15/2021,Cilic M.,
33761,1.01,1,0.94950528,5/31/2013,Nadal R.,
31795,1.01,1,0.94950516,8/16/2012,Federer R.,
52331,2.27,0,0.949488815,3/3/2021,Paul T.,
49021,1.29,1,0.94947424,4/24/2019,Herbert P.H.,
34699,1.34,1,0.949471039,9/19/2013,Rosol L.,
45140,1.77,0,0.949456789,10/1/2017,Goffin D.,
33786,1.05,1,0.949433818,6/3/2013,Djokovic N.,
40110,1.29,1,0.949427271,10/26/2015,Pospisil V.,
50399,2.6,0,0.949425386,10/3/2019,Querrey S.,
30779,1.5,1,0.949423237,4/25/2012,Gil F.,
57185,1.18,1,0.94941313,1/17/2023,Rune H.,
36922,1.19,1,0.949411117,8/4/2014,Chardy J.,
45324,1.15,1,0.94941091,10/20/2017,Del Potro J.M.,
40359,4.35,0,0.949409806,1/15/2016,Gabashvili T.,
38144,1.13,1,0.949408304,2/24/2015,Murray A.,
38606,1.52,1,0.949407772,4/28/2015,Kohlschreiber P.,
36823,1.15,1,0.94940196,7/25/2014,Isner J.,
44410,1.03,1,0.949398589,7/4/2017,Djokovic N.,
39524,1.21,1,0.949391771,8/11/2015,Isner J.,
57270,1.08,1,0.949389412,1/27/2023,Djokovic N.,
36133,1.12,1,0.949385357,5/14/2014,Dimitrov G.,
46785,1.06,1,0.949381323,6/1/2018,Zverev A.,
38247,1.37,1,0.949376382,3/14/2015,Verdasco F.,
42707,1.45,1,0.949364477,10/21/2016,Dimitrov G.,
31494,1.45,1,0.949364045,7/12/2012,Verdasco F.,
36241,1.09,1,0.949360087,5/26/2014,Simon G.,
54739,2.74,0,0.949357645,2/8/2022,Musetti L.,
33680,1.06,1,0.949356782,5/26/2013,Raonic M.,
55391,1.25,1,0.949355853,4/26/2022,Korda S.,
30635,2.35,0,0.949349812,4/10/2012,Lorenzi P.,
51966,2.76,0,0.949328364,1/9/2021,Travaglia S.,
42019,1.32,1,0.949295268,7/20/2016,Dzumhur D.,
45048,1.54,1,0.949289815,9/19/2017,Gojowczyk P.,
34687,1.06,1,0.949274231,9/18/2013,Gulbis E.,
39330,1.07,1,0.949260967,7/23/2015,Karlovic I.,
43996,1.7,1,0.949258592,5/18/2017,Zverev A.,
30639,5.11,0,0.949257313,4/10/2012,Ouahab L.,
38344,1.04,1,0.949245819,3/27/2015,Berdych T.,
51286,1.62,1,0.949241607,8/31/2020,Mannarino A.,
56185,4.15,0,0.949239186,7/28/2022,Cecchinato M.,
50833,1.37,1,0.949237359,1/22/2020,Querrey S.,
44814,1.13,1,0.949235052,8/14/2017,Gasquet R.,
54566,1.41,1,0.949216278,1/18/2022,Berankis R.,
33749,1.07,1,0.949215858,5/30/2013,Kohlschreiber P.,
54002,3.14,0,0.949210726,9/12/2021,Medvedev D.,
49200,1.04,1,0.949206244,5/16/2019,Nadal R.,
32186,2.7,0,0.949194368,10/5/2012,Almagro N.,
49162,1.16,1,0.949187098,5/10/2019,Djokovic N.,
56252,3.81,0,0.949168766,8/4/2022,Evans D.,
55246,1.52,1,0.949167589,4/10/2022,Fucsovics M.,
49526,2.49,0,0.949152853,6/24/2019,Tomic B.,
50800,1.41,1,0.949151781,1/21/2020,Schwartzman D.,
44451,1.22,1,0.949144882,7/6/2017,Zverev M.,
54163,1.11,1,0.949142136,10/10/2021,Berrettini M.,
51331,1.04,1,0.949135293,9/2/2020,Raonic M.,
45054,4.38,0,0.949134529,9/20/2017,Broady L.,
43559,2.71,0,0.949131102,3/22/2017,Struff J.L.,
52518,1.23,1,0.949116386,3/19/2021,Zverev A.,
46098,3.44,0,0.949112208,3/10/2018,Kicker N.,
40418,1.58,1,0.949091922,1/19/2016,Robert S.,
45707,1.21,1,0.949086985,1/20/2018,Fucsovics M.,
41816,1.53,1,0.949085152,6/30/2016,Barton M.,
32875,2.73,0,0.949083808,2/14/2013,Baghdatis M.,
40123,1.29,1,0.949060824,10/27/2015,Goffin D.,
36715,2.59,0,0.949056997,7/16/2014,Lajovic D.,
31909,4.3,0,0.949053022,8/29/2012,Stebe C.M.,
52439,3.56,0,0.949027586,3/12/2021,Bautista Agut R.,
55767,2.05,0,0.949026745,6/10/2022,Mannarino A.,
49602,1.02,1,0.949017264,7/1/2019,Djokovic N.,
56497,1.12,1,0.948975439,8/30/2022,Isner J.,
55811,1.22,1,0.948961934,6/15/2022,Auger-Aliassime F.,
53159,1.51,1,0.948960313,6/3/2021,Musetti L.,
57379,1.17,1,0.94895959,2/14/2023,Medvedev D.,
55800,1.3,1,0.948957673,6/14/2022,Tsitsipas S.,
40573,1.49,1,0.948952734,2/8/2016,Coric B.,
56496,1.02,1,0.948949971,8/30/2022,Alcaraz C.,
55787,1.31,1,0.948946801,6/14/2022,Korda S.,
40705,1.12,1,0.948920918,2/17/2016,Dimitrov G.,
31470,12.39,0,0.948919138,7/10/2012,Pavic M.,
54854,1.76,1,0.948895777,2/16/2022,Bautista Agut R.,
39761,1.01,1,0.948876097,9/3/2015,Djokovic N.,
47018,1.03,1,0.948864796,7/3/2018,Djokovic N.,
43860,1.36,1,0.948854372,5/3/2017,Cilic M.,
51010,1.19,1,0.94885433,2/13/2020,Rublev A.,
42309,1.02,1,0.948840988,8/29/2016,Cilic M.,
56834,1.42,1,0.948837759,10/18/2022,Ymer M.,
47234,1.55,1,0.94883324,7/25/2018,Bautista Agut R.,
57336,2.91,0,0.948831953,2/10/2023,Wolf J.J.,
43029,1.19,1,0.948831227,1/17/2017,Ferrer D.,
38866,1.5,1,0.94882854,5/25/2015,Paire B.,
44882,1.68,1,0.948823986,8/22/2017,Edmund K.,
57282,1.35,1,0.948810901,2/7/2023,Halys Q.,
51840,1.29,1,0.948798662,11/2/2020,Carreno Busta P.,
52241,2.33,0,0.948797364,2/23/2021,Novak D.,
39422,1.3,1,0.948795816,7/31/2015,Isner J.,
55103,1.56,1,0.948794795,3/23/2022,Nakashima B.,
33622,1.43,1,0.948792048,5/20/2013,Haase R.,
51537,1.42,1,0.948785604,9/28/2020,Bedene A.,
30252,1.13,1,0.948783448,2/18/2012,Federer R.,
57441,2.51,0,0.948776473,2/20/2023,Martinez P.,
38141,1.65,1,0.948737483,2/24/2015,Baghdatis M.,
42271,2.35,0,0.948725735,8/24/2016,Carreno Busta P.,
45106,2.2,0,0.94872305,9/26/2017,Basilashvili N.,
32259,1.03,1,0.948720681,10/11/2012,Djokovic N.,
38730,1.17,1,0.948719415,5/11/2015,Dimitrov G.,
31896,1.04,1,0.948709979,8/29/2012,Gasquet R.,
38458,1.12,1,0.948684406,4/13/2015,Bautista R.,
32114,1.21,1,0.948684382,10/2/2012,Wawrinka S.,
41208,3.07,0,0.948681118,4/25/2016,Sela D.,
48006,1.75,1,0.948670961,10/26/2018,Anderson K.,
54696,1.49,1,0.948659326,2/4/2022,Londero J.I.,
56011,1.11,1,0.948634992,7/5/2022,Djokovic N.,
45219,1.41,1,0.948634427,10/10/2017,Del Potro J.M.,
39150,1.01,1,0.948626178,6/30/2015,Murray A.,
41743,1.18,1,0.948615508,6/27/2016,Dolgopolov O.,
33701,1.01,1,0.948611455,5/27/2013,Nadal R.,
39963,1.29,1,0.948603395,10/11/2015,Wawrinka S.,
52588,1.51,1,0.948603293,3/28/2021,Ruusuvuori E.,
47534,3.56,0,0.94858134,8/27/2018,Seppi A.,
48225,1.05,1,0.948579973,1/14/2019,De Minaur A.,
43827,1.1,1,0.948567358,5/1/2017,Struff J.L.,
42542,1.07,1,0.948566873,10/4/2016,Nadal R.,
44137,1.77,1,0.948558703,5/31/2017,Zeballos H.,
35804,1.06,1,0.948549104,3/26/2014,Nadal R.,
51278,1.13,1,0.948506126,8/31/2020,Coric B.,
45101,1.2,1,0.948504833,9/26/2017,Lu Y.H.,
49980,1.37,1,0.948498269,8/6/2019,Coric B.,
57833,3.62,0,0.948442881,3/26/2023,Halys Q.,
47791,1.27,1,0.948410053,10/3/2018,Nishikori K.,
45172,1.84,1,0.948403407,10/4/2017,Darcis S.,
34287,4.5,0,0.948400529,7/26/2013,Lopez F.,
35844,3.85,0,0.948395859,4/10/2014,Carballes Baena R.,
55779,1.38,1,0.94839123,6/13/2022,Ivashka I.,
37770,1.11,1,0.948385357,1/19/2015,Goffin D.,
37092,1.24,1,0.948385211,8/25/2014,Verdasco F.,
44667,1.49,1,0.948368305,8/1/2017,King E.,
32117,1.01,1,0.948365844,10/2/2012,Djokovic N.,
34906,1.22,1,0.948363561,10/21/2013,Tursunov D.,
57946,3.5,0,0.948352899,3/30/2023,Huesler M.A.,
33006,1.22,1,0.948351449,2/26/2013,Giraldo S.,
33224,2.86,0,0.948349833,3/23/2013,Bellucci T.,
45709,1.36,1,0.948326575,1/20/2018,Thiem D.,
49530,2.74,0,0.948324511,6/24/2019,Klahn B.,
39605,1.29,1,0.948311015,8/20/2015,Nadal R.,
32928,1.33,1,0.948304303,2/19/2013,Querrey S.,
36514,1.05,1,0.948299959,6/24/2014,Isner J.,
52467,1.22,1,0.948296079,3/16/2021,Lajovic D.,
37421,1.32,1,0.948292352,10/14/2014,Monaco J.,
47616,1.04,1,0.948277589,8/30/2018,Zverev A.,
54777,3.01,0,0.948276452,2/10/2022,Lehecka J.,
38956,1.23,1,0.948271551,6/8/2015,Haase R.,
54545,1.16,1,0.948264397,1/18/2022,Fritz T.,
38187,1.01,1,0.948243663,2/26/2015,Djokovic N.,
41435,1.37,1,0.948243267,5/18/2016,Thiem D.,
42195,1.22,1,0.948231028,8/16/2016,Monfils G.,
36801,1.12,1,0.948196545,7/23/2014,Cilic M.,
48444,9.94,0,0.948188956,2/12/2019,Griekspoor T.,
33153,1.02,1,0.948175568,3/12/2013,Djokovic N.,
31613,1.11,1,0.948174293,7/21/2012,Isner J.,
38756,1.01,1,0.948147299,5/13/2015,Nadal R.,
46723,1.48,1,0.948140778,5/28/2018,Cecchinato M.,
30380,1.48,1,0.948128875,2/28/2012,Wawrinka S.,
30391,1.27,1,0.948123807,2/28/2012,Del Potro J.M.,
33239,1.01,1,0.948117568,3/24/2013,Djokovic N.,
51167,1.35,1,0.948113109,2/25/2020,Dimitrov G.,
33771,2.8,0,0.948085117,5/31/2013,Robredo T.,
39791,1.11,1,0.948078085,9/10/2015,Federer R.,
43687,1.37,1,0.948074713,4/15/2017,Sock J.,
55119,1.32,1,0.948065298,3/24/2022,Harris L.,
55209,2.86,0,0.948064029,4/6/2022,Mmoh M.,
52250,1.7,1,0.948049217,2/23/2021,Coria F.,
52223,2.97,0,0.948046191,2/17/2021,Tsitsipas S.,
55639,2.31,0,0.947991786,5/24/2022,Johnson S.,
44113,1.18,1,0.947989118,5/30/2017,Murray A.,
33552,1.02,1,0.94798755,5/9/2013,Nadal R.,
53106,1.06,1,0.947984988,5/31/2021,Ruud C.,
47704,1.29,1,0.947975786,9/23/2018,Simon G.,
41377,1.01,1,0.947973654,5/11/2016,Djokovic N.,
39362,6.49,0,0.947967264,7/27/2015,Soeda G.,
53073,1.04,1,0.947964183,5/30/2021,Davidovich Fokina A.,
48683,3,0,0.947963201,3/3/2019,Kyrgios N.,
51873,1.16,1,0.947962812,11/4/2020,Raonic M.,
41247,1.3,1,0.947953465,4/27/2016,Zverev A.,
45820,6.81,0,0.94794034,2/13/2018,Griekspoor T.,
46711,1.56,1,0.947928546,5/28/2018,Simon G.,
56131,1.21,1,0.947919738,7/25/2022,Lajovic D.,
39696,1.34,1,0.947905478,8/31/2015,Verdasco F.,
33235,1.01,1,0.947896494,3/23/2013,Djokovic N.,
31304,1.41,1,0.947889858,6/25/2012,Andreev I.,
35996,1.51,1,0.947876921,4/28/2014,Brown D.,
39001,2.15,0,0.94787021,6/13/2015,Goffin D.,
51320,1.16,1,0.947841775,9/1/2020,Struff J.L.,
54437,1.2,1,0.947841311,1/6/2022,Monfils G.,
30231,1.05,1,0.947838646,2/16/2012,Del Potro J.M.,
51176,1.48,1,0.947832671,2/26/2020,Delbonis F.,
42846,1.25,1,0.947832529,1/2/2017,Medvedev D.,
32145,1.01,1,0.947831142,10/2/2012,Djokovic N.,
56825,1.23,1,0.947774002,10/17/2022,Rune H.,
43806,1.04,1,0.94775281,4/28/2017,Nadal R.,
56540,1.41,1,0.947746962,9/2/2022,Davidovich Fokina A.,
43780,1.01,1,0.947736859,4/26/2017,Nadal R.,
33620,7.44,0,0.947732735,5/20/2013,Lu Y.H.,
54388,2.16,0,0.947725087,11/15/2021,Rublev A.,
41167,1.59,1,0.947692828,4/20/2016,Stepanek R.,
32933,1.75,1,0.947686537,2/20/2013,Nalbandian D.,
48736,1.21,1,0.947678635,3/10/2019,Nishikori K.,
38928,1.13,1,0.947677797,5/29/2015,Simon G.,
57915,1.25,1,0.947664103,3/27/2023,Rublev A.,
54309,1.38,1,0.94766121,10/29/2021,Sinner J.,
41581,1.47,1,0.947653111,6/6/2016,Querrey S.,
38555,1.56,1,0.947650904,4/23/2015,Klizan M.,
34422,1.69,1,0.94762863,8/9/2013,Raonic M.,
47533,1.41,1,0.94762043,8/27/2018,Norrie C.,
35177,1.16,1,0.947619673,1/13/2014,Chardy J.,
50144,3.83,0,0.947561502,8/26/2019,Brooksby J.,
54634,1.36,1,0.947556784,1/28/2022,Medvedev D.,
31940,1,1,0.947539653,8/31/2012,Djokovic N.,
33258,1.06,1,0.947521583,3/26/2013,Murray A.,
52461,3.29,0,0.947488541,3/15/2021,Chardy J.,
42293,1.24,1,0.947458573,8/29/2016,Cuevas P.,
42094,2.5,0,0.947450376,7/26/2016,Young D.,
39927,1.03,1,0.947449807,10/6/2015,Djokovic N.,
32617,1.17,1,0.947437441,1/14/2013,Wawrinka S.,
40387,1.65,1,0.947420404,1/18/2016,Thiem D.,
55095,1.79,1,0.947419748,3/23/2022,Otte O.,
41964,1.1,1,0.947418273,7/19/2016,Gabashvili T.,
41008,1.34,1,0.947412365,3/29/2016,Kyrgios N.,
30006,1.07,1,0.947410378,1/17/2012,Benneteau J.,
51998,2.21,0,0.947408644,2/1/2021,Gerasimov E.,
36298,1.15,1,0.947406233,5/29/2014,Lajovic D.,
35594,1.52,1,0.947404397,2/26/2014,Anderson K.,
41351,5.32,0,0.947401745,5/9/2016,Bellucci T.,
49087,1.19,1,0.947388541,5/1/2019,Tsitsipas S.,
56118,1.16,1,0.947382231,7/22/2022,Alcaraz C.,
39392,1.41,1,0.947380188,7/29/2015,Cuevas P.,
48613,2.55,0,0.947372528,2/26/2019,Sonego L.,
44784,4.76,0,0.947359884,8/9/2017,Schwartzman D.,
37177,1.12,1,0.947359838,8/31/2014,Berdych T.,
42163,1.53,1,0.947356803,8/10/2016,Lajovic D.,
35900,1.12,1,0.947356596,4/16/2014,Federer R.,
40623,2.52,0,0.947352906,2/11/2016,Klizan M.,
40383,3.69,0,0.947352529,1/18/2016,Dzumhur D.,
34477,7.58,0,0.947341785,8/16/2013,Isner J.,
45337,1.4,1,0.947332144,10/22/2017,Dzumhur D.,
38419,1.02,1,0.947326133,4/7/2015,Youzhny M.,
52855,1.48,1,0.94732198,5/2/2021,Shapovalov D.,
39134,1.03,1,0.947313699,6/29/2015,Cilic M.,
52094,1.79,1,0.947309303,2/6/2021,Travaglia S.,
55519,1.31,1,0.947304835,5/11/2022,Sinner J.,
55069,1.18,1,0.947301598,3/15/2022,Fritz T.,
37606,1.17,1,0.947296741,1/5/2015,Dodig I.,
31907,1,1,0.947295027,8/29/2012,Djokovic N.,
43902,5,0,0.947292774,5/8/2017,Mahut N.,
56056,1.49,1,0.947280847,7/14/2022,Djere L.,
51121,7.03,0,0.947265348,2/22/2020,Mager G.,
45557,1.23,1,0.947254595,1/8/2018,Ferrer D.,
51786,1.07,1,0.947249122,10/26/2020,Rublev A.,
35936,1.29,1,0.947230985,4/22/2014,Rosol L.,
56662,1.43,1,0.947230595,9/28/2022,Shapovalov D.,
42051,1.43,1,0.947224217,7/22/2016,Monfils G.,
37672,1.4,1,0.947223818,1/9/2015,Nishikori K.,
43729,1.53,1,0.947223339,4/19/2017,Ramos-Vinolas A.,
41644,1.11,1,0.947217225,6/14/2016,Murray A.,
45414,1.54,1,0.94721162,10/31/2017,Lopez F.,
40893,21.33,0,0.947204244,3/14/2016,Delbonis F.,
44681,1.19,1,0.947178296,8/2/2017,Nishikori K.,
54620,1.03,1,0.947169882,1/22/2022,Medvedev D.,
35989,4.65,0,0.947166101,4/26/2014,Giraldo S.,
53158,1.07,1,0.947158413,6/3/2021,Berrettini M.,
30991,1.01,1,0.947157711,5/17/2012,Nadal R.,
52746,2.36,0,0.947153568,4/20/2021,Bedene A.,
56184,5.78,0,0.947125067,7/28/2022,Agamenone F.,
30019,1.01,1,0.947123379,1/17/2012,Djokovic N.,
33572,1.39,1,0.947121419,5/13/2013,Ramos A.,
57861,2.05,0,0.947108448,3/27/2023,Ionel N.,
30487,1.41,1,0.947097529,3/11/2012,Nalbandian D.,
29853,1.38,1,0.94708661,1/3/2012,Garcia-Lopez G.,
44690,1.61,1,0.947081949,8/2/2017,Sandgren T.,
35392,1.51,1,0.947073098,2/11/2014,Janowicz J.,
44807,1.14,1,0.947062656,8/14/2017,Querrey S.,
34406,1.09,1,0.947059189,8/7/2013,Murray A.,
47664,2.33,0,0.947048072,9/18/2018,Lacko L.,
32819,2.42,0,0.947047318,2/11/2013,Klizan M.,
56719,1.34,1,0.947046531,10/4/2022,Evans D.,
39466,1.09,1,0.947044794,8/5/2015,Nishikori K.,
30361,1.05,1,0.947026786,2/28/2012,Chela J.I.,
56667,3.02,0,0.947018125,9/29/2022,Lestienne C.,
55043,1.33,1,0.947009959,3/13/2022,Berrettini M.,
47479,2.61,0,0.947000612,8/19/2018,Garcia-Lopez G.,
41940,2.75,0,0.946994888,7/15/2016,Elias G.,
56217,1.25,1,0.946991135,8/1/2022,Draper J.,
40755,3.74,0,0.946988212,2/22/2016,Young D.,
45651,1.25,1,0.946987527,1/16/2018,Vesely J.,
41111,24.52,0,0.946972027,4/13/2016,Vesely J.,
34062,1.02,1,0.946960597,7/8/2013,Dimitrov G.,
52433,1.53,1,0.946955994,3/12/2021,Delbonis F.,
55749,3.02,0,0.946913595,6/9/2022,Fucsovics M.,
57501,1.2,1,0.946911468,2/23/2023,Dimitrov G.,
47703,1.42,1,0.946911319,9/23/2018,Thiem D.,
48020,1.58,1,0.946883508,10/29/2018,Gasquet R.,
41168,1.55,1,0.946879693,4/20/2016,Fognini F.,
36953,1.03,1,0.946868399,8/6/2014,Federer R.,
42405,1.42,1,0.946863903,9/5/2016,Del Potro J.M.,
30490,3.45,0,0.946854667,3/11/2012,Bellucci T.,
30303,1.01,1,0.946836093,2/22/2012,Ferrer D.,
31130,1.19,1,0.946826607,6/1/2012,Tsonga J.W.,
33015,1.46,1,0.946813263,2/26/2013,Haas T.,
39619,1.62,1,0.946811135,8/22/2015,Federer R.,
44641,2.8,0,0.946808148,7/29/2017,Mayer F.,
29971,1.6,1,0.946796267,1/16/2012,Young D.,
43645,12.23,0,0.946791916,4/11/2017,El Amrani R.,
36408,1.32,1,0.946782148,6/13/2014,Kohlschreiber P.,
56762,1.37,1,0.946781688,10/8/2022,Tiafoe F.,
54263,1.13,1,0.946780844,10/25/2021,Korda S.,
54329,2.84,0,0.946778107,11/2/2021,Giron M.,
33603,1.07,1,0.946764043,5/16/2013,Nadal R.,
56761,1.89,1,0.94675958,10/8/2022,Tsitsipas S.,
46641,1.14,1,0.946721356,5/21/2018,Simon G.,
55834,1.16,1,0.946714276,6/18/2022,Medvedev D.,
39535,1.24,1,0.94670482,8/11/2015,Bautista R.,
33860,1.1,1,0.946694781,6/13/2013,Tsonga J.W.,
51851,1.6,1,0.946655771,11/2/2020,Gombos N.,
50699,2.56,0,0.946653467,1/10/2020,Moutet C.,
45103,2.42,0,0.946651239,9/26/2017,Istomin D.,
51908,1.14,1,0.946640797,11/11/2020,Sinner J.,
48647,2.11,0,0.946639187,2/27/2019,Lopez F.,
40286,1.37,1,0.946624385,1/7/2016,Bedene A.,
38159,1.04,1,0.94662378,2/24/2015,Troicki V.,
37899,1.45,1,0.9466226,2/4/2015,Bellucci T.,
36161,1.33,1,0.946598877,5/19/2014,Mathieu P.H.,
52527,1.69,1,0.946598421,3/24/2021,Hanfmann Y.,
47149,3.68,0,0.946588334,7/18/2018,Bolelli S.,
39987,1.1,1,0.946557769,10/13/2015,Sock J.,
53879,1.05,1,0.94655081,8/30/2021,Ruud C.,
32161,1.64,1,0.946542972,10/3/2012,Monaco J.,
