match,PSW,win0,confidence0,date,winner,,,
49858,2,0,1.039892135,7/27/2019,Stebe C.M.,-1,-50,
55007,1.54,1,1.039886298,3/10/2022,Fognini F.,0.54,27,
54618,1.1,1,1.039868974,1/22/2022,Sinner J.,0.1,5,
51731,1.11,1,1.039868296,10/19/2020,Humbert U.,0.11,5.5,
55896,1.42,1,1.039867029,6/27/2022,Kecmanovic M.,0.42,21,
46711,1.56,1,1.039860538,5/28/2018,Simon G.,0.56,28,
53909,1.33,1,1.039859998,8/31/2021,Thompson J.,0.33,16.5,
49078,2.16,0,1.039856874,4/30/2019,Chardy J.,-1,-50,
50922,2.83,0,1.039854393,2/5/2020,Lopez F.,-1,-50,
47178,2.07,0,1.039853105,7/21/2018,Ramanathan R.,-1,-50,
44491,2.97,0,1.039841568,7/17/2017,Dodig I.,-1,-50,
46431,3.41,0,1.039815255,4/27/2018,Tsitsipas S.,-1,-50,
44071,2.2,0,1.03981068,5/28/2017,Trungelliti M.,-1,-50,
51872,1.91,0,1.03979305,11/4/2020,Mannarino A.,-1,-50,
44724,5.51,0,1.039784657,8/3/2017,Sandgren T.,-1,-50,
48328,3.23,0,1.039757297,1/20/2019,Tiafoe F.,-1,-50,
57430,1.55,1,1.039750718,2/18/2023,Mcdonald M.,0.55,27.5,
53589,1.17,1,1.039666055,7/21/2021,Garin C.,0.17,8.5,
44790,3.97,0,1.039648273,8/10/2017,Haase R.,-1,-50,
49515,4.84,0,1.0396402,6/22/2019,Simon G.,-1,-50,
44852,1.3,1,1.039637237,8/18/2017,Dimitrov G.,0.3,15,
45802,3.8,0,1.039623702,2/10/2018,Basic M.,-1,-50,
43581,1.2,1,1.039608601,3/24/2017,Raonic M.,0.2,10,
44487,1.25,1,1.039538245,7/17/2017,Kudla D.,0.25,12.5,
50523,1.35,1,1.039534954,10/17/2019,Murray A.,0.35,17.5,
46698,1.2,1,1.039507147,5/27/2018,Monfils G.,0.2,10,
50697,1.63,1,1.039438803,1/10/2020,Rublev A.,0.63,31.5,
49235,1.15,1,1.039389107,5/20/2019,Jarry N.,0.15,7.5,
54525,1.11,1,1.039373911,1/17/2022,Khachanov K.,0.11,5.5,
48331,5.67,0,1.039366892,1/20/2019,Tsitsipas S.,-1,-50,
49963,1.19,1,1.039364744,8/4/2019,Medvedev D.,0.19,9.5,
43686,1.37,1,1.039360901,4/15/2017,Sock J.,0.37,18.5,
47649,2.36,0,1.039357407,9/7/2018,Del Potro J.M.,-1,-50,
42936,1.76,1,1.039344686,1/9/2017,Elias G.,0.76,38,
45890,2.31,0,1.03933763,2/18/2018,Anderson K.,-1,-50,
52701,1.27,1,1.039334606,4/14/2021,Bautista Agut R.,0.27,13.5,
50201,1.53,1,1.039325222,8/29/2019,Berrettini M.,0.53,26.5,
51703,5.71,0,1.039316118,10/15/2020,Opelka R.,-1,-50,
43521,1.79,0,1.039305294,3/14/2017,Monfils G.,-1,-50,
46606,1.12,1,1.039302588,5/16/2018,Zverev A.,0.12,6,
48789,2.51,0,1.039286447,3/21/2019,Marterer M.,-1,-50,
45424,2.07,0,1.039266072,11/1/2017,Sock J.,-1,-50,
43728,1.16,1,1.039230817,4/19/2017,Berdych T.,0.16,8,
56163,5.88,0,1.039212188,7/27/2022,Martin A.,-1,-50,
45413,1.72,0,1.039201221,10/31/2017,Verdasco F.,-1,-50,
44445,1.13,1,1.039122638,7/6/2017,Berdych T.,0.13,6.5,
46418,2.32,0,1.039113393,4/26/2018,Maden Y.,-1,-50,
49662,4.46,0,1.039105026,7/4/2019,Kukushkin M.,-1,-50,
51222,1.36,1,1.039072736,8/22/2020,Carreno Busta P.,0.36,18,
50030,1.63,1,1.039071804,8/12/2019,Pouille L.,0.63,31.5,
52720,1.21,1,1.039046981,4/16/2021,Tsitsipas S.,0.21,10.5,
57251,2.4,0,1.039042704,1/21/2023,Shelton B.,-1,-50,
44548,2.52,0,1.039016074,7/21/2017,Lorenzi P.,-1,-50,
47163,4.04,0,1.038966347,7/19/2018,Donskoy E.,-1,-50,
52702,2.62,0,1.038929023,4/14/2021,Evans D.,-1,-50,
45702,1.25,1,1.038924913,1/19/2018,Edmund K.,0.25,12.5,
45421,1.49,1,1.038921037,11/1/2017,Goffin D.,0.49,24.5,
43450,2.59,0,1.038906349,3/9/2017,Fratangelo B.,-1,-50,
43095,1.2,1,1.038871264,1/21/2017,Thiem D.,0.2,10,
51850,3.67,0,1.038869048,11/2/2020,Albot R.,-1,-50,
50736,3.83,0,1.038851361,1/15/2020,Bolt A.,-1,-50,
43757,4.53,0,1.038830727,4/24/2017,Sugita Y.,-1,-50,
49497,1.19,1,1.038822964,6/20/2019,Raonic M.,0.19,9.5,
54948,1.13,1,1.038810697,2/23/2022,Djokovic N.,0.13,6.5,
51073,1.22,1,1.038787118,2/18/2020,Humbert U.,0.22,11,
48368,1.59,1,1.038782357,2/5/2019,Munar J.,0.59,29.5,
51617,1.14,1,1.038747736,10/2/2020,Thiem D.,0.14,7,
46544,1.42,1,1.038746039,5/8/2018,Ramos-Vinolas A.,0.42,21,
51489,5.88,0,1.038738214,9/22/2020,Humbert U.,-1,-50,
55539,1.27,1,1.03873357,5/15/2022,Rune H.,0.27,13.5,
55195,1.56,1,1.038719824,4/5/2022,Molcan A.,0.56,28,
54812,1.1,1,1.038718419,2/14/2022,Martinez P.,0.1,5,
49185,2.28,0,1.03870377,5/14/2019,Basilashvili N.,-1,-50,
43819,1.18,1,1.038582409,5/1/2017,Darcis S.,0.18,9,
53727,1.3,1,1.038581113,8/8/2021,Sinner J.,0.3,15,
48983,4.65,0,1.03848654,4/19/2019,Medvedev D.,-1,-50,
55002,1.14,1,1.038427812,3/10/2022,Brooksby J.,0.14,7,
43602,8.43,0,1.038421811,3/25/2017,Pella G.,-1,-50,
50472,3,0,1.038419115,10/14/2019,Tipsarevic J.,-1,-50,
49037,3.98,0,1.038358181,4/25/2019,Struff J.L.,-1,-50,
54755,3.89,0,1.038354843,2/9/2022,Thompson J.,-1,-50,
54009,3.6,0,1.038347447,9/20/2021,Skatov T.,-1,-50,
49802,1.59,1,1.038239708,7/23/2019,Krajinovic F.,0.59,29.5,
46629,1.58,1,1.038231101,5/18/2018,Djokovic N.,0.58,29,
44784,4.76,0,1.038220198,8/9/2017,Schwartzman D.,-1,-50,
52575,1.19,1,1.03820993,3/27/2021,Karatsev A.,0.19,9.5,
49650,1.1,1,1.038201513,7/3/2019,Raonic M.,0.1,5,
50132,1.34,1,1.03816352,8/26/2019,Nishioka Y.,0.34,17,
53164,1.83,1,1.038135043,6/3/2021,Kwon S.W.,0.83,41.5,
49360,1.1,1,1.038128398,5/30/2019,Monfils G.,0.1,5,
51552,1.1,1,1.038106837,9/28/2020,Thiem D.,0.1,5,
51388,1.13,1,1.038044553,9/6/2020,Zverev A.,0.13,6.5,
44941,1.25,1,1.037990302,8/30/2017,Kohlschreiber P.,0.25,12.5,
55556,3.14,0,1.037932331,5/16/2022,Cecchinato M.,-1,-50,
46984,1.22,1,1.037896887,7/2/2018,Tsitsipas S.,0.22,11,
52327,2.09,0,1.037875495,3/2/2021,Mager G.,-1,-50,
48237,1.45,1,1.037861521,1/14/2019,Travaglia S.,0.45,22.5,
57161,1.1,1,1.037838066,1/16/2023,Tiafoe F.,0.1,5,
49054,3.38,0,1.037825639,4/27/2019,Thiem D.,-1,-50,
55605,1.15,1,1.037810635,5/22/2022,Auger-Aliassime F.,0.15,7.5,
43332,1.49,1,1.037770643,2/23/2017,Querrey S.,0.49,24.5,
51608,1.48,1,1.037765716,10/1/2020,Fucsovics M.,0.48,24,
47498,1.43,1,1.037751066,8/21/2018,Johnson S.,0.43,21.5,
54751,1.26,1,1.037741818,2/9/2022,Auger-Aliassime F.,0.26,13,
54364,2.75,0,1.037701984,11/8/2021,Vavassori A.,-1,-50,
56680,1.08,1,1.037700151,9/29/2022,Sinner J.,0.08,4,
43793,1.1,1,1.03769934,4/27/2017,Thiem D.,0.1,5,
50819,1.24,1,1.037678516,1/22/2020,Lajovic D.,0.24,12,
45215,1.45,1,1.037627193,10/9/2017,Gasquet R.,0.45,22.5,
45848,1.19,1,1.037569892,2/14/2018,Goffin D.,0.19,9.5,
45431,1.95,0,1.037556019,11/1/2017,Isner J.,-1,-50,
47703,1.29,1,1.03751484,9/23/2018,Simon G.,0.29,14.5,
44923,1.23,1,1.03750763,8/28/2017,Schwartzman D.,0.23,11.5,
47170,3.45,0,1.037497095,7/20/2018,Laaksonen H.,-1,-50,
46730,4.85,0,1.03748036,5/29/2018,Zopp J.,-1,-50,
44537,1.24,1,1.0374731,7/20/2017,Ramos-Vinolas A.,0.24,12,
55588,3.03,0,1.037464236,5/20/2022,Sousa J.,-1,-50,
47555,1.24,1,1.037456248,8/28/2018,Fognini F.,0.24,12,
47575,1.11,1,1.037429189,8/28/2018,Chung H.,0.11,5.5,
47589,1.42,1,1.037401313,8/29/2018,Shapovalov D.,0.42,21,
53840,1.22,1,1.037398221,8/23/2021,Giron M.,0.22,11,
49366,1.13,1,1.037372974,5/30/2019,Zverev A.,0.13,6.5,
48030,3.81,0,1.037337963,10/30/2018,Dzumhur D.,-1,-50,
52043,1.16,1,1.037320628,2/3/2021,Kyrgios N.,0.16,8,
57138,1.72,1,1.037302211,1/12/2023,Kokkinakis T.,0.72,36,
54732,1.34,1,1.037230214,2/8/2022,Nakashima B.,0.34,17,
49118,1.3,1,1.037176004,5/6/2019,Monfils G.,0.3,15,
57599,1.63,1,1.037169433,3/3/2023,Baez S.,0.63,31.5,
44465,1.21,1,1.037142445,7/8/2017,Berdych T.,0.21,10.5,
46997,1.09,1,1.03709882,7/2/2018,Raonic M.,0.09,4.5,
46093,2.8,0,1.037087636,3/10/2018,Chardy J.,-1,-50,
50317,1.76,0,1.037080299,9/24/2019,Verdasco F.,-1,-50,
52106,1.18,1,1.037068089,2/8/2021,Auger-Aliassime F.,0.18,9,
53652,1.34,1,1.037041791,7/28/2021,Ymer M.,0.34,17,
54605,4.12,0,1.036996989,1/21/2022,Mannarino A.,-1,-50,
48057,1.47,1,1.036936052,11/2/2018,Federer R.,0.47,23.5,
47727,1.35,1,1.03693087,9/25/2018,Verdasco F.,0.35,17.5,
43451,3.36,0,1.036917131,3/9/2017,King D.,-1,-50,
55505,1.08,1,1.036866925,5/10/2022,Djokovic N.,0.08,4,
47517,2.35,0,1.036818382,8/23/2018,Carreno Busta P.,-1,-50,
44912,1.38,1,1.03680307,8/28/2017,Donaldson J.,0.38,19,
43947,1.76,1,1.036769383,5/11/2017,Zverev A.,0.76,38,
55356,1.18,1,1.036752955,4/22/2022,Ruud C.,0.18,9,
53464,1.23,1,1.036741104,7/11/2021,Djokovic N.,0.23,11.5,
56564,1.98,0,1.036701729,9/7/2022,Tiafoe F.,-1,-50,
53801,1.16,1,1.036620631,8/18/2021,Medvedev D.,0.16,8,
51305,1.16,1,1.036614092,9/1/2020,Struff J.L.,0.16,8,
46647,2.62,0,1.036610276,5/21/2018,Zapata Miralles B.,-1,-50,
52227,2.15,1,1.036605655,2/22/2021,Kovalik J.,1.15,57.5,
49530,1.64,1,1.036537595,6/24/2019,Carballes Baena R.,0.64,32,
53837,1.79,0,1.036507879,8/23/2021,Thompson J.,-1,-50,
46927,1.9,1,1.036447143,6/24/2018,Sousa J.,0.9,45,
57388,1.48,1,1.036405512,2/15/2023,Cressy M.,0.48,24,
42967,1.45,1,1.036375596,1/11/2017,Sock J.,0.45,22.5,
57155,1.14,1,1.036360755,1/16/2023,Tsitsipas S.,0.14,7,
48798,1.51,1,1.036359621,3/21/2019,Mayer L.,0.51,25.5,
48971,6.2,0,1.036271427,4/17/2019,Fritz T.,-1,-50,
57425,1.66,1,1.03625462,2/17/2023,Norrie C.,0.66,33,
48628,3.35,0,1.036244803,2/27/2019,Basilashvili N.,-1,-50,
56969,1.54,1,1.036220229,10/31/2022,Gasquet R.,0.54,27,
43928,2.02,0,1.036219708,5/10/2017,Zverev A.,-1,-50,
49093,1.59,1,1.036206768,5/2/2019,Kohlschreiber P.,0.59,29.5,
54998,1.21,1,1.036183846,2/27/2022,Nadal R.,0.21,10.5,
50505,1.36,1,1.03617327,10/16/2019,Avidzba A.,0.36,18,
54432,1.92,1,1.036123043,1/6/2022,Griekspoor T.,0.92,46,
51564,1.12,1,1.036117296,9/29/2020,Tsitsipas S.,0.12,6,
55949,4.88,0,1.036108999,6/28/2022,Berankis R.,-1,-50,
57000,1.33,1,1.03608623,11/2/2022,Tsitsipas S.,0.33,16.5,
43786,1.15,1,1.036055698,4/26/2017,Goffin D.,0.15,7.5,
47501,2.19,0,1.036052041,8/21/2018,Jarry N.,-1,-50,
44980,1.11,1,1.036025401,8/31/2017,Bautista Agut R.,0.11,5.5,
43614,8.01,0,1.036015072,3/26/2017,Donaldson J.,-1,-50,
56034,1.88,1,1.035973075,7/12/2022,Gaston H.,0.88,44,
53656,1.66,1,1.035954094,7/28/2021,Sock J.,0.66,33,
49150,3.2,0,1.035936451,5/8/2019,Chardy J.,-1,-50,
47072,1.43,1,1.035929809,7/5/2018,Simon G.,0.43,21.5,
54348,5.36,0,1.035929363,11/4/2021,Gaston H.,-1,-50,
50181,1.5,1,1.035904718,8/27/2019,Sonego L.,0.5,25,
50469,1.65,1,1.035848409,10/12/2019,Zverev A.,0.65,32.5,
44700,1.37,1,1.035843455,8/2/2017,Verdasco F.,0.37,18.5,
49025,2.93,0,1.035833462,4/24/2019,Mcdonald M.,-1,-50,
56830,2.5,0,1.035770305,10/18/2022,Bellier A.,-1,-50,
49401,1.15,1,1.035763284,6/7/2019,Nadal R.,0.15,7.5,
47511,2.61,0,1.035745862,8/22/2018,Andreozzi G.,-1,-50,
49797,1.38,1,1.035737681,7/23/2019,Sousa J.,0.38,19,
43741,1.12,1,1.035729265,4/21/2017,Nadal R.,0.12,6,
42876,2.74,0,1.035726208,1/3/2017,Donaldson J.,-1,-50,
47101,9.52,0,1.035699461,7/11/2018,Anderson K.,-1,-50,
47484,4.85,0,1.035692004,8/20/2018,Andreozzi G.,-1,-50,
47216,1.58,1,1.035689521,7/24/2018,Zverev M.,0.58,29,
48945,2.33,0,1.035677546,4/15/2019,Struff J.L.,-1,-50,
55855,1.32,1,1.035676218,6/21/2022,Sonego L.,0.32,16,
53080,1.15,1,1.035672765,5/30/2021,Nishikori K.,0.15,7.5,
49001,1.35,1,1.035664032,4/23/2019,Tsitsipas S.,0.35,17.5,
56737,1.29,1,1.035626323,10/5/2022,Fritz T.,0.29,14.5,
52960,1.08,1,1.035621261,5/15/2021,Nadal R.,0.08,4,
46145,1.44,1,1.03561174,3/14/2018,Coric B.,0.44,22,
55200,1.16,1,1.035596222,4/5/2022,Paul T.,0.16,8,
51909,1.14,1,1.03557729,11/11/2020,Sinner J.,0.14,7,
57560,1.12,1,1.035564547,3/1/2023,Borges N.,0.12,6,
50975,1.62,1,1.035550772,2/11/2020,Kwon S.W.,0.62,31,
49208,1.13,1,1.035520404,5/16/2019,Tsitsipas S.,0.13,6.5,
46370,1.19,1,1.03551473,4/23/2018,Bedene A.,0.19,9.5,
54005,1.35,1,1.035506284,9/20/2021,Basilashvili N.,0.35,17.5,
53205,1.38,1,1.035480765,6/10/2021,De Minaur A.,0.38,19,
50482,1.57,1,1.035480711,10/15/2019,Struff J.L.,0.57,28.5,
49198,1.11,1,1.035480072,5/16/2019,Djokovic N.,0.11,5.5,
46885,1.16,1,1.035479057,6/19/2018,Dimitrov G.,0.16,8,
46267,2.94,0,1.03546763,4/10/2018,Vatutin A.,-1,-50,
56864,1.37,1,1.03544789,10/20/2022,Thiem D.,0.37,18.5,
51347,4.87,0,1.035408759,9/2/2020,Davidovich Fokina A.,-1,-50,
53905,8.19,0,1.035375717,8/31/2021,Cressy M.,-1,-50,
54217,1.61,1,1.035368662,10/19/2021,Fucsovics M.,0.61,30.5,
45003,1.68,1,1.035335977,9/1/2017,Shapovalov D.,0.68,34,
52173,1.14,1,1.035321655,2/10/2021,Raonic M.,0.14,7,
54335,1.28,1,1.035316587,11/2/2021,Alcaraz C.,0.28,14,
57503,2.01,1,1.035312083,2/23/2023,Ymer M.,1.01,50.5,
57247,1.13,1,1.035278817,1/20/2023,Sinner J.,0.13,6.5,
55648,1.75,1,1.035247785,5/24/2022,Ruusuvuori E.,0.75,37.5,
53555,1.12,1,1.035243006,7/20/2021,Johnson S.,0.12,6,
44488,1.09,1,1.035226152,7/17/2017,Gojowczyk P.,0.09,4.5,
57595,1.62,1,1.035194744,3/2/2023,Fritz T.,0.62,31,
51828,3.92,0,1.035185553,10/30/2020,Anderson K.,-1,-50,
43495,1.46,1,1.035146527,3/12/2017,Verdasco F.,0.46,23,
43229,1.21,1,1.035104731,2/15/2017,Carreno Busta P.,0.21,10.5,
45106,1.44,1,1.035102175,9/26/2017,Edmund K.,0.44,22,
53706,1.66,1,1.035088007,8/4/2021,Nakashima B.,0.66,33,
52472,1.25,1,1.035084927,3/16/2021,Auger-Aliassime F.,0.25,12.5,
48656,1.29,1,1.035073649,2/28/2019,De Minaur A.,0.29,14.5,
51810,1.1,1,1.03506203,10/28/2020,Djokovic N.,0.1,5,
54154,2.15,0,1.035051453,10/10/2021,Fritz T.,-1,-50,
55706,1.11,1,1.035043257,5/29/2022,Alcaraz C.,0.11,5.5,
57424,3.8,0,1.035027692,2/17/2023,Varillas J. P.,-1,-50,
47137,1.39,1,1.035017811,7/17/2018,Verdasco F.,0.39,19.5,
51064,4.1,0,1.034975002,2/18/2020,Alcaraz C.,-1,-50,
52297,2.05,1,1.034965482,2/26/2021,Gojowczyk P.,1.05,52.5,
47628,7.48,0,1.034916744,9/1/2018,Kohlschreiber P.,-1,-50,
56522,1.31,1,1.03490496,9/1/2022,Schwartzman D.,0.31,15.5,
48928,2.3,0,1.034895395,4/13/2019,Galan D.E.,-1,-50,
44991,4.34,0,1.034890137,8/31/2017,Dolgopolov O.,-1,-50,
49462,2.33,0,1.034854359,6/17/2019,Schwartzman D.,-1,-50,
44494,2.46,0,1.034842998,7/17/2017,Cecchinato M.,-1,-50,
50263,1.36,1,1.034819442,9/17/2019,Sonego L.,0.36,18,
44062,1.26,1,1.034787977,5/27/2017,Wawrinka S.,0.26,13,
43824,1.41,1,1.034772145,5/1/2017,Bellucci T.,0.41,20.5,
49427,1.47,1,1.034768744,6/11/2019,Seppi A.,0.47,23.5,
47772,1.42,1,1.034743917,10/2/2018,Gasquet R.,0.42,21,
52923,2.09,0,1.034735392,5/10/2021,Fritz T.,-1,-50,
46169,2.95,0,1.034730576,3/21/2018,Ebden M.,-1,-50,
49021,2.07,0,1.034726114,4/24/2019,Sinner J.,-1,-50,
56330,2.25,0,1.034725193,8/12/2022,Draper J.,-1,-50,
50525,1.32,1,1.034704667,10/17/2019,Cilic M.,0.32,16,
47906,4.46,0,1.034702616,10/17/2018,Pospisil V.,-1,-50,
45150,1.12,1,1.03469018,10/2/2017,Bautista Agut R.,0.12,6,
44223,3.74,0,1.034659764,6/15/2017,Janowicz J.,-1,-50,
54088,1.56,1,1.034628289,9/30/2021,Millman J.,0.56,28,
50600,1.18,1,1.034592451,10/25/2019,Federer R.,0.18,9,
44108,1.24,1,1.0345876,5/30/2017,Berdych T.,0.24,12,
44839,1.1,1,1.034586131,8/16/2017,Del Potro J.M.,0.1,5,
54288,1.32,1,1.034585042,10/27/2021,Cilic M.,0.32,16,
57240,8.3,0,1.034576878,1/19/2023,Popyrin A.,-1,-50,
47520,2.15,1,1.034572716,8/24/2018,Medvedev D.,1.15,57.5,
56024,1.85,1,1.034569049,7/11/2022,Djere L.,0.85,42.5,
45113,1.27,1,1.034555336,9/27/2017,Sugita Y.,0.27,13.5,
43326,1.21,1,1.034533353,2/23/2017,Carreno Busta P.,0.21,10.5,
47588,1.07,1,1.034529026,8/29/2018,Khachanov K.,0.07,3.5,
43497,1.1,1,1.034431669,3/12/2017,Kyrgios N.,0.1,5,
44433,1.17,1,1.034399195,7/5/2017,Nishikori K.,0.17,8.5,
48889,2.13,0,1.034366942,4/9/2019,Sonego L.,-1,-50,
47257,1.4,1,1.034353548,7/27/2018,Djere L.,0.4,20,
44082,1.75,1,1.034312034,5/29/2017,Bolelli S.,0.75,37.5,
43010,1.4,1,1.034279692,1/16/2017,Tomic B.,0.4,20,
51131,1.41,1,1.034237543,2/23/2020,Tsitsipas S.,0.41,20.5,
52964,1.7,1,1.034233158,5/17/2021,Korda S.,0.7,35,
43531,1.11,1,1.034229721,3/15/2017,Nishikori K.,0.11,5.5,
44429,1.12,1,1.034175787,7/5/2017,Khachanov K.,0.12,6,
51981,4.05,0,1.034146356,1/11/2021,Bublik A.,-1,-50,
55112,3.8,0,1.034099073,3/24/2022,Kukushkin M.,-1,-50,
47314,1.26,1,1.03409586,8/1/2018,Pouille L.,0.26,13,
51162,1.32,1,1.034042073,2/25/2020,Edmund K.,0.32,16,
52826,1.19,1,1.033955182,4/28/2021,Ruud C.,0.19,9.5,
51247,2.94,0,1.033946908,8/24/2020,Murray A.,-1,-50,
53002,4.02,0,1.033874088,5/20/2021,Norrie C.,-1,-50,
43289,2.33,0,1.033852035,2/21/2017,Marchenko I.,-1,-50,
51574,6.62,0,1.033805483,9/29/2020,Polmans M.,-1,-50,
55529,1.24,1,1.033778108,5/12/2022,Sinner J.,0.24,12,
55231,1.88,1,1.033758946,4/8/2022,Fritz T.,0.88,44,
50208,2.91,0,1.03375418,8/29/2019,Kudla D.,-1,-50,
55751,1.32,1,1.033746041,6/9/2022,Kyrgios N.,0.32,16,
53894,1.14,1,1.033717013,8/30/2021,Schwartzman D.,0.14,7,
50194,1.34,1,1.033709181,8/29/2019,Rublev A.,0.34,17,
49329,1.19,1,1.03370631,5/28/2019,Bautista Agut R.,0.19,9.5,
56297,1.65,1,1.033677642,8/9/2022,Cressy M.,0.65,32.5,
54905,1.33,1,1.033670318,2/20/2022,Alcaraz C.,0.33,16.5,
54579,1.12,1,1.033667765,1/19/2022,Berrettini M.,0.12,6,
44097,1.13,1,1.033628884,5/29/2017,Schwartzman D.,0.13,6.5,
47854,1.11,1,1.033624762,10/10/2018,Nishikori K.,0.11,5.5,
48914,1.49,1,1.033605779,4/11/2019,Querrey S.,0.49,24.5,
48160,1.6,1,1.033602562,1/5/2019,Bautista Agut R.,0.6,30,
54668,1.18,1,1.033592902,2/1/2022,Baez S.,0.18,9,
44099,1.21,1,1.033560288,5/29/2017,Troicki V.,0.21,10.5,
47557,1.55,1,1.03349949,8/28/2018,Haase R.,0.55,27.5,
52455,1.4,1,1.03349219,3/15/2021,Bedene A.,0.4,20,
52518,4.71,0,1.033477299,3/19/2021,Karatsev A.,-1,-50,
55095,1.39,1,1.033474035,3/23/2022,Kudla D.,0.39,19.5,
54198,1.22,1,1.033463966,10/14/2021,Zverev A.,0.22,11,
47307,3.43,0,1.033456379,8/1/2018,Istomin D.,-1,-50,
50810,1.13,1,1.033450119,1/21/2020,Thiem D.,0.13,6.5,
52158,1.13,1,1.033431885,2/9/2021,Khachanov K.,0.13,6.5,
55768,1.4,1,1.033409536,6/10/2022,Auger-Aliassime F.,0.4,20,
43052,5.24,0,1.033407089,1/18/2017,Evans D.,-1,-50,
48274,1.2,1,1.033392804,1/15/2019,Coric B.,0.2,10,
56995,8.82,0,1.033389833,11/2/2022,Simon G.,-1,-50,
56876,3.24,0,1.033322939,10/20/2022,Mcdonald M.,-1,-50,
51816,1.27,1,1.03332229,10/29/2020,Medvedev D.,0.27,13.5,
54680,2.25,0,1.033311443,2/2/2022,Sousa J.,-1,-50,
46801,1.32,1,1.033225619,6/3/2018,Zverev A.,0.32,16,
56371,1.75,1,1.033200559,8/17/2022,Auger-Aliassime F.,0.75,37.5,
53835,1.69,1,1.033194091,8/23/2021,Mager G.,0.69,34.5,
47152,2.7,0,1.033149088,7/18/2018,Granollers M.,-1,-50,
52361,2.43,0,1.033123369,3/6/2021,Fucsovics M.,-1,-50,
52372,1.14,1,1.033102557,3/8/2021,Sinner J.,0.14,7,
43700,1.51,1,1.033100453,4/17/2017,Cuevas P.,0.51,25.5,
45385,1.13,1,1.033089269,10/26/2017,Cilic M.,0.13,6.5,
56855,1.11,1,1.0330807,10/19/2022,Thiem D.,0.11,5.5,
47034,1.12,1,1.033074064,7/3/2018,Lopez F.,0.12,6,
51353,5.83,0,1.033068635,9/3/2020,Pospisil V.,-1,-50,
47551,3.78,0,1.032984055,8/27/2018,Kubler J.,-1,-50,
54355,1.35,1,1.032949043,11/5/2021,Hurkacz H.,0.35,17.5,
45041,1.45,1,1.032937657,9/19/2017,Youzhny M.,0.45,22.5,
51172,1.21,1,1.032934643,2/26/2020,Ruud C.,0.21,10.5,
53133,1.14,1,1.032912115,6/1/2021,Karatsev A.,0.14,7,
50375,1.68,1,1.032911016,10/1/2019,Fognini F.,0.68,34,
43916,1.08,1,1.032888985,5/9/2017,Goffin D.,0.08,4,
48025,2.5,0,1.03288271,10/29/2018,Lopez F.,-1,-50,
56966,1.48,1,1.032834726,10/31/2022,Tiafoe F.,0.48,24,
57433,1.57,1,1.032802533,2/18/2023,Norrie C.,0.57,28.5,
56167,2.37,0,1.032778483,7/27/2022,Zeppieri G.,-1,-50,
47027,1.45,1,1.032766136,7/3/2018,Schwartzman D.,0.45,22.5,
46230,1.13,1,1.032763606,3/25/2018,Chung H.,0.13,6.5,
50693,2.48,0,1.032739531,1/8/2020,Kecmanovic M.,-1,-50,
51184,1.16,1,1.032717036,2/26/2020,Zverev A.,0.16,8,
55427,1.66,1,1.032697032,4/30/2022,Baez S.,0.66,33,
57297,2.61,0,1.032683189,2/8/2023,Otte O.,-1,-50,
43549,1.32,1,1.032668859,3/22/2017,Troicki V.,0.32,16,
47156,3.22,0,1.032665437,7/18/2018,Jung J.,-1,-50,
51654,3.17,0,1.032649219,10/12/2020,Otte O.,-1,-50,
54890,1.36,1,1.03261435,2/18/2022,Paul T.,0.36,18,
51846,1.68,1,1.032609394,11/2/2020,Thompson J.,0.68,34,
57102,1.75,0,1.032588162,1/9/2023,Kokkinakis T.,-1,-50,
48243,1.31,1,1.0325864,1/14/2019,Tiafoe F.,0.31,15.5,
43617,1.68,1,1.032580195,3/27/2017,Zverev A.,0.68,34,
52038,1.53,1,1.032566503,2/2/2021,Querrey S.,0.53,26.5,
53812,3.77,0,1.032552224,8/18/2021,Pella G.,-1,-50,
50899,1.1,1,1.032533849,2/4/2020,Vesely J.,0.1,5,
52576,7.09,0,1.032414822,3/27/2021,Galan D.E.,-1,-50,
47316,1.59,1,1.032400716,8/1/2018,Polansky P.,0.59,29.5,
55675,1.14,1,1.032379324,5/26/2022,Rublev A.,0.14,7,
43139,2.1,1,1.032366367,2/8/2017,Gaio F.,1.1,55,
47412,1.89,0,1.032365929,8/9/2018,Wawrinka S.,-1,-50,
47144,3.31,0,1.032275035,7/18/2018,Laaksonen H.,-1,-50,
51117,5.25,0,1.032273164,2/21/2020,Simon G.,-1,-50,
49433,2.44,0,1.032266176,6/12/2019,Thompson J.,-1,-50,
46726,4.32,0,1.03219427,5/29/2018,Stakhovsky S.,-1,-50,
45467,1.65,1,1.032177041,1/1/2018,Kukushkin M.,0.65,32.5,
44649,1.29,1,1.032157552,7/30/2017,Isner J.,0.29,14.5,
54241,1.44,1,1.032112631,10/21/2021,Harris L.,0.44,22,
46536,1.44,1,1.032089506,5/8/2018,Edmund K.,0.44,22,
55989,1.51,1,1.032083959,7/1/2022,Paul T.,0.51,25.5,
50834,5.03,0,1.032027456,1/22/2020,Sandgren T.,-1,-50,
48186,7.75,0,1.032025203,1/8/2019,Statham J.,-1,-50,
53475,1.75,1,1.031993808,7/12/2021,Ymer E.,0.75,37.5,
56211,1.14,1,1.031978987,8/1/2022,Mannarino A.,0.14,7,
