match,PSW,win0,confidence0,date,winner,underdog,conf1.2+
56827,2.13,0,0.941406382,10/18/2022,Galan D.E.,,
54049,1.28,1,0.941398817,9/24/2021,Bublik A.,,
33367,6.08,0,0.941351356,4/18/2013,Nieminen J.,,
33604,1.07,1,0.941340104,5/16/2013,Nadal R.,,
30612,3.45,0,0.941306575,3/27/2012,Monaco J.,,
45020,1.13,1,0.941293353,9/3/2017,Anderson K.,,
53933,1.11,1,0.941279025,8/31/2021,Nishikori K.,,
41761,1.04,1,0.941270434,6/27/2016,Cilic M.,,
56823,2.59,0,0.941263885,10/17/2022,Gasquet R.,,
42181,1.61,1,0.941263229,8/12/2016,Carreno Busta P.,,
52687,1.4,1,0.941259468,4/13/2021,Bautista Agut R.,,
36752,1.23,1,0.941245321,7/18/2014,Gasquet R.,,
50036,1.47,1,0.941244695,8/13/2019,Medvedev D.,,
37987,1.04,1,0.941228662,2/11/2015,Wawrinka S.,,
56447,1.38,1,0.941223005,8/29/2022,Bublik A.,,
49689,1.02,1,0.941187183,7/8/2019,Djokovic N.,,
56257,1.26,1,0.941172402,8/4/2022,Nakashima B.,,
51190,1.32,1,0.941166777,2/26/2020,Isner J.,,
47376,2.04,0,0.941154536,8/6/2018,Paire B.,,
53484,1.51,1,0.941112743,7/13/2021,Lajovic D.,,
30618,1.32,1,0.941101721,3/27/2012,Tipsarevic J.,,
36453,1.63,1,0.941093864,6/18/2014,Melzer J.,,
54106,3.5,0,0.9410823,10/2/2021,Norrie C.,,
52822,1.26,1,0.941067549,4/27/2021,Moutet C.,,
45860,1.23,1,0.941066729,2/15/2018,Anderson K.,,
41801,1.02,1,0.941046647,6/30/2016,Murray A.,,
37986,2.73,0,0.941041552,2/11/2015,Stakhovsky S.,,
55723,1.36,1,0.941031581,6/6/2022,Sonego L.,,
34194,1.19,1,0.941030925,7/18/2013,Tipsarevic J.,,
46398,1.69,1,0.940974802,4/24/2018,Lopez F.,,
48294,1.19,1,0.940972459,1/16/2019,Schwartzman D.,,
56645,1.11,1,0.940957623,9/27/2022,Korda S.,,
47794,1.13,1,0.94094887,10/3/2018,Raonic M.,,
54005,1.35,1,0.940938955,9/20/2021,Basilashvili N.,,
30450,1.74,1,0.940937394,3/9/2012,Bellucci T.,,
31787,1.07,1,0.940937052,8/15/2012,Fish M.,,
56634,1.29,1,0.940922634,9/27/2022,Van De Zandschulp B.,,
32463,1.23,1,0.940915148,11/8/2012,Federer R.,,
56495,3.1,0,0.940914632,8/30/2022,Sousa J.,,
34849,2.81,0,0.94090114,10/15/2013,Donskoy E.,,
52562,2.75,0,0.940900253,3/26/2021,Norrie C.,,
33356,1.01,1,0.940899944,4/17/2013,Nadal R.,,
40708,5,0,0.940889137,2/17/2016,Gimeno-Traver D.,,
33350,1.32,1,0.940885031,4/16/2013,Tsonga J.W.,,
54228,1.6,1,0.940863739,10/20/2021,Millman J.,,
43628,1.18,1,0.940854478,3/28/2017,Wawrinka S.,,
47606,1.05,1,0.940847549,8/30/2018,Federer R.,,
41992,1.27,1,0.94084407,7/19/2016,Struff J.L.,,
40377,1.01,1,0.940837326,1/18/2016,Djokovic N.,,
56882,2.28,0,0.940836406,10/21/2022,Rune H.,,
37319,1.15,1,0.940834028,10/2/2014,Raonic M.,,
38349,1.52,1,0.940828902,3/28/2015,Goffin D.,,
35044,1.42,1,0.940826269,12/31/2013,Roger-Vasselin E.,,
46917,1.38,1,0.940814788,6/22/2018,Cilic M.,,
57008,1.12,1,0.940799427,11/3/2022,Auger-Aliassime F.,,
53731,2.06,1,0.940796177,8/9/2021,Fognini F.,,
43837,1.36,1,0.940789413,5/2/2017,Troicki V.,,
44013,1.34,1,0.940784169,5/22/2017,Simon G.,,
49732,1.16,1,0.940772581,7/16/2019,Krajinovic F.,,
54163,1.11,1,0.940746692,10/10/2021,Berrettini M.,,
44721,1.08,1,0.940736033,8/3/2017,Querrey S.,,
49511,2.88,0,0.940714587,6/21/2019,Herbert P.H.,,
40227,1.01,1,0.940702847,1/4/2016,Djokovic N.,,
44133,1.02,1,0.940702598,5/31/2017,Nadal R.,,
35061,1.75,1,0.940674286,12/31/2013,Lopez F.,,
45029,5.26,0,0.940672504,9/7/2017,Del Potro J.M.,,
50848,1.01,1,0.940670674,1/23/2020,Medvedev D.,,
29940,1.13,1,0.940661166,1/11/2012,Gasquet R.,,
38570,3,0,0.940655775,4/24/2015,Klizan M.,,
31307,7.04,0,0.940655085,6/25/2012,Falla A.,,
47605,1.56,1,0.940649472,8/30/2018,Pouille L.,,
31101,1.13,1,0.940640277,5/30/2012,Berdych T.,,
40603,1.46,1,0.940632395,2/9/2016,Thiem D.,,
42022,2.62,0,0.940612205,7/20/2016,Harrison R.,,
56696,2.52,0,0.940603532,10/1/2022,Huesler M.A.,,
40399,1.43,1,0.94058993,1/19/2016,Bellucci T.,,
44801,1.06,1,0.940588876,8/12/2017,Federer R.,,
42339,1.06,1,0.94058597,8/30/2016,Dimitrov G.,,
30996,3.67,0,0.940571292,5/17/2012,Seppi A.,,
41794,1.01,1,0.940570577,6/29/2016,Djokovic N.,,
38369,6.8,0,0.940540418,3/29/2015,Verdasco F.,,
45995,1.31,1,0.940537461,2/27/2018,Krajinovic F.,,
39600,1.07,1,0.940535885,8/19/2015,Federer R.,,
30620,1.82,1,0.940523995,3/27/2012,Fish M.,,
32997,1.07,1,0.940514146,2/25/2013,Alund M.,,
38528,2.1,0,0.94048471,4/21/2015,Ilhan M.,,
40515,3.05,0,0.940474352,2/2/2016,Dzumhur D.,,
32029,1.22,1,0.940462756,9/21/2012,Youzhny M.,,
39562,1.35,1,0.940456157,8/15/2015,Murray A.,,
38678,1.33,1,0.94044061,5/5/2015,Gasquet R.,,
52952,1.08,1,0.940436744,5/13/2021,Nadal R.,,
44961,1.08,1,0.940432082,8/30/2017,Sugita Y.,,
43973,3.27,0,0.940426534,5/16/2017,Fognini F.,,
44876,3.16,0,0.940416741,8/22/2017,Zeballos H.,,
31850,1.57,1,0.940400861,8/24/2012,Berdych T.,,
43811,3.75,0,0.940400124,4/28/2017,Djere L.,,
57332,2.05,0,0.940398361,2/10/2023,Cerundolo J.M.,,
53853,1.51,1,0.940393183,8/24/2021,Gasquet R.,,
41239,1.32,1,0.940383435,4/27/2016,Vesely J.,,
32264,1.08,1,0.940383388,10/12/2012,Djokovic N.,,
40019,1.08,1,0.940383121,10/18/2015,Djokovic N.,,
54593,6.79,0,0.940369912,1/20/2022,Paire B.,,
46961,1.35,1,0.940364598,6/27/2018,Mannarino A.,,
55172,1.04,1,0.940357595,3/28/2022,Medvedev D.,,
47832,1.64,1,0.940342961,10/8/2018,Bautista Agut R.,,
41674,1.03,1,0.94033811,6/16/2016,Murray A.,,
40300,1.24,1,0.940337885,1/8/2016,Paire B.,,
44717,1.49,1,0.940337533,8/3/2017,Mannarino A.,,
41559,1.01,1,0.940329723,5/28/2016,Djokovic N.,,
37768,1.11,1,0.940303649,1/19/2015,Goffin D.,,
35742,1.43,1,0.940290124,3/20/2014,Istomin D.,,
56339,1.51,1,0.940280391,8/14/2022,Carreno Busta P.,,
56309,1.55,1,0.9402739,8/10/2022,De Minaur A.,,
44101,1.43,1,0.940270788,5/29/2017,Stakhovsky S.,,
40823,1.39,1,0.940259537,2/26/2016,Dolgopolov O.,,
43797,4.48,0,0.940240057,4/27/2017,Khachanov K.,,
30602,1.09,1,0.94023908,3/25/2012,Djokovic N.,,
53334,1.2,1,0.940222784,6/25/2021,De Minaur A.,,
44403,1.07,1,0.940210513,7/4/2017,Zverev A.,,
35077,1.4,1,0.940209401,1/1/2014,Roger-Vasselin E.,,
44216,5.13,0,0.940195986,6/14/2017,Benneteau J.,,
36344,1.41,1,0.940184465,6/9/2014,De Schepper K.,,
41581,1.35,1,0.940168025,6/6/2016,Bedene A.,,
55392,1.23,1,0.940136431,4/26/2022,Ramos-Vinolas A.,,
34203,1.51,1,0.940128285,7/19/2013,Almagro N.,,
49814,1.44,1,0.940124216,7/23/2019,Ruud C.,,
51265,1.23,1,0.940119809,8/25/2020,Medvedev D.,,
47911,1.6,1,0.940117321,10/17/2018,Herbert P.H.,,
32233,1.44,1,0.940109,10/9/2012,Lopez F.,,
43023,1.19,1,0.940094594,1/17/2017,Ferrer D.,,
50856,1.78,1,0.940082626,1/24/2020,Fucsovics M.,,
40027,1.28,1,0.940062038,10/19/2015,Kuznetsov An.,,
55986,1.32,1,0.940034666,7/1/2022,Norrie C.,,
51793,1.12,1,0.940033283,10/27/2020,Hurkacz H.,,
37837,2.56,0,0.940032288,1/23/2015,Anderson K.,,
34693,1.38,1,0.940031802,9/19/2013,Becker B.,,
32229,1.46,1,0.940013147,10/9/2012,Mayer F.,,
33220,1.56,1,0.939989565,3/23/2013,Isner J.,,
45863,1.25,1,0.939975807,2/15/2018,Nishikori K.,,
40194,1.12,1,0.939939165,11/4/2015,Murray A.,,
31761,1.13,1,0.939931451,8/13/2012,Djokovic N.,,
48400,2.84,0,0.939921345,2/8/2019,Pella G.,,
55585,1.17,1,0.93990791,5/19/2022,De Minaur A.,,
48899,2.32,0,0.939898997,4/9/2019,Vesely J.,,
38465,2.8,0,0.939889857,4/13/2015,Haider-Maurer A.,,
45007,1.02,1,0.93986613,9/1/2017,Nadal R.,,
55773,6.07,0,0.939864409,6/12/2022,Van Rijthoven T.,,
41448,1.12,1,0.939845533,5/20/2016,Wawrinka S.,,
56357,1.76,1,0.939834574,8/16/2022,Korda S.,,
33791,1.06,1,0.939831364,6/5/2013,Nadal R.,,
39688,1.07,1,0.939813383,8/31/2015,Dimitrov G.,,
33907,1.13,1,0.939812024,6/19/2013,Wawrinka S.,,
38530,1.25,1,0.939787083,4/21/2015,Cuevas P.,,
42401,1.18,1,0.939773695,9/4/2016,Monfils G.,,
50649,1.58,1,0.939762756,10/31/2019,Tsonga J.W.,,
32569,4.29,0,0.939756839,1/8/2013,Jones G.,,
33640,1.25,1,0.939748096,5/22/2013,Haas T.,,
34209,2.54,0,0.939741158,7/19/2013,Fognini F.,,
56641,1.1,1,0.93973186,9/27/2022,Otte O.,,
53200,4.63,0,0.939699125,6/9/2021,Rodionov J.,,
47747,1.54,1,0.939695039,9/28/2018,Sousa J.,,
40432,1,1,0.93967998,1/20/2016,Djokovic N.,,
53631,2.13,0,0.939670376,7/26/2021,Johnson S.,,
36072,1.29,1,0.939656344,5/6/2014,Gulbis E.,,
40404,1.34,1,0.939647091,1/19/2016,Stepanek R.,,
41111,24.52,0,0.939630465,4/13/2016,Vesely J.,,
51511,1.39,1,0.939622468,9/25/2020,Tsitsipas S.,,
48857,1.21,1,0.939603033,3/25/2019,Federer R.,,
56100,1.58,1,0.939601098,7/20/2022,Musetti L.,,
40285,5.42,0,0.939597976,1/7/2016,Fabbiano T.,,
32729,1.02,1,0.939589766,1/21/2013,Murray A.,,
38876,1.07,1,0.939566612,5/26/2015,Anderson K.,,
37525,1.31,1,0.939564971,10/23/2014,Anderson K.,,
41531,1.13,1,0.939550694,5/25/2016,Chardy J.,,
43306,1.06,1,0.939550019,2/21/2017,Raonic M.,,
41704,1.57,1,0.939549297,6/20/2016,Escobedo E.,,
50211,10.2,0,0.939535954,8/29/2019,Lorenzi P.,,
49768,1.58,1,0.93952465,7/19/2019,Delbonis F.,,
40068,3.25,0,0.939516682,10/21/2015,Karatsev A.,,
31790,1.58,1,0.939506733,8/16/2012,Fish M.,,
53146,1.04,1,0.939501007,6/2/2021,Ruud C.,,
45746,1.95,0,0.939500835,2/6/2018,Kovalik J.,,
32938,1.35,1,0.939496712,2/20/2013,Tsonga J.W.,,
31587,1.21,1,0.93949653,7/19/2012,Dimitrov G.,,
46386,2.94,0,0.93946669,4/24/2018,Maden Y.,,
46622,1.05,1,0.939462644,5/17/2018,Nadal R.,,
44021,1.26,1,0.939461689,5/22/2017,Kukushkin M.,,
54838,1.62,1,0.939451136,2/15/2022,Sonego L.,,
50754,1.71,1,0.939425749,1/18/2020,Humbert U.,,
40130,1.29,1,0.939405891,10/28/2015,Goffin D.,,
31018,1.2,1,0.939401252,5/23/2012,Almagro N.,,
40739,1.41,1,0.93940021,2/20/2016,Cilic M.,,
37599,1.09,1,0.939389582,11/15/2014,Djokovic N.,,
31775,7.04,0,0.939385043,8/15/2012,Andujar P.,,
51081,1.28,1,0.939352515,2/18/2020,Tiafoe F.,,
38805,1.19,1,0.939337067,5/20/2015,Coric B.,,
38555,1.25,1,0.939335557,4/23/2015,Simon G.,,
33149,1.08,1,0.939333804,3/11/2013,Berdych T.,,
39573,5.24,0,0.939318384,8/17/2015,Fish M.,,
53668,3.42,0,0.939293801,7/29/2021,O Connell C.,,
38615,1.09,1,0.939285334,4/28/2015,Almagro N.,,
45699,1.04,1,0.939277617,1/19/2018,Nadal R.,,
37977,1.43,1,0.93925171,2/10/2015,Tomic B.,,
43443,1.14,1,0.939243245,3/4/2017,Murray A.,,
56452,15.34,0,0.939233286,8/29/2022,Holt B.,,
47614,1.02,1,0.939227739,8/30/2018,Nadal R.,,
31996,1.38,1,0.939198383,9/19/2012,Berrer M.,,
47881,1.96,1,0.939195138,10/15/2018,Mcdonald M.,,
33041,3.16,0,0.939186847,2/27/2013,Bedene A.,,
45761,1.58,1,0.939185273,2/7/2018,Millman J.,,
44853,1.09,1,0.939176288,8/18/2017,Nadal R.,,
33170,1.23,1,0.939174576,3/14/2013,Berdych T.,,
55750,1.32,1,0.939152864,6/9/2022,Kyrgios N.,,
37089,4.1,0,0.939150402,8/25/2014,Bachinger M.,,
30302,1.01,1,0.939139624,2/22/2012,Ferrer D.,,
30797,1.06,1,0.939136554,4/26/2012,Ferrer D.,,
53159,3,0,0.939125804,6/3/2021,Koepfer D.,,
51848,1.41,1,0.93911838,11/2/2020,Giron M.,,
50395,1.6,1,0.939108896,10/3/2019,Millman J.,,
52334,5.53,0,0.939104533,3/3/2021,Bublik A.,,
55536,1.18,1,0.939102875,5/13/2022,Djokovic N.,,
46284,2.24,0,0.939099251,4/11/2018,Albot R.,,
46440,1.06,1,0.939072398,4/29/2018,Nadal R.,,
31281,1.17,1,0.939048546,6/20/2012,Malisse X.,,
55809,3.2,0,0.93903923,6/15/2022,Carreno Busta P.,,
38586,1.28,1,0.939021824,4/27/2015,Muller G.,,
37609,1.53,1,0.938989457,1/5/2015,Karlovic I.,,
44465,1.21,1,0.93897609,7/8/2017,Berdych T.,,
53982,1.02,1,0.938972227,9/4/2021,Djokovic N.,,
44790,1.06,1,0.93896417,8/10/2017,Federer R.,,
55995,1.18,1,0.938963926,7/2/2022,Nadal R.,,
36974,1.42,1,0.938962412,8/11/2014,Sousa J.,,
54692,2.8,0,0.938948533,2/3/2022,Gasquet R.,,
53934,1.58,1,0.938945573,8/31/2021,Escobedo E.,,
33957,1.11,1,0.93894484,6/24/2013,Stakhovsky S.,,
50679,1.31,1,0.938920414,1/6/2020,Verdasco F.,,
30523,1.2,1,0.938911465,3/14/2012,Federer R.,,
44616,2.8,0,0.938906148,7/27/2017,Kicker N.,,
37099,1.08,1,0.938895921,8/26/2014,Simon G.,,
51617,1.14,1,0.938874047,10/2/2020,Thiem D.,,
49125,1.51,1,0.938869882,5/6/2019,Verdasco F.,,
35716,1.57,1,0.93884023,3/16/2014,Djokovic N.,,
56227,2.44,0,0.938836624,8/2/2022,Sock J.,,
56258,1.02,1,0.938822815,8/4/2022,Auger-Aliassime F.,,
53329,1.43,1,0.938822688,6/24/2021,De Minaur A.,,
51031,1.25,1,0.938813569,2/14/2020,Schwartzman D.,,
46819,1.44,1,0.938794975,6/11/2018,Mayer F.,,
31099,1.09,1,0.938789156,5/30/2012,Verdasco F.,,
41453,1.1,1,0.938769037,5/22/2016,Kuznetsov An.,,
41928,1.11,1,0.938766262,7/14/2016,Garcia-Lopez G.,,
30225,1.21,1,0.938749927,2/16/2012,Almagro N.,,
51526,1.6,1,0.938747847,9/27/2020,Nishikori K.,,
47543,1.11,1,0.938742916,8/27/2018,Murray A.,,
53567,1.25,1,0.938741352,7/20/2021,Nakashima B.,,
30384,1.05,1,0.938722542,2/28/2012,Chela J.I.,,
44139,1.05,1,0.938721022,5/31/2017,Thiem D.,,
41038,1.19,1,0.938706899,4/5/2016,Almagro N.,,
53779,3.69,0,0.938704942,8/16/2021,Ramos-Vinolas A.,,
34797,1.39,1,0.938693426,10/9/2013,Wawrinka S.,,
34980,7.04,0,0.938687162,10/29/2013,Andujar P.,,
36657,1.11,1,0.938657644,7/10/2014,Giraldo S.,,
34678,4.01,0,0.938619877,9/18/2013,Garcia-Lopez G.,,
30477,1.07,1,0.938597521,3/10/2012,Isner J.,,
41151,1.71,1,0.938595033,4/19/2016,Haase R.,,
44040,1.36,1,0.938589324,5/24/2017,Khachanov K.,,
52511,1.62,1,0.938589043,3/18/2021,Auger-Aliassime F.,,
50753,1.32,1,0.93858673,1/18/2020,Rublev A.,,
39784,6.12,0,0.938584453,9/7/2015,Anderson K.,,
45840,3.6,0,0.938582169,2/14/2018,Menendez-Maceiras A.,,
38210,4.3,0,0.938581957,3/12/2015,Ramos-Vinolas A.,,
53228,7.8,0,0.93857257,6/14/2021,Draper J.,,
45641,1.27,1,0.938557788,1/16/2018,Chung H.,,
40395,3.79,0,0.938547907,1/18/2016,Delbonis F.,,
36080,1.07,1,0.938545297,5/7/2014,Dimitrov G.,,
53373,1.24,1,0.938510572,6/29/2021,Gasquet R.,,
49623,1.07,1,0.938482285,7/2/2019,Evans D.,,
46181,1.1,1,0.938457387,3/22/2018,Johnson S.,,
30573,1.56,1,0.938448625,3/23/2012,Mayer F.,,
54177,1.63,1,0.938440768,10/11/2021,Khachanov K.,,
54946,1.58,1,0.93844044,2/23/2022,Mcdonald M.,,
37524,1.17,1,0.938439997,10/23/2014,Raonic M.,,
44255,8.95,0,0.938355748,6/20/2017,Kokkinakis T.,,
40580,2.84,0,0.938355203,2/8/2016,Vesely J.,,
32909,2.84,0,0.938332752,2/18/2013,Kubot L.,,
47169,1.56,1,0.938329108,7/20/2018,Gasquet R.,,
42669,1.08,1,0.938320849,10/19/2016,Simon G.,,
31617,1.25,1,0.938318606,7/22/2012,Roddick A.,,
56132,1.51,1,0.938315378,7/25/2022,Misolic F.,,
45023,1.15,1,0.938293355,9/4/2017,Nadal R.,,
35424,2.8,0,0.938284934,2/13/2014,Kuznetsov Al.,,
54580,1.04,1,0.938269006,1/19/2022,Zverev A.,,
31623,1.19,1,0.938243921,7/23/2012,Klizan M.,,
45389,2.46,0,0.938240278,10/27/2017,Tsonga J.W.,,
44068,1.04,1,0.938230829,5/28/2017,Thiem D.,,
52840,1.34,1,0.938219561,4/30/2021,Davidovich Fokina A.,,
30981,1.69,1,0.938203635,5/16/2012,Wawrinka S.,,
34703,1.72,1,0.938202586,9/20/2013,Mahut N.,,
44462,1.04,1,0.938169088,7/8/2017,Federer R.,,
42791,2.2,0,0.938156079,10/31/2016,Sousa J.,,
53115,1.01,1,0.938143268,6/1/2021,Nadal R.,,
33080,1.42,1,0.938114485,3/3/2013,Nadal R.,,
47341,1.03,1,0.938111148,8/2/2018,Del Potro J.M.,,
47406,1.43,1,0.938093926,8/9/2018,Cilic M.,,
45487,1.58,1,0.938079029,1/2/2018,Bedene A.,,
42288,3.55,0,0.93807569,8/27/2016,Carreno Busta P.,,
46007,1.17,1,0.938075599,2/27/2018,Anderson K.,,
51984,1.36,1,0.93806844,1/11/2021,Goffin D.,,
42593,1.48,1,0.938068341,10/10/2016,Troicki V.,,
40876,3.97,0,0.938051496,3/12/2016,Kovalik J.,,
32193,1.43,1,0.938050078,10/5/2012,Dodig I.,,
46108,1.03,1,0.938007026,3/11/2018,Federer R.,,
36235,1.24,1,0.937984387,5/26/2014,Young D.,,
56599,1.5,1,0.937979707,9/22/2022,Galan D.E.,,
55528,1.06,1,0.937968889,5/12/2022,Djokovic N.,,
43221,1.26,1,0.937967312,2/15/2017,Dimitrov G.,,
54060,1.31,1,0.937962247,9/27/2021,Karatsev A.,,
40989,1.01,1,0.937958538,3/26/2016,Djokovic N.,,
50454,1.43,1,0.937938427,10/9/2019,Tsitsipas S.,,
45667,1.42,1,0.937920934,1/17/2018,Rublev A.,,
36553,1.01,1,0.937907161,6/25/2014,Murray A.,,
52320,2.65,0,0.937901968,3/2/2021,Chardy J.,,
30233,1.15,1,0.93789636,2/16/2012,Roddick A.,,
45990,1.45,1,0.937879907,2/26/2018,Donaldson J.,,
40478,1.02,1,0.937869496,1/24/2016,Djokovic N.,,
40071,1.29,1,0.937862379,10/22/2015,Ferrer D.,,
48171,2.9,0,0.93785709,1/7/2019,Sousa J.,,
30267,1.13,1,0.937850515,2/20/2012,Berlocq C.,,
45920,2.63,0,0.93784485,2/20/2018,Fritz T.,,
40902,1.01,1,0.937835909,3/14/2016,Djokovic N.,,
50711,1.31,1,0.937831604,1/13/2020,Hurkacz H.,,
48096,4.06,0,0.937817977,1/1/2019,Herbert P.H.,,
46613,1.02,1,0.93781391,5/16/2018,Nadal R.,,
51552,5.16,0,0.937805424,9/28/2020,Nishioka Y.,,
45410,2.63,0,0.937796362,10/31/2017,Mahut N.,,
48055,1.56,1,0.937765668,11/1/2018,Khachanov K.,,
43181,2.4,0,0.937765001,2/11/2017,Lorenzi P.,,
30035,1.54,1,0.937759431,1/18/2012,Lu Y.H.,,
40286,1.59,1,0.937753161,1/7/2016,Paire B.,,
56155,1.64,1,0.93775012,7/26/2022,Moutet C.,,
40624,1.43,1,0.93774067,2/11/2016,Troicki V.,,
52763,1.06,1,0.93774049,4/21/2021,Rublev A.,,
34847,1.55,1,0.937731645,10/15/2013,Kukushkin M.,,
40210,1.07,1,0.937727913,11/15/2015,Djokovic N.,,
50071,1.32,1,0.937727598,8/17/2019,Medvedev D.,,
40692,1.45,1,0.937718723,2/16/2016,Becker B.,,
37890,1.57,1,0.937718473,2/3/2015,De Schepper K.,,
46148,1.53,1,0.937709351,3/14/2018,Kohlschreiber P.,,
37636,1.3,1,0.937703368,1/6/2015,Dolgopolov O.,,
55201,1.16,1,0.937695414,4/5/2022,Paul T.,,
54312,4.18,0,0.937680363,10/30/2021,Tiafoe F.,,
53126,4.66,0,0.937676753,6/1/2021,Duckworth J.,,
45376,1.05,1,0.937668237,10/26/2017,Federer R.,,
38492,1.47,1,0.937652848,4/15/2015,Simon G.,,
53030,2.16,0,0.937639546,5/24/2021,Verdasco F.,,
40979,1.49,1,0.937628882,3/26/2016,Kyrgios N.,,
37136,1.24,1,0.937619046,8/27/2014,Cilic M.,,
46485,1.3,1,0.937616905,5/2/2018,Sousa J.,,
44105,1.02,1,0.937608878,5/29/2017,Djokovic N.,,
33210,1.15,1,0.937606874,3/22/2013,Nishikori K.,,
49267,1.2,1,0.937602629,5/23/2019,Zverev A.,,
32040,1.34,1,0.937590117,9/24/2012,Wang J.,,
31490,5.16,0,0.937575623,7/11/2012,Sela D.,,
57207,1.21,1,0.937570141,1/18/2023,Korda S.,,
54639,1.34,1,0.937545283,1/31/2022,Altmaier D.,,
33123,1.11,1,0.937542999,3/10/2013,Haas T.,,
53882,1.32,1,0.937527003,8/30/2021,Van De Zandschulp B.,,
40699,1.18,1,0.937518904,2/17/2016,Wawrinka S.,,
34227,1.27,1,0.937492156,7/23/2013,Bautista R.,,
47448,2.18,0,0.937484685,8/14/2018,Wawrinka S.,,
35346,1.25,1,0.937482182,2/7/2014,Haas T.,,
40011,1.24,1,0.937466987,10/15/2015,Murray A.,,
41501,1.55,1,0.937458522,5/24/2016,Bedene A.,,
33947,1.04,1,0.937455809,6/24/2013,Tsonga J.W.,,
44431,6.35,0,0.937446693,7/5/2017,Bemelmans R.,,
45229,1.34,1,0.93743715,10/10/2017,Isner J.,,
49199,1.04,1,0.937435442,5/16/2019,Nadal R.,,
40757,1.04,1,0.937421804,2/22/2016,Mannarino A.,,
49274,1.75,1,0.937418145,5/24/2019,Jarry N.,,
53372,1.14,1,0.937415516,6/29/2021,Medvedev D.,,
54599,1.11,1,0.937406707,1/20/2022,Cilic M.,,
32625,1.31,1,0.937403988,1/14/2013,Kamke T.,,
55627,1.17,1,0.937398439,5/23/2022,Fritz T.,,
53960,8.89,0,0.93738343,9/2/2021,Seppi A.,,
44339,1.1,1,0.937382035,6/29/2017,Monfils G.,,
32886,1.34,1,0.937370122,2/15/2013,Isner J.,,
46350,1.44,1,0.937364723,4/18/2018,Khachanov K.,,
31236,1.09,1,0.937343196,6/16/2012,Federer R.,,
53959,1.46,1,0.937340641,9/2/2021,Monfils G.,,
47802,2.48,0,0.937337638,10/4/2018,Gasquet R.,,
34528,3.01,0,0.937331042,8/24/2013,Melzer J.,,
56891,1.14,1,0.937328395,10/21/2022,Berrettini M.,,
37051,1.48,1,0.937309535,8/19/2014,Seppi A.,,
42671,1.31,1,0.937295414,10/19/2016,Zverev A.,,
51183,1.63,1,0.937293895,2/26/2020,Evans D.,,
42474,1.41,1,0.937272181,9/26/2016,Monaco J.,,
44692,2.67,0,0.937262179,8/2/2017,Pella G.,,
51069,4.59,0,0.937249619,2/18/2020,Mager G.,,
45687,1.02,1,0.937245565,1/18/2018,Federer R.,,
56469,1.52,1,0.937228814,8/29/2022,Rinderknech A.,,
31242,18.68,0,0.937225303,6/18/2012,Pavic M.,,
55332,1.1,1,0.937212727,4/19/2022,Ruud C.,,
43793,1.32,1,0.937205906,4/27/2017,Lorenzi P.,,
34699,1.41,1,0.937201529,9/19/2013,Mayer F.,,
45140,2.04,0,0.937196243,10/1/2017,Istomin D.,,
53624,1.16,1,0.937180025,7/25/2021,Ruud C.,,
40501,2.7,0,0.937160385,2/1/2016,Daniel T.,,
49122,1.56,1,0.937133976,5/6/2019,Cilic M.,,
41032,1.53,1,0.937112251,4/5/2016,Istomin D.,,
46304,1.69,1,0.937105059,4/14/2018,Edmund K.,,
39583,2.57,0,0.937068611,8/18/2015,Donaldson J.,,
42707,3.14,0,0.937055193,10/21/2016,Robert S.,,
35940,1.29,1,0.937042534,4/22/2014,Berankis R.,,
45008,4.87,0,0.937040204,9/1/2017,Schwartzman D.,,
32709,1.01,1,0.937039248,1/18/2013,Djokovic N.,,
48440,9.94,0,0.937037646,2/12/2019,Griekspoor T.,,
44417,1.12,1,0.937036667,7/4/2017,Raonic M.,,
46874,1.49,1,0.93702461,6/18/2018,Haase R.,,
36343,1.28,1,0.937007741,6/9/2014,Mannarino A.,,
39037,1.03,1,0.937007192,6/16/2015,Berdych T.,,
54364,1.24,1,0.937006276,11/8/2021,Tiafoe F.,,
51929,1.32,1,0.937006255,11/20/2020,Djokovic N.,,
43455,2.7,0,0.936999918,3/9/2017,Lorenzi P.,,
35537,1.34,1,0.936992957,2/23/2014,Cilic M.,,
51622,1.01,1,0.93699181,10/3/2020,Djokovic N.,,
37179,1.43,1,0.936979306,8/31/2014,Cilic M.,,
30680,1.24,1,0.936977493,4/14/2012,Isner J.,,
41538,1.01,1,0.93697737,5/26/2016,Djokovic N.,,
37041,1.47,1,0.936966655,8/18/2014,Janowicz J.,,
37228,1.23,1,0.936957977,9/22/2014,Dodig I.,,
49889,1.61,1,0.936940728,7/30/2019,Kecmanovic M.,,
47253,2.44,0,0.936939124,7/27/2018,Mayer L.,,
43045,1.34,1,0.936928388,1/17/2017,Edmund K.,,
32231,1.04,1,0.936900434,10/9/2012,Nishikori K.,,
54296,1.81,1,0.936889673,10/28/2021,Schwartzman D.,,
45109,2.58,0,0.936884091,9/27/2017,Donaldson J.,,
33833,1.63,1,0.936878871,6/11/2013,Gulbis E.,,
30689,2.32,0,0.93687399,4/16/2012,Tomic B.,,
48957,6.21,0,0.936854458,4/16/2019,Fritz T.,,
54597,1.33,1,0.936854337,1/20/2022,Fritz T.,,
50763,1.32,1,0.936853381,1/20/2020,Pella G.,,
30081,4.92,0,0.936842881,1/23/2012,Nishikori K.,,
