match,PSW,win0,confidence0,date,winner,,,correct pred?,,
54611,2.61,0,0.95266838,1/21/2022,Kecmanovic M.,-1,-100,,,
53996,1.02,1,0.952642669,9/7/2021,Medvedev D.,0.02,2,,,
50213,1.28,1,0.952637503,8/29/2019,Carreno Busta P.,0.28,28,,,
55452,2.87,0,0.95262994,5/3/2022,Murray A.,-1,-100,,,
54251,1.34,1,0.952618859,10/22/2021,Brooksby J.,0.34,34,,,
44904,1.25,1,0.952533739,8/26/2017,Bautista Agut R.,0.25,25,,,
43248,1.22,1,0.952526586,2/16/2017,Nishikori K.,0.22,22,,,
48880,1.5,1,0.95250392,4/8/2019,Ruud C.,0.5,50,,,
54466,1.73,1,0.952496873,1/11/2022,Kecmanovic M.,0.73,73,,,
52124,1.05,1,0.952473629,2/8/2021,Opelka R.,0.05,5,,,
43026,1.02,1,0.952454225,1/17/2017,Dimitrov G.,0.02,2,,,
55804,2.15,0,0.952430704,6/14/2022,Bautista Agut R.,-1,-100,,,
42974,3.8,0,0.95239554,1/12/2017,Evans D.,-1,-100,,,
47684,3.83,0,0.952318898,9/20/2018,Berankis R.,-1,-100,,,
51362,5.83,0,0.952315107,9/3/2020,Pospisil V.,-1,-100,,,
54606,1.01,1,0.952292968,1/21/2022,Zverev A.,0.01,1,,,
51478,1.03,1,0.95226408,9/19/2020,Djokovic N.,0.03,3,,,
56508,1.76,1,0.95226393,8/31/2022,Galan D.E.,0.76,76,,,
54164,1.52,1,0.952243712,10/10/2021,De Minaur A.,0.52,52,,,
54447,1.67,1,0.952221317,1/7/2022,Ruusuvuori E.,0.67,67,,,
52047,1.18,1,0.952210021,2/3/2021,Dimitrov G.,0.18,18,,,
48489,5.68,0,0.952200466,2/15/2019,Jung J.,-1,-100,,,
57006,1.12,1,0.952146225,11/3/2022,Auger-Aliassime F.,0.12,12,,,
44691,1.19,1,0.952127961,8/2/2017,Nishikori K.,0.19,19,,,
55216,1.52,1,0.952127499,4/6/2022,Cuevas P.,0.52,52,,,
55916,2.36,0,0.952126526,6/28/2022,Gray A.,-1,-100,,,
47493,2.25,0,0.95211298,8/20/2018,Struff J.L.,-1,-100,,,
47174,3.45,0,0.952111996,7/20/2018,Laaksonen H.,-1,-100,,,
48690,2.27,0,0.952090709,3/7/2019,Ramos-Vinolas A.,-1,-100,,,
51174,1.4,1,0.952025503,2/26/2020,Rublev A.,0.4,40,,,
46436,2.01,1,0.952011274,4/28/2018,Tsitsipas S.,1.01,101,,,
53068,1.02,1,0.951980471,5/28/2021,Djokovic N.,0.02,2,,,
43087,1.03,1,0.951978954,1/20/2017,Murray A.,0.03,3,,,
43988,2.05,0,0.951971029,5/17/2017,Bautista Agut R.,-1,-100,,,
47912,1.61,1,0.951966635,10/17/2018,Struff J.L.,0.61,61,,,
55021,1.58,1,0.951949563,3/11/2022,Wolf J.J.,0.58,58,,,
56049,1.27,1,0.951914888,7/13/2022,Isner J.,0.27,27,,,
51355,1.12,1,0.951873093,9/3/2020,Bautista Agut R.,0.12,12,,,
45166,1.12,1,0.951854095,10/3/2017,Nadal R.,0.12,12,,,
55958,1.68,1,0.95184916,6/29/2022,Van Rijthoven T.,0.68,68,,,
55796,1.31,1,0.951766267,6/14/2022,Korda S.,0.31,31,,,
49959,1.23,1,0.951757251,8/3/2019,Kyrgios N.,0.23,23,,,
53009,1.61,1,0.951754431,5/21/2021,Musetti L.,0.61,61,,,
55809,3.15,0,0.951750761,6/15/2022,Davidovich Fokina A.,-1,-100,,,
56517,1.01,1,0.951711575,8/31/2022,Nadal R.,0.01,1,,,
45045,1.54,1,0.951694719,9/19/2017,Gojowczyk P.,0.54,54,,,
51217,1.36,1,0.95168589,2/29/2020,Djokovic N.,0.36,36,,,
48807,1.29,1,0.951679533,3/22/2019,Isner J.,0.29,29,,,
57059,1.29,1,0.951674617,1/3/2023,Shapovalov D.,0.29,29,,,0
50026,1.6,1,0.951663406,8/12/2019,Pella G.,0.6,60,,,
52457,1.36,1,0.951655608,3/15/2021,Ruusuvuori E.,0.36,36,,,
56548,1.25,1,0.951633656,9/3/2022,Norrie C.,0.25,25,,,
56934,4.93,0,0.951621813,10/26/2022,Ramos-Vinolas A.,-1,-100,,,
55273,1.03,1,0.951600818,4/12/2022,Fritz T.,0.03,3,,,
47080,1.38,1,0.951600033,7/6/2018,Anderson K.,0.38,38,,,
52379,1.38,1,0.951509712,3/8/2021,Bublik A.,0.38,38,,,
50199,1.07,1,0.951507146,8/29/2019,Shapovalov D.,0.07,7,,,
55976,1.51,1,0.951431359,6/30/2022,Garin C.,0.51,51,,,
56000,2.5,0,0.951407512,7/2/2022,Kubler J.,-1,-100,,,
45718,1.03,1,0.951401134,1/22/2018,Federer R.,0.03,3,,,
56285,1.47,1,0.951366972,8/8/2022,Khachanov K.,0.47,47,,,
43439,2.37,0,0.951352022,3/3/2017,Sousa J.,-1,-100,,,
44534,4.93,0,0.951334203,7/19/2017,Laaksonen H.,-1,-100,,,
43374,7.74,0,0.951326324,2/28/2017,Dzumhur D.,-1,-100,,,
46300,3.85,0,0.951287909,4/13/2018,Karlovic I.,-1,-100,,,
46688,1.16,1,0.951281964,5/27/2018,Goffin D.,0.16,16,,,
47843,1.15,1,0.951274874,10/9/2018,Medvedev D.,0.15,15,,,
43404,1.03,1,0.9512523,3/1/2017,Murray A.,0.03,3,,,
44657,2.84,0,0.951235141,7/31/2017,Bellucci T.,-1,-100,,,
49120,1.56,1,0.951226036,5/6/2019,Cilic M.,0.56,56,,,
52364,1.18,1,0.951215134,3/7/2021,Schwartzman D.,0.18,18,,,
44918,1.38,1,0.951199936,8/28/2017,Ramos-Vinolas A.,0.38,38,,,
53074,1.04,1,0.951171644,5/30/2021,Davidovich Fokina A.,0.04,4,,,
45146,1.12,1,0.951153164,10/2/2017,Bautista Agut R.,0.12,12,,,
57194,1.4,1,0.951151621,1/17/2023,Bonzi B.,0.4,40,,,0
51817,1.43,1,0.951132737,10/29/2020,Kukushkin M.,0.43,43,,,
44104,1.02,1,0.951112719,5/29/2017,Djokovic N.,0.02,2,,,
47929,1.37,1,0.951087312,10/18/2018,Medvedev D.,0.37,37,,,
53142,10.28,0,0.951086974,6/2/2021,Laaksonen H.,-1,-100,,,
53906,1.08,1,0.951069916,8/31/2021,Sinner J.,0.08,8,,,
48231,1.37,1,0.951061683,1/14/2019,Troicki V.,0.37,37,,,
49463,1.41,1,0.951012111,6/17/2019,Medvedev D.,0.41,41,,,
54866,1.13,1,0.950984341,2/17/2022,Tsitsipas S.,0.13,13,,,
56985,1.25,1,0.950923445,11/1/2022,Hurkacz H.,0.25,25,,,
49321,2.76,0,0.95092132,5/28/2019,Thompson J.,-1,-100,,,
47692,1.33,1,0.950918946,9/21/2018,Bautista Agut R.,0.33,33,,,
45550,1.23,1,0.950912981,1/7/2018,Kyrgios N.,0.23,23,,,
50234,1.18,1,0.95090423,9/1/2019,Federer R.,0.18,18,,,
53977,1.01,1,0.950890438,9/3/2021,Djokovic N.,0.01,1,,,
51612,1.01,1,0.950868533,10/2/2020,Nadal R.,0.01,1,,,
48553,1.3,1,0.950823725,2/20/2019,Del Potro J.M.,0.3,30,,,
47894,2.8,0,0.950819791,10/16/2018,Sandgren T.,-1,-100,,,
53129,1.14,1,0.950777929,6/1/2021,Karatsev A.,0.14,14,,,
43540,1.57,1,0.950743558,3/17/2017,Federer R.,0.57,57,,,
56949,1.46,1,0.950692086,10/28/2022,Dimitrov G.,0.46,46,,,
49511,1.16,1,0.950690499,6/21/2019,Federer R.,0.16,16,,,
55129,6.45,0,0.950684943,3/25/2022,Cerundolo F.,-1,-100,,,
54111,1.18,1,0.950667457,10/7/2021,Nishikori K.,0.18,18,,,
51654,2.47,0,0.95066208,10/12/2020,Albot R.,-1,-100,,,
47738,1.33,1,0.950645462,9/27/2018,De Minaur A.,0.33,33,,,
43410,4.54,0,0.950624339,3/1/2017,Querrey S.,-1,-100,,,
52164,1.77,1,0.950617247,2/10/2021,Fritz T.,0.77,77,,,
48724,1.77,1,0.950616351,3/9/2019,Mcdonald M.,0.77,77,,,
45797,1.38,1,0.95059224,2/10/2018,Ramos-Vinolas A.,0.38,38,,,
48736,2.64,0,0.950565501,3/10/2019,Krajinovic F.,-1,-100,,,
54657,1.18,1,0.950556863,2/1/2022,Baez S.,0.18,18,,,
43788,1.15,1,0.950525693,4/26/2017,Goffin D.,0.15,15,,,
45031,1.36,1,0.950509051,9/9/2017,Nadal R.,0.36,36,,,
49298,1.17,1,0.950507592,5/27/2019,Cuevas P.,0.17,17,,,
55387,1.58,1,0.950493303,4/26/2022,Ivashka I.,0.58,58,,,
48756,3.39,0,0.950487965,3/12/2019,Krajinovic F.,-1,-100,,,
44260,8.95,0,0.950465099,6/20/2017,Kokkinakis T.,-1,-100,,,
56829,1.02,1,0.950463931,10/18/2022,Paul T.,0.02,2,,,
56844,1.28,1,0.95045239,10/19/2022,Tsitsipas S.,0.28,28,,,
45252,1.26,1,0.950438597,10/13/2017,Nadal R.,0.26,26,,,
44897,1.36,1,0.950434497,8/24/2017,Chung H.,0.36,36,,,
43031,1.04,1,0.950430116,1/17/2017,Nadal R.,0.04,4,,,
53261,2.96,0,0.950417081,6/16/2021,Auger-Aliassime F.,-1,-100,,,
43144,1.1,1,0.950411892,2/8/2017,Bautista Agut R.,0.1,10,,,
45434,1.05,1,0.950392941,11/2/2017,Nadal R.,0.05,5,,,
48975,1.06,1,0.950378634,4/18/2019,Nadal R.,0.06,6,,,
50477,1.36,1,0.950322345,10/14/2019,Tsonga J.W.,0.36,36,,,
53359,1.32,1,0.950248436,6/29/2021,Polmans M.,0.32,32,,,
47818,6.39,0,0.950234294,10/7/2018,Basilashvili N.,-1,-100,,,
55123,1.44,1,0.950228855,3/24/2022,Kokkinakis T.,0.44,44,,,
50038,1.47,1,0.95020291,8/13/2019,Medvedev D.,0.47,47,,,
44294,1.38,1,0.950193718,6/23/2017,Gasquet R.,0.38,38,,,
46221,1.34,1,0.950151269,3/24/2018,Dimitrov G.,0.34,34,,,
51626,1.56,1,0.950131871,10/3/2020,Fucsovics M.,0.56,56,,,
53777,1.39,1,0.950127099,8/16/2021,Harris L.,0.39,39,,,
55364,1.52,1,0.950085519,4/22/2022,De Minaur A.,0.52,52,,,
43739,1.12,1,0.950061417,4/21/2017,Nadal R.,0.12,12,,,
46063,1.34,1,0.950053747,3/3/2018,Anderson K.,0.34,34,,,
43423,1.05,1,0.950015992,3/2/2017,Nadal R.,0.05,5,,,
45323,4.92,0,0.949991501,10/20/2017,Tsitsipas S.,-1,-100,,,
46629,1.58,1,0.949979886,5/18/2018,Djokovic N.,0.58,58,,,
56641,1.35,1,0.949965443,9/27/2022,Broady L.,0.35,35,,,
49430,2.8,0,0.949938181,6/12/2019,Pouille L.,-1,-100,,,
57128,1.1,1,0.949917924,1/11/2023,Bautista Agut R.,0.1,10,,,0
48619,2.94,0,0.949912157,2/26/2019,Kudla D.,-1,-100,,,
55670,1.27,1,0.949907055,5/25/2022,Isner J.,0.27,27,,,
53339,1.27,1,0.949903389,6/28/2021,Pospisil V.,0.27,27,,,
48281,1.06,1,0.949900706,1/16/2019,De Minaur A.,0.06,6,,,
44131,1.07,1,0.949890873,5/31/2017,Ramos-Vinolas A.,0.07,7,,,
51738,3.43,0,0.949876194,10/20/2020,Otte O.,-1,-100,,,
57615,1.68,1,0.949875729,3/8/2023,Thompson J.,0.68,68,,,
56682,2.37,0,0.949866479,9/29/2022,Majchrzak K.,-1,-100,,,
49552,1.58,1,0.949862515,6/26/2019,Edmund K.,0.58,58,,,
57180,1.1,1,0.949834507,1/17/2023,Zverev A.,0.1,10,,,0
49688,1.02,1,0.949826121,7/8/2019,Djokovic N.,0.02,2,,,
53524,3.08,0,0.949825469,7/15/2021,Paire B.,-1,-100,,,
53969,1.01,1,0.949817085,9/2/2021,Zverev A.,0.01,1,,,
46394,1.69,1,0.94981588,4/24/2018,Lopez F.,0.69,69,,,
52297,3.98,0,0.949799902,2/26/2021,Cerundolo J.M.,-1,-100,,,
55640,1.09,1,0.949789059,5/24/2022,Tsitsipas S.,0.09,9,,,
44020,1.43,1,0.949784045,5/22/2017,Anderson K.,0.43,43,,,
45439,1.14,1,0.949763931,11/2/2017,Del Potro J.M.,0.14,14,,,
57089,1.37,1,0.949754764,1/7/2023,Korda S.,0.37,37,,,0
52383,2.26,0,0.949722119,3/9/2021,Tsonga J.W.,-1,-100,,,
47023,1.47,1,0.949673012,7/3/2018,De Minaur A.,0.47,47,,,
49193,2.73,0,0.949672886,5/14/2019,Goffin D.,-1,-100,,,
48088,1.36,1,0.949666916,12/31/2018,Gulbis E.,0.36,36,,,
45877,2.83,0,0.949654596,2/16/2018,Bedene A.,-1,-100,,,
45213,1.69,1,0.949633786,10/9/2017,Ramos-Vinolas A.,0.69,69,,,
56443,3.15,0,0.949614826,8/29/2022,Borges N.,-1,-100,,,
57267,1.33,1,0.949607196,1/25/2023,Paul T.,0.33,33,,,0
57595,1.62,1,0.949605457,3/2/2023,Fritz T.,0.62,62,,,
51379,8.12,0,0.949577798,9/5/2020,Coric B.,-1,-100,,,
57482,1.08,1,0.949574862,2/22/2023,Medvedev D.,0.08,8,,,0
57544,1.02,1,0.949562029,2/28/2023,Medvedev D.,0.02,2,,,0
47305,3.41,0,0.949548092,8/1/2018,Young D.,-1,-100,,,
47145,4.81,0,0.949470823,7/18/2018,Ramanathan R.,-1,-100,,,
44782,1.41,1,0.949462715,8/9/2017,Bautista Agut R.,0.41,41,,,
50808,1.39,1,0.949455008,1/21/2020,Paul T.,0.39,39,,,
46222,1.18,1,0.949426554,3/24/2018,Del Potro J.M.,0.18,18,,,
44506,3.32,0,0.949419288,7/18/2017,Balazs A.,-1,-100,,,
56127,1.1,1,0.949410891,7/23/2022,Alcaraz C.,0.1,10,,,
43049,1.01,1,0.949410619,1/18/2017,Murray A.,0.01,1,,,
43184,2.75,0,0.94938381,2/11/2017,Estrella Burgos V.,-1,-100,,,
47737,1.33,1,0.949361345,9/27/2018,Verdasco F.,0.33,33,,,
49799,1.38,1,0.949358354,7/23/2019,Sousa J.,0.38,38,,,
51307,1.36,1,0.949350062,9/1/2020,Kwon S.W.,0.36,36,,,
44521,3.35,0,0.949323834,7/19/2017,Dodig I.,-1,-100,,,
49506,1.68,1,0.949242814,6/21/2019,Simon G.,0.68,68,,,
54084,1.33,1,0.949210472,9/30/2021,Rublev A.,0.33,33,,,
49754,1.58,1,0.949210177,7/18/2019,Gasquet R.,0.58,58,,,
50430,1.95,0,0.949202351,10/7/2019,Norrie C.,-1,-100,,,
43080,1.56,1,0.949187828,1/20/2017,Federer R.,0.56,56,,,
45358,1.3,1,0.949182394,10/24/2017,Goffin D.,0.3,30,,,
56192,1.14,1,0.949140642,7/29/2022,Sinner J.,0.14,14,,,
46057,1.77,1,0.949118779,3/2/2018,Del Potro J.M.,0.77,77,,,
51452,1.36,1,0.949048262,9/15/2020,Martinez P.,0.36,36,,,
50991,3.14,0,0.949034339,2/12/2020,Sousa P.,-1,-100,,,
44315,1.5,1,0.949032617,6/26/2017,Safwat M.,0.5,50,,,
50672,3.75,0,0.949016887,11/16/2019,Tsitsipas S. ,-1,-100,,,
45541,2.6,0,0.949014902,1/5/2018,Monfils G.,-1,-100,,,
57548,1.56,1,0.949010399,2/28/2023,Coric B.,0.56,56,,,0
55576,4.41,0,0.948982356,5/18/2022,Coria F.,-1,-100,,,
44950,4.77,0,0.948978274,8/30/2017,Lorenzi P.,-1,-100,,,
44414,1.03,1,0.948969725,7/4/2017,Djokovic N.,0.03,3,,,
46744,1.14,1,0.948943259,5/29/2018,Isner J.,0.14,14,,,
53374,1.48,1,0.948925998,6/29/2021,Hurkacz H.,0.48,48,,,
44215,11.88,0,0.948878863,6/14/2017,Haas T.,-1,-100,,,
43014,1.01,1,0.948871057,1/16/2017,Murray A.,0.01,1,,,
47065,3.59,0,0.948865343,7/5/2018,Fabbiano T.,-1,-100,,,
56197,3.11,0,0.948830565,7/29/2022,Misolic F.,-1,-100,,,
50407,1.32,1,0.94882833,10/4/2019,Zverev A.,0.32,32,,,
42983,1.43,1,0.948824094,1/14/2017,Sock J.,0.43,43,,,
45336,1.4,1,0.948820823,10/22/2017,Dzumhur D.,0.4,40,,,
57542,1.22,1,0.948819262,2/28/2023,Ymer M.,0.22,22,,,0
52275,1.23,1,0.948773498,2/25/2021,Mannarino A.,0.23,23,,,
46516,1.32,1,0.948769737,5/5/2018,Kohlschreiber P.,0.32,32,,,
50401,2.6,0,0.94875344,10/3/2019,Querrey S.,-1,-100,,,
44444,1.06,1,0.948695702,7/6/2017,Raonic M.,0.06,6,,,
53284,1.23,1,0.948689418,6/20/2021,Thompson J.,0.23,23,,,
53939,1.02,1,0.948660431,9/1/2021,Medvedev D.,0.02,2,,,
55373,1.09,1,0.948653938,4/24/2022,Alcaraz C.,0.09,9,,,
43874,1.2,1,0.948651981,5/4/2017,Schwartzman D.,0.2,20,,,
53140,1.28,1,0.948632856,6/2/2021,Garin C.,0.28,28,,,
50855,3.56,0,0.948627459,1/24/2020,Cilic M.,-1,-100,,,
50244,2.65,0,0.948617957,9/4/2019,Berrettini M.,-1,-100,,,
43424,1.41,1,0.948563646,3/2/2017,Cilic M.,0.41,41,,,
53097,1.18,1,0.948552318,5/31/2021,Fritz T.,0.18,18,,,
52096,1.41,1,0.948551285,2/6/2021,Sinner J.,0.41,41,,,
56037,2.79,0,0.948538492,7/12/2022,Karatsev A.,-1,-100,,,
47619,1.09,1,0.948531815,8/31/2018,Nadal R.,0.09,9,,,
47702,1.54,1,0.948505685,9/22/2018,Thiem D.,0.54,54,,,
54109,1.69,1,0.948503628,10/3/2021,Sinner J.,0.69,69,,,
47151,1.41,1,0.94849637,7/18/2018,Carreno Busta P.,0.41,41,,,
46572,2.97,0,0.94849064,5/11/2018,Shapovalov D.,-1,-100,,,
46217,1.81,1,0.948470457,3/24/2018,Tiafoe F.,0.81,81,,,
52808,3.28,0,0.948466181,4/26/2021,Anderson K.,-1,-100,,,
51483,1.3,1,0.948408341,9/21/2020,Rublev A.,0.3,30,,,
55613,4.13,0,0.948402666,5/22/2022,Bedene A.,-1,-100,,,
53572,1.67,1,0.948381921,7/20/2021,Gaston H.,0.67,67,,,
51338,1.04,1,0.948363949,9/2/2020,Berrettini M.,0.04,4,,,
44133,1.02,1,0.948343089,5/31/2017,Nadal R.,0.02,2,,,
46290,3.4,0,0.948298922,4/11/2018,Jaziri M.,-1,-100,,,
47140,2.28,0,0.948287376,7/17/2018,Monteiro T.,-1,-100,,,
55223,1.43,1,0.94826805,4/7/2022,Garin C.,0.43,43,,,
50607,1.53,1,0.948252118,10/26/2019,De Minaur A.,0.53,53,,,
51387,1.2,1,0.948245042,9/6/2020,Thiem D.,0.2,20,,,
55030,1.18,1,0.948224474,3/12/2022,Evans D.,0.18,18,,,
55053,1.2,1,0.948209514,3/13/2022,Kyrgios N.,0.2,20,,,
56202,1.36,1,0.948198092,7/30/2022,Bautista Agut R.,0.36,36,,,
45847,2.5,0,0.948192038,2/14/2018,Pella G.,-1,-100,,,
57097,1.23,1,0.948153976,1/9/2023,Giron M.,0.23,23,,,0
48600,2.76,0,0.948150573,2/25/2019,Basilashvili N.,-1,-100,,,
46872,1.49,1,0.948136331,6/18/2018,Haase R.,0.49,49,,,
46284,2.24,0,0.948103954,4/11/2018,Albot R.,-1,-100,,,
54745,1.58,1,0.94805959,2/8/2022,Martinez P.,0.58,58,,,
50182,1.04,1,0.94805396,8/28/2019,Federer R.,0.04,4,,,
50219,1.07,1,0.948022791,8/30/2019,Wawrinka S.,0.07,7,,,
43734,2.95,0,0.948002948,4/20/2017,Cuevas P.,-1,-100,,,
56582,2.13,0,0.947962353,9/21/2022,O Connell C.,-1,-100,,,
44687,1.15,1,0.947959786,8/2/2017,Jaziri M.,0.15,15,,,
53337,1.26,1,0.947953906,6/26/2021,Medvedev D.,0.26,26,,,
47440,1.78,1,0.947948177,8/14/2018,Goffin D.,0.78,78,,,
45159,3.27,0,0.94789164,10/3/2017,Johnson S.,-1,-100,,,
49379,1.31,1,0.947861415,6/1/2019,Del Potro J.M.,0.31,31,,,
49884,3.46,0,0.947840703,7/30/2019,Gunneswaran P.,-1,-100,,,
43659,1.76,1,0.947825204,4/12/2017,Chung H.,0.76,76,,,
42957,1.33,1,0.947819892,1/11/2017,Muller G.,0.33,33,,,
51893,1.13,1,0.94779502,11/8/2020,Millman J.,0.13,13,,,
53666,1.55,1,0.947787173,7/29/2021,Opelka R.,0.55,55,,,
56298,1.16,1,0.947758232,8/9/2022,Dimitrov G.,0.16,16,,,
49305,1.26,1,0.947736572,5/27/2019,Pella G.,0.26,26,,,
47685,1.68,1,0.947721441,9/20/2018,Simon G.,0.68,68,,,
49686,1.1,1,0.947711481,7/8/2019,Federer R.,0.1,10,,,
44113,1.18,1,0.947694722,5/30/2017,Murray A.,0.18,18,,,
52268,1.69,1,0.947682536,2/24/2021,Kovalik J.,0.69,69,,,
45260,3.01,0,0.947680552,10/16/2017,Bemelmans R.,-1,-100,,,
51501,1.17,1,0.947680167,9/23/2020,Tsitsipas S.,0.17,17,,,
43583,1.63,1,0.947671373,3/24/2017,Kohlschreiber P.,0.63,63,,,
53451,1.01,1,0.947670991,7/5/2021,Djokovic N.,0.01,1,,,
54416,8.72,0,0.947657535,1/4/2022,Bagnis F.,-1,-100,,,
54317,1.29,1,0.947606582,11/1/2021,Ivashka I.,0.29,29,,,
48258,1.32,1,0.947584485,1/15/2019,Marterer M.,0.32,32,,,
46761,1.29,1,0.947579022,5/30/2018,Herbert P.H.,0.29,29,,,
55538,1.68,1,0.947484229,5/14/2022,Tsitsipas S.,0.68,68,,,
47034,1.63,1,0.947467404,7/3/2018,Bolelli S.,0.63,63,,,
57550,1.1,1,0.947461977,2/28/2023,Hurkacz H.,0.1,10,,,0
45120,1.18,1,0.947458954,9/28/2017,Zverev A.,0.18,18,,,
44462,1.04,1,0.947433363,7/8/2017,Federer R.,0.04,4,,,
54694,1.45,1,0.947411179,2/3/2022,Travaglia S.,0.45,45,,,
43550,1.46,1,0.947410991,3/22/2017,Vesely J.,0.46,46,,,
57321,2.82,0,0.947391118,2/9/2023,Cressy M.,-1,-100,,,0
50231,1.03,1,0.947344001,8/31/2019,Nadal R.,0.03,3,,,
51380,1.07,1,0.947342054,9/5/2020,Rublev A.,0.07,7,,,
56977,1.22,1,0.947302216,11/1/2022,Shapovalov D.,0.22,22,,,
49332,2.66,0,0.947299188,5/28/2019,Karlovic I.,-1,-100,,,
52412,2.75,0,0.947299044,3/10/2021,Fritz T.,-1,-100,,,
56478,1.12,1,0.947298956,8/30/2022,Ivashka I.,0.12,12,,,
49429,1.54,1,0.94727388,6/12/2019,Fucsovics M.,0.54,54,,,
54254,1.5,1,0.947272424,10/23/2021,Cilic M.,0.5,50,,,
57100,2.28,0,0.947233875,1/9/2023,Goffin D.,-1,-100,,,0
48663,1.22,1,0.947205013,2/28/2019,Monfils G.,0.22,22,,,
45010,1.07,1,0.947189673,9/2/2017,Nadal R.,0.07,7,,,
54012,1.19,1,0.947164323,9/21/2021,Khachanov K.,0.19,19,,,
50504,2.31,0,0.947132266,10/16/2019,Nishioka Y.,-1,-100,,,
45274,1.68,1,0.947126459,10/17/2017,Chung H.,0.68,68,,,
49616,1.24,1,0.947111862,7/2/2019,Isner J.,0.24,24,,,
57436,1.21,1,0.94710771,2/19/2023,Alcaraz C.,0.21,21,,,0
56485,1.01,1,0.947104261,8/30/2022,Kecmanovic M.,0.01,1,,,
45081,1.55,1,0.947095956,9/23/2017,Paire B.,0.55,55,,,
52266,2.24,0,0.947082653,2/24/2021,Bagnis F.,-1,-100,,,
52766,1.78,1,0.947071419,4/21/2021,Auger-Aliassime F.,0.78,78,,,
56457,1.06,1,0.947058043,8/29/2022,Ruud C.,0.06,6,,,
44966,1.24,1,0.947041606,8/30/2017,Berdych T.,0.24,24,,,
49246,1.37,1,0.946957172,5/21/2019,Ramos-Vinolas A.,0.37,37,,,
53852,1.2,1,0.946944697,8/24/2021,Carreno Busta P.,0.2,20,,,
48128,1.04,1,0.94694219,1/2/2019,Djokovic N.,0.04,4,,,
45241,1.23,1,0.946917677,10/11/2017,Dimitrov G.,0.23,23,,,
56998,5.33,0,0.946880742,11/2/2022,De Minaur A.,-1,-100,,,
43556,1.39,1,0.946847633,3/22/2017,Nishioka Y.,0.39,39,,,
44287,2.56,0,0.94683564,6/22/2017,Mayer F.,-1,-100,,,
51595,1.01,1,0.946824767,10/1/2020,Djokovic N.,0.01,1,,,
51903,1.24,1,0.946823994,11/10/2020,Gasquet R.,0.24,24,,,
52163,1.01,1,0.946774645,2/9/2021,Rublev A.,0.01,1,,,
44169,2.57,0,0.946768904,6/3/2017,Verdasco F.,-1,-100,,,
54702,2.93,0,0.946758669,2/4/2022,Bublik A.,-1,-100,,,
56753,2.32,0,0.946750553,10/7/2022,Shapovalov D.,-1,-100,,,
48243,1.05,1,0.946748605,1/14/2019,Nadal R.,0.05,5,,,
54785,1.27,1,0.946712052,2/11/2022,Opelka R.,0.27,27,,,
43949,1.18,1,0.946710325,5/12/2017,Nadal R.,0.18,18,,,
53953,1.01,1,0.946703841,9/1/2021,Djokovic N.,0.01,1,,,
50444,1.12,1,0.946695986,10/8/2019,Pouille L.,0.12,12,,,
48732,1.05,1,0.946681067,3/10/2019,Federer R.,0.05,5,,,
49876,1.81,1,0.9465945,7/29/2019,Chardy J.,0.81,81,,,
49989,1.2,1,0.946578475,8/6/2019,Schwartzman D.,0.2,20,,,
46786,1.06,1,0.946569293,6/1/2018,Zverev A.,0.06,6,,,
51843,1.17,1,0.946558809,11/2/2020,Struff J.L.,0.17,17,,,
46582,2.2,0,0.946553926,5/13/2018,Sock J.,-1,-100,,,
55528,2.59,0,0.94651872,5/12/2022,Garin C.,-1,-100,,,
50082,2.46,0,0.946486307,8/19/2019,Cecchinato M.,-1,-100,,,
45483,2.28,0,0.946465669,1/2/2018,Berrettini M.,-1,-100,,,
51369,1.02,1,0.946456757,9/4/2020,Medvedev D.,0.02,2,,,
57154,1.07,1,0.946456511,1/16/2023,Norrie C.,0.07,7,,,0
52624,1.31,1,0.946441872,4/5/2021,Djere L.,0.31,31,,,
49718,1.16,1,0.946422174,7/16/2019,Krajinovic F.,0.16,16,,,
47085,2.36,0,0.946406791,7/7/2018,Simon G.,-1,-100,,,
51434,1.38,1,0.946384058,9/14/2020,Sonego L.,0.38,38,,,
54804,2.45,0,0.946333626,2/14/2022,Travaglia S.,-1,-100,,,
56884,1.4,1,0.946293187,10/21/2022,Auger-Aliassime F.,0.4,40,,,
43724,1.38,1,0.946275311,4/19/2017,Carreno Busta P.,0.38,38,,,
47635,1.06,1,0.946252622,9/2/2018,Djokovic N.,0.06,6,,,
46589,2.8,0,0.946243969,5/14/2018,Cecchinato M.,-1,-100,,,
43034,1.24,1,0.946229834,1/17/2017,Kohlschreiber P.,0.24,24,,,
53865,1.09,1,0.946188938,8/25/2021,Monteiro T.,0.09,9,,,
48636,2,0,0.946185974,2/27/2019,Coric B.,-1,-100,,,
46210,1.11,1,0.946161227,3/24/2018,Anderson K.,0.11,11,,,
56546,1.23,1,0.946144657,9/3/2022,Alcaraz C.,0.23,23,,,
45706,1.09,1,0.946113713,1/20/2018,Djokovic N.,0.09,9,,,
43094,1.2,1,0.946110106,1/21/2017,Thiem D.,0.2,20,,,
57026,2.52,0,0.946109029,11/17/2022,Fritz T.,-1,-100,,,
54192,1.16,1,0.946101891,10/13/2021,Tsitsipas S.,0.16,16,,,
48728,1.7,1,0.946081097,3/10/2019,Shapovalov D.,0.7,70,,,
45758,1.39,1,0.94607987,2/7/2018,Marterer M.,0.39,39,,,
